Dates,HBI
2019-08-27,13.890000343322754
2018-08-08,14.130000114440918
2018-10-11,13.869999885559082
2018-11-12,14.069999694824219
2019-07-26,14.279999732971191
2019-06-24,14.039999961853027
2019-05-23,13.699999809265137
2019-03-20,13.359999656677246
2019-01-15,13.550000190734863
2019-11-20,13.970000267028809
2020-02-07,14.399999618530273
2020-02-10,14.050000190734863
2020-04-29,13.829999923706055
2019-11-26,13.859999656677246
2020-02-13,14.460000038146973
2019-01-30,14.270000457763672
2018-08-23,14.229999542236328
2018-09-24,14.1899995803833
2018-11-27,14.140000343322754
2018-10-26,14.25
2019-07-09,14.4399995803833
2019-06-07,13.930000305175781
2019-05-06,13.369999885559082
2019-04-04,12.670000076293945
2019-09-11,12.119999885559082
2019-11-29,12.470000267028809
2020-05-05,12.649999618530273
2019-12-02,12.279999732971191
2020-02-19,12.390000343322754
2020-05-08,12.270000457763672
2019-05-21,12.010000228881836
2019-03-18,10.8100004196167
2018-09-07,10.90999984741211
2018-08-06,10.0
2018-10-09,8.960000038146973
2019-02-14,8.630000114440918
2018-12-12,8.109999656677246
2019-07-24,7.889999866485596
2019-09-26,8.3100004196167
2019-10-28,8.0
2019-12-05,8.869999885559082
2020-05-11,8.510000228881836
2019-07-03,8.789999961853027
2020-02-25,8.149999618530273
2020-05-14,8.539999961853027
2020-02-28,7.699999809265137
2019-08-08,7.590000152587891
2019-06-05,7.829999923706055
2018-07-20,7.130000114440918
2018-08-21,7.059999942779541
2018-10-24,6.960000038146973
2019-04-02,7.420000076293945
2019-03-01,8.34000015258789
2019-01-28,8.5600004196167
2018-12-27,9.369999885559082
2019-09-09,9.039999961853027
2020-03-02,9.199999809265137
2020-05-20,8.649999618530273
2019-12-17,8.529999732971191
2020-03-05,9.0600004196167
2019-02-12,8.6899995803833
2019-01-11,8.479999542236328
2018-12-10,8.359999656677246
2019-08-23,8.170000076293945
2018-11-08,8.210000038146973
2019-07-22,8.510000228881836
2019-06-20,9.350000381469727
2018-09-05,10.029999732971191
2019-04-17,9.649999618530273
2019-09-24,9.34000015258789
2019-12-20,9.0600004196167
2020-05-26,9.680000305175781
2019-04-30,9.369999885559082
2019-12-23,9.3100004196167
2020-03-11,9.34000015258789
2020-05-29,8.800000190734863
2019-12-26,8.640000343322754
2020-06-01,8.109999656677246
2019-05-02,7.710000038146973
2019-02-27,8.300000190734863
2018-11-23,8.8100004196167
2019-08-06,8.920000076293945
2018-07-18,9.3100004196167
2018-09-20,9.380000114440918
2018-10-22,9.449999809265137
2019-07-05,10.020000457763672
2019-06-03,10.779999732971191
2019-10-09,10.149999618530273
2019-10-11,9.649999618530273
2020-03-17,9.859999656677246
2020-06-04,10.329999923706055
2019-10-14,11.069999694824219
2020-03-20,11.630000114440918
2018-11-06,12.649999618530273
2019-06-18,12.649999618530273
2019-05-17,13.029999732971191
2019-04-15,12.550000190734863
2019-03-14,11.09000015258789
2019-01-09,11.279999732971191
2018-08-02,11.029999732971191
2018-10-05,11.8100004196167
2019-08-21,11.789999961853027
2019-10-17,11.550000190734863
2020-03-23,11.319999694824219
2020-06-10,11.069999694824219
2019-02-25,11.130000114440918
2020-01-07,10.550000190734863
2020-03-26,10.4399995803833
2019-10-23,10.279999732971191
