Dates,SJM
2019-04-01,598600.0
2019-02-28,774400.0
2019-11-12,603100.0
2020-01-30,705700.0
2019-11-15,548500.0
2020-04-21,542800.0
2019-04-16,516200.0
2019-03-15,595200.0
2019-02-11,857400.0
2019-01-10,673500.0
2019-08-22,783400.0
2018-11-07,594800.0
2018-08-03,521200.0
2018-09-04,411500.0
2019-06-19,420800.0
2019-09-23,836500.0
2019-11-18,1227400.0
2020-02-05,851800.0
2020-04-24,807200.0
2019-03-29,816500.0
2019-11-21,1075100.0
2020-04-27,1084200.0
2020-02-11,1986800.0
2020-04-30,1124900.0
2019-05-01,775400.0
2019-02-26,888000.0
2019-01-25,754400.0
2018-12-24,604700.0
2019-09-06,502800.0
2018-07-17,639400.0
2018-09-19,1153500.0
2019-08-05,862600.0
2019-10-08,739100.0
2019-12-11,1807100.0
2019-11-27,829400.0
2020-02-14,974700.0
2020-05-06,1595800.0
2019-01-08,1101500.0
2018-12-07,1340900.0
2019-08-20,941300.0
2018-11-05,1111700.0
2019-07-19,714300.0
2018-10-04,674100.0
2019-06-17,716300.0
2019-05-16,1102300.0
2018-08-01,897100.0
2019-03-13,1313600.0
2019-12-03,1021200.0
2020-02-20,580000.0
2019-12-06,697500.0
2020-05-12,633100.0
2019-12-09,554500.0
2020-02-26,880600.0
2020-05-15,772000.0
2019-03-28,707100.0
2018-09-17,687600.0
2018-08-16,552200.0
2018-10-19,596800.0
2019-04-29,703100.0
2019-01-23,659400.0
2019-09-04,1001100.0
2018-11-20,893100.0
2019-07-02,625300.0
2019-05-31,796300.0
2019-12-12,892200.0
2020-05-18,779400.0
2019-09-27,692200.0
2020-03-03,675500.0
2020-05-21,637400.0
2019-05-14,787700.0
2018-08-31,892700.0
2018-07-30,505700.0
2018-10-02,583800.0
2019-04-12,787400.0
2019-03-11,836900.0
2019-02-07,742200.0
2019-07-17,625100.0
2019-09-19,837000.0
2019-10-21,1194900.0
2019-12-18,5696800.0
2020-03-06,1772500.0
2019-10-03,1359000.0
2020-03-09,1209000.0
2020-05-27,1219200.0
2019-12-24,918400.0
2020-03-12,1005900.0
2018-12-20,881500.0
2019-08-01,754000.0
2018-08-14,1142000.0
2018-07-13,913900.0
2018-10-17,510600.0
2019-05-29,796900.0
2019-03-26,572100.0
2019-02-22,689200.0
2019-10-04,919600.0
2019-11-05,690500.0
2019-12-27,1000700.0
2020-06-02,472400.0
2019-12-30,628100.0
2020-03-18,546900.0
2020-06-05,459900.0
2019-07-15,443300.0
2018-12-03,576200.0
2019-06-13,592500.0
2019-01-04,574000.0
2018-08-29,671700.0
2019-02-05,491700.0
2018-11-01,547000.0
2019-08-16,412100.0
2019-04-10,577200.0
2019-09-17,431000.0
2019-10-15,660900.0
2020-01-02,434000.0
2020-06-08,481500.0
2019-10-18,583500.0
2020-03-24,526800.0
2020-06-11,479700.0
2020-01-08,376200.0
2019-04-25,624200.0
2019-07-30,641200.0
2019-02-20,846400.0
2018-07-11,700400.0
2018-09-13,484700.0
2018-10-15,651900.0
2019-06-28,716100.0
2018-12-18,1142000.0
2018-11-16,765500.0
2019-10-02,654100.0
2020-03-27,672900.0
2020-01-10,824200.0
2019-10-24,669200.0
2020-03-30,568400.0
2020-06-17,1163000.0
2020-01-14,704500.0
2020-04-02,1025500.0
2019-01-02,955900.0
2019-08-14,827500.0
2018-10-30,1057200.0
2019-06-11,1471400.0
2019-05-10,1325500.0
2019-04-08,1414400.0
2018-08-27,3017000.0
2018-07-26,1829400.0
2018-09-28,1597800.0
2019-03-07,885300.0
2019-10-30,386400.0
2020-01-17,734700.0
2020-06-23,804200.0
2020-04-08,812300.0
2020-06-26,1091900.0
2019-03-22,796000.0
2019-01-17,498600.0
2019-08-29,588800.0
2018-11-14,1155300.0
2019-06-26,984600.0
2018-09-11,1487100.0
2018-07-09,1975700.0
2018-08-10,849100.0
2019-04-23,1482100.0
2019-09-30,1053800.0
2020-01-23,1439900.0
2019-11-08,688100.0
2020-04-14,207500.0
2019-11-11,418100.0
2020-01-29,457300.0
2020-04-17,466900.0
2018-07-24,687600.0
2018-09-26,713100.0
2019-05-08,666400.0
2019-03-05,1112300.0
2019-02-01,791800.0
2018-12-31,1009900.0
2018-11-29,902900.0
2019-08-12,697500.0
2019-07-11,951900.0
2019-09-13,1110000.0
2019-11-14,816600.0
2020-04-20,1624400.0
2020-02-04,1083200.0
2020-04-23,959500.0
2018-12-14,664900.0
2019-08-27,1149400.0
2018-08-08,493500.0
2018-10-11,667800.0
2018-11-12,565300.0
2019-07-26,478000.0
2019-06-24,825600.0
2019-05-23,2069700.0
2019-03-20,560600.0
2019-01-15,657600.0
2019-11-20,900200.0
2020-02-07,483800.0
2020-02-10,514000.0
2020-04-29,691400.0
2019-11-26,790000.0
2020-02-13,598400.0
2019-01-30,858500.0
2018-08-23,793600.0
2018-09-24,747700.0
2018-11-27,1267300.0
2018-10-26,509900.0
2019-07-09,471400.0
2019-06-07,1067100.0
2019-05-06,1292900.0
2019-04-04,1926000.0
2019-09-11,1216200.0
2019-11-29,1577700.0
2020-05-05,1046400.0
2019-12-02,926100.0
2020-02-19,1299900.0
2020-05-08,961900.0
2019-05-21,798400.0
2019-03-18,1044100.0
2018-09-07,996000.0
2018-08-06,1253100.0
2018-10-09,1781900.0
2019-02-14,1955900.0
2018-12-12,1925300.0
2019-07-24,2499400.0
2019-09-26,1715800.0
2019-10-28,1482000.0
2019-12-05,2140100.0
2020-05-11,2327300.0
2019-07-03,1921600.0
2020-02-25,1749600.0
2020-05-14,1472100.0
2020-02-28,1073400.0
2019-08-08,1336500.0
2019-06-05,1401400.0
2018-07-20,1592000.0
2018-08-21,1218000.0
2018-10-24,1386700.0
2019-04-02,1205900.0
2019-03-01,1358500.0
2019-01-28,956400.0
2018-12-27,1184500.0
2019-09-09,1250500.0
2020-03-02,1315700.0
2020-05-20,909900.0
2019-12-17,1138900.0
2020-03-05,1142100.0
2019-02-12,808100.0
2019-01-11,1038500.0
2018-12-10,652700.0
2019-08-23,658200.0
2018-11-08,1114000.0
2019-07-22,683800.0
2019-06-20,1298000.0
2018-09-05,1138900.0
2019-04-17,2795900.0
2019-09-24,1058500.0
2019-12-20,756200.0
2020-05-26,864800.0
2019-04-30,1013000.0
2019-12-23,1111700.0
2020-03-11,867900.0
2020-05-29,869900.0
2019-12-26,904600.0
2020-06-01,765200.0
2019-05-02,1099700.0
2019-02-27,1922900.0
2018-11-23,1633100.0
2019-08-06,1488000.0
2018-07-18,835500.0
2018-09-20,1605300.0
2018-10-22,637500.0
2019-07-05,1071900.0
2019-06-03,1194100.0
2019-10-09,928700.0
2019-10-11,1457900.0
2020-03-17,1192900.0
2020-06-04,1091500.0
2019-10-14,1475000.0
2020-03-20,2498400.0
2018-11-06,2016700.0
2019-06-18,1142200.0
2019-05-17,999100.0
2019-04-15,1064500.0
2019-03-14,1082100.0
2019-01-09,1335500.0
2018-08-02,1638600.0
2018-10-05,1354500.0
2019-08-21,754100.0
2019-10-17,565400.0
2020-03-23,1387400.0
2020-06-10,547100.0
2019-02-25,1025900.0
2020-01-07,833600.0
2020-03-26,1027200.0
2019-10-23,1600200.0
