Dates,SJM
2019-11-27,122.33999633789062
2020-02-14,121.41000366210938
2020-05-06,119.70999908447266
2019-01-08,117.18000030517578
2018-12-07,117.55000305175781
2019-08-20,117.66000366210938
2018-11-05,117.5999984741211
2019-07-19,120.37999725341797
2018-10-04,119.58000183105469
2019-06-17,120.22000122070312
2019-05-16,119.2699966430664
2018-08-01,119.0999984741211
2019-03-13,117.66000366210938
2019-12-03,114.86000061035156
2020-02-20,115.95999908447266
2019-12-06,115.97000122070312
2020-05-12,116.5999984741211
2019-12-09,116.33999633789062
2020-02-26,116.86000061035156
2020-05-15,114.26000213623047
2019-03-28,112.86000061035156
2018-09-17,113.33999633789062
2018-08-16,113.77999877929688
2018-10-19,114.55000305175781
2019-04-29,114.73999786376953
2019-01-23,115.44999694824219
2019-09-04,113.70999908447266
2018-11-20,114.02999877929688
2019-07-02,112.83000183105469
2019-05-31,113.08000183105469
2019-12-12,111.30000305175781
2020-05-18,111.7300033569336
2019-09-27,113.62000274658203
2020-03-03,114.05000305175781
2020-05-21,113.69999694824219
2019-05-14,115.19000244140625
2018-08-31,115.13999938964844
2018-07-30,113.94999694824219
2018-10-02,114.66999816894531
2019-04-12,116.37000274658203
2019-03-11,116.19999694824219
2019-02-07,115.11000061035156
2019-07-17,114.80999755859375
2019-09-19,114.0
2019-10-21,113.2699966430664
2019-12-18,107.6500015258789
2020-03-06,105.86000061035156
2019-10-03,105.6500015258789
2020-03-09,105.94999694824219
2020-05-27,107.04000091552734
2019-12-24,107.80999755859375
2020-03-12,106.38999938964844
2018-12-20,105.98999786376953
2019-08-01,105.47000122070312
2018-08-14,107.4000015258789
2018-07-13,108.31999969482422
2018-10-17,108.83999633789062
2019-05-29,106.97000122070312
2019-03-26,108.1500015258789
2019-02-22,108.73999786376953
2019-10-04,109.80999755859375
2019-11-05,108.8499984741211
2019-12-27,108.36000061035156
2020-06-02,108.66000366210938
2019-12-30,107.87999725341797
2020-03-18,108.56999969482422
2020-06-05,109.47000122070312
2019-07-15,109.30000305175781
2018-12-03,110.48999786376953
2019-06-13,110.41999816894531
2019-01-04,107.63999938964844
2018-08-29,107.37999725341797
2019-02-05,107.72000122070312
2018-11-01,108.75
2019-08-16,107.11000061035156
2019-04-10,106.51000213623047
2019-09-17,107.41999816894531
2019-10-15,107.7699966430664
2020-01-02,107.47000122070312
2020-06-08,107.56999969482422
2019-10-18,108.44999694824219
2020-03-24,108.83999633789062
2020-06-11,108.43000030517578
2020-01-08,108.58000183105469
2019-04-25,108.48999786376953
2019-07-30,107.97000122070312
2019-02-20,108.88999938964844
2018-07-11,108.9800033569336
2018-09-13,109.06999969482422
2018-10-15,108.44999694824219
2019-06-28,108.26000213623047
2018-12-18,107.31999969482422
2018-11-16,105.97000122070312
2019-10-02,106.95999908447266
2020-03-27,108.02999877929688
2020-01-10,109.73999786376953
2019-10-24,108.4800033569336
2020-03-30,107.27999877929688
2020-06-17,106.0999984741211
2020-01-14,105.18000030517578
2020-04-02,106.0999984741211
2019-01-02,105.22000122070312
2019-08-14,105.4800033569336
2018-10-30,105.87000274658203
2019-06-11,105.76000213623047
2019-05-10,105.7699966430664
2019-04-08,105.79000091552734
2018-08-27,113.0
2018-07-26,108.30999755859375
2018-09-28,107.19999694824219
2019-03-07,107.70999908447266
2019-10-30,106.4000015258789
2020-01-17,105.81999969482422
2020-06-23,106.2699966430664
2020-04-08,107.2699966430664
2020-06-26,107.0199966430664
2019-03-22,107.79000091552734
2019-01-17,107.56999969482422
2019-08-29,106.70999908447266
2018-11-14,106.23999786376953
2019-06-26,104.38999938964844
2018-09-11,102.87999725341797
2018-07-09,103.27999877929688
2018-08-10,102.87999725341797
2019-04-23,103.30000305175781
2019-09-30,104.94000244140625
2020-01-23,104.91999816894531
2019-11-08,104.18000030517578
2020-04-14,103.91000366210938
2019-11-11,103.79000091552734
2020-01-29,103.27999877929688
2020-04-17,103.6500015258789
2018-07-24,104.13999938964844
2018-09-26,104.38999938964844
2019-05-08,102.86000061035156
2019-03-05,103.77999877929688
2019-02-01,103.68000030517578
2018-12-31,104.0
2018-11-29,104.16999816894531
2019-08-12,104.72000122070312
2019-07-11,105.27999877929688
2019-09-13,105.30999755859375
2019-11-14,105.48999786376953
2020-04-20,105.66000366210938
2020-02-04,107.18000030517578
2020-04-23,107.8499984741211
2018-12-14,108.66000366210938
2019-08-27,109.06999969482422
2018-08-08,108.9000015258789
2018-10-11,108.16000366210938
2018-11-12,107.94999694824219
2019-07-26,106.5
2019-06-24,106.02999877929688
2019-05-23,105.95999908447266
2019-03-20,104.7699966430664
2019-01-15,105.6500015258789
2019-11-20,107.54000091552734
2020-02-07,108.45999908447266
2020-02-10,108.55999755859375
2020-04-29,109.97000122070312
2019-11-26,110.81999969482422
2020-02-13,111.26000213623047
2019-01-30,108.66999816894531
2018-08-23,110.44999694824219
2018-09-24,110.30000305175781
2018-11-27,112.18000030517578
2018-10-26,110.68000030517578
2019-07-09,111.26000213623047
2019-06-07,110.43000030517578
2019-05-06,109.80999755859375
2019-04-04,112.86000061035156
2019-09-11,111.8499984741211
2019-11-29,104.47000122070312
2020-05-05,106.7699966430664
2019-12-02,109.08999633789062
2020-02-19,111.80000305175781
2020-05-08,111.47000122070312
2019-05-21,110.48999786376953
2019-03-18,109.48999786376953
2018-09-07,111.2300033569336
2018-08-06,109.37999725341797
2018-10-09,104.05000305175781
2019-02-14,104.44000244140625
2018-12-12,110.44999694824219
2019-07-24,121.38999938964844
2019-09-26,120.43000030517578
2019-10-28,119.27999877929688
2019-12-05,111.93000030517578
2020-05-11,103.66000366210938
2019-07-03,106.33999633789062
2020-02-25,106.58999633789062
2020-05-14,106.44000244140625
2020-02-28,105.79000091552734
2019-08-08,111.08000183105469
2019-06-05,112.72000122070312
2018-07-20,113.7699966430664
2018-08-21,111.38999938964844
2018-10-24,114.16000366210938
2019-04-02,116.18000030517578
2019-03-01,116.83000183105469
2019-01-28,115.29000091552734
2018-12-27,115.6500015258789
2019-09-09,112.73999786376953
2020-03-02,114.12000274658203
2020-05-20,115.58999633789062
2019-12-17,122.1500015258789
2020-03-05,122.5
2019-02-12,123.58000183105469
2019-01-11,125.62000274658203
2018-12-10,119.63999938964844
2019-08-23,119.0999984741211
2018-11-08,118.0999984741211
2019-07-22,121.27999877929688
2019-06-20,122.23999786376953
2018-09-05,118.52999877929688
2019-04-17,116.33999633789062
2019-09-24,117.7300033569336
2019-12-20,116.44000244140625
2020-05-26,116.93000030517578
2019-04-30,117.2699966430664
2019-12-23,115.79000091552734
2020-03-11,117.06999969482422
2020-05-29,117.69000244140625
2019-12-26,119.83000183105469
2020-06-01,120.23999786376953
2019-05-02,118.2699966430664
2019-02-27,116.37000274658203
2018-11-23,116.1500015258789
2019-08-06,113.97000122070312
2018-07-18,111.16000366210938
2018-09-20,110.11000061035156
2018-10-22,109.0
2019-07-05,109.58999633789062
2019-06-03,110.12999725341797
2019-10-09,111.5
2019-10-11,114.16999816894531
2020-03-17,116.58999633789062
2020-06-04,115.47000122070312
2019-10-14,116.16000366210938
2020-03-20,113.66999816894531
2018-11-06,110.93000030517578
2019-06-18,111.16000366210938
2019-05-17,111.5999984741211
2019-04-15,111.2699966430664
2019-03-14,109.41000366210938
2019-01-09,107.3499984741211
2018-08-02,106.51000213623047
2018-10-05,108.66999816894531
2019-08-21,109.69999694824219
2019-10-17,110.12000274658203
2020-03-23,110.58000183105469
2020-06-10,109.7699966430664
2019-02-25,109.72000122070312
2020-01-07,106.93000030517578
2020-03-26,106.68000030517578
2019-10-23,106.52999877929688
