Dates,SJM
2019-03-25,102.37000274658203
2019-02-21,102.61000061035156
2018-12-19,102.51000213623047
2018-07-12,103.16999816894531
2018-09-14,101.62999725341797
2018-08-13,101.69000244140625
2018-10-16,102.94999694824219
2019-07-31,104.4000015258789
2019-05-28,101.97000122070312
2019-04-26,103.54000091552734
2020-04-28,102.16999816894531
2019-11-25,103.16000366210938
2020-02-12,103.93000030517578
2020-05-01,105.38999938964844
2020-05-04,103.80000305175781
2019-06-12,102.9000015258789
2019-04-09,104.9800033569336
2019-03-08,104.70999908447266
2019-02-04,105.86000061035156
2018-07-27,107.26000213623047
2018-08-28,106.52999877929688
2019-01-03,105.36000061035156
2019-08-15,107.70999908447266
2018-10-31,109.5999984741211
2019-09-16,108.31999969482422
2020-02-18,109.73999786376953
2020-05-07,105.69000244140625
2018-08-17,107.9800033569336
2019-12-04,109.91999816894531
2020-02-21,110.79000091552734
2018-12-17,110.91999816894531
2019-08-30,112.87999725341797
2018-11-15,114.19999694824219
2019-07-29,113.83000183105469
2019-06-27,113.94000244140625
2019-04-24,112.94000244140625
2018-07-10,113.05999755859375
2018-09-12,111.8499984741211
2019-02-19,112.27999877929688
2019-01-18,109.98999786376953
2020-02-24,110.70999908447266
2020-05-13,109.01000213623047
2019-12-10,109.18000030517578
2020-02-27,101.27999877929688
2019-12-13,103.44000244140625
2020-05-19,104.51000213623047
2019-03-06,103.26000213623047
2018-11-30,102.23999786376953
2019-08-13,100.83000183105469
2019-07-12,98.16999816894531
2019-06-10,99.16000366210938
2019-05-09,100.87999725341797
2018-07-25,101.68000030517578
2018-09-27,103.7699966430664
2018-10-29,101.91000366210938
2019-10-16,99.0
2019-12-16,97.33999633789062
2020-03-04,96.9000015258789
2020-05-22,95.41999816894531
2019-10-01,96.0999984741211
2019-12-19,93.16000366210938
2018-09-10,94.77999877929688
2019-05-24,94.38999938964844
2018-08-09,93.91000366210938
2019-04-22,93.48999786376953
2019-03-21,93.87999725341797
2019-01-16,94.58999633789062
2019-08-28,95.87999725341797
2018-11-13,97.16999816894531
2018-10-12,99.68000030517578
2019-06-25,99.68000030517578
2020-03-10,101.4800033569336
2020-05-28,102.19000244140625
2019-10-07,102.62999725341797
2020-03-13,103.16999816894531
2019-10-10,103.2300033569336
2020-03-16,104.18000030517578
2020-06-03,104.79000091552734
2018-11-28,104.98999786376953
2018-09-25,104.19000244140625
2018-07-23,101.7699966430664
2018-08-24,101.44000244140625
2019-07-10,102.87000274658203
2019-05-07,103.25
2019-04-05,103.4800033569336
2019-03-04,104.87999725341797
2019-01-31,103.83000183105469
2019-09-12,104.94000244140625
2019-12-31,105.37000274658203
2020-03-19,105.26000213623047
2020-01-03,103.83000183105469
2020-06-09,103.61000061035156
2019-02-15,103.33999633789062
2019-01-14,104.36000061035156
2018-07-06,103.7300033569336
2018-08-07,101.54000091552734
2018-10-10,103.37999725341797
2018-12-13,104.01000213623047
2019-08-26,106.94000244140625
2019-07-25,106.7699966430664
2019-05-22,101.41999816894531
2019-03-19,101.05999755859375
2020-01-06,106.08999633789062
2020-03-25,107.56999969482422
2020-06-12,105.91000366210938
2019-10-22,105.41999816894531
2020-01-09,102.54000091552734
2020-06-15,102.08000183105469
2019-10-25,103.41000366210938
2020-03-31,102.62999725341797
2020-06-18,102.48999786376953
2019-04-03,103.12999725341797
2018-08-22,102.80000305175781
2018-10-25,103.26000213623047
2019-01-29,103.8499984741211
2018-12-28,105.58000183105469
2018-11-26,107.0199966430664
2019-08-09,106.91000366210938
2019-07-08,107.06999969482422
2019-06-06,111.58999633789062
2019-09-10,114.30000305175781
2020-01-15,115.93000030517578
2020-04-03,115.70999908447266
2019-10-31,114.9000015258789
2020-04-06,116.05000305175781
2020-06-24,116.5
2018-11-09,115.7300033569336
2019-07-23,116.05000305175781
2019-06-21,115.33999633789062
2019-05-20,115.69000244140625
2019-04-18,116.54000091552734
2018-09-06,117.9800033569336
2018-10-08,119.4800033569336
2019-02-13,119.06999969482422
2018-12-11,119.45999908447266
2019-09-25,118.33999633789062
2020-01-21,119.18000030517578
2020-04-09,118.93000030517578
2019-11-06,119.26000213623047
2020-01-24,120.69999694824219
2020-01-27,121.22000122070312
2020-04-15,121.72000122070312
2018-12-26,122.36000061035156
2019-08-07,121.22000122070312
2019-06-04,122.79000091552734
2018-09-21,122.05999755859375
2018-07-19,122.62999725341797
2018-08-20,122.5199966430664
2018-10-23,122.93000030517578
2019-05-03,123.54000091552734
2019-04-01,125.1500015258789
2019-02-28,125.08999633789062
2019-11-12,124.62000274658203
2020-01-30,125.95999908447266
2019-11-15,126.9000015258789
2020-04-21,126.76000213623047
2019-04-16,126.77999877929688
2019-03-15,127.5
2019-02-11,125.73999786376953
2019-01-10,126.9000015258789
2019-08-22,127.38999938964844
2018-11-07,126.69000244140625
2018-08-03,127.27999877929688
2018-09-04,127.13999938964844
2019-06-19,126.69000244140625
2019-09-23,123.68000030517578
2019-11-18,120.94999694824219
2020-02-05,121.16999816894531
2020-04-24,121.55999755859375
2019-03-29,124.30000305175781
2019-11-21,124.5999984741211
2020-04-27,125.26000213623047
2020-02-11,122.37000274658203
2020-04-30,124.52999877929688
2019-05-01,122.63999938964844
2019-02-26,123.11000061035156
2019-01-25,123.86000061035156
2018-12-24,123.51000213623047
2019-09-06,123.30999755859375
2018-07-17,122.4000015258789
2018-09-19,120.5999984741211
2019-08-05,120.87000274658203
2019-10-08,121.0999984741211
2019-12-11,121.5199966430664
2019-11-27,121.30999755859375
2020-02-14,120.56999969482422
2020-05-06,116.0
2019-01-08,116.88999938964844
2018-12-07,115.19000244140625
2019-08-20,116.51000213623047
2018-11-05,117.58000183105469
2019-07-19,119.7300033569336
2018-10-04,119.48999786376953
2019-06-17,119.20999908447266
2019-05-16,118.7699966430664
2018-08-01,118.13999938964844
2019-03-13,114.51000213623047
2019-12-03,114.19999694824219
2020-02-20,115.08999633789062
2019-12-06,115.45999908447266
2020-05-12,116.01000213623047
2019-12-09,115.88999938964844
2020-02-26,114.30000305175781
2020-05-15,112.12000274658203
2019-03-28,112.63999938964844
2018-09-17,112.0999984741211
2018-08-16,113.05000305175781
2018-10-19,114.26000213623047
2019-04-29,114.3499984741211
2019-01-23,113.12999725341797
2019-09-04,111.19000244140625
2018-11-20,111.7300033569336
2019-07-02,112.1500015258789
2019-05-31,110.37000274658203
2019-12-12,110.66999816894531
2020-05-18,111.41999816894531
2019-09-27,113.54000091552734
2020-03-03,111.83999633789062
2020-05-21,113.5199966430664
2019-05-14,114.0
2018-08-31,113.36000061035156
2018-07-30,113.52999877929688
2018-10-02,114.3499984741211
2019-04-12,116.26000213623047
2019-03-11,114.58000183105469
2019-02-07,113.33999633789062
2019-07-17,113.9000015258789
2019-09-19,111.19999694824219
2019-10-21,112.93000030517578
2019-12-18,103.69000244140625
2020-03-06,104.37000274658203
2019-10-03,102.83000183105469
2020-03-09,105.16000366210938
2020-05-27,106.9800033569336
2019-12-24,106.27999877929688
2020-03-12,104.68000030517578
2018-12-20,105.20999908447266
2019-08-01,105.12000274658203
2018-08-14,106.69000244140625
2018-07-13,108.19999694824219
2018-10-17,105.8499984741211
2019-05-29,106.51000213623047
2019-03-26,107.18000030517578
2019-02-22,108.72000122070312
2019-10-04,108.83000183105469
2019-11-05,107.63999938964844
2019-12-27,107.80999755859375
2020-06-02,107.02999877929688
2019-12-30,107.76000213623047
2020-03-18,107.97000122070312
2020-06-05,109.1500015258789
2019-07-15,109.04000091552734
2018-12-03,110.0199966430664
2019-06-13,107.95999908447266
2019-01-04,106.79000091552734
2018-08-29,106.33000183105469
2019-02-05,107.68000030517578
2018-11-01,107.36000061035156
2019-08-16,105.94999694824219
2019-04-10,106.27999877929688
2019-09-17,107.0199966430664
2019-10-15,107.0199966430664
2020-01-02,106.9000015258789
2020-06-08,107.33000183105469
2019-10-18,107.55000305175781
2020-03-24,108.29000091552734
2020-06-11,107.62000274658203
2020-01-08,108.2699966430664
2019-04-25,106.76000213623047
2019-07-30,107.80999755859375
2019-02-20,108.37000274658203
2018-07-11,108.27999877929688
2018-09-13,106.9800033569336
2018-10-15,108.08999633789062
2019-06-28,106.33999633789062
2018-12-18,105.68000030517578
2018-11-16,105.58000183105469
2019-10-02,106.91999816894531
2020-03-27,107.44000244140625
2020-01-10,108.33000183105469
2019-10-24,107.12999725341797
2020-03-30,106.2699966430664
2020-06-17,104.43000030517578
2020-01-14,105.12999725341797
2020-04-02,105.77999877929688
2019-01-02,104.48999786376953
2019-08-14,105.0
2018-10-30,105.33000183105469
2019-06-11,104.1500015258789
2019-05-10,105.44999694824219
2019-04-08,104.1500015258789
2018-08-27,108.4000015258789
2018-07-26,105.83000183105469
2018-09-28,107.19000244140625
2019-03-07,106.08000183105469
2019-10-30,105.08999633789062
2020-01-17,105.69999694824219
2020-06-23,106.19999694824219
2020-04-08,106.2699966430664
2020-06-26,106.75
2019-03-22,107.30000305175781
2019-01-17,106.52999877929688
2019-08-29,106.05999755859375
2018-11-14,104.43000030517578
2019-06-26,102.47000122070312
2018-09-11,101.51000213623047
2018-07-09,102.63999938964844
2018-08-10,102.13999938964844
2019-04-23,103.16000366210938
2019-09-30,104.51000213623047
2020-01-23,103.70999908447266
2019-11-08,103.37000274658203
2020-04-14,103.75
2019-11-11,102.6500015258789
2020-01-29,103.0999984741211
2020-04-17,103.1500015258789
2018-07-24,104.12999725341797
2018-09-26,102.13999938964844
2019-05-08,102.29000091552734
2019-03-05,103.70999908447266
2019-02-01,102.25
2018-12-31,103.30000305175781
2018-11-29,103.61000061035156
2019-08-12,104.37999725341797
2019-07-11,105.23999786376953
2019-09-13,104.4000015258789
2019-11-14,104.55000305175781
2020-04-20,104.98999786376953
2020-02-04,106.38999938964844
2020-04-23,107.80000305175781
2018-12-14,106.98999786376953
2019-08-27,108.37999725341797
2018-08-08,107.66999816894531
2018-10-11,107.19000244140625
2018-11-12,106.2699966430664
2019-07-26,105.18000030517578
2019-06-24,105.81999969482422
2019-05-23,103.61000061035156
2019-03-20,104.16999816894531
2019-01-15,104.58999633789062
2019-11-20,107.4000015258789
2020-02-07,107.7699966430664
2020-02-10,108.2300033569336
2020-04-29,109.88999938964844
2019-11-26,110.26000213623047
2020-02-13,109.47000122070312
2019-01-30,107.72000122070312
2018-08-23,110.0
2018-09-24,109.33999633789062
2018-11-27,110.66000366210938
2018-10-26,110.55999755859375
2019-07-09,110.87000274658203
2019-06-07,109.81999969482422
2019-05-06,107.75
2019-04-04,109.18000030517578
2019-09-11,106.11000061035156
2019-11-29,102.98999786376953
2020-05-05,106.73999786376953
2019-12-02,106.25
2020-02-19,111.69999694824219
2020-05-08,110.75
2019-05-21,109.98999786376953
2019-03-18,108.31999969482422
2018-09-07,111.08999633789062
2018-08-06,105.58999633789062
2018-10-09,99.2699966430664
2019-02-14,103.05000305175781
2018-12-12,107.83999633789062
2019-07-24,117.11000061035156
2019-09-26,118.86000061035156
2019-10-28,109.0199966430664
2019-12-05,104.16999816894531
2020-05-11,95.79000091552734
2019-07-03,105.7300033569336
2020-02-25,105.19000244140625
2020-05-14,103.47000122070312
2020-02-28,103.02999877929688
2019-08-08,110.62999725341797
2019-06-05,111.0
2018-07-20,109.5999984741211
2018-08-21,110.26000213623047
2018-10-24,112.33000183105469
2019-04-02,115.19000244140625
2019-03-01,113.87999725341797
2019-01-28,114.12999725341797
2018-12-27,112.75
2019-09-09,110.26000213623047
2020-03-02,113.04000091552734
2020-05-20,115.4000015258789
2019-12-17,121.12999725341797
2020-03-05,121.58000183105469
2019-02-12,121.62000274658203
2019-01-11,117.36000061035156
2018-12-10,118.55999755859375
2019-08-23,116.80999755859375
2018-11-08,117.80000305175781
2019-07-22,120.8499984741211
2019-06-20,118.63999938964844
2018-09-05,114.19000244140625
2019-04-17,114.91000366210938
2019-09-24,115.51000213623047
2019-12-20,114.98999786376953
2020-05-26,116.0199966430664
2019-04-30,114.1500015258789
2019-12-23,113.52999877929688
2020-03-11,116.08000183105469
2020-05-29,116.9000015258789
2019-12-26,117.9800033569336
2020-06-01,118.19000244140625
2019-05-02,114.06999969482422
2019-02-27,114.7300033569336
2018-11-23,114.0
2019-08-06,110.54000091552734
2018-07-18,110.20999908447266
2018-09-20,107.9000015258789
2018-10-22,108.55999755859375
2019-07-05,107.37999725341797
2019-06-03,110.11000061035156
2019-10-09,111.45999908447266
2019-10-11,113.93000030517578
2020-03-17,115.31999969482422
2020-06-04,115.16000366210938
2019-10-14,114.58999633789062
2020-03-20,109.0999984741211
2018-11-06,107.44000244140625
2019-06-18,111.16000366210938
2019-05-17,108.43000030517578
2019-04-15,108.73999786376953
2019-03-14,106.29000091552734
2019-01-09,104.69999694824219
2018-08-02,105.80000305175781
2018-10-05,108.06999969482422
2019-08-21,109.05000305175781
2019-10-17,108.58999633789062
2020-03-23,108.94000244140625
2020-06-10,108.94999694824219
2019-02-25,106.44000244140625
2020-01-07,106.23999786376953
2020-03-26,105.73999786376953
2019-10-23,103.01000213623047
