Dates,SJM
2018-08-28,107.2300033569336
2019-01-03,106.30999755859375
2019-08-15,106.0
2018-10-31,108.2699966430664
2019-09-16,108.9800033569336
2020-02-18,108.38999938964844
2020-05-07,111.0
2018-08-17,105.75
2019-12-04,107.87999725341797
2020-02-21,110.3499984741211
2018-12-17,110.87999725341797
2019-08-30,110.91999816894531
2018-11-15,112.5999984741211
2019-07-29,113.94999694824219
2019-06-27,113.91999816894531
2019-04-24,112.61000061035156
2018-07-10,113.06999969482422
2018-09-12,112.97000122070312
2019-02-19,112.41000366210938
2019-01-18,112.33999633789062
2020-02-24,110.11000061035156
2020-05-13,110.25
2019-12-10,109.16000366210938
2020-02-27,103.80000305175781
2019-12-13,100.98999786376953
2020-05-19,103.44000244140625
2019-03-06,104.44000244140625
2018-11-30,103.69000244140625
2019-08-13,102.5999984741211
2019-07-12,100.87999725341797
2019-06-10,98.22000122070312
2019-05-09,99.61000061035156
2018-07-25,101.55000305175781
2018-09-27,101.86000061035156
2018-10-29,103.36000061035156
2019-10-16,101.5999984741211
2019-12-16,99.06999969482422
2020-03-04,99.18000030517578
2020-05-22,96.6500015258789
2019-10-01,95.52999877929688
2019-12-19,96.36000061035156
2018-09-10,93.3499984741211
2019-05-24,94.37000274658203
2018-08-09,94.61000061035156
2019-04-22,94.05000305175781
2019-03-21,93.08000183105469
2019-01-16,93.38999938964844
2019-08-28,94.7699966430664
2018-11-13,95.4000015258789
2018-10-12,97.83999633789062
2019-06-25,99.62000274658203
2020-03-10,99.66000366210938
2020-05-28,101.70999908447266
2019-10-07,101.94000244140625
2020-03-13,102.62999725341797
2019-10-10,103.16000366210938
2020-03-16,103.31999969482422
2020-06-03,104.29000091552734
2018-11-28,104.86000061035156
2018-09-25,104.97000122070312
2018-07-23,102.70999908447266
2018-08-24,102.0
2019-07-10,101.58999633789062
2019-05-07,102.7699966430664
2019-04-05,103.4000015258789
2019-03-04,103.25
2019-01-31,105.11000061035156
2019-09-12,103.86000061035156
2019-12-31,104.87000274658203
2020-03-19,105.12999725341797
2020-01-03,104.12999725341797
2020-06-09,103.33999633789062
2019-02-15,103.80000305175781
2019-01-14,103.41000366210938
2018-07-06,104.36000061035156
2018-08-07,102.38999938964844
2018-10-10,102.37999725341797
2018-12-13,103.4000015258789
2019-08-26,104.0199966430664
2019-07-25,106.58999633789062
2019-05-22,102.19999694824219
2019-03-19,102.02999877929688
2020-01-06,107.20999908447266
2020-03-25,107.72000122070312
2020-06-12,107.7699966430664
2019-10-22,106.20999908447266
2020-01-09,104.36000061035156
2020-06-15,102.37999725341797
2019-10-25,102.08999633789062
2020-03-31,103.4000015258789
2020-06-18,102.83000183105469
2019-04-03,102.27999877929688
2018-08-22,103.23999786376953
2018-10-25,103.11000061035156
2019-01-29,103.37999725341797
2018-12-28,103.69999694824219
2018-11-26,105.66999816894531
2019-08-09,106.93000030517578
2019-07-08,107.22000122070312
2019-06-06,107.23999786376953
2019-09-10,111.5999984741211
2020-01-15,113.87999725341797
2020-04-03,116.33000183105469
2019-10-31,115.81999969482422
2020-04-06,115.04000091552734
2020-06-24,115.94000244140625
2018-11-09,116.55999755859375
2019-07-23,115.91000366210938
2019-06-21,115.94999694824219
2019-05-20,115.41999816894531
2019-04-18,115.68000030517578
2018-09-06,117.0
2018-10-08,118.08999633789062
2019-02-13,119.62999725341797
2018-12-11,119.6500015258789
2019-09-25,119.05000305175781
2020-01-21,118.5
2020-04-09,119.25
2019-11-06,119.31999969482422
2020-01-24,120.5
2020-01-27,120.81999969482422
2020-04-15,121.1500015258789
2018-12-26,121.83000183105469
2019-08-07,122.36000061035156
2019-06-04,121.43000030517578
2018-09-21,122.48999786376953
2018-07-19,122.3499984741211
2018-08-20,122.61000061035156
2018-10-23,121.9800033569336
2019-05-03,123.0
2019-04-01,123.33000183105469
2019-02-28,125.19999694824219
2019-11-12,125.12999725341797
2020-01-30,124.45999908447266
2019-11-15,125.8499984741211
2020-04-21,126.11000061035156
2019-04-16,126.45999908447266
2019-03-15,126.9000015258789
2019-02-11,126.7300033569336
2019-01-10,125.62000274658203
2019-08-22,126.83000183105469
2018-11-07,127.44999694824219
2018-08-03,126.7300033569336
2018-09-04,126.75
2019-06-19,127.44999694824219
2019-09-23,126.62999725341797
2019-11-18,123.22000122070312
2020-02-05,121.19000244140625
2020-04-24,120.62999725341797
2019-03-29,121.61000061035156
2019-11-21,124.70999908447266
2020-04-27,125.7699966430664
2020-02-11,119.91999816894531
2020-04-30,122.33000183105469
2019-05-01,124.38999938964844
2019-02-26,122.70999908447266
2019-01-25,123.54000091552734
2018-12-24,123.7300033569336
2019-09-06,123.54000091552734
2018-07-17,123.33999633789062
2018-09-19,122.93000030517578
2019-08-05,120.30999755859375
2019-10-08,120.81999969482422
2019-12-11,121.3499984741211
2019-11-27,122.02999877929688
2020-02-14,121.41000366210938
2020-05-06,119.30000305175781
2019-01-08,115.41000366210938
2018-12-07,117.0199966430664
2019-08-20,115.91999816894531
2018-11-05,116.5999984741211
2019-07-19,118.04000091552734
2018-10-04,119.38999938964844
2019-06-17,119.80000305175781
2019-05-16,119.08999633789062
2018-08-01,118.69000244140625
2019-03-13,117.62999725341797
2019-12-03,114.61000061035156
2020-02-20,114.2699966430664
2019-12-06,115.16000366210938
2020-05-12,115.44000244140625
2019-12-09,116.33000183105469
2020-02-26,115.9800033569336
2020-05-15,114.08999633789062
2019-03-28,111.9800033569336
2018-09-17,112.87999725341797
2018-08-16,112.19000244140625
2018-10-19,113.27999877929688
2019-04-29,114.36000061035156
2019-01-23,114.5999984741211
2019-09-04,113.0999984741211
2018-11-20,111.70999908447266
2019-07-02,112.19999694824219
2019-05-31,112.16999816894531
2019-12-12,110.3499984741211
2020-05-18,110.54000091552734
2019-09-27,110.66000366210938
2020-03-03,113.83000183105469
2020-05-21,111.80000305175781
2019-05-14,113.12999725341797
2018-08-31,114.0
2018-07-30,112.83999633789062
2018-10-02,114.12999725341797
2019-04-12,114.62000274658203
2019-03-11,116.12000274658203
2019-02-07,114.81999969482422
2019-07-17,113.38999938964844
2019-09-19,113.55000305175781
2019-10-21,111.66999816894531
2019-12-18,107.0
2020-03-06,102.77999877929688
2019-10-03,105.2300033569336
2020-03-09,103.9800033569336
2020-05-27,104.80999755859375
2019-12-24,107.0
2020-03-12,106.1500015258789
2018-12-20,105.11000061035156
2019-08-01,104.87999725341797
2018-08-14,104.81999969482422
2018-07-13,106.19000244140625
2018-10-17,108.69999694824219
2019-05-29,105.20999908447266
2019-03-26,106.69000244140625
2019-02-22,106.9000015258789
2019-10-04,109.16000366210938
2019-11-05,108.75
2019-12-27,108.01000213623047
2020-06-02,108.0
2019-12-30,107.26000213623047
2020-03-18,108.02999877929688
2020-06-05,108.5999984741211
2019-07-15,109.29000091552734
2018-12-03,109.2300033569336
2019-06-13,110.05000305175781
2019-01-04,107.62000274658203
2018-08-29,107.0
2019-02-05,106.58000183105469
2018-11-01,107.6500015258789
2019-08-16,107.11000061035156
2019-04-10,106.0999984741211
2019-09-17,105.9800033569336
2019-10-15,107.45999908447266
2020-01-02,107.47000122070312
2020-06-08,106.91000366210938
2019-10-18,107.6500015258789
2020-03-24,107.6500015258789
2020-06-11,108.16000366210938
2020-01-08,107.70999908447266
2019-04-25,108.27999877929688
2019-07-30,106.58000183105469
2019-02-20,107.83999633789062
2018-07-11,108.61000061035156
2018-09-13,108.68000030517578
2018-10-15,107.36000061035156
2019-06-28,108.26000213623047
2018-12-18,106.79000091552734
2018-11-16,105.69999694824219
2019-10-02,105.52999877929688
2020-03-27,106.91999816894531
2020-01-10,107.93000030517578
2019-10-24,108.25
2020-03-30,107.13999938964844
2020-06-17,105.94999694824219
2020-01-14,104.45999908447266
2020-04-02,103.19999694824219
2019-01-02,104.69999694824219
2019-08-14,104.52999877929688
2018-10-30,104.97000122070312
2019-06-11,105.31999969482422
2019-05-10,104.37999725341797
2019-04-08,105.44999694824219
2018-08-27,105.87000274658203
2018-07-26,107.56999969482422
2018-09-28,105.83999633789062
2019-03-07,107.55000305175781
2019-10-30,106.1500015258789
2020-01-17,104.87000274658203
2020-06-23,105.79000091552734
2020-04-08,105.54000091552734
2020-06-26,106.3499984741211
2019-03-22,107.0999984741211
2019-01-17,107.4800033569336
2019-08-29,106.05000305175781
2018-11-14,106.23999786376953
2019-06-26,103.98999786376953
2018-09-11,102.63999938964844
2018-07-09,101.94000244140625
2018-08-10,102.19999694824219
2019-04-23,102.5999984741211
2019-09-30,103.80000305175781
2020-01-23,104.63999938964844
2019-11-08,104.05999755859375
2020-04-14,103.36000061035156
2019-11-11,103.68000030517578
2020-01-29,102.91000366210938
2020-04-17,103.19999694824219
2018-07-24,102.91999816894531
2018-09-26,104.12999725341797
2019-05-08,102.44000244140625
2019-03-05,102.51000213623047
2019-02-01,103.05000305175781
2018-12-31,102.58999633789062
2018-11-29,103.19000244140625
2019-08-12,103.55999755859375
2019-07-11,104.56999969482422
2019-09-13,105.08999633789062
2019-11-14,104.61000061035156
2020-04-20,104.75
2020-02-04,105.08999633789062
2020-04-23,106.37000274658203
2018-12-14,107.81999969482422
2019-08-27,106.73999786376953
2018-08-08,108.9000015258789
2018-10-11,107.37000274658203
2018-11-12,107.08000183105469
2019-07-26,106.16999816894531
2019-06-24,105.18000030517578
2019-05-23,105.72000122070312
2019-03-20,103.9000015258789
2019-01-15,104.73999786376953
2019-11-20,104.62999725341797
2020-02-07,107.06999969482422
2020-02-10,107.6500015258789
2020-04-29,108.51000213623047
2019-11-26,110.0
2020-02-13,110.44000244140625
2019-01-30,108.66999816894531
2018-08-23,107.94000244140625
2018-09-24,109.63999938964844
2018-11-27,109.5999984741211
2018-10-26,110.05999755859375
2019-07-09,110.38999938964844
2019-06-07,109.91999816894531
2019-05-06,109.7699966430664
2019-04-04,108.0
2019-09-11,109.0
2019-11-29,104.06999969482422
2020-05-05,103.5
2019-12-02,106.62000274658203
2020-02-19,108.0199966430664
2020-05-08,109.98999786376953
2019-05-21,108.3499984741211
2019-03-18,104.41000366210938
2018-09-07,110.12999725341797
2018-08-06,108.58999633789062
2018-10-09,100.33999633789062
2019-02-14,102.16999816894531
2018-12-12,96.19000244140625
2019-07-24,109.73999786376953
2019-09-26,114.94000244140625
2019-10-28,119.0
2019-12-05,107.1500015258789
2020-05-11,103.66000366210938
2019-07-03,96.83999633789062
2020-02-25,105.41999816894531
2020-05-14,105.02999877929688
2020-02-28,101.41000366210938
2019-08-08,104.30000305175781
2019-06-05,110.58000183105469
2018-07-20,108.69000244140625
2018-08-21,108.13999938964844
2018-10-24,108.62000274658203
2019-04-02,114.0
2019-03-01,115.20999908447266
2019-01-28,113.66999816894531
2018-12-27,113.33000183105469
2019-09-09,112.5999984741211
2020-03-02,112.51000213623047
2020-05-20,112.98999786376953
2019-12-17,117.0
2020-03-05,122.3499984741211
2019-02-12,121.41000366210938
2019-01-11,124.08999633789062
2018-12-10,118.0
2019-08-23,118.3499984741211
2018-11-08,117.12000274658203
2019-07-22,118.66000366210938
2019-06-20,121.22000122070312
2018-09-05,118.25
2019-04-17,113.88999938964844
2019-09-24,115.0
2019-12-20,115.5999984741211
2020-05-26,114.87000274658203
2019-04-30,116.5
2019-12-23,115.30000305175781
2020-03-11,115.06999969482422
2020-05-29,116.19999694824219
2019-12-26,117.61000061035156
2020-06-01,117.69000244140625
2019-05-02,117.52999877929688
2019-02-27,113.94000244140625
2018-11-23,115.58000183105469
2019-08-06,113.88999938964844
2018-07-18,110.87000274658203
2018-09-20,109.79000091552734
2018-10-22,107.55999755859375
2019-07-05,108.83999633789062
2019-06-03,107.37999725341797
2019-10-09,110.87999725341797
2019-10-11,111.30999755859375
2020-03-17,114.06999969482422
2020-06-04,115.47000122070312
2019-10-14,115.7300033569336
2020-03-20,109.51000213623047
2018-11-06,109.0
2019-06-18,107.0
2019-05-17,111.51000213623047
2019-04-15,109.11000061035156
2019-03-14,107.58999633789062
2019-01-09,107.11000061035156
2018-08-02,104.12000274658203
2018-10-05,107.01000213623047
2019-08-21,108.26000213623047
2019-10-17,108.83000183105469
2020-03-23,109.68000030517578
2020-06-10,108.4800033569336
2019-02-25,109.72000122070312
2020-01-07,106.26000213623047
2020-03-26,106.37999725341797
2019-10-23,105.87999725341797
