Dates,ROK
2019-05-24,1016600.0
2018-08-09,832600.0
2019-04-22,610600.0
2019-03-21,948300.0
2019-01-16,1190900.0
2019-08-28,1045000.0
2018-11-13,864900.0
2018-10-12,924400.0
2019-06-25,678100.0
2020-03-10,1667900.0
2020-05-28,1361600.0
2019-10-07,934600.0
2020-03-13,1257100.0
2019-10-10,851100.0
2020-03-16,1129300.0
2020-06-03,1490800.0
2018-11-28,1248200.0
2018-09-25,922700.0
2018-07-23,946500.0
2018-08-24,1053500.0
2019-07-10,1280100.0
2019-05-07,2420900.0
2019-04-05,1867600.0
2019-03-04,1391200.0
2019-01-31,1150900.0
2019-09-12,1667900.0
2019-12-31,1409200.0
2020-03-19,1047100.0
2020-01-03,754200.0
2020-06-09,856400.0
2019-02-15,649300.0
2019-01-14,1094800.0
2018-07-06,1119900.0
2018-08-07,1265500.0
2018-10-10,702600.0
2018-12-13,475800.0
2019-08-26,563400.0
2019-07-25,533500.0
2019-05-22,656300.0
2019-03-19,712200.0
2020-01-06,569100.0
2020-03-25,561800.0
2020-06-12,735500.0
2019-10-22,753100.0
2020-01-09,842400.0
2020-06-15,705900.0
2019-10-25,561900.0
2020-03-31,727400.0
2020-06-18,545500.0
2019-04-03,687400.0
2018-08-22,650800.0
2018-10-25,742300.0
2019-01-29,715000.0
2018-12-28,1867100.0
2018-11-26,548900.0
2019-08-09,593600.0
2019-07-08,627500.0
2019-06-06,554600.0
2019-09-10,788200.0
2020-01-15,651100.0
2020-04-03,556700.0
2019-10-31,582600.0
2020-04-06,602600.0
2020-06-24,656000.0
2018-11-09,780000.0
2019-07-23,639300.0
2019-06-21,620100.0
2019-05-20,532600.0
2019-04-18,602300.0
2018-09-06,408200.0
2018-10-08,610900.0
2019-02-13,924900.0
2018-12-11,834900.0
2019-09-25,792600.0
2020-01-21,668400.0
2020-04-09,669000.0
2019-11-06,867000.0
2020-01-24,917500.0
2020-01-27,414300.0
2020-04-15,818700.0
2018-12-26,850400.0
2019-08-07,2494600.0
2019-06-04,966000.0
2018-09-21,953800.0
2018-07-19,970200.0
2018-08-20,645900.0
2018-10-23,736000.0
2019-05-03,723900.0
2019-04-01,596200.0
2019-02-28,783200.0
2019-11-12,628100.0
2020-01-30,1041000.0
2019-11-15,1480800.0
2020-04-21,1186100.0
2019-04-16,907800.0
2019-03-15,681500.0
2019-02-11,526800.0
2019-01-10,579900.0
2019-08-22,685000.0
2018-11-07,760800.0
2018-08-03,489500.0
2018-09-04,972400.0
2019-06-19,767800.0
2019-09-23,1188200.0
2019-11-18,1074300.0
2020-02-05,1254000.0
2020-04-24,1575800.0
2019-03-29,1019400.0
2019-11-21,1109700.0
2020-04-27,1054100.0
2020-02-11,825200.0
2020-04-30,905700.0
2019-05-01,798200.0
2019-02-26,1018000.0
2019-01-25,591700.0
2018-12-24,374200.0
2019-09-06,478200.0
2018-07-17,577300.0
2018-09-19,846700.0
2019-08-05,777500.0
2019-10-08,988700.0
2019-12-11,1051800.0
2019-11-27,443200.0
2020-02-14,567200.0
2020-05-06,571100.0
2019-01-08,432500.0
2018-12-07,955500.0
2019-08-20,714500.0
2018-11-05,687100.0
2019-07-19,423900.0
2018-10-04,1047300.0
2019-06-17,780900.0
2019-05-16,1164700.0
2018-08-01,1177900.0
2019-03-13,1073200.0
2019-12-03,1107700.0
2020-02-20,903900.0
2019-12-06,1842800.0
2020-05-12,1061000.0
2019-12-09,680400.0
2020-02-26,1077500.0
2020-05-15,770100.0
2019-03-28,1253800.0
2018-09-17,1911200.0
2018-08-16,2440000.0
2018-10-19,1087700.0
2019-04-29,1096700.0
2019-01-23,1157900.0
2019-09-04,1270500.0
2018-11-20,1557400.0
2019-07-02,1118700.0
2019-05-31,1243800.0
2019-12-12,928900.0
2020-05-18,1052300.0
2019-09-27,1159400.0
2020-03-03,851800.0
2020-05-21,730700.0
2019-05-14,1001700.0
2018-08-31,931800.0
2018-07-30,782700.0
2018-10-02,853100.0
2019-04-12,621400.0
2019-03-11,512300.0
2019-02-07,433600.0
2019-07-17,504600.0
2019-09-19,793500.0
2019-10-21,1258500.0
2019-12-18,582700.0
2020-03-06,547600.0
2019-10-03,630300.0
2020-03-09,728200.0
2020-05-27,722400.0
2019-12-24,665100.0
2020-03-12,1086300.0
2018-12-20,1034600.0
2019-08-01,852700.0
2018-08-14,857200.0
2018-07-13,917600.0
2018-10-17,1071000.0
2019-05-29,997800.0
2019-03-26,1150100.0
2019-02-22,791000.0
2019-10-04,1203100.0
2019-11-05,1044200.0
2019-12-27,1625100.0
2020-06-02,1009700.0
2019-12-30,1241300.0
2020-03-18,888000.0
2020-06-05,986800.0
2019-07-15,757700.0
2018-12-03,1149700.0
2019-06-13,959500.0
2019-01-04,1651600.0
2018-08-29,815000.0
2019-02-05,486800.0
2018-11-01,664900.0
2019-08-16,593700.0
2019-04-10,760200.0
2019-09-17,667900.0
2019-10-15,1504600.0
2020-01-02,469700.0
2020-06-08,875700.0
2019-10-18,780200.0
2020-03-24,691100.0
2020-06-11,971700.0
2020-01-08,533800.0
2019-04-25,811300.0
2019-07-30,760400.0
2019-02-20,551600.0
2018-07-11,716400.0
2018-09-13,790100.0
2018-10-15,965100.0
2019-06-28,802700.0
2018-12-18,658200.0
2018-11-16,661900.0
2019-10-02,777900.0
2020-03-27,802200.0
2020-01-10,1123700.0
2019-10-24,1058400.0
2020-03-30,627300.0
2020-06-17,1210100.0
2020-01-14,4132200.0
2020-04-02,1513300.0
2019-01-02,1211200.0
2019-08-14,825900.0
2018-10-30,1156200.0
2019-06-11,738800.0
2019-05-10,1123700.0
2019-04-08,936200.0
2018-08-27,631500.0
2018-07-26,914400.0
2018-09-28,902600.0
2019-03-07,659500.0
2019-10-30,330800.0
2020-01-17,592100.0
2020-06-23,966500.0
2020-04-08,911100.0
2020-06-26,543600.0
2019-03-22,635800.0
2019-01-17,891700.0
2019-08-29,641500.0
2018-11-14,720300.0
2019-06-26,828900.0
2018-09-11,938500.0
2018-07-09,963000.0
2018-08-10,908300.0
2019-04-23,1039300.0
2019-09-30,893300.0
2020-01-23,1256100.0
2019-11-08,1001600.0
2020-04-14,253900.0
2019-11-11,297600.0
2020-01-29,451100.0
2020-04-17,337000.0
2018-07-24,436300.0
2018-09-26,638200.0
2019-05-08,542600.0
2019-03-05,1006900.0
2019-02-01,708700.0
2018-12-31,671100.0
2018-11-29,676100.0
2019-08-12,777200.0
2019-07-11,547400.0
2019-09-13,805000.0
2019-11-14,711600.0
2020-04-20,562900.0
2020-02-04,594600.0
2020-04-23,719200.0
2018-12-14,682900.0
2019-08-27,766200.0
2018-08-08,631200.0
2018-10-11,835600.0
2018-11-12,1165300.0
2019-07-26,1163000.0
2019-06-24,1151100.0
2019-05-23,1250400.0
2019-03-20,1019900.0
2019-01-15,843400.0
2019-11-20,762800.0
2020-02-07,491700.0
2020-02-10,583100.0
2020-04-29,500000.0
2019-11-26,534700.0
2020-02-13,614700.0
2019-01-30,572300.0
2018-08-23,455000.0
2018-09-24,560700.0
2018-11-27,678000.0
2018-10-26,893000.0
2019-07-09,1162600.0
2019-06-07,1502400.0
2019-05-06,1120400.0
2019-04-04,854900.0
2019-09-11,1363500.0
2019-11-29,1587700.0
2020-05-05,1649800.0
2019-12-02,1629200.0
2020-02-19,991400.0
2020-05-08,1228100.0
2019-05-21,1321100.0
2019-03-18,2230900.0
2018-09-07,1722300.0
2018-08-06,1761000.0
2018-10-09,2491800.0
2019-02-14,2179400.0
2018-12-12,1858400.0
2019-07-24,1989500.0
2019-09-26,2301800.0
2019-10-28,1841100.0
2019-12-05,1701100.0
2020-05-11,2071500.0
2019-07-03,2545600.0
2020-02-25,2009500.0
2020-05-14,1547900.0
2020-02-28,1168100.0
2019-08-08,1199300.0
2019-06-05,1896800.0
2018-07-20,1408900.0
2018-08-21,997400.0
2018-10-24,935600.0
2019-04-02,1366600.0
2019-03-01,1199900.0
2019-01-28,898200.0
2018-12-27,1240600.0
2019-09-09,730000.0
2020-03-02,1072200.0
2020-05-20,718100.0
2019-12-17,765700.0
2020-03-05,1073800.0
2019-02-12,1031600.0
2019-01-11,810900.0
2018-12-10,671300.0
2019-08-23,876200.0
2018-11-08,850600.0
2019-07-22,1057900.0
2019-06-20,2397600.0
2018-09-05,1492700.0
2019-04-17,1391000.0
2019-09-24,701200.0
2019-12-20,1273600.0
2020-05-26,759100.0
2019-04-30,521300.0
2019-12-23,647200.0
2020-03-11,698400.0
2020-05-29,837100.0
2019-12-26,713700.0
2020-06-01,1044400.0
2019-05-02,1490200.0
2019-02-27,3215900.0
2018-11-23,1514400.0
2019-08-06,989100.0
2018-07-18,840000.0
2018-09-20,789700.0
2018-10-22,736500.0
2019-07-05,1667900.0
2019-06-03,1399200.0
2019-10-09,1096000.0
2019-10-11,2935600.0
2020-03-17,725300.0
2020-06-04,666200.0
2019-10-14,830600.0
2020-03-20,772300.0
2018-11-06,1043900.0
2019-06-18,649600.0
2019-05-17,1099900.0
2019-04-15,1903200.0
2019-03-14,994100.0
2019-01-09,871100.0
2018-08-02,1206200.0
2018-10-05,943400.0
2019-08-21,592700.0
2019-10-17,786800.0
2020-03-23,1837600.0
2020-06-10,590000.0
2019-02-25,603700.0
2020-01-07,652200.0
2020-03-26,625800.0
2019-10-23,1402400.0
