Dates,ROK
2018-08-22,178.3000030517578
2018-10-25,178.66000366210938
2019-01-29,179.30999755859375
2018-12-28,178.50999450683594
2018-11-26,179.42999267578125
2019-08-09,178.08999633789062
2019-07-08,174.5500030517578
2019-06-06,174.25
2019-09-10,169.80999755859375
2020-01-15,168.47999572753906
2020-04-03,170.1699981689453
2019-10-31,170.0399932861328
2020-04-06,171.49000549316406
2020-06-24,174.5800018310547
2018-11-09,177.41000366210938
2019-07-23,180.41000366210938
2019-06-21,182.66000366210938
2019-05-20,182.8800048828125
2019-04-18,184.64999389648438
2018-09-06,184.49000549316406
2018-10-08,182.22999572753906
2019-02-13,180.8000030517578
2018-12-11,182.22000122070312
2019-09-25,183.0
2020-01-21,184.5
2020-04-09,185.61000061035156
2019-11-06,188.24000549316406
2020-01-24,188.5399932861328
2020-01-27,187.89999389648438
2020-04-15,189.1199951171875
2018-12-26,188.72000122070312
2019-08-07,175.44000244140625
2019-06-04,175.3000030517578
2018-09-21,177.83999633789062
2018-07-19,178.50999450683594
2018-08-20,177.27000427246094
2018-10-23,174.0800018310547
2019-05-03,175.97999572753906
2019-04-01,173.33999633789062
2019-02-28,171.35000610351562
2019-11-12,170.47999572753906
2020-01-30,165.82000732421875
2019-11-15,163.77999877929688
2020-04-21,159.47000122070312
2019-04-16,160.58999633789062
2019-03-15,160.2100067138672
2019-02-11,162.39999389648438
2019-01-10,160.19000244140625
2019-08-22,157.4499969482422
2018-11-07,159.9499969482422
2018-08-03,159.39999389648438
2018-09-04,154.42999267578125
2019-06-19,153.9600067138672
2019-09-23,151.50999450683594
2019-11-18,151.11000061035156
2020-02-05,153.80999755859375
2020-04-24,148.10000610351562
2019-03-29,148.6999969482422
2019-11-21,152.72999572753906
2020-04-27,155.08999633789062
2020-02-11,154.39999389648438
2020-04-30,155.2899932861328
2019-05-01,158.05999755859375
2019-02-26,158.85000610351562
2019-01-25,156.77999877929688
2018-12-24,157.8699951171875
2019-09-06,155.35000610351562
2018-07-17,155.66000366210938
2018-09-19,156.19000244140625
2019-08-05,156.9199981689453
2019-10-08,159.55999755859375
2019-12-11,161.64999389648438
2019-11-27,161.24000549316406
2020-02-14,160.94000244140625
2020-05-06,161.3800048828125
2019-01-08,161.36000061035156
2018-12-07,162.35000610351562
2019-08-20,163.44000244140625
2018-11-05,161.4499969482422
2019-07-19,162.72999572753906
2018-10-04,156.94000244140625
2019-06-17,157.38999938964844
2019-05-16,154.6300048828125
2018-08-01,152.9199981689453
2019-03-13,152.3800048828125
2019-12-03,156.25
2020-02-20,158.8000030517578
2019-12-06,157.58999633789062
2020-05-12,159.55999755859375
2019-12-09,158.0
2020-02-26,158.99000549316406
2020-05-15,159.10000610351562
2019-03-28,160.00999450683594
2018-09-17,163.30999755859375
2018-08-16,160.41000366210938
2018-10-19,163.50999450683594
2019-04-29,162.50999450683594
2019-01-23,161.30999755859375
2019-09-04,158.85000610351562
2018-11-20,154.9600067138672
2019-07-02,152.72999572753906
2019-05-31,149.38999938964844
2019-12-12,151.10000610351562
2020-05-18,148.13999938964844
2019-09-27,152.8300018310547
2020-03-03,152.38999938964844
2020-05-21,149.47999572753906
2019-05-14,149.19000244140625
2018-08-31,146.6199951171875
2018-07-30,145.1699981689453
2018-10-02,147.0399932861328
2019-04-12,151.5399932861328
2019-03-11,150.39999389648438
2019-02-07,151.0800018310547
2019-07-17,150.72000122070312
2019-09-19,146.9199981689453
2019-10-21,143.91000366210938
2019-12-18,145.05999755859375
2020-03-06,144.66000366210938
2019-10-03,149.9199981689453
2020-03-09,152.52999877929688
2020-05-27,145.92999267578125
2019-12-24,148.8300018310547
2020-03-12,152.83999633789062
2018-12-20,157.86000061035156
2019-08-01,161.39999389648438
2018-08-14,160.4499969482422
2018-07-13,160.0399932861328
2018-10-17,163.50999450683594
2019-05-29,165.91000366210938
2019-03-26,164.83999633789062
2019-02-22,161.74000549316406
2019-10-04,161.5
2019-11-05,162.9600067138672
2019-12-27,161.8300018310547
2020-06-02,160.02000427246094
2019-12-30,160.6199951171875
2020-03-18,158.58999633789062
2020-06-05,162.22999572753906
2019-07-15,163.0
2018-12-03,160.00999450683594
2019-06-13,162.0800018310547
2019-01-04,153.7899932861328
2018-08-29,153.05999755859375
2019-02-05,156.88999938964844
2018-11-01,156.82000732421875
2019-08-16,152.6699981689453
2019-04-10,152.9600067138672
2019-09-17,152.61000061035156
2019-10-15,158.07000732421875
2020-01-02,160.69000244140625
2020-06-08,163.92999267578125
2019-10-18,164.86000061035156
2020-03-24,166.02999877929688
2020-06-11,166.47999572753906
2020-01-08,169.75
2019-04-25,169.80999755859375
2019-07-30,170.32000732421875
2019-02-20,171.8699951171875
2018-07-11,173.8300018310547
2018-09-13,175.52999877929688
2018-10-15,174.5800018310547
2019-06-28,171.9199981689453
2018-12-18,170.88999938964844
2018-11-16,173.30999755859375
2019-10-02,178.97000122070312
2020-03-27,180.9600067138672
2020-01-10,177.67999267578125
2019-10-24,177.67999267578125
2020-03-30,176.27000427246094
2020-06-17,176.83999633789062
2020-01-14,196.33999633789062
2020-04-02,194.55999755859375
2019-01-02,197.0800018310547
2019-08-14,198.3300018310547
2018-10-30,196.89999389648438
2019-06-11,195.36000061035156
2019-05-10,194.77999877929688
2019-04-08,194.52000427246094
2018-08-27,194.10000610351562
2018-07-26,194.3699951171875
2018-09-28,193.97999572753906
2019-03-07,195.27000427246094
2019-10-30,194.8300018310547
2020-01-17,193.77000427246094
2020-06-23,190.2100067138672
2020-04-08,194.55999755859375
2020-06-26,195.32000732421875
2019-03-22,197.86000061035156
2019-01-17,198.24000549316406
2019-08-29,197.33999633789062
2018-11-14,200.25
2019-06-26,201.5
2018-09-11,202.17999267578125
2018-07-09,203.10000610351562
2018-08-10,201.67999267578125
2019-04-23,202.38999938964844
2019-09-30,202.25
2020-01-23,202.07000732421875
2019-11-08,200.8300018310547
2020-04-14,202.27999877929688
2019-11-11,201.3699951171875
2020-01-29,202.57000732421875
2020-04-17,202.6699981689453
2018-07-24,202.3300018310547
2018-09-26,202.60000610351562
2019-05-08,200.50999450683594
2019-03-05,200.9199981689453
2019-02-01,202.25
2018-12-31,200.52000427246094
2018-11-29,204.97000122070312
2019-08-12,204.6999969482422
2019-07-11,204.64999389648438
2019-09-13,202.3000030517578
2019-11-14,201.63999938964844
2020-04-20,202.57000732421875
2020-02-04,204.49000549316406
2020-04-23,201.3699951171875
2018-12-14,199.08999633789062
2019-08-27,196.75
2018-08-08,197.8699951171875
2018-10-11,193.61000061035156
2018-11-12,194.16000366210938
2019-07-26,193.3300018310547
2019-06-24,189.75999450683594
2019-05-23,190.39999389648438
2019-03-20,192.49000549316406
2019-01-15,198.66000366210938
2019-11-20,203.41000366210938
2020-02-07,203.64999389648438
2020-02-10,202.07000732421875
2020-04-29,201.4199981689453
2019-11-26,203.5
2020-02-13,203.77000427246094
2019-01-30,200.6300048828125
2018-08-23,198.64999389648438
2018-09-24,197.07000732421875
2018-11-27,197.1999969482422
2018-10-26,199.67999267578125
2019-07-09,202.22000122070312
2019-06-07,199.8000030517578
2019-05-06,196.08999633789062
2019-04-04,194.88999938964844
2019-09-11,186.11000061035156
2019-11-29,177.75
2020-05-05,183.27999877929688
2019-12-02,183.5800018310547
2020-02-19,185.0
2020-05-08,182.75999450683594
2019-05-21,174.5
2019-03-18,151.4499969482422
2018-09-07,154.27999877929688
2018-08-06,156.2100067138672
2018-10-09,144.97000122070312
2019-02-14,152.27999877929688
2018-12-12,145.27000427246094
2019-07-24,148.10000610351562
2019-09-26,116.9800033569336
2019-10-28,119.9000015258789
2019-12-05,124.45999908447266
2020-05-11,115.37999725341797
2019-07-03,129.49000549316406
2020-02-25,138.5800018310547
2020-05-14,150.22000122070312
2020-02-28,146.52000427246094
2019-08-08,148.67999267578125
2019-06-05,145.50999450683594
2018-07-20,140.05999755859375
2018-08-21,142.47000122070312
2018-10-24,144.83999633789062
2019-04-02,154.3800048828125
2019-03-01,160.00999450683594
2019-01-28,161.83999633789062
2018-12-27,161.83999633789062
2019-09-09,159.1999969482422
2020-03-02,159.49000549316406
2020-05-20,154.8000030517578
2019-12-17,154.85000610351562
2020-03-05,164.91000366210938
2019-02-12,162.0399932861328
2019-01-11,163.4600067138672
2018-12-10,164.10000610351562
2019-08-23,167.1699981689453
2018-11-08,169.32000732421875
2019-07-22,175.74000549316406
2019-06-20,191.13999938964844
2018-09-05,193.86000061035156
2019-04-17,188.44000244140625
2019-09-24,181.02999877929688
2019-12-20,177.8000030517578
2020-05-26,188.47000122070312
2019-04-30,187.58999633789062
2019-12-23,190.22999572753906
2020-03-11,191.89999389648438
2020-05-29,188.89999389648438
2019-12-26,188.49000549316406
2020-06-01,183.88999938964844
2019-05-02,183.6699981689453
2019-02-27,188.38999938964844
2018-11-23,201.2899932861328
2019-08-06,202.60000610351562
2018-07-18,203.8000030517578
2018-09-20,203.30999755859375
2018-10-22,200.55999755859375
2019-07-05,207.75
2019-06-03,214.02000427246094
2019-10-09,216.02000427246094
2019-10-11,212.63999938964844
2020-03-17,213.75
2020-06-04,215.02999877929688
2019-10-14,217.6199951171875
2020-03-20,218.0399932861328
2018-11-06,224.97999572753906
2019-06-18,224.1199951171875
2019-05-17,219.41000366210938
2019-04-15,217.86000061035156
2019-03-14,205.6699981689453
2019-01-09,202.07000732421875
2018-08-02,200.60000610351562
2018-10-05,209.08999633789062
2019-08-21,210.75999450683594
2019-10-17,207.82000732421875
2020-03-23,207.1699981689453
2020-06-10,206.89999389648438
2019-02-25,208.5800018310547
2020-01-07,202.97000122070312
2020-03-26,202.02000427246094
2019-10-23,202.89999389648438
