Dates,ROK
2019-08-12,207.6199951171875
2019-07-11,206.60000610351562
2019-09-13,206.5800018310547
2019-11-14,205.4199981689453
2020-04-20,205.32000732421875
2020-02-04,206.5500030517578
2020-04-23,204.32000732421875
2018-12-14,203.8699951171875
2019-08-27,202.77000427246094
2018-08-08,203.14999389648438
2018-10-11,196.0800018310547
2018-11-12,197.44000244140625
2019-07-26,199.38999938964844
2019-06-24,196.35000610351562
2019-05-23,194.30999755859375
2019-03-20,197.16000366210938
2019-01-15,203.0
2019-11-20,205.92999267578125
2020-02-07,206.44000244140625
2020-02-10,204.2899932861328
2020-04-29,203.9499969482422
2019-11-26,205.8800048828125
2020-02-13,206.4600067138672
2019-01-30,205.91000366210938
2018-08-23,201.24000549316406
2018-09-24,199.9199981689453
2018-11-27,200.5500030517578
2018-10-26,205.42999267578125
2019-07-09,209.61000061035156
2019-06-07,203.3800048828125
2019-05-06,204.82000732421875
2019-04-04,201.99000549316406
2019-09-11,195.0399932861328
2019-11-29,184.4199981689453
2020-05-05,191.07000732421875
2019-12-02,198.10000610351562
2020-02-19,192.6699981689453
2020-05-08,189.55999755859375
2019-05-21,180.94000244140625
2019-03-18,165.4600067138672
2018-09-07,169.4499969482422
2018-08-06,164.4600067138672
2018-10-09,157.22999572753906
2019-02-14,166.35000610351562
2018-12-12,163.8300018310547
2019-07-24,159.1300048828125
2019-09-26,144.00999450683594
2019-10-28,137.8000030517578
2019-12-05,141.58999633789062
2020-05-11,125.33999633789062
2019-07-03,146.27999877929688
2020-02-25,159.99000549316406
2020-05-14,159.3699951171875
2020-02-28,156.6199951171875
2019-08-08,153.60000610351562
2019-06-05,152.85000610351562
2018-07-20,145.1300048828125
2018-08-21,152.3000030517578
2018-10-24,152.52000427246094
2019-04-02,159.3000030517578
2019-03-01,169.89999389648438
2019-01-28,169.69000244140625
2018-12-27,174.0
2019-09-09,167.36000061035156
2020-03-02,165.69000244140625
2020-05-20,159.61000061035156
2019-12-17,160.16000366210938
2020-03-05,170.39999389648438
2019-02-12,171.0399932861328
2019-01-11,167.38999938964844
2018-12-10,169.44000244140625
2019-08-23,173.33999633789062
2018-11-08,175.5399932861328
2019-07-22,182.63999938964844
2019-06-20,199.97000122070312
2018-09-05,200.57000732421875
2019-04-17,194.41000366210938
2019-09-24,186.47999572753906
2019-12-20,188.89999389648438
2020-05-26,192.9499969482422
2019-04-30,191.8300018310547
2019-12-23,194.14999389648438
2020-03-11,195.57000732421875
2020-05-29,195.33999633789062
2019-12-26,194.97999572753906
2020-06-01,191.3699951171875
2019-05-02,191.32000732421875
2019-02-27,202.8000030517578
2018-11-23,209.49000549316406
2019-08-06,207.25999450683594
2018-07-18,206.57000732421875
2018-09-20,206.25
2018-10-22,204.22999572753906
2019-07-05,217.5500030517578
2019-06-03,220.50999450683594
2019-10-09,221.30999755859375
2019-10-11,216.75
2020-03-17,217.16000366210938
2020-06-04,217.8800048828125
2019-10-14,222.61000061035156
2020-03-20,222.66000366210938
2018-11-06,230.7100067138672
2019-06-18,229.2100067138672
2019-05-17,223.27000427246094
2019-04-15,220.89999389648438
2019-03-14,213.3800048828125
2019-01-09,213.42999267578125
2018-08-02,211.10000610351562
2018-10-05,219.69000244140625
2019-08-21,214.75999450683594
2019-10-17,211.80999755859375
2020-03-23,214.6300048828125
2020-06-10,212.6199951171875
2019-02-25,213.24000549316406
2020-01-07,209.0
2020-03-26,208.4499969482422
2019-10-23,207.91000366210938
