Dates,ROK
2018-12-03,162.0
2019-06-13,166.3699951171875
2019-01-04,160.58999633789062
2018-08-29,155.10000610351562
2019-02-05,158.41000366210938
2018-11-01,159.22999572753906
2019-08-16,154.8000030517578
2019-04-10,154.99000549316406
2019-09-17,153.57000732421875
2019-10-15,158.07000732421875
2020-01-02,162.39999389648438
2020-06-08,164.6999969482422
2019-10-18,166.32000732421875
2020-03-24,166.63999938964844
2020-06-11,166.63999938964844
2020-01-08,169.86000061035156
2019-04-25,171.3800048828125
2019-07-30,171.67999267578125
2019-02-20,173.24000549316406
2018-07-11,174.99000549316406
2018-09-13,178.7100067138672
2018-10-15,175.63999938964844
2019-06-28,174.5399932861328
2018-12-18,174.82000732421875
2018-11-16,173.38999938964844
2019-10-02,179.97000122070312
2020-03-27,182.0800018310547
2020-01-10,181.4499969482422
2019-10-24,180.42999267578125
2020-03-30,176.63999938964844
2020-06-17,177.1199951171875
2020-01-14,201.02999877929688
2020-04-02,195.67999267578125
2019-01-02,198.3300018310547
2019-08-14,199.60000610351562
2018-10-30,199.41000366210938
2019-06-11,195.97000122070312
2019-05-10,196.22999572753906
2019-04-08,195.47999572753906
2018-08-27,196.24000549316406
2018-07-26,195.05999755859375
2018-09-28,195.1699981689453
2019-03-07,197.67999267578125
2019-10-30,196.27000427246094
2020-01-17,196.67999267578125
2020-06-23,191.13999938964844
2020-04-08,194.6199951171875
2020-06-26,196.02000427246094
2019-03-22,199.05999755859375
2019-01-17,198.24000549316406
2019-08-29,198.3699951171875
2018-11-14,201.10000610351562
2019-06-26,202.86000061035156
2018-09-11,205.6199951171875
2018-07-09,204.9499969482422
2018-08-10,203.86000061035156
2019-04-23,204.41000366210938
2019-09-30,203.67999267578125
2020-01-23,204.0800018310547
2019-11-08,201.9199981689453
2020-04-14,204.66000366210938
2019-11-11,203.27999877929688
2020-01-29,204.6300048828125
2020-04-17,203.2899932861328
2018-07-24,202.5399932861328
2018-09-26,203.82000732421875
2019-05-08,201.91000366210938
2019-03-05,201.47999572753906
2019-02-01,204.5
2018-12-31,202.77999877929688
2018-11-29,206.7100067138672
2019-08-12,207.0399932861328
2019-07-11,205.0
2019-09-13,206.5800018310547
2019-11-14,202.50999450683594
2020-04-20,203.6300048828125
2020-02-04,205.77999877929688
2020-04-23,203.52000427246094
2018-12-14,203.6300048828125
2019-08-27,199.6699981689453
2018-08-08,202.75
2018-10-11,195.3300018310547
2018-11-12,195.8000030517578
2019-07-26,196.0
2019-06-24,194.38999938964844
2019-05-23,193.4499969482422
2019-03-20,192.85000610351562
2019-01-15,198.66000366210938
2019-11-20,204.92999267578125
2020-02-07,206.44000244140625
2020-02-10,203.6300048828125
2020-04-29,201.86000061035156
2019-11-26,204.44000244140625
2020-02-13,205.6999969482422
2019-01-30,204.5500030517578
2018-08-23,200.63999938964844
2018-09-24,199.4499969482422
2018-11-27,199.69000244140625
2018-10-26,200.1199951171875
2019-07-09,203.47000122070312
2019-06-07,200.94000244140625
2019-05-06,203.55999755859375
2019-04-04,198.5800018310547
2019-09-11,189.88999938964844
2019-11-29,179.5800018310547
2020-05-05,184.6699981689453
2019-12-02,190.39999389648438
2020-02-19,187.3699951171875
2020-05-08,185.52000427246094
2019-05-21,177.69000244140625
2019-03-18,156.4199981689453
2018-09-07,158.25999450683594
2018-08-06,157.44000244140625
2018-10-09,145.1300048828125
2019-02-14,157.8800048828125
2018-12-12,146.1699981689453
2019-07-24,156.36000061035156
2019-09-26,143.57000732421875
2019-10-28,127.26000213623047
2019-12-05,137.5800018310547
2020-05-11,122.47000122070312
2019-07-03,129.49000549316406
2020-02-25,143.6300048828125
2020-05-14,157.97999572753906
2020-02-28,150.0800018310547
2019-08-08,151.38999938964844
2019-06-05,150.22999572753906
2018-07-20,142.9600067138672
2018-08-21,142.47000122070312
2018-10-24,150.27999877929688
2019-04-02,155.92999267578125
2019-03-01,163.5
2019-01-28,162.3000030517578
2018-12-27,170.36000061035156
2019-09-09,166.05999755859375
2020-03-02,164.50999450683594
2020-05-20,158.6300048828125
2019-12-17,159.17999267578125
2020-03-05,165.4499969482422
2019-02-12,164.39999389648438
2019-01-11,163.4600067138672
2018-12-10,167.3800048828125
2019-08-23,167.57000732421875
2018-11-08,171.92999267578125
2019-07-22,175.9600067138672
2019-06-20,194.22000122070312
2018-09-05,197.0
2019-04-17,193.63999938964844
2019-09-24,185.11000061035156
2019-12-20,180.0
2020-05-26,191.24000549316406
2019-04-30,190.82000732421875
2019-12-23,192.72999572753906
2020-03-11,194.47999572753906
2020-05-29,190.63999938964844
2019-12-26,194.97999572753906
2020-06-01,188.14999389648438
2019-05-02,184.0
2019-02-27,188.66000366210938
2018-11-23,202.0
2019-08-06,204.19000244140625
2018-07-18,205.0399932861328
2018-09-20,205.8800048828125
2018-10-22,204.22000122070312
2019-07-05,210.0
2019-06-03,218.33999633789062
2019-10-09,220.0
2019-10-11,215.1699981689453
2020-03-17,216.4499969482422
2020-06-04,216.1999969482422
2019-10-14,218.0
2020-03-20,218.52999877929688
2018-11-06,225.0
2019-06-18,228.0
2019-05-17,221.99000549316406
2019-04-15,220.0
2019-03-14,211.4600067138672
2019-01-09,213.08999633789062
2018-08-02,202.61000061035156
2018-10-05,218.7100067138672
2019-08-21,214.00999450683594
2019-10-17,208.9199981689453
2020-03-23,213.97000122070312
2020-06-10,209.6199951171875
2019-02-25,213.24000549316406
2020-01-07,206.72000122070312
2020-03-26,204.39999389648438
2019-10-23,207.55999755859375
