Dates,ADI
2019-01-23,119.56999969482422
2019-09-04,116.05999755859375
2018-11-20,113.11000061035156
2019-07-02,112.23999786376953
2019-05-31,106.13999938964844
2019-12-12,108.12999725341797
2020-05-18,107.16000366210938
2019-09-27,109.4000015258789
2020-03-03,109.77999877929688
2020-05-21,108.27999877929688
2019-05-14,108.13999938964844
2018-08-31,109.55000305175781
2018-07-30,107.80999755859375
2018-10-02,109.19999694824219
2019-04-12,110.80999755859375
2019-03-11,109.93000030517578
2019-02-07,107.77999877929688
2019-07-17,107.22000122070312
2019-09-19,103.72000122070312
2019-10-21,105.0
2019-12-18,106.31999969482422
2020-03-06,105.83000183105469
2019-10-03,108.83999633789062
2020-03-09,109.16999816894531
2020-05-27,105.83000183105469
2019-12-24,108.13999938964844
2020-03-12,111.0999984741211
2018-12-20,112.43000030517578
2019-08-01,112.27999877929688
2018-08-14,111.25
2018-07-13,113.20999908447266
2018-10-17,115.52999877929688
2019-05-29,115.41999816894531
2019-03-26,114.56999969482422
2019-02-22,114.44000244140625
2019-10-04,114.81999969482422
2019-11-05,115.06999969482422
2019-12-27,114.62000274658203
2020-06-02,113.4000015258789
2019-12-30,110.61000061035156
2020-03-18,109.76000213623047
2020-06-05,111.66999816894531
2019-07-15,110.37000274658203
2018-12-03,110.54000091552734
2019-06-13,109.55999755859375
2019-01-04,108.11000061035156
2018-08-29,108.0
2019-02-05,111.19000244140625
2018-11-01,110.77999877929688
2019-08-16,106.08999633789062
2019-04-10,106.77999877929688
2019-09-17,107.5199966430664
2019-10-15,109.7300033569336
2020-01-02,109.98999786376953
2020-06-08,110.5
2019-10-18,110.38999938964844
2020-03-24,109.62999725341797
2020-06-11,108.41999816894531
2020-01-08,109.98999786376953
2019-04-25,110.7300033569336
2019-07-30,104.58000183105469
2019-02-20,104.91999816894531
2018-07-11,105.12000274658203
2018-09-13,107.41999816894531
2018-10-15,107.83999633789062
2019-06-28,107.7699966430664
2018-12-18,104.94999694824219
2018-11-16,107.55999755859375
2019-10-02,110.3499984741211
2020-03-27,111.33999633789062
2020-01-10,110.6500015258789
2019-10-24,111.52999877929688
2020-03-30,111.16999816894531
2020-06-17,111.41999816894531
2020-01-14,112.73999786376953
2020-04-02,111.91000366210938
2019-01-02,112.54000091552734
2019-08-14,112.58999633789062
2018-10-30,111.69999694824219
2019-06-11,111.56999969482422
2019-05-10,108.22000122070312
2019-04-08,107.8499984741211
2018-08-27,109.13999938964844
2018-07-26,111.31999969482422
2018-09-28,107.51000213623047
2019-03-07,113.02999877929688
2019-10-30,112.44000244140625
2020-01-17,110.93000030517578
2020-06-23,108.66999816894531
2020-04-08,111.80000305175781
2020-06-26,113.16000366210938
2019-03-22,114.4000015258789
2019-01-17,114.51000213623047
2019-08-29,114.02999877929688
2018-11-14,114.79000091552734
2019-06-26,115.61000061035156
2018-09-11,116.9000015258789
2018-07-09,118.48999786376953
2018-08-10,118.06999969482422
2019-04-23,116.86000061035156
2019-09-30,117.12999725341797
2020-01-23,117.9000015258789
2019-11-08,119.02999877929688
2020-04-14,119.11000061035156
2019-11-11,119.26000213623047
2020-01-29,118.98999786376953
2020-04-17,117.94000244140625
2018-07-24,118.13999938964844
2018-09-26,118.73999786376953
2019-05-08,117.7300033569336
2019-03-05,115.61000061035156
2019-02-01,118.4000015258789
2018-12-31,119.69000244140625
2018-11-29,119.73999786376953
2019-08-12,118.37000274658203
2019-07-11,118.22000122070312
2019-09-13,118.69999694824219
2019-11-14,117.2300033569336
2020-04-20,118.01000213623047
2020-02-04,119.0199966430664
2020-04-23,118.0
2018-12-14,119.27999877929688
2019-08-27,118.8499984741211
2018-08-08,116.9000015258789
2018-10-11,112.19999694824219
2018-11-12,113.05000305175781
2019-07-26,112.5999984741211
2019-06-24,110.95999908447266
2019-05-23,109.19999694824219
2019-03-20,109.55000305175781
2019-01-15,111.62000274658203
2019-11-20,114.11000061035156
2020-02-07,115.3499984741211
2020-02-10,112.11000061035156
2020-04-29,110.44999694824219
2019-11-26,113.44999694824219
2020-02-13,117.29000091552734
2019-01-30,116.94999694824219
2018-08-23,116.69999694824219
2018-09-24,116.06999969482422
2018-11-27,122.38999938964844
2018-10-26,122.37000274658203
2019-07-09,120.80999755859375
2019-06-07,116.97000122070312
2019-05-06,113.37999725341797
2019-04-04,114.29000091552734
2019-09-11,107.56999969482422
2019-11-29,103.5
2020-05-05,107.23999786376953
2019-12-02,106.56999969482422
2020-02-19,106.68000030517578
2020-05-08,107.91999816894531
2019-05-21,104.51000213623047
2019-03-18,97.11000061035156
2018-09-07,96.12000274658203
2018-08-06,93.95999908447266
2018-10-09,87.25
2019-02-14,89.36000061035156
2018-12-12,83.0199966430664
2019-07-24,82.31999969482422
2019-09-26,79.08000183105469
2019-10-28,79.44000244140625
2019-12-05,84.87999725341797
2020-05-11,80.51000213623047
2019-07-03,87.44000244140625
2020-02-25,89.73999786376953
2020-05-14,90.86000061035156
2020-02-28,88.26000213623047
2019-08-08,87.5999984741211
2019-06-05,89.18000030517578
2018-07-20,83.66999816894531
2018-08-21,82.9000015258789
2018-10-24,85.33999633789062
2019-04-02,89.91999816894531
2019-03-01,95.8499984741211
2019-01-28,95.75
2018-12-27,97.87000274658203
2019-09-09,97.33000183105469
2020-03-02,100.06999969482422
2020-05-20,98.2699966430664
2019-12-17,99.11000061035156
2020-03-05,101.38999938964844
2019-02-12,100.0
2019-01-11,96.05000305175781
2018-12-10,99.26000213623047
2019-08-23,101.12000274658203
2018-11-08,101.61000061035156
2019-07-22,106.22000122070312
2019-06-20,107.48999786376953
2018-09-05,109.19999694824219
2019-04-17,109.3499984741211
2019-09-24,103.2300033569336
2019-12-20,100.98999786376953
2020-05-26,105.13999938964844
2019-04-30,104.80000305175781
2019-12-23,105.83000183105469
2020-03-11,106.5
2020-05-29,107.25
2019-12-26,106.44999694824219
2020-06-01,102.36000061035156
2019-05-02,100.45999908447266
2019-02-27,100.08999633789062
2018-11-23,104.56999969482422
2019-08-06,106.11000061035156
2018-07-18,110.86000061035156
2018-09-20,110.0999984741211
2018-10-22,109.5199966430664
2019-07-05,112.55000305175781
2019-06-03,111.62999725341797
2019-10-09,110.45999908447266
2019-10-11,110.41000366210938
2020-03-17,111.33000183105469
2020-06-04,112.44000244140625
2019-10-14,118.38999938964844
2020-03-20,119.87000274658203
2018-11-06,123.95999908447266
2019-06-18,122.83000183105469
2019-05-17,121.56999969482422
2019-04-15,121.98999786376953
2019-03-14,115.43000030517578
2019-01-09,115.5
2018-08-02,115.06999969482422
2018-10-05,120.19999694824219
2019-08-21,121.8499984741211
2019-10-17,121.98999786376953
2020-03-23,119.94000244140625
2020-06-10,118.3499984741211
2019-02-25,120.97000122070312
2020-01-07,118.62999725341797
2020-03-26,117.61000061035156
2019-10-23,117.13999938964844
