Dates,ADI
2019-05-09,2094300.0
2018-07-25,2301000.0
2018-09-27,1668400.0
2018-10-29,2947800.0
2019-10-16,2933800.0
2019-12-16,2873900.0
2020-03-04,4216200.0
2020-05-22,3555400.0
2019-10-01,5189000.0
2019-12-19,1353300.0
2018-09-10,2519000.0
2019-05-24,2070300.0
2018-08-09,2070700.0
2019-04-22,1748400.0
2019-03-21,2523900.0
2019-01-16,4376600.0
2019-08-28,3470000.0
2018-11-13,2656300.0
2018-10-12,3993500.0
2019-06-25,3321600.0
2020-03-10,2042400.0
2020-05-28,3029800.0
2019-10-07,2239300.0
2020-03-13,1960500.0
2019-10-10,1667100.0
2020-03-16,2563000.0
2020-06-03,3471600.0
2018-11-28,2749500.0
2018-09-25,1590400.0
2018-07-23,6478700.0
2018-08-24,4301100.0
2019-07-10,2260100.0
2019-05-07,2171800.0
2019-04-05,2653700.0
2019-03-04,2588200.0
2019-01-31,3074200.0
2019-09-12,2541900.0
2019-12-31,2472600.0
2020-03-19,3279400.0
2020-01-03,3471800.0
2020-06-09,2407700.0
2019-02-15,2232300.0
2019-01-14,3693600.0
2018-07-06,2417100.0
2018-08-07,2971500.0
2018-10-10,2289400.0
2018-12-13,3722200.0
2019-08-26,4811700.0
2019-07-25,3518500.0
2019-05-22,2248000.0
2019-03-19,3987500.0
2020-01-06,2083400.0
2020-03-25,2617100.0
2020-06-12,3212300.0
2019-10-22,2821400.0
2020-01-09,2518100.0
2020-06-15,2843100.0
2019-10-25,2028000.0
2020-03-31,2507000.0
2020-06-18,4791700.0
2019-04-03,2884100.0
2018-08-22,2392000.0
2018-10-25,1814100.0
2019-01-29,1961300.0
2018-12-28,4574400.0
2018-11-26,2745900.0
2019-08-09,1944900.0
2019-07-08,2640800.0
2019-06-06,3724900.0
2019-09-10,2300200.0
2020-01-15,2690800.0
2020-04-03,3310000.0
2019-10-31,2621100.0
2020-04-06,2615200.0
2020-06-24,2777700.0
2018-11-09,3445800.0
2019-07-23,1684200.0
2019-06-21,2739500.0
2019-05-20,2435700.0
2019-04-18,2529000.0
2018-09-06,2237900.0
2018-10-08,1856900.0
2019-02-13,1966700.0
2018-12-11,1784900.0
2019-09-25,1984200.0
2020-01-21,1420500.0
2020-04-09,2298600.0
2019-11-06,2505900.0
2020-01-24,2052800.0
2020-01-27,2295900.0
2020-04-15,3437900.0
2018-12-26,5727100.0
2019-08-07,2952900.0
2019-06-04,2244900.0
2018-09-21,1877100.0
2018-07-19,2624800.0
2018-08-20,1601800.0
2018-10-23,2223200.0
2019-05-03,2476300.0
2019-04-01,2247800.0
2019-02-28,2965400.0
2019-11-12,3819500.0
2020-01-30,3408800.0
2019-11-15,2422000.0
2020-04-21,4900300.0
2019-04-16,2271900.0
2019-03-15,2305600.0
2019-02-11,4409800.0
2019-01-10,5468000.0
2019-08-22,4506000.0
2018-11-07,4636600.0
2018-08-03,5187100.0
2018-09-04,3387300.0
2019-06-19,2283100.0
2019-09-23,3602400.0
2019-11-18,3051200.0
2020-02-05,2099600.0
2020-04-24,2156800.0
2019-03-29,2900000.0
2019-11-21,3588600.0
2020-04-27,1785600.0
2020-02-11,1881100.0
2020-04-30,3046400.0
2019-05-01,4179100.0
2019-02-26,2325100.0
2019-01-25,1506600.0
2018-12-24,1696200.0
2019-09-06,2327200.0
2018-07-17,1859200.0
2018-09-19,3190000.0
2019-08-05,2474500.0
2019-10-08,2437100.0
2019-12-11,4351300.0
2019-11-27,2052100.0
2020-02-14,2516200.0
2020-05-06,3823400.0
2019-01-08,2054000.0
2018-12-07,6136800.0
2019-08-20,2586300.0
2018-11-05,1357300.0
2019-07-19,1444500.0
2018-10-04,1022100.0
2019-06-17,1790500.0
2019-05-16,1952600.0
2018-08-01,1762000.0
2019-03-13,1414200.0
2019-12-03,2139300.0
2020-02-20,1228300.0
2019-12-06,2007400.0
2020-05-12,1545000.0
2019-12-09,2245000.0
2020-02-26,1558600.0
2020-05-15,1667000.0
2019-03-28,2307800.0
2018-09-17,4240300.0
2018-08-16,2675400.0
2018-10-19,1372900.0
2019-04-29,1694700.0
2019-01-23,1163000.0
2019-09-04,2460100.0
2018-11-20,2978600.0
2019-07-02,2717700.0
2019-05-31,3642300.0
2019-12-12,2868500.0
2020-05-18,2048700.0
2019-09-27,1837600.0
2020-03-03,1713700.0
2020-05-21,1395200.0
2019-05-14,3047900.0
2018-08-31,1840600.0
2018-07-30,2161500.0
2018-10-02,2576200.0
2019-04-12,2784500.0
2019-03-11,2254700.0
2019-02-07,3236500.0
2019-07-17,2761400.0
2019-09-19,4382700.0
2019-10-21,2510400.0
2019-12-18,2222700.0
2020-03-06,1553300.0
2019-10-03,1949100.0
2020-03-09,1881700.0
2020-05-27,2607300.0
2019-12-24,1181100.0
2020-03-12,2294800.0
2018-12-20,1217100.0
2019-08-01,1208600.0
2018-08-14,1459700.0
2018-07-13,2387300.0
2018-10-17,2053700.0
2019-05-29,1646300.0
2019-03-26,1192000.0
2019-02-22,1426800.0
2019-10-04,1350500.0
2019-11-05,1636000.0
2019-12-27,3204100.0
2020-06-02,1593900.0
2019-12-30,2916400.0
2020-03-18,2349700.0
2020-06-05,1020500.0
2019-07-15,1517800.0
2018-12-03,2276600.0
2019-06-13,2901800.0
2019-01-04,1545800.0
2018-08-29,1816100.0
2019-02-05,1437500.0
2018-11-01,1658300.0
2019-08-16,3196500.0
2019-04-10,1869200.0
2019-09-17,1883200.0
2019-10-15,2613900.0
2020-01-02,1755600.0
2020-06-08,2615400.0
2019-10-18,1928100.0
2020-03-24,1494100.0
2020-06-11,1444800.0
2020-01-08,1327300.0
2019-04-25,1641100.0
2019-07-30,4584000.0
2019-02-20,3038400.0
2018-07-11,1867700.0
2018-09-13,2084800.0
2018-10-15,2765800.0
2019-06-28,2543700.0
2018-12-18,3847400.0
2018-11-16,1991800.0
2019-10-02,1681300.0
2020-03-27,3043500.0
2020-01-10,1676800.0
2019-10-24,1139200.0
2020-03-30,1123900.0
2020-06-17,1263500.0
2020-01-14,2277100.0
2020-04-02,1683600.0
2019-01-02,1102200.0
2019-08-14,1767400.0
2018-10-30,1845200.0
2019-06-11,1876200.0
2019-05-10,2987600.0
2019-04-08,2903000.0
2018-08-27,1783600.0
2018-07-26,3030500.0
2018-09-28,7432900.0
2019-03-07,3948800.0
2019-10-30,1036700.0
2020-01-17,1715800.0
2020-06-23,2108500.0
2020-04-08,2890100.0
2020-06-26,2443400.0
2019-03-22,2150300.0
2019-01-17,1551800.0
2019-08-29,2815900.0
2018-11-14,2203200.0
2019-06-26,2424000.0
2018-09-11,1644300.0
2018-07-09,2062500.0
2018-08-10,1467400.0
2019-04-23,2708400.0
2019-09-30,1591000.0
2020-01-23,4449000.0
2019-11-08,1565700.0
2020-04-14,487800.0
2019-11-11,912600.0
2020-01-29,1360900.0
2020-04-17,1107300.0
2018-07-24,963500.0
2018-09-26,1279300.0
2019-05-08,1374400.0
2019-03-05,1979400.0
2019-02-01,2214700.0
2018-12-31,2036500.0
2018-11-29,1418500.0
2019-08-12,1610500.0
2019-07-11,1357600.0
2019-09-13,1326800.0
2019-11-14,1729200.0
2020-04-20,1413600.0
2020-02-04,2303300.0
2020-04-23,2548400.0
2018-12-14,1654700.0
2019-08-27,2170200.0
2018-08-08,1972200.0
2018-10-11,2737800.0
2018-11-12,2670500.0
2019-07-26,3500900.0
2019-06-24,2761000.0
2019-05-23,3245400.0
2019-03-20,2134800.0
2019-01-15,2249800.0
2019-11-20,2192400.0
2020-02-07,1398100.0
2020-02-10,1663800.0
2020-04-29,1813900.0
2019-11-26,2765500.0
2020-02-13,1856000.0
2019-01-30,2391100.0
2018-08-23,1869000.0
2018-09-24,3074300.0
2018-11-27,4598900.0
2018-10-26,3062400.0
2019-07-09,2813700.0
2019-06-07,3041400.0
2019-05-06,3251400.0
2019-04-04,2896600.0
2019-09-11,3540800.0
2019-11-29,6036800.0
2020-05-05,3979400.0
2019-12-02,3416000.0
2020-02-19,2181000.0
2020-05-08,2197200.0
2019-05-21,3801200.0
2019-03-18,4936400.0
2018-09-07,4355300.0
2018-08-06,4167900.0
2018-10-09,8483800.0
2019-02-14,6399300.0
2018-12-12,7287000.0
2019-07-24,5555700.0
2019-09-26,5725800.0
2019-10-28,4465000.0
2019-12-05,4567500.0
2020-05-11,4063700.0
2019-07-03,3651400.0
2020-02-25,3859600.0
2020-05-14,5063600.0
2020-02-28,3009900.0
2019-08-08,3268200.0
2019-06-05,3432100.0
2018-07-20,3231900.0
2018-08-21,3638200.0
2018-10-24,2253800.0
2019-04-02,3673600.0
2019-03-01,3814800.0
2019-01-28,3001300.0
2018-12-27,2806700.0
2019-09-09,2348300.0
2020-03-02,3177900.0
2020-05-20,1884100.0
2019-12-17,2621700.0
2020-03-05,1917000.0
2019-02-12,1498300.0
2019-01-11,4028000.0
2018-12-10,3170600.0
2019-08-23,2585200.0
2018-11-08,2899900.0
2019-07-22,1848900.0
2019-06-20,1648700.0
2018-09-05,2544300.0
2019-04-17,2455900.0
2019-09-24,2782100.0
2019-12-20,2550500.0
2020-05-26,1818400.0
2019-04-30,1328700.0
2019-12-23,1159000.0
2020-03-11,1286200.0
2020-05-29,1436600.0
2019-12-26,2018400.0
2020-06-01,2470100.0
2019-05-02,2053000.0
2019-02-27,4237500.0
2018-11-23,2536200.0
2019-08-06,3591500.0
2018-07-18,4753400.0
2018-09-20,3021000.0
2018-10-22,1764900.0
2019-07-05,2112200.0
2019-06-03,1825600.0
2019-10-09,2274200.0
2019-10-11,2913300.0
2020-03-17,1209500.0
2020-06-04,3112600.0
2019-10-14,3762300.0
2020-03-20,1653200.0
2018-11-06,3549800.0
2019-06-18,1809800.0
2019-05-17,2471500.0
2019-04-15,1892700.0
2019-03-14,3210500.0
2019-01-09,3135800.0
2018-08-02,1695500.0
2018-10-05,2706300.0
2019-08-21,1478900.0
2019-10-17,1248700.0
2020-03-23,4495800.0
2020-06-10,2034600.0
2019-02-25,2693900.0
2020-01-07,2102900.0
2020-03-26,1809100.0
2019-10-23,2264100.0
