Dates,ADI
2019-11-20,117.05999755859375
2020-02-07,117.19000244140625
2020-02-10,115.13999938964844
2020-04-29,112.9000015258789
2019-11-26,117.7699966430664
2020-02-13,119.05000305175781
2019-01-30,119.04000091552734
2018-08-23,119.37000274658203
2018-09-24,118.88999938964844
2018-11-27,127.30000305175781
2018-10-26,125.56999969482422
2019-07-09,123.97000122070312
2019-06-07,119.69000244140625
2019-05-06,118.77999877929688
2019-04-04,117.38999938964844
2019-09-11,113.70999908447266
2019-11-29,110.05999755859375
2020-05-05,111.44000244140625
2019-12-02,113.19000244140625
2020-02-19,112.54000091552734
2020-05-08,112.06999969482422
2019-05-21,107.45999908447266
2019-03-18,103.61000061035156
2018-09-07,102.54000091552734
2018-08-06,100.6500015258789
2018-10-09,95.36000061035156
2019-02-14,100.45999908447266
2018-12-12,92.86000061035156
2019-07-24,96.9000015258789
2019-09-26,92.48999786376953
2019-10-28,91.69999694824219
2019-12-05,93.37000274658203
2020-05-11,87.51000213623047
2019-07-03,94.0
2020-02-25,97.44000244140625
2020-05-14,96.5
2020-02-28,92.62999725341797
2019-08-08,91.47000122070312
2019-06-05,92.2699966430664
2018-07-20,88.11000061035156
2018-08-21,88.2699966430664
2018-10-24,88.80000305175781
2019-04-02,96.30000305175781
2019-03-01,100.91999816894531
2019-01-28,101.55999755859375
2018-12-27,103.56999969482422
2019-09-09,100.22000122070312
2020-03-02,103.30000305175781
2020-05-20,101.16000366210938
2019-12-17,102.33999633789062
2020-03-05,104.7300033569336
2019-02-12,103.02999877929688
2019-01-11,99.06999969482422
2018-12-10,102.72000122070312
2019-08-23,103.94000244140625
2018-11-08,106.43000030517578
2019-07-22,108.55999755859375
2019-06-20,111.80000305175781
2018-09-05,114.05999755859375
2019-04-17,113.0
2019-09-24,107.29000091552734
2019-12-20,103.83999633789062
2020-05-26,107.30000305175781
2019-04-30,107.69999694824219
2019-12-23,107.73999786376953
2020-03-11,109.87000274658203
2020-05-29,109.44000244140625
2019-12-26,110.66000366210938
2020-06-01,107.37999725341797
2019-05-02,105.56999969482422
2019-02-27,103.55999755859375
2018-11-23,109.16000366210938
2019-08-06,110.37999725341797
2018-07-18,115.56999969482422
2018-09-20,114.23999786376953
2018-10-22,111.80000305175781
2019-07-05,115.23999786376953
2019-06-03,115.38999938964844
2019-10-09,114.36000061035156
2019-10-11,113.30999755859375
2020-03-17,113.44000244140625
2020-06-04,116.87000274658203
2019-10-14,122.87000274658203
2020-03-20,122.86000061035156
2018-11-06,127.38999938964844
2019-06-18,125.3499984741211
2019-05-17,124.36000061035156
2019-04-15,124.58000183105469
2019-03-14,121.18000030517578
2019-01-09,119.69999694824219
2018-08-02,118.66999816894531
2018-10-05,124.3499984741211
2019-08-21,123.73999786376953
2019-10-17,123.47000122070312
2020-03-23,124.38999938964844
2020-06-10,120.7300033569336
2019-02-25,124.51000213623047
2020-01-07,122.61000061035156
2020-03-26,120.30000305175781
2019-10-23,120.0199966430664
