Dates,WMT
2018-06-20,83.70999908447266
2018-06-21,83.4000015258789
2018-06-25,84.45999908447266
2018-06-22,84.58999633789062
2018-06-26,86.52999877929688
2018-06-27,85.9000015258789
2018-06-28,86.8499984741211
2018-06-29,85.9000015258789
2018-07-02,85.6500015258789
2018-07-03,84.08999633789062
2018-07-05,84.94000244140625
2018-07-16,84.19999694824219
2018-09-18,85.0
2019-01-24,85.93000030517578
2019-09-05,87.05999755859375
2018-11-21,86.94000244140625
2020-01-13,86.5199966430664
2020-04-01,87.62000274658203
2020-06-19,87.4000015258789
2019-10-29,88.33000183105469
2020-01-16,87.86000061035156
2020-06-22,87.4000015258789
2018-10-03,87.6500015258789
2018-07-31,88.12000274658203
2019-03-12,87.2699966430664
2019-02-08,88.5
2019-01-07,88.63999938964844
2018-12-06,88.0
2019-08-19,89.0
2019-07-18,88.86000061035156
2019-05-15,87.94000244140625
2019-09-20,89.19000244140625
2019-11-01,89.30999755859375
2020-04-07,89.83000183105469
2020-06-25,89.97000122070312
2020-06-16,89.45999908447266
2019-11-04,88.69999694824219
2020-01-22,90.19999694824219
2019-11-07,89.63999938964844
2020-04-13,90.25
2019-07-01,100.11000061035156
2019-05-30,97.7699966430664
2018-08-15,97.66999816894531
2018-10-18,95.95999908447266
2019-03-27,96.19999694824219
2019-01-22,95.5
2018-12-21,95.08999633789062
2019-09-03,95.26000213623047
2018-11-19,94.7699966430664
2019-08-02,96.27999877929688
2020-01-28,95.5
2020-04-16,96.19000244140625
2019-11-13,95.80000305175781
2020-01-31,95.66999816894531
2018-12-04,96.52999877929688
2018-11-02,95.80000305175781
2019-07-16,96.11000061035156
2018-08-30,97.2699966430664
2018-10-01,96.26000213623047
2019-06-14,95.31999969482422
2019-05-13,94.52999877929688
2019-04-11,94.75
2019-02-06,94.45999908447266
2019-09-18,95.56999969482422
2020-02-03,95.3499984741211
2020-04-22,95.91999816894531
2019-11-19,95.44000244140625
2020-02-06,95.98999786376953
2019-11-22,95.0999984741211
2019-03-25,94.19000244140625
2019-02-21,94.27999877929688
2018-12-19,94.29000091552734
2018-07-12,93.93000030517578
2018-09-14,95.5
2018-08-13,94.06999969482422
2018-10-16,93.86000061035156
2019-07-31,93.25
2019-05-28,95.63999938964844
2019-04-26,96.5999984741211
2020-04-28,95.80999755859375
2019-11-25,94.76000213623047
2020-02-12,94.5
2020-05-01,94.69999694824219
2020-05-04,95.18000030517578
2019-06-12,96.4000015258789
2019-04-09,96.0
2019-03-08,97.33999633789062
2019-02-04,96.5
2018-07-27,97.5
2018-08-28,98.01000213623047
2019-01-03,98.80999755859375
2019-08-15,99.51000213623047
2018-10-31,100.20999908447266
2019-09-16,102.48999786376953
2020-02-18,99.95999908447266
2020-05-07,100.87999725341797
2018-08-17,101.19000244140625
2019-12-04,102.54000091552734
2020-02-21,103.66000366210938
2018-12-17,104.33000183105469
2019-08-30,105.0
2018-11-15,105.5
2019-07-29,103.66999816894531
2019-06-27,103.0
2019-04-24,102.31999969482422
2018-07-10,98.81999969482422
2018-09-12,97.94000244140625
