Dates,WMT
2018-06-20,83.61000061035156
2018-06-21,84.20999908447266
2018-06-25,84.81999969482422
2018-06-22,86.47000122070312
2018-06-26,85.9800033569336
2018-06-27,86.88999938964844
2018-06-28,85.86000061035156
2018-06-29,85.6500015258789
2018-07-02,84.0
2018-07-03,84.44000244140625
2018-07-05,84.56999969482422
2018-07-16,84.51000213623047
2018-09-18,85.93000030517578
2019-01-24,87.20999908447266
2019-09-05,86.52999877929688
2018-11-21,86.5199966430664
2020-01-13,87.69999694824219
2020-04-01,87.63999938964844
2020-06-19,88.19000244140625
2019-10-29,88.06999969482422
2020-01-16,87.72000122070312
2020-06-22,88.05999755859375
2018-10-03,87.62999725341797
2018-07-31,87.95999908447266
2019-03-12,87.9000015258789
2019-02-08,88.2300033569336
2019-01-07,88.12999725341797
2018-12-06,88.87999725341797
2019-08-19,89.2300033569336
2019-07-18,88.23999786376953
2019-05-15,88.76000213623047
2019-09-20,89.5999984741211
2019-11-01,89.66999816894531
2020-04-07,89.7699966430664
2020-06-25,90.05000305175781
2020-06-16,89.01000213623047
2019-11-04,90.18000030517578
2020-01-22,89.63999938964844
2019-11-07,90.8499984741211
2020-04-13,90.22000122070312
2019-07-01,98.63999938964844
2019-05-30,97.8499984741211
2018-08-15,96.0
2018-10-18,96.08000183105469
2019-03-27,95.66999816894531
2019-01-22,95.18000030517578
2018-12-21,94.94999694824219
2019-09-03,94.54000091552734
2018-11-19,96.06999969482422
2019-08-02,95.63999938964844
2020-01-28,96.0999984741211
2020-04-16,95.86000061035156
2019-11-13,95.36000061035156
2020-01-31,96.62000274658203
2018-12-04,96.44999694824219
2018-11-02,95.83000183105469
2019-07-16,96.9000015258789
2018-08-30,96.63999938964844
2018-10-01,95.97000122070312
2019-06-14,95.12000274658203
2019-05-13,94.58999633789062
2019-04-11,94.81999969482422
2019-02-06,95.43000030517578
2019-09-18,95.23999786376953
2020-02-03,95.75
2020-04-22,95.9000015258789
2019-11-19,94.91999816894531
2020-02-06,95.0999984741211
2019-11-22,94.58999633789062
2019-03-25,94.12999725341797
2019-02-21,93.91000366210938
2018-12-19,94.4000015258789
2018-07-12,95.1500015258789
2018-09-14,94.06999969482422
2018-08-13,94.20999908447266
2018-10-16,93.30999755859375
2019-07-31,94.69000244140625
2019-05-28,97.08000183105469
2019-04-26,95.76000213623047
2020-04-28,93.91999816894531
2019-11-25,94.80999755859375
2020-02-12,93.81999969482422
2020-05-01,95.80999755859375
2020-05-04,96.55999755859375
2019-06-12,96.16999816894531
2019-04-09,97.1500015258789
2019-03-08,97.13999938964844
2019-02-04,97.80000305175781
2018-07-27,97.55999755859375
2018-08-28,99.18000030517578
2019-01-03,98.94000244140625
2019-08-15,99.80000305175781
2018-10-31,102.41999816894531
2019-09-16,100.27999877929688
2020-02-18,100.58000183105469
2020-05-07,101.33999633789062
2018-08-17,102.91000366210938
2019-12-04,103.33000183105469
2020-02-21,104.31999969482422
2018-12-17,104.87999725341797
2019-08-30,105.55999755859375
2018-11-15,103.87000274658203
2019-07-29,102.94000244140625
2019-06-27,101.52999877929688
2019-04-24,99.54000091552734
2018-07-10,97.69000244140625
2018-09-12,96.77999877929688
2019-02-19,94.16000366210938
2019-01-18,94.16999816894531
2020-02-24,95.0999984741211
2020-05-13,95.1500015258789
2019-12-10,95.04000091552734
2020-02-27,97.45999908447266
2019-12-13,97.29000091552734
2020-05-19,97.6500015258789
2019-03-06,98.75
2018-11-30,95.80999755859375
2019-08-13,94.7699966430664
2019-07-12,93.19000244140625
2019-06-10,93.94000244140625
2019-05-09,93.8499984741211
2018-07-25,93.11000061035156
2018-09-27,92.95999908447266
2018-10-29,91.8499984741211
2019-10-16,90.7699966430664
2019-12-16,91.08000183105469
2020-03-04,90.55000305175781
2020-05-22,87.27999877929688
2019-10-01,87.12999725341797
2019-12-19,85.81999969482422
2018-09-10,90.41000366210938
2019-05-24,91.58999633789062
2018-08-09,92.12999725341797
2019-04-22,93.1500015258789
2019-03-21,93.33999633789062
2019-01-16,92.86000061035156
2019-08-28,93.44000244140625
2018-11-13,94.54000091552734
2018-10-12,95.19999694824219
2019-06-25,94.88999938964844
2020-03-10,94.95999908447266
2020-05-28,94.83999633789062
2019-10-07,94.94999694824219
2020-03-13,96.25
2019-10-10,96.3499984741211
2020-03-16,96.73999786376953
2020-06-03,97.7300033569336
2018-11-28,97.48999786376953
2018-09-25,98.70999908447266
2018-07-23,98.36000061035156
2018-08-24,96.94000244140625
2019-07-10,97.05999755859375
2019-05-07,96.70999908447266
2019-04-05,94.80000305175781
2019-03-04,95.83000183105469
2019-01-31,93.86000061035156
2019-09-12,94.7699966430664
2019-12-31,95.5999984741211
2020-03-19,95.63999938964844
2020-01-03,96.7300033569336
2020-06-09,95.58000183105469
2019-02-15,96.19999694824219
2019-01-14,96.97000122070312
2018-07-06,97.94000244140625
2018-08-07,98.5199966430664
2018-10-10,99.98999786376953
2018-12-13,102.19999694824219
2019-08-26,99.87999725341797
2019-07-25,99.38999938964844
2019-05-22,99.55000305175781
2019-03-19,99.12000274658203
2020-01-06,98.69000244140625
2020-03-25,98.11000061035156
2020-06-12,98.98999786376953
2019-10-22,97.93000030517578
2020-01-09,97.8499984741211
2020-06-15,98.33999633789062
2019-10-25,98.26000213623047
2020-03-31,97.44999694824219
2020-06-18,97.58999633789062
2019-04-03,98.4800033569336
2018-08-22,98.37000274658203
2018-10-25,99.02999877929688
2019-01-29,98.22000122070312
2018-12-28,98.41999816894531
2018-11-26,99.66000366210938
2019-08-09,99.8499984741211
2019-07-08,98.63999938964844
2019-06-06,99.05999755859375
2019-09-10,98.27999877929688
2020-01-15,98.16999816894531
2020-04-03,98.31999969482422
2019-10-31,97.20999908447266
2020-04-06,97.12999725341797
2020-06-24,97.52999877929688
2018-11-09,97.81999969482422
2019-07-23,96.94000244140625
2019-06-21,97.19000244140625
2019-05-20,98.11000061035156
2019-04-18,98.83000183105469
2018-09-06,99.2300033569336
2018-10-08,98.69000244140625
2019-02-13,99.5999984741211
2018-12-11,100.80000305175781
2019-09-25,101.55999755859375
2020-01-21,102.43000030517578
2020-04-09,102.93000030517578
2019-11-06,103.16000366210938
2020-01-24,103.18000030517578
2020-01-27,102.37000274658203
2020-04-15,103.06999969482422
2018-12-26,103.52999877929688
2019-08-07,103.5199966430664
2019-06-04,101.52999877929688
2018-09-21,101.55999755859375
2018-07-19,102.83999633789062
2018-08-20,101.36000061035156
2018-10-23,101.1500015258789
2019-05-03,102.08000183105469
2019-04-01,102.45999908447266
2019-02-28,101.30000305175781
2019-11-12,100.30000305175781
2020-01-30,99.54000091552734
2019-11-15,101.91000366210938
2020-04-21,99.88999938964844
2019-04-16,100.29000091552734
2019-03-15,99.87999725341797
2019-02-11,101.30999755859375
2019-01-10,100.86000061035156
2019-08-22,101.5199966430664
2018-11-07,101.12000274658203
2018-08-03,102.2300033569336
2018-09-04,101.86000061035156
2019-06-19,102.66999816894531
2019-09-23,102.41999816894531
2019-11-18,102.12000274658203
2020-02-05,102.19000244140625
2020-04-24,101.44000244140625
2019-03-29,101.95999908447266
2019-11-21,102.55999755859375
2020-04-27,104.41999816894531
2020-02-11,105.11000061035156
2020-04-30,106.05999755859375
2019-05-01,107.5199966430664
2019-02-26,107.94000244140625
2019-01-25,108.81999969482422
2018-12-24,108.6500015258789
2019-09-06,109.06999969482422
2018-07-17,109.16000366210938
2018-09-19,109.6500015258789
