Dates,WMT
2018-06-20,83.16000366210938
2018-06-21,82.9000015258789
2018-06-25,84.0999984741211
2018-06-22,84.4800033569336
2018-06-26,85.76000213623047
2018-06-27,85.55000305175781
2018-06-28,85.69000244140625
2018-06-29,85.5199966430664
2018-07-02,83.4000015258789
2018-07-03,84.08999633789062
2018-07-05,84.2699966430664
2018-07-16,83.81999969482422
2018-09-18,84.7699966430664
2019-01-24,85.87999725341797
2019-09-05,86.38999938964844
2018-11-21,86.22000122070312
2020-01-13,86.5
2020-04-01,86.83000183105469
2020-06-19,87.4000015258789
2019-10-29,87.94000244140625
2020-01-16,87.41000366210938
2020-06-22,87.19999694824219
2018-10-03,87.37999725341797
2018-07-31,87.61000061035156
2019-03-12,87.11000061035156
2019-02-08,88.18000030517578
2019-01-07,88.02999877929688
2018-12-06,87.88999938964844
2019-08-19,88.80000305175781
2019-07-18,87.87999725341797
2019-05-15,87.62000274658203
2019-09-20,89.0
2019-11-01,89.12999725341797
2020-04-07,89.6500015258789
2020-06-25,89.37000274658203
2020-06-16,88.76000213623047
2019-11-04,88.6500015258789
2020-01-22,89.37000274658203
2019-11-07,89.62999725341797
2020-04-13,89.66999816894531
2019-07-01,97.91000366210938
2019-05-30,97.61000061035156
2018-08-15,95.94999694824219
2018-10-18,95.36000061035156
2019-03-27,95.2300033569336
2019-01-22,95.05999755859375
2018-12-21,94.3499984741211
2019-09-03,94.29000091552734
2018-11-19,94.52999877929688
2019-08-02,95.52999877929688
2020-01-28,95.44999694824219
2020-04-16,95.11000061035156
2019-11-13,95.23999786376953
2020-01-31,95.36000061035156
2018-12-04,96.01000213623047
2018-11-02,95.63999938964844
2019-07-16,96.08999633789062
2018-08-30,96.48999786376953
2018-10-01,95.93000030517578
2019-06-14,94.91000366210938
2019-05-13,94.3499984741211
2019-04-11,94.37000274658203
2019-02-06,94.1500015258789
2019-09-18,94.87999725341797
2020-02-03,94.94999694824219
2020-04-22,95.62999725341797
2019-11-19,94.86000061035156
2020-02-06,94.98999786376953
2019-11-22,94.5199966430664
2019-03-25,93.81999969482422
2019-02-21,93.69000244140625
2018-12-19,94.04000091552734
2018-07-12,93.8499984741211
2018-09-14,94.04000091552734
2018-08-13,93.19999694824219
2018-10-16,92.88999938964844
2019-07-31,93.0199966430664
2019-05-28,95.19000244140625
2019-04-26,95.69999694824219
2020-04-28,93.5999984741211
2019-11-25,93.66999816894531
2020-02-12,93.81999969482422
2020-05-01,94.33999633789062
2020-05-04,94.9000015258789
2019-06-12,95.73999786376953
2019-04-09,96.0
2019-03-08,96.73999786376953
2019-02-04,96.11000061035156
2018-07-27,97.27999877929688
2018-08-28,97.0
2019-01-03,98.0199966430664
2019-08-15,99.08999633789062
2018-10-31,100.05999755859375
2019-09-16,100.12000274658203
2020-02-18,99.72000122070312
2020-05-07,100.30999755859375
2018-08-17,100.62999725341797
2019-12-04,102.05000305175781
2020-02-21,103.05000305175781
2018-12-17,104.02999877929688
2019-08-30,104.80999755859375
2018-11-15,103.6500015258789
2019-07-29,102.54000091552734
2019-06-27,101.01000213623047
2019-04-24,98.62000274658203
2018-07-10,96.91999816894531
2018-09-12,96.43000030517578
2019-02-19,93.5999984741211
2019-01-18,93.30999755859375
2020-02-24,94.12999725341797
2020-05-13,94.73999786376953
2019-12-10,94.41000366210938
2020-02-27,95.05000305175781
2019-12-13,96.73999786376953
2020-05-19,97.06999969482422
2019-03-06,97.66999816894531
2018-11-30,95.61000061035156
2019-08-13,93.0999984741211
2019-07-12,92.44999694824219
2019-06-10,92.33999633789062
2019-05-09,93.25
2018-07-25,93.05999755859375
2018-09-27,92.43000030517578
2018-10-29,91.56999969482422
2019-10-16,90.16000366210938
2019-12-16,90.27999877929688
2020-03-04,90.25
2020-05-22,86.13999938964844
2019-10-01,86.80000305175781
2019-12-19,85.77999877929688
2018-09-10,86.30000305175781
2019-05-24,88.44000244140625
2018-08-09,91.6500015258789
2019-04-22,92.25
2019-03-21,91.63999938964844
2019-01-16,92.69999694824219
2019-08-28,92.69000244140625
2018-11-13,93.18000030517578
2018-10-12,93.91000366210938
2019-06-25,94.7699966430664
2020-03-10,93.12000274658203
2020-05-28,94.55000305175781
2019-10-07,94.27999877929688
2020-03-13,95.37999725341797
2019-10-10,95.83000183105469
2020-03-16,96.16000366210938
2020-06-03,96.8499984741211
2018-11-28,96.77999877929688
2018-09-25,97.52999877929688
2018-07-23,96.43000030517578
2018-08-24,96.75
2019-07-10,96.08000183105469
2019-05-07,96.51000213623047
2019-04-05,94.26000213623047
2019-03-04,94.62999725341797
2019-01-31,93.11000061035156
2019-09-12,93.3499984741211
2019-12-31,95.0199966430664
2020-03-19,95.22000122070312
2020-01-03,95.0
2020-06-09,95.13999938964844
2019-02-15,95.63999938964844
2019-01-14,96.5
2018-07-06,97.08999633789062
2018-08-07,97.0199966430664
2018-10-10,98.86000061035156
2018-12-13,102.06999969482422
2019-08-26,98.6500015258789
2019-07-25,98.91000366210938
2019-05-22,99.13999938964844
2019-03-19,99.05000305175781
2020-01-06,97.87000274658203
2020-03-25,97.58999633789062
2020-06-12,97.7699966430664
2019-10-22,97.12000274658203
2020-01-09,97.37000274658203
2020-06-15,98.08999633789062
2019-10-25,97.86000061035156
2020-03-31,97.23999786376953
2020-06-18,97.0
2019-04-03,97.81999969482422
2018-08-22,98.05000305175781
2018-10-25,98.38999938964844
2019-01-29,97.58999633789062
2018-12-28,97.5999984741211
2018-11-26,98.26000213623047
2019-08-09,99.56999969482422
2019-07-08,98.54000091552734
2019-06-06,98.0999984741211
2019-09-10,97.94000244140625
2020-01-15,97.62999725341797
2020-04-03,98.02999877929688
2019-10-31,95.0
2020-04-06,96.52999877929688
2020-06-24,97.04000091552734
2018-11-09,97.55999755859375
2019-07-23,96.9000015258789
2019-06-21,96.79000091552734
2019-05-20,97.23999786376953
2019-04-18,98.16000366210938
2018-09-06,98.26000213623047
2018-10-08,98.1500015258789
2019-02-13,98.5
2018-12-11,99.47000122070312
2019-09-25,101.0
2020-01-21,101.26000213623047
2020-04-09,102.54000091552734
2019-11-06,102.41000366210938
2020-01-24,102.88999938964844
2020-01-27,102.16999816894531
2020-04-15,101.94000244140625
2018-12-26,103.08999633789062
2019-08-07,102.83000183105469
2019-06-04,99.66000366210938
2018-09-21,100.77999877929688
2018-07-19,101.44999694824219
2018-08-20,101.27999877929688
2018-10-23,100.23999786376953
2019-05-03,101.80000305175781
2019-04-01,100.54000091552734
2019-02-28,100.76000213623047
2019-11-12,99.86000061035156
2020-01-30,98.8499984741211
2019-11-15,99.69999694824219
2020-04-21,99.01000213623047
2019-04-16,99.88999938964844
2019-03-15,99.12999725341797
2019-02-11,100.83999633789062
2019-01-10,99.91000366210938
2019-08-22,100.25
2018-11-07,100.4000015258789
2018-08-03,101.05999755859375
2018-09-04,100.6500015258789
2019-06-19,102.08000183105469
2019-09-23,102.4000015258789
2019-11-18,101.47000122070312
2020-02-05,101.91000366210938
2020-04-24,100.5999984741211
2019-03-29,101.4000015258789
2019-11-21,101.44000244140625
2020-04-27,102.5999984741211
2020-02-11,104.19999694824219
2020-04-30,105.05000305175781
2019-05-01,106.37000274658203
2019-02-26,107.75
2019-01-25,107.91999816894531
2018-12-24,108.16999816894531
2019-09-06,108.45999908447266
2018-07-17,108.26000213623047
2018-09-19,108.91000366210938
2019-08-05,108.87000274658203
2019-10-08,109.27999877929688
2019-12-11,110.26000213623047
2019-11-27,111.02999877929688
2020-02-14,110.4000015258789
2020-05-06,110.0999984741211
2019-01-08,108.86000061035156
2018-12-07,110.23999786376953
2019-08-20,110.0199966430664
2018-11-05,110.33999633789062
2019-07-19,111.0
2018-10-04,111.20999908447266
2019-06-17,111.69999694824219
2019-05-16,112.5999984741211
2018-08-01,112.38999938964844
2019-03-13,113.0199966430664
2019-12-03,113.62000274658203
2020-02-20,114.44999694824219
2019-12-06,114.04000091552734
2020-05-12,114.19999694824219
2019-12-09,113.73999786376953
2020-02-26,113.86000061035156
2020-05-15,112.31999969482422
2019-03-28,111.56999969482422
2018-09-17,111.56999969482422
2018-08-16,111.66000366210938
2018-10-19,111.81999969482422
2019-04-29,111.76000213623047
2019-01-23,111.66999816894531
2019-09-04,109.62999725341797
2018-11-20,109.31999969482422
2019-07-02,108.1500015258789
2019-05-31,105.58999633789062
2019-12-12,105.58999633789062
2020-05-18,105.91999816894531
2019-09-27,107.7699966430664
2020-03-03,106.70999908447266
2020-05-21,104.83999633789062
2019-05-14,104.8499984741211
2018-08-31,105.13999938964844
2018-07-30,110.16000366210938
2018-10-02,112.05999755859375
2019-04-12,113.5999984741211
2019-03-11,112.01000213623047
2019-02-07,111.87999725341797
2019-07-17,111.3499984741211
2019-09-19,110.12999725341797
2019-10-21,111.22000122070312
2019-12-18,111.51000213623047
2020-03-06,111.68000030517578
2019-10-03,113.30999755859375
2020-03-09,113.9000015258789
2020-05-27,113.48999786376953
2019-12-24,114.81999969482422
2020-03-12,115.2699966430664
2018-12-20,114.62000274658203
2019-08-01,114.4000015258789
2018-08-14,115.4800033569336
2018-07-13,115.22000122070312
2018-10-17,115.9000015258789
2019-05-29,116.94999694824219
2019-03-26,115.37999725341797
2019-02-22,115.25
2019-10-04,116.18000030517578
2019-11-05,116.7699966430664
2019-12-27,116.80000305175781
2020-06-02,116.55999755859375
2019-12-30,118.01000213623047
2020-03-18,117.80999755859375
2020-06-05,118.19000244140625
2019-07-15,117.75
2018-12-03,118.55999755859375
2019-06-13,117.72000122070312
2019-01-04,115.61000061035156
2018-08-29,114.58000183105469
2019-02-05,116.19000244140625
2018-11-01,116.87999725341797
2019-08-16,116.66000366210938
2019-04-10,118.0199966430664
2019-09-17,118.5999984741211
2019-10-15,118.72000122070312
2020-01-02,119.0999984741211
