Dates,BIIB
2018-11-15,324.8999938964844
2019-07-29,320.42999267578125
2019-06-27,321.55999755859375
2019-04-24,311.2699890136719
2018-07-10,321.82000732421875
2018-09-12,325.1199951171875
2019-02-19,318.9599914550781
2019-01-18,319.8900146484375
2020-02-24,313.80999755859375
2020-05-13,321.70001220703125
2019-12-10,317.7699890136719
2020-02-27,324.25
2019-12-13,329.05999755859375
2020-05-19,327.0299987792969
2019-03-06,335.0
2018-11-30,332.9200134277344
2019-08-13,318.5
2019-07-12,324.6000061035156
2019-06-10,317.94000244140625
2019-05-09,323.6400146484375
2018-07-25,324.3399963378906
2018-09-27,323.9700012207031
2018-10-29,319.6000061035156
2019-10-16,315.4599914550781
2019-12-16,313.80999755859375
2020-03-04,295.0400085449219
2020-05-22,292.489990234375
2019-10-01,291.32000732421875
2019-12-19,281.17999267578125
2018-09-10,279.4599914550781
2019-05-24,290.19000244140625
2018-08-09,294.5
2019-04-22,294.55999755859375
2019-03-21,296.8399963378906
2019-01-16,306.760009765625
2019-08-28,311.79998779296875
2018-11-13,319.2799987792969
2018-10-12,324.5299987792969
2019-06-25,325.760009765625
2020-03-10,325.6199951171875
2020-05-28,329.3999938964844
2019-10-07,331.2799987792969
2020-03-13,330.6700134277344
2019-10-10,337.42999267578125
2020-03-16,331.239990234375
2020-06-03,340.3299865722656
2018-11-28,335.04998779296875
2018-09-25,340.4599914550781
2018-07-23,336.9100036621094
2018-08-24,334.8800048828125
2019-07-10,335.19000244140625
2019-05-07,327.1400146484375
2019-04-05,326.20001220703125
2019-03-04,328.239990234375
2019-01-31,333.75
2019-09-12,331.3699951171875
2019-12-31,334.3299865722656
2020-03-19,337.4700012207031
2020-01-03,323.8999938964844
2020-06-09,307.1099853515625
2019-02-15,316.1199951171875
2019-01-14,319.1000061035156
2018-07-06,321.0
2018-08-07,321.0
2018-10-10,328.0899963378906
2018-12-13,330.8299865722656
2019-08-26,332.3699951171875
2019-07-25,329.9700012207031
2019-05-22,321.19000244140625
2019-03-19,327.95001220703125
2020-01-06,327.2300109863281
2020-03-25,326.5299987792969
2020-06-12,327.6400146484375
2019-10-22,331.2900085449219
2020-01-09,335.6000061035156
2020-06-15,327.75
2019-10-25,327.489990234375
2020-03-31,317.1099853515625
2020-06-18,312.2900085449219
2019-04-03,308.2799987792969
2018-08-22,313.0799865722656
2018-10-25,313.1199951171875
2019-01-29,321.5299987792969
2018-12-28,321.9599914550781
2018-11-26,328.54998779296875
2019-08-09,326.260009765625
2019-07-08,323.6700134277344
2019-06-06,230.07000732421875
2019-09-10,225.10000610351562
2020-01-15,220.02000427246094
2020-04-03,221.88999938964844
2019-10-31,232.94000244140625
2020-04-06,230.97999572753906
2020-06-24,235.58999633789062
2018-11-09,239.07000732421875
2019-07-23,232.35000610351562
2019-06-21,235.0
2019-05-20,231.39999389648438
2019-04-18,235.47000122070312
2018-09-06,241.8300018310547
2018-10-08,239.25
2019-02-13,237.64999389648438
2018-12-11,240.52000427246094
2019-09-25,235.0
2020-01-21,235.0399932861328
2020-04-09,232.1699981689453
2019-11-06,229.77000427246094
2020-01-24,227.27999877929688
2020-01-27,226.99000549316406
2020-04-15,228.27000427246094
2018-12-26,232.02000427246094
2019-08-07,224.02999877929688
2019-06-04,230.25
2018-09-21,230.9600067138672
2018-07-19,229.6699981689453
2018-08-20,228.97000122070312
2018-10-23,229.8300018310547
2019-05-03,232.77000427246094
2019-04-01,228.9499969482422
2019-02-28,233.7899932861328
2019-11-12,229.25
2020-01-30,229.1699981689453
2019-11-15,227.67999267578125
2020-04-21,222.99000549316406
2019-04-16,225.8800048828125
2019-03-15,228.8000030517578
2019-02-11,230.4600067138672
2019-01-10,229.5
2019-08-22,228.17999267578125
2018-11-07,230.07000732421875
2018-08-03,231.9199981689453
2018-09-04,232.94000244140625
2019-06-19,229.72999572753906
2019-09-23,227.7899932861328
2019-11-18,223.63999938964844
2020-02-05,223.00999450683594
2020-04-24,221.7100067138672
2019-03-29,220.30999755859375
2019-11-21,224.50999450683594
2020-04-27,227.1199951171875
2020-02-11,225.17999267578125
2020-04-30,226.0500030517578
2019-05-01,227.52000427246094
2019-02-26,229.5
2019-01-25,228.2899932861328
2018-12-24,231.0500030517578
2019-09-06,230.49000549316406
2018-07-17,228.75999450683594
2018-09-19,233.9499969482422
2019-08-05,232.61000061035156
2019-10-08,236.25999450683594
2019-12-11,234.6699981689453
2019-11-27,238.6999969482422
2020-02-14,236.39999389648438
2020-05-06,241.4499969482422
2019-01-08,237.91000366210938
2018-12-07,235.49000549316406
2019-08-20,236.58999633789062
2018-11-05,236.25999450683594
2019-07-19,237.0
2018-10-04,236.91000366210938
2019-06-17,234.25
2019-05-16,229.49000549316406
2018-08-01,233.8800048828125
2019-03-13,231.8000030517578
2019-12-03,230.88999938964844
2020-02-20,232.52999877929688
2019-12-06,234.3000030517578
2020-05-12,231.52999877929688
2019-12-09,229.85000610351562
2020-02-26,232.86000061035156
2020-05-15,232.52000427246094
2019-03-28,239.0
2018-09-17,244.6999969482422
2018-08-16,241.32000732421875
2018-10-19,233.91000366210938
2019-04-29,238.2100067138672
2019-01-23,237.3300018310547
2019-09-04,239.75999450683594
2018-11-20,238.75999450683594
2019-07-02,242.1199951171875
2019-05-31,240.35000610351562
2019-12-12,236.4499969482422
2020-05-18,237.80999755859375
2019-09-27,238.16000366210938
2020-03-03,237.83999633789062
2020-05-21,234.08999633789062
2019-05-14,230.8300018310547
2018-08-31,230.0
2018-07-30,227.0800018310547
2018-10-02,229.38999938964844
2019-04-12,233.3699951171875
2019-03-11,235.08999633789062
2019-02-07,232.8000030517578
2019-07-17,233.4199981689453
2019-09-19,231.25999450683594
2019-10-21,227.32000732421875
2019-12-18,225.0
2020-03-06,220.5500030517578
2019-10-03,223.10000610351562
2020-03-09,220.72999572753906
2020-05-27,218.14999389648438
2019-12-24,218.75
2020-03-12,220.44000244140625
2018-12-20,224.4600067138672
2019-08-01,225.5800018310547
2018-08-14,230.25
2018-07-13,230.22999572753906
2018-10-17,236.30999755859375
2019-05-29,232.0
2019-03-26,236.1699981689453
2019-02-22,234.86000061035156
2019-10-04,239.36000061035156
2019-11-05,235.11000061035156
2019-12-27,235.42999267578125
2020-06-02,238.5800018310547
2019-12-30,240.0
2020-03-18,236.1999969482422
2020-06-05,236.61000061035156
2019-07-15,231.27999877929688
2018-12-03,230.27999877929688
2019-06-13,232.75999450683594
2019-01-04,226.55999755859375
2018-08-29,221.6999969482422
2019-02-05,223.10000610351562
2018-11-01,225.63999938964844
2019-08-16,225.16000366210938
2019-04-10,223.14999389648438
2019-09-17,222.13999938964844
2019-10-15,225.44000244140625
2020-01-02,222.5
2020-06-08,225.41000366210938
2019-10-18,226.22999572753906
2020-03-24,227.85000610351562
2020-06-11,225.49000549316406
2020-01-08,222.0
2019-04-25,310.0
2019-07-30,285.239990234375
2019-02-20,278.2099914550781
2018-07-11,285.3399963378906
2018-09-13,283.760009765625
2018-10-15,294.760009765625
2019-06-28,302.510009765625
2018-12-18,300.0199890136719
2018-11-16,299.7900085449219
2019-10-02,301.1400146484375
2020-03-27,293.75
2020-01-10,292.3399963378906
2019-10-24,289.5199890136719
2020-03-30,286.5299987792969
2020-06-17,292.4800109863281
2020-01-14,295.0
2020-04-02,290.25
2019-01-02,282.8399963378906
2019-08-14,278.25
2018-10-30,280.42999267578125
2019-06-11,282.1099853515625
2019-05-10,285.0899963378906
2019-04-08,285.3500061035156
2018-08-27,288.3999938964844
2018-07-26,301.6300048828125
2018-09-28,301.6000061035156
2019-03-07,303.6099853515625
2019-10-30,301.1000061035156
2020-01-17,292.3500061035156
2020-06-23,291.7799987792969
2020-04-08,290.1499938964844
2020-06-26,291.0
2019-03-22,299.67999267578125
2019-01-17,300.2699890136719
2019-08-29,294.3800048828125
2018-11-14,296.82000732421875
2019-06-26,291.94000244140625
2018-09-11,298.0
2018-07-09,297.80999755859375
2018-08-10,301.8599853515625
2019-04-23,297.6300048828125
2019-09-30,297.2699890136719
2020-01-23,301.0
2019-11-08,302.8999938964844
2020-04-14,301.6400146484375
2019-11-11,304.4700012207031
2020-01-29,302.8500061035156
2020-04-17,300.3699951171875
2018-07-24,295.2799987792969
2018-09-26,299.05999755859375
2019-05-08,290.7699890136719
2019-03-05,290.239990234375
2019-02-01,290.57000732421875
2018-12-31,288.8800048828125
2018-11-29,293.989990234375
2019-08-12,294.6400146484375
2019-07-11,294.80999755859375
2019-09-13,294.1000061035156
2019-11-14,298.94000244140625
2020-04-20,294.489990234375
2020-02-04,287.32000732421875
2020-04-23,286.5400085449219
2018-12-14,288.1700134277344
2019-08-27,287.2300109863281
2018-08-08,284.2099914550781
2018-10-11,278.1400146484375
2018-11-12,283.9599914550781
2019-07-26,282.04998779296875
2019-06-24,288.1199951171875
2019-05-23,276.0799865722656
2019-03-20,270.6099853515625
2019-01-15,276.3999938964844
2019-11-20,285.6300048828125
2020-02-07,338.3900146484375
2020-02-10,335.3900146484375
2020-04-29,332.0
2019-11-26,338.05999755859375
2020-02-13,331.6600036621094
2019-01-30,329.20001220703125
2018-08-23,334.0
2018-09-24,343.6600036621094
2018-11-27,338.0
2018-10-26,342.17999267578125
2019-07-09,336.9700012207031
2019-06-07,331.5
2019-05-06,327.20001220703125
2019-04-04,326.9800109863281
2019-09-11,324.7200012207031
2019-11-29,300.2300109863281
2020-05-05,308.6400146484375
2019-12-02,320.2799987792969
2020-02-19,319.2900085449219
2020-05-08,319.7300109863281
2019-05-21,308.2699890136719
2019-03-18,301.0
2018-09-07,304.489990234375
2018-08-06,295.989990234375
2018-10-09,280.0
2019-02-14,279.1400146484375
2018-12-12,281.8599853515625
2019-07-24,285.3299865722656
2019-09-26,293.7099914550781
2019-10-28,293.1499938964844
2019-12-05,288.0199890136719
2020-05-11,283.3500061035156
2019-07-03,278.8900146484375
2020-02-25,274.7300109863281
2020-05-14,284.739990234375
2020-02-28,297.0
2019-08-08,300.0
2019-06-05,313.4800109863281
2018-07-20,308.80999755859375
2018-08-21,290.1000061035156
2018-10-24,303.70001220703125
2019-04-02,308.489990234375
2019-03-01,314.94000244140625
2019-01-28,305.25
2018-12-27,315.1000061035156
2019-09-09,318.010009765625
2020-03-02,329.0
2020-05-20,329.45001220703125
2019-12-17,331.1499938964844
2020-03-05,345.9700012207031
2019-02-12,338.6400146484375
2019-01-11,332.510009765625
2018-12-10,302.75
2019-08-23,293.6099853515625
2018-11-08,293.05999755859375
2019-07-22,300.5799865722656
2019-06-20,305.0199890136719
2018-09-05,308.8399963378906
2019-04-17,299.0
2019-09-24,295.07000732421875
2019-12-20,294.05999755859375
2020-05-26,297.1400146484375
2019-04-30,305.04998779296875
2019-12-23,308.7099914550781
2020-03-11,315.489990234375
2020-05-29,313.4100036621094
2019-12-26,329.9100036621094
2020-06-01,320.8999938964844
2019-05-02,311.1499938964844
2019-02-27,313.489990234375
2018-11-23,324.0
2019-08-06,314.6700134277344
2018-07-18,311.5799865722656
2018-09-20,309.760009765625
2018-10-22,304.1099853515625
2019-07-05,309.07000732421875
2019-06-03,297.0
2019-10-09,302.2900085449219
2019-10-11,300.9800109863281
2020-03-17,305.7200012207031
2020-06-04,300.2799987792969
2019-10-14,303.0400085449219
2020-03-20,302.989990234375
2018-11-06,300.6099853515625
2019-06-18,304.4800109863281
2019-05-17,297.0
2019-04-15,296.0799865722656
2019-03-14,293.6600036621094
2019-01-09,286.05999755859375
2018-08-02,276.3599853515625
2018-10-05,282.010009765625
2019-08-21,283.6000061035156
2019-10-17,261.0799865722656
2020-03-23,261.75
2020-06-10,266.5
2019-02-25,266.3699951171875
2020-01-07,266.8999938964844
2020-03-26,262.4200134277344
2019-10-23,262.760009765625
