Dates,BIIB
2018-10-31,306.2799987792969
2019-09-16,304.2699890136719
2020-02-18,315.3299865722656
2020-05-07,312.70001220703125
2018-08-17,317.1499938964844
2019-12-04,320.2799987792969
2020-02-21,331.510009765625
2018-12-17,326.0400085449219
2019-08-30,325.20001220703125
2018-11-15,318.8999938964844
2019-07-29,319.0799865722656
2019-06-27,313.54998779296875
2019-04-24,321.7200012207031
2018-07-10,324.04998779296875
2018-09-12,319.2099914550781
2019-02-19,319.4800109863281
2019-01-18,315.55999755859375
2020-02-24,320.0799865722656
2020-05-13,319.5
2019-12-10,323.80999755859375
2020-02-27,332.239990234375
2019-12-13,326.6099853515625
2020-05-19,333.7200012207031
2019-03-06,332.19000244140625
2018-11-30,322.7300109863281
2019-08-13,326.70001220703125
2019-07-12,316.7300109863281
2019-06-10,319.44000244140625
2019-05-09,319.7900085449219
2018-07-25,322.6099853515625
2018-09-27,320.1400146484375
2018-10-29,314.54998779296875
2019-10-16,313.1000061035156
2019-12-16,294.75
2020-03-04,292.69000244140625
2020-05-22,292.3299865722656
2019-10-01,280.6000061035156
2019-12-19,278.5
2018-09-10,295.1700134277344
2019-05-24,294.4100036621094
2018-08-09,293.5199890136719
2019-04-22,300.9200134277344
2019-03-21,304.69000244140625
2019-01-16,307.0
2019-08-28,318.3299865722656
2018-11-13,322.3999938964844
2018-10-12,324.44000244140625
2019-06-25,326.6300048828125
2020-03-10,331.19000244140625
2020-05-28,333.2099914550781
2019-10-07,330.4200134277344
2020-03-13,337.5400085449219
2019-10-10,332.0299987792969
2020-03-16,338.3399963378906
2020-06-03,337.4200134277344
2018-11-28,338.9599914550781
2018-09-25,337.2200012207031
2018-07-23,332.8699951171875
2018-08-24,336.7699890136719
2019-07-10,330.010009765625
2019-05-07,334.4800109863281
2019-04-05,327.8599853515625
2019-03-04,333.7799987792969
2019-01-31,330.9100036621094
2019-09-12,334.07000732421875
2019-12-31,336.989990234375
2020-03-19,333.239990234375
2020-01-03,308.7300109863281
2020-06-09,315.1199951171875
2019-02-15,316.8699951171875
2019-01-14,319.42999267578125
2018-07-06,321.5400085449219
2018-08-07,324.7099914550781
2018-10-10,332.8699951171875
2018-12-13,333.0
2019-08-26,335.1600036621094
2019-07-25,321.1700134277344
2019-05-22,325.3299865722656
2019-03-19,327.4800109863281
2020-01-06,327.6199951171875
2020-03-25,328.8900146484375
2020-06-12,328.010009765625
2019-10-22,334.1000061035156
2020-01-09,327.260009765625
2020-06-15,326.8699951171875
2019-10-25,317.9700012207031
2020-03-31,315.2900085449219
2020-06-18,307.92999267578125
2019-04-03,311.4599914550781
2018-08-22,312.7200012207031
2018-10-25,320.55999755859375
2019-01-29,321.5199890136719
2018-12-28,329.8699951171875
2018-11-26,325.6499938964844
2019-08-09,323.760009765625
2019-07-08,320.5899963378906
2019-06-06,226.8800048828125
2019-09-10,216.7100067138672
2020-01-15,220.25999450683594
2020-04-03,232.91000366210938
2019-10-31,229.9499969482422
2020-04-06,232.82000732421875
2020-06-24,236.3800048828125
2018-11-09,232.49000549316406
2019-07-23,233.27000427246094
2019-06-21,231.39999389648438
2019-05-20,235.0399932861328
2019-04-18,241.72000122070312
2018-09-06,239.74000549316406
2018-10-08,237.5800018310547
2019-02-13,240.27999877929688
2018-12-11,233.8300018310547
2019-09-25,234.5
2020-01-21,232.3699951171875
2020-04-09,228.72000122070312
2019-11-06,227.17999267578125
2020-01-24,226.38999938964844
2020-01-27,228.80999755859375
2020-04-15,230.2100067138672
2018-12-26,224.39999389648438
2019-08-07,229.88999938964844
2019-06-04,230.52999877929688
2018-09-21,229.3800048828125
2018-07-19,229.24000549316406
2018-08-20,229.5
2018-10-23,230.52000427246094
2019-05-03,231.17999267578125
2019-04-01,236.07000732421875
2019-02-28,229.02000427246094
2019-11-12,230.97999572753906
2020-01-30,228.47000122070312
2019-11-15,226.22999572753906
2020-04-21,225.66000366210938
2019-04-16,229.17999267578125
2019-03-15,230.58999633789062
2019-02-11,230.8699951171875
2019-01-10,229.27999877929688
2019-08-22,230.75999450683594
2018-11-07,232.9199981689453
2018-08-03,235.0399932861328
2018-09-04,229.11000061035156
2019-06-19,227.05999755859375
2019-09-23,225.5399932861328
2019-11-18,223.39999389648438
2020-02-05,223.77999877929688
2020-04-24,219.2899932861328
2019-03-29,223.3699951171875
2019-11-21,227.0
2020-04-27,226.08999633789062
2020-02-11,224.35000610351562
2020-04-30,227.22999572753906
2019-05-01,228.39999389648438
2019-02-26,229.0800018310547
2019-01-25,230.42999267578125
2018-12-24,231.25999450683594
2019-09-06,227.6699981689453
2018-07-17,231.77999877929688
2018-09-19,233.00999450683594
2019-08-05,233.88999938964844
2019-10-08,234.97000122070312
2019-12-11,239.08999633789062
2019-11-27,235.91000366210938
2020-02-14,240.2899932861328
2020-05-06,238.07000732421875
2019-01-08,239.77000427246094
2018-12-07,233.8699951171875
2019-08-20,235.49000549316406
2018-11-05,236.3699951171875
2019-07-19,238.27000427246094
2018-10-04,234.25
2019-06-17,230.83999633789062
2019-05-16,234.22000122070312
2018-08-01,232.42999267578125
2019-03-13,231.60000610351562
2019-12-03,231.4199981689453
2020-02-20,233.6199951171875
2019-12-06,231.5500030517578
2020-05-12,229.44000244140625
2019-12-09,232.22999572753906
2020-02-26,231.27000427246094
2020-05-15,232.47999572753906
2019-03-28,243.8800048828125
2018-09-17,241.24000549316406
2018-08-16,238.2100067138672
2018-10-19,238.2100067138672
2019-04-29,237.11000061035156
2019-01-23,241.50999450683594
2019-09-04,237.82000732421875
2018-11-20,243.05999755859375
2019-07-02,242.27000427246094
2019-05-31,235.2100067138672
2019-12-12,240.1699981689453
2020-05-18,237.5800018310547
2019-09-27,238.22999572753906
2020-03-03,235.8000030517578
2020-05-21,230.9600067138672
2019-05-14,233.22999572753906
2018-08-31,226.72000122070312
2018-07-30,227.6300048828125
2018-10-02,231.67999267578125
2019-04-12,235.72000122070312
2019-03-11,231.27999877929688
2019-02-07,233.17999267578125
2019-07-17,232.05999755859375
2019-09-19,225.85000610351562
2019-10-21,223.75999450683594
2019-12-18,220.7899932861328
2020-03-06,221.07000732421875
2019-10-03,220.16000366210938
2020-03-09,219.75
2020-05-27,217.44000244140625
2019-12-24,219.2899932861328
2020-03-12,223.9600067138672
2018-12-20,224.57000732421875
2019-08-01,230.0
2018-08-14,233.0
2018-07-13,235.9600067138672
2018-10-17,232.30999755859375
2019-05-29,236.6300048828125
2019-03-26,236.1199951171875
2019-02-22,238.6999969482422
2019-10-04,235.1699981689453
2019-11-05,235.6199951171875
2019-12-27,238.7899932861328
2020-06-02,239.9600067138672
2019-12-30,236.1999969482422
2020-03-18,235.89999389648438
2020-06-05,230.22000122070312
2019-07-15,230.22000122070312
2018-12-03,232.82000732421875
2019-06-13,227.1999969482422
2019-01-04,221.25999450683594
2018-08-29,222.5
2019-02-05,224.0
2018-11-01,226.99000549316406
2019-08-16,221.94000244140625
2019-04-10,222.1300048828125
2019-09-17,223.0
2019-10-15,223.2100067138672
2020-01-02,225.75999450683594
2020-06-08,226.05999755859375
2019-10-18,227.72000122070312
2020-03-24,225.60000610351562
2020-06-11,220.05999755859375
2020-01-08,223.50999450683594
2019-04-25,281.8699951171875
2019-07-30,278.82000732421875
2019-02-20,285.67999267578125
2018-07-11,288.0400085449219
2018-09-13,295.5400085449219
2018-10-15,297.5
2019-06-28,299.8900146484375
2018-12-18,298.7099914550781
2018-11-16,299.20001220703125
2019-10-02,293.42999267578125
2020-03-27,292.17999267578125
2020-01-10,289.0
2019-10-24,286.8699951171875
2020-03-30,293.25
2020-06-17,294.1400146484375
2020-01-14,291.3999938964844
2020-04-02,281.8900146484375
2019-01-02,275.1499938964844
2019-08-14,282.2699890136719
2018-10-30,282.6199951171875
2019-06-11,285.42999267578125
2019-05-10,285.3999938964844
2019-04-08,288.4599914550781
2018-08-27,299.0799865722656
2018-07-26,302.6099853515625
2018-09-28,302.989990234375
2019-03-07,303.3500061035156
2019-10-30,299.80999755859375
2020-01-17,292.3900146484375
2020-06-23,290.70001220703125
2020-04-08,289.5199890136719
2020-06-26,299.3900146484375
2019-03-22,300.260009765625
2019-01-17,295.54998779296875
2019-08-29,297.20001220703125
2018-11-14,292.2300109863281
2019-06-26,293.8500061035156
2018-09-11,296.8299865722656
2018-07-09,301.3999938964844
2018-08-10,297.1099853515625
2019-04-23,296.6099853515625
2019-09-30,297.5799865722656
2020-01-23,301.04998779296875
2019-11-08,301.55999755859375
2020-04-14,304.07000732421875
2019-11-11,301.7900085449219
2020-01-29,300.0899963378906
2020-04-17,296.010009765625
2018-07-24,296.7300109863281
2018-09-26,294.239990234375
2019-05-08,290.8500061035156
2019-03-05,290.82000732421875
2019-02-01,290.0899963378906
2018-12-31,292.6600036621094
2018-11-29,294.29998779296875
2019-08-12,296.510009765625
2019-07-11,293.8999938964844
2019-09-13,298.9700012207031
2019-11-14,293.0899963378906
2020-04-20,286.1400146484375
2020-02-04,285.5
2020-04-23,287.19000244140625
2018-12-14,288.1000061035156
2019-08-27,284.2099914550781
2018-08-08,278.1400146484375
2018-10-11,281.1400146484375
2018-11-12,281.95001220703125
2019-07-26,282.5199890136719
2019-06-24,277.5299987792969
2019-05-23,268.8500061035156
2019-03-20,272.7300109863281
2019-01-15,283.2900085449219
2019-11-20,332.8699951171875
2020-02-07,337.239990234375
2020-02-10,338.70001220703125
2020-04-29,338.92999267578125
2019-11-26,332.2900085449219
2020-02-13,331.760009765625
2019-01-30,334.25
2018-08-23,333.0
2018-09-24,337.1000061035156
2018-11-27,341.0400085449219
2018-10-26,336.6400146484375
2019-07-09,336.7099914550781
2019-06-07,325.9800109863281
2019-05-06,324.1099853515625
2019-04-04,327.45001220703125
2019-09-11,310.0799865722656
2019-11-29,308.3900146484375
2020-05-05,327.8900146484375
2019-12-02,315.7799987792969
2020-02-19,328.45001220703125
2020-05-08,317.70001220703125
2019-05-21,317.95001220703125
2019-03-18,297.19000244140625
2018-09-07,305.6300048828125
2018-08-06,294.25
2018-10-09,268.8800048828125
2019-02-14,305.2099914550781
2018-12-12,281.7200012207031
2019-07-24,305.32000732421875
2019-09-26,298.67999267578125
2019-10-28,288.0199890136719
2019-12-05,278.7699890136719
2020-05-11,269.19000244140625
2019-07-03,276.19000244140625
2020-02-25,284.9800109863281
2020-05-14,304.94000244140625
2020-02-28,296.75
2019-08-08,316.1300048828125
2019-06-05,316.3800048828125
2018-07-20,293.2699890136719
2018-08-21,304.4700012207031
2018-10-24,300.510009765625
2019-04-02,311.3900146484375
2019-03-01,301.2099914550781
2019-01-28,316.95001220703125
2018-12-27,321.04998779296875
2019-09-09,322.94000244140625
2020-03-02,333.760009765625
2020-05-20,326.94000244140625
2019-12-17,338.3399963378906
2020-03-05,342.54998779296875
2019-02-12,339.4100036621094
2019-01-11,329.010009765625
2018-12-10,298.010009765625
2019-08-23,292.25
2018-11-08,297.79998779296875
2019-07-22,303.239990234375
2019-06-20,305.2200012207031
2018-09-05,304.7099914550781
2019-04-17,296.8299865722656
2019-09-24,293.0899963378906
2019-12-20,296.5199890136719
2020-05-26,304.44000244140625
2019-04-30,306.7799987792969
2019-12-23,314.010009765625
2020-03-11,314.0199890136719
2020-05-29,328.010009765625
2019-12-26,319.7699890136719
2020-06-01,314.9599914550781
2019-05-02,315.82000732421875
2019-02-27,316.6000061035156
2018-11-23,315.8999938964844
2019-08-06,310.0799865722656
2018-07-18,309.5299987792969
2018-09-20,304.4599914550781
2018-10-22,304.5299987792969
2019-07-05,295.8699951171875
2019-06-03,301.4599914550781
2019-10-09,300.5
2019-10-11,307.0899963378906
2020-03-17,301.45001220703125
2020-06-04,302.8599853515625
2019-10-14,302.6000061035156
2020-03-20,299.6499938964844
2018-11-06,306.7200012207031
2019-06-18,301.260009765625
2019-05-17,293.739990234375
2019-04-15,295.25
2019-03-14,283.2200012207031
2019-01-09,279.2699890136719
2018-08-02,278.489990234375
2018-10-05,282.1199951171875
2019-08-21,281.4599914550781
2019-10-17,260.29998779296875
2020-03-23,271.0
2020-06-10,264.2900085449219
2019-02-25,268.19000244140625
2020-01-07,263.0400085449219
2020-03-26,262.6300048828125
2019-10-23,258.6600036621094
