Dates,MXIM
2018-06-20,60.65999984741211
2018-06-21,59.939998626708984
2018-06-25,60.38999938964844
2018-06-22,58.54999923706055
2018-06-26,59.43000030517578
2018-06-27,57.9900016784668
2018-06-28,58.2599983215332
2018-06-29,58.65999984741211
2018-07-02,59.119998931884766
2018-07-03,57.7599983215332
2018-07-05,60.130001068115234
2018-07-16,60.5099983215332
2018-09-18,60.65999984741211
2019-01-24,61.31999969482422
2019-09-05,59.70000076293945
2018-11-21,60.97999954223633
2020-01-13,60.66999816894531
2020-04-01,60.66999816894531
2020-06-19,61.29999923706055
2019-10-29,61.810001373291016
2020-01-16,61.470001220703125
2020-06-22,61.45000076293945
2018-10-03,60.83000183105469
2018-07-31,59.33000183105469
2019-03-12,58.79999923706055
2019-02-08,58.959999084472656
2019-01-07,60.939998626708984
2018-12-06,60.9900016784668
2019-08-19,61.13999938964844
2019-07-18,60.720001220703125
2019-05-15,62.220001220703125
2019-09-20,62.59000015258789
2019-11-01,62.95000076293945
2020-04-07,63.36000061035156
2020-06-25,63.47999954223633
2020-06-16,63.060001373291016
2019-11-04,61.380001068115234
2020-01-22,61.40999984741211
2019-11-07,60.72999954223633
2020-04-13,60.459999084472656
2019-07-01,60.150001525878906
2019-05-30,59.9900016784668
2018-08-15,60.540000915527344
2018-10-18,61.7599983215332
2019-03-27,61.58000183105469
2019-01-22,61.66999816894531
2018-12-21,61.75
2019-09-03,62.22999954223633
2018-11-19,62.25
2019-08-02,62.310001373291016
2020-01-28,60.599998474121094
2020-04-16,60.470001220703125
2019-11-13,60.869998931884766
2020-01-31,60.38999938964844
2018-12-04,60.290000915527344
2018-11-02,58.77000045776367
2019-07-16,59.2400016784668
2018-08-30,60.029998779296875
2018-10-01,57.56999969482422
2019-06-14,57.720001220703125
2019-05-13,57.90999984741211
2019-04-11,57.2599983215332
2019-02-06,58.31999969482422
2019-09-18,58.130001068115234
2020-02-03,59.58000183105469
2020-04-22,59.52000045776367
2019-11-19,59.72999954223633
2020-02-06,58.06999969482422
2019-11-22,56.52000045776367
2019-03-25,56.349998474121094
2019-02-21,56.38999938964844
2018-12-19,56.459999084472656
2018-07-12,56.630001068115234
2018-09-14,56.9900016784668
2018-08-13,55.709999084472656
2018-10-16,53.40999984741211
2019-07-31,52.58000183105469
2019-05-28,52.86000061035156
2019-04-26,50.779998779296875
2020-04-28,51.52000045776367
2019-11-25,51.79999923706055
2020-02-12,51.310001373291016
2020-05-01,52.97999954223633
2020-05-04,52.86000061035156
2019-06-12,51.36000061035156
2019-04-09,51.13999938964844
2019-03-08,51.31999969482422
2019-02-04,51.060001373291016
2018-07-27,46.900001525878906
2018-08-28,48.130001068115234
2019-01-03,48.2599983215332
2019-08-15,48.56999969482422
2018-10-31,49.779998779296875
2019-09-16,50.02000045776367
2020-02-18,53.119998931884766
2020-05-07,51.90999984741211
2018-08-17,51.40999984741211
2019-12-04,51.68000030517578
2020-02-21,52.63999938964844
2018-12-17,53.220001220703125
2019-08-30,52.09000015258789
2018-11-15,51.310001373291016
2019-07-29,51.439998626708984
2019-06-27,51.689998626708984
2019-04-24,53.43000030517578
2018-07-10,53.31999969482422
2018-09-12,52.0
2019-02-19,52.04999923706055
2019-01-18,52.4900016784668
2020-02-24,52.7599983215332
2020-05-13,53.380001068115234
2019-12-10,55.599998474121094
2020-02-27,56.220001220703125
2019-12-13,55.34000015258789
2020-05-19,55.91999816894531
2019-03-06,57.09000015258789
2018-11-30,54.81999969482422
2019-08-13,54.47999954223633
2019-07-12,52.900001525878906
2019-06-10,53.33000183105469
2019-05-09,53.09000015258789
2018-07-25,54.18000030517578
2018-09-27,53.380001068115234
2018-10-29,52.779998779296875
2019-10-16,52.20000076293945
2019-12-16,52.08000183105469
2020-03-04,49.369998931884766
2020-05-22,48.81999969482422
2019-10-01,48.220001220703125
2019-12-19,46.65999984741211
2018-09-10,49.31999969482422
2019-05-24,49.970001220703125
2018-08-09,50.130001068115234
2019-04-22,50.849998474121094
2019-03-21,50.84000015258789
2019-01-16,47.95000076293945
2019-08-28,50.060001373291016
2018-11-13,50.58000183105469
2018-10-12,49.81999969482422
2019-06-25,51.16999816894531
2020-03-10,51.720001220703125
2020-05-28,52.86000061035156
2019-10-07,51.119998931884766
2020-03-13,51.689998626708984
2019-10-10,52.060001373291016
2020-03-16,52.709999084472656
2020-06-03,53.61000061035156
2018-11-28,51.88999938964844
2018-09-25,52.029998779296875
2018-07-23,54.540000915527344
2018-08-24,56.27000045776367
2019-07-10,55.599998474121094
2019-05-07,54.97999954223633
2019-04-05,54.459999084472656
2019-03-04,54.27000045776367
2019-01-31,54.61000061035156
2019-09-12,55.04999923706055
2019-12-31,55.189998626708984
2020-03-19,56.18000030517578
2020-01-03,54.849998474121094
2020-06-09,54.720001220703125
2019-02-15,54.689998626708984
2019-01-14,55.630001068115234
2018-07-06,55.459999084472656
2018-08-07,55.790000915527344
2018-10-10,55.849998474121094
2018-12-13,55.52000045776367
2019-08-26,55.91999816894531
2019-07-25,55.2599983215332
2019-05-22,55.900001525878906
2019-03-19,56.47999954223633
2020-01-06,55.619998931884766
2020-03-25,54.18000030517578
2020-06-12,54.43000030517578
2019-10-22,55.04999923706055
2020-01-09,55.36000061035156
2020-06-15,54.70000076293945
2019-10-25,53.619998931884766
2020-03-31,52.369998931884766
2020-06-18,51.95000076293945
2019-04-03,53.349998474121094
2018-08-22,53.13999938964844
2018-10-25,52.939998626708984
2019-01-29,52.880001068115234
2018-12-28,54.13999938964844
2018-11-26,53.959999084472656
2019-08-09,54.25
2019-07-08,53.86000061035156
2019-06-06,55.2599983215332
2019-09-10,54.209999084472656
2020-01-15,53.84000015258789
2020-04-03,54.34000015258789
2019-10-31,53.11000061035156
2020-04-06,52.72999954223633
2020-06-24,53.16999816894531
2018-11-09,54.7599983215332
2019-07-23,54.959999084472656
2019-06-21,56.83000183105469
2019-05-20,56.93000030517578
2019-04-18,57.31999969482422
2018-09-06,57.95000076293945
2018-10-08,57.25
2019-02-13,58.13999938964844
2018-12-11,57.970001220703125
2019-09-25,59.29999923706055
2020-01-21,59.02000045776367
2020-04-09,59.88999938964844
2019-11-06,59.56999969482422
2020-01-24,59.77000045776367
2020-01-27,59.11000061035156
2020-04-15,59.630001068115234
2018-12-26,60.189998626708984
2019-08-07,59.66999816894531
2019-06-04,59.529998779296875
2018-09-21,59.439998626708984
2018-07-19,60.0
2018-08-20,59.880001068115234
2018-10-23,60.38999938964844
2019-05-03,60.54999923706055
2019-04-01,59.11000061035156
2019-02-28,58.27000045776367
2019-11-12,57.29999923706055
2020-01-30,57.099998474121094
2019-11-15,56.959999084472656
2020-04-21,53.41999816894531
2019-04-16,54.099998474121094
2019-03-15,54.790000915527344
2019-02-11,54.400001525878906
2019-01-10,53.59000015258789
2019-08-22,52.630001068115234
2018-11-07,53.65999984741211
2018-08-03,54.02000045776367
2018-09-04,53.86000061035156
2019-06-19,53.349998474121094
2019-09-23,52.0
2019-11-18,52.59000015258789
2020-02-05,53.13999938964844
