Dates,MXIM
2018-06-20,56.71712875366211
2018-06-21,56.04392623901367
2018-06-25,56.464683532714844
2018-06-22,54.74428176879883
2018-06-26,55.56707763671875
2018-06-27,54.22068405151367
2018-06-28,54.47312927246094
2018-06-29,54.847129821777344
2018-07-02,55.2772216796875
2018-07-03,54.00563049316406
2018-07-05,56.22157669067383
2018-07-16,56.57687759399414
2018-09-18,56.71712875366211
2019-01-24,57.334228515625
2019-09-05,55.81952667236328
2018-11-21,57.01633071899414
2020-01-13,56.72647476196289
2020-04-01,56.72647476196289
2020-06-19,57.31553268432617
2019-10-29,57.792381286621094
2020-01-16,57.47447967529297
2020-06-22,57.455780029296875
2018-10-03,56.8760871887207
2018-07-31,55.47358322143555
2019-03-12,54.97802734375
2019-02-08,55.127628326416016
2019-01-07,56.97892761230469
2018-12-06,57.02568435668945
2019-08-19,57.165931701660156
2019-07-18,56.77323532104492
2019-05-15,58.17573165893555
2019-09-20,58.52167892456055
2019-11-01,58.8582763671875
2020-04-07,59.24162292480469
2020-06-25,59.35382843017578
2020-06-16,58.96113204956055
2019-11-04,57.39033508300781
2020-01-22,57.41837692260742
2019-11-07,56.7825813293457
2020-04-13,56.53013229370117
2019-07-01,56.24028015136719
2019-05-30,56.09068298339844
2018-08-15,56.60493087768555
2018-10-18,57.74563217163086
2019-03-27,57.57733154296875
2019-01-22,57.66147994995117
2018-12-21,57.73628234863281
2019-09-03,58.18507766723633
2018-11-19,58.20378112792969
2019-08-02,58.693599700927734
2020-01-28,57.08284378051758
2020-04-16,56.960391998291016
2019-11-13,57.33717346191406
2020-01-31,56.88503646850586
2018-12-04,56.79084014892578
2018-11-02,55.35905838012695
2019-07-16,55.80177688598633
2018-08-30,56.54592514038086
2018-10-01,54.228702545166016
2019-06-14,54.369998931884766
2019-05-13,54.548973083496094
2019-04-11,53.93669128417969
2019-02-06,54.93517303466797
2019-09-18,54.75619888305664
2020-02-03,56.122047424316406
2020-04-22,56.065528869628906
2019-11-19,56.26333999633789
2020-02-06,54.69968795776367
2019-11-22,53.23963928222656
2019-03-25,53.07951354980469
2019-02-21,53.11719512939453
2018-12-19,53.18312072753906
2018-07-12,53.34326171875
2018-09-14,53.68236541748047
2018-08-13,52.476654052734375
2018-10-16,50.310142517089844
2019-07-31,49.5283203125
2019-05-28,49.79206466674805
2019-04-26,47.832786560058594
2020-04-28,48.52983474731445
2019-11-25,48.793582916259766
2020-02-12,48.332027435302734
2020-05-01,49.90510177612305
2020-05-04,49.79206466674805
2019-06-12,48.379127502441406
2019-04-09,48.17189407348633
2019-03-08,48.34144592285156
2019-02-04,48.096534729003906
2018-07-27,44.177974700927734
2018-08-28,45.33659362792969
2019-01-03,45.45904541015625
2019-08-15,45.75105285644531
2018-10-31,46.89082717895508
2019-09-16,47.11690139770508
2020-02-18,50.03697204589844
2020-05-07,48.8972053527832
2018-08-17,48.42621612548828
2019-12-04,48.68054962158203
2020-02-21,49.58483123779297
2018-12-17,50.13117980957031
2019-08-30,49.06675720214844
2018-11-15,48.332027435302734
2019-07-29,48.45448303222656
2019-06-27,48.689971923828125
2019-04-24,50.328983306884766
2018-07-10,50.225364685058594
2018-09-12,48.98197937011719
2019-02-19,49.02907943725586
2019-01-18,49.443546295166016
2020-02-24,49.697872161865234
2020-05-13,50.281890869140625
2019-12-10,52.37303924560547
2020-02-27,53.39884567260742
2019-12-13,52.56300354003906
2020-05-19,53.113895416259766
2019-03-06,54.225189208984375
2018-11-30,52.06909942626953
2019-08-13,51.74616241455078
2019-07-12,50.245445251464844
2019-06-10,50.65386962890625
2019-05-09,50.425907135009766
2018-07-25,51.461212158203125
2018-09-27,50.70136260986328
2018-10-29,50.13146209716797
2019-10-16,49.580570220947266
2019-12-16,49.46658706665039
2020-03-04,46.892581939697266
2020-05-22,46.370174407958984
2019-10-01,45.800289154052734
2019-12-19,44.318572998046875
2018-09-10,46.845088958740234
2019-05-24,47.46247482299805
2018-08-09,47.614444732666016
2019-04-22,48.298309326171875
2019-03-21,48.288814544677734
2019-01-16,45.5438346862793
2019-08-28,47.5479621887207
2018-11-13,48.0418701171875
2018-10-12,47.31999588012695
2019-06-25,48.60225296020508
2020-03-10,49.12466049194336
2020-05-28,50.20745086669922
2019-10-07,48.55476379394531
2020-03-13,49.09615707397461
2019-10-10,49.44759750366211
2020-03-16,50.064979553222656
2020-06-03,50.91981506347656
2018-11-28,49.286128997802734
2018-09-25,49.41910171508789
2018-07-23,51.80315017700195
2018-08-24,53.44633865356445
2019-07-10,52.80995178222656
2019-05-07,52.221065521240234
2019-04-05,51.72715759277344
2019-03-04,51.54669189453125
2019-01-31,51.86963653564453
2019-09-12,52.28755187988281
2019-12-31,52.4205207824707
2020-03-19,53.36084747314453
2020-01-03,52.09758758544922
2020-06-09,51.974117279052734
2019-02-15,51.945621490478516
2019-01-14,52.83845520019531
2018-07-06,52.67697525024414
2018-08-07,52.990421295166016
2018-10-10,53.04740524291992
2018-12-13,52.733970642089844
2019-08-26,53.113895416259766
2019-07-25,52.48701095581055
2019-05-22,53.094905853271484
2019-03-19,53.64579772949219
2020-01-06,52.82895278930664
2020-03-25,51.89036560058594
2020-06-12,52.12980270385742
2019-10-22,52.723594665527344
2020-01-09,53.02050018310547
2020-06-15,52.388389587402344
2019-10-25,51.35403060913086
2020-03-31,50.1568603515625
2020-06-18,49.75460433959961
2019-04-03,51.09544372558594
2018-08-22,50.89431381225586
2018-10-25,50.702762603759766
2019-01-29,50.64530563354492
2018-12-28,51.852054595947266
2018-11-26,51.679664611816406
2019-08-09,51.95740509033203
2019-07-08,51.58388900756836
2019-06-06,52.924720764160156
2019-09-10,51.919097900390625
2020-01-15,51.56473922729492
2020-04-03,52.043601989746094
2019-10-31,50.86558532714844
2020-04-06,50.501644134521484
2020-06-24,50.92304992675781
2018-11-09,52.44585418701172
2019-07-23,52.63740539550781
2019-06-21,54.42837905883789
2019-05-20,54.52415466308594
2019-04-18,54.897666931152344
2018-09-06,55.50104522705078
2018-10-08,54.83062744140625
2019-02-13,55.68301773071289
2018-12-11,55.520198822021484
