Dates,MXIM
2018-11-15,51.68000030517578
2019-07-29,52.68000030517578
2019-06-27,52.31999969482422
2019-04-24,53.459999084472656
2018-07-10,53.599998474121094
2018-09-12,53.58000183105469
2019-02-19,52.810001373291016
2019-01-18,53.439998626708984
2020-02-24,52.959999084472656
2020-05-13,53.630001068115234
2019-12-10,56.459999084472656
2020-02-27,56.5
2019-12-13,56.29999923706055
2020-05-19,55.9900016784668
2019-03-06,57.2400016784668
2018-11-30,57.040000915527344
2019-08-13,54.72999954223633
2019-07-12,54.31999969482422
2019-06-10,53.4900016784668
2019-05-09,54.650001525878906
2018-07-25,54.56999969482422
2018-09-27,54.5099983215332
2018-10-29,53.790000915527344
2019-10-16,53.369998931884766
2019-12-16,53.029998779296875
2020-03-04,52.09000015258789
2020-05-22,50.16999816894531
2019-10-01,50.279998779296875
2019-12-19,48.4900016784668
2018-09-10,49.36000061035156
2019-05-24,49.970001220703125
2018-08-09,51.029998779296875
2019-04-22,51.09000015258789
2019-03-21,51.279998779296875
2019-01-16,50.25
2019-08-28,50.130001068115234
2018-11-13,51.189998626708984
2018-10-12,51.11000061035156
2019-06-25,51.45000076293945
2020-03-10,51.79999923706055
2020-05-28,53.18000030517578
2019-10-07,52.38999938964844
2020-03-13,52.06999969482422
2019-10-10,52.59000015258789
2020-03-16,52.900001525878906
2020-06-03,53.75
2018-11-28,53.220001220703125
2018-09-25,52.47999954223633
2018-07-23,55.15999984741211
2018-08-24,56.689998626708984
2019-07-10,55.88999938964844
2019-05-07,55.880001068115234
2019-04-05,55.20000076293945
2019-03-04,54.86000061035156
2019-01-31,55.2599983215332
2019-09-12,55.04999923706055
2019-12-31,55.4900016784668
2020-03-19,56.650001525878906
2020-01-03,55.97999954223633
2020-06-09,54.81999969482422
2019-02-15,55.09000015258789
2019-01-14,55.7599983215332
2018-07-06,55.939998626708984
2018-08-07,55.91999816894531
2018-10-10,56.5
2018-12-13,55.79999923706055
2019-08-26,56.22999954223633
2019-07-25,55.970001220703125
2019-05-22,56.04999923706055
2019-03-19,56.68000030517578
2020-01-06,56.5099983215332
2020-03-25,54.88999938964844
2020-06-12,54.52000045776367
2019-10-22,55.25
2020-01-09,55.65999984741211
2020-06-15,55.63999938964844
2019-10-25,54.70000076293945
2020-03-31,53.56999969482422
2020-06-18,52.02000045776367
2019-04-03,53.5
2018-08-22,53.400001525878906
2018-10-25,53.4900016784668
2019-01-29,53.099998474121094
2018-12-28,54.2400016784668
2018-11-26,54.529998779296875
2019-08-09,54.56999969482422
2019-07-08,54.33000183105469
2019-06-06,55.52000045776367
2019-09-10,55.349998474121094
2020-01-15,54.36000061035156
2020-04-03,54.84000015258789
2019-10-31,54.56999969482422
2020-04-06,53.5099983215332
2020-06-24,53.439998626708984
2018-11-09,54.849998474121094
2019-07-23,55.08000183105469
2019-06-21,57.47999954223633
2019-05-20,57.45000076293945
2019-04-18,57.4900016784668
2018-09-06,58.060001373291016
2018-10-08,57.72999954223633
2019-02-13,58.18000030517578
2018-12-11,58.400001525878906
2019-09-25,59.33000183105469
2020-01-21,59.310001373291016
2020-04-09,60.099998474121094
2019-11-06,60.34000015258789
2020-01-24,59.97999954223633
2020-01-27,59.540000915527344
2020-04-15,59.79999923706055
2018-12-26,60.650001525878906
2019-08-07,60.029998779296875
2019-06-04,59.58000183105469
2018-09-21,59.88999938964844
2018-07-19,60.22999954223633
2018-08-20,63.380001068115234
2018-10-23,61.13999938964844
2019-05-03,60.72999954223633
2019-04-01,59.290000915527344
2019-02-28,58.400001525878906
2019-11-12,58.38999938964844
2020-01-30,57.27000045776367
2019-11-15,57.599998474121094
2020-04-21,55.29999923706055
2019-04-16,54.38999938964844
2019-03-15,55.11000061035156
2019-02-11,54.65999984741211
2019-01-10,54.88999938964844
2019-08-22,53.22999954223633
2018-11-07,54.31999969482422
2018-08-03,54.25
2018-09-04,54.0
2019-06-19,54.560001373291016
2019-09-23,53.560001373291016
2019-11-18,52.75
2020-02-05,53.849998474121094
2020-04-24,53.41999816894531
2019-03-29,54.61000061035156
2019-11-21,55.400001525878906
2020-04-27,55.91999816894531
2020-02-11,56.11000061035156
2020-04-30,56.59000015258789
2019-05-01,58.56999969482422
2019-02-26,59.11000061035156
2019-01-25,57.810001373291016
2018-12-24,57.90999984741211
2019-09-06,56.599998474121094
2018-07-17,56.459999084472656
2018-09-19,58.15999984741211
2019-08-05,58.619998931884766
2019-10-08,59.54999923706055
2019-12-11,58.59000015258789
2019-11-27,58.83000183105469
2020-02-14,58.70000076293945
2020-05-06,59.33000183105469
2019-01-08,60.59000015258789
2018-12-07,60.849998474121094
2019-08-20,62.2599983215332
2018-11-05,61.0
2019-07-19,60.470001220703125
2018-10-04,60.279998779296875
2019-06-17,60.400001525878906
2019-05-16,60.689998626708984
2018-08-01,61.810001373291016
2019-03-13,61.459999084472656
2019-12-03,62.06999969482422
2020-02-20,62.59000015258789
2019-12-06,62.060001373291016
2020-05-12,61.790000915527344
2019-12-09,62.369998931884766
2020-02-26,62.720001220703125
2020-05-15,63.0
2019-03-28,63.709999084472656
2018-09-17,65.7300033569336
2018-08-16,64.98999786376953
2018-10-19,64.88999938964844
2019-04-29,64.83999633789062
2019-01-23,64.58000183105469
2019-09-04,62.91999816894531
2018-11-20,60.16999816894531
2019-07-02,57.08000183105469
2019-05-31,54.91999816894531
2019-12-12,54.970001220703125
2020-05-18,54.189998626708984
2019-09-27,55.400001525878906
2020-03-03,55.060001373291016
2020-05-21,53.9900016784668
2019-05-14,55.099998474121094
2018-08-31,53.290000915527344
2018-07-30,52.880001068115234
2018-10-02,54.290000915527344
2019-04-12,55.599998474121094
2019-03-11,54.77000045776367
2019-02-07,55.099998474121094
2019-07-17,55.2400016784668
2019-09-19,54.369998931884766
2019-10-21,53.06999969482422
2019-12-18,53.310001373291016
2020-03-06,52.90999984741211
2019-10-03,54.15999984741211
2020-03-09,54.849998474121094
2020-05-27,54.0099983215332
2019-12-24,55.529998779296875
2020-03-12,57.34000015258789
2018-12-20,57.29999923706055
2019-08-01,57.869998931884766
2018-08-14,58.34000015258789
2018-07-13,59.79999923706055
2018-10-17,60.209999084472656
2019-05-29,60.349998474121094
2019-03-26,59.22999954223633
2019-02-22,58.95000076293945
2019-10-04,58.91999816894531
2019-11-05,59.25
2019-12-27,58.31999969482422
2020-06-02,58.36000061035156
2019-12-30,58.529998779296875
2020-03-18,58.95000076293945
2020-06-05,58.9900016784668
2019-07-15,58.27000045776367
2018-12-03,57.959999084472656
2019-06-13,59.060001373291016
2019-01-04,56.77000045776367
2018-08-29,56.779998779296875
2019-02-05,57.59000015258789
2018-11-01,57.529998779296875
2019-08-16,56.380001068115234
2019-04-10,56.650001525878906
2019-09-17,57.369998931884766
2019-10-15,58.68000030517578
2020-01-02,57.77000045776367
2020-06-08,58.70000076293945
2019-10-18,58.720001220703125
2020-03-24,58.52000045776367
2020-06-11,58.369998931884766
2020-01-08,58.599998474121094
2019-04-25,59.02000045776367
2019-07-30,57.70000076293945
2019-02-20,57.40999984741211
2018-07-11,57.7400016784668
2018-09-13,58.150001525878906
2018-10-15,59.380001068115234
2019-06-28,62.11000061035156
2018-12-18,58.869998931884766
2018-11-16,60.599998474121094
2019-10-02,61.54999923706055
2020-03-27,61.150001525878906
2020-01-10,60.63999938964844
2019-10-24,60.38999938964844
2020-03-30,59.630001068115234
2020-06-17,59.119998931884766
2020-01-14,59.4900016784668
2020-04-02,58.619998931884766
2019-01-02,58.58000183105469
2019-08-14,58.41999816894531
2018-10-30,57.7400016784668
2019-06-11,57.08000183105469
2019-05-10,56.33000183105469
2019-04-08,55.630001068115234
2018-08-27,55.4900016784668
2018-07-26,57.0099983215332
2018-09-28,57.0099983215332
2019-03-07,57.709999084472656
2019-10-30,57.40999984741211
2020-01-17,56.970001220703125
2020-06-23,55.58000183105469
2020-04-08,57.2599983215332
2020-06-26,57.099998474121094
2019-03-22,57.83000183105469
2019-01-17,57.70000076293945
2019-08-29,57.84000015258789
2018-11-14,58.0099983215332
2019-06-26,59.540000915527344
2018-09-11,60.33000183105469
2018-07-09,60.72999954223633
2018-08-10,60.779998779296875
2019-04-23,60.720001220703125
2019-09-30,61.34000015258789
2020-01-23,62.0
2019-11-08,62.70000076293945
2020-04-14,61.58000183105469
2019-11-11,61.790000915527344
2020-01-29,62.0
2020-04-17,61.689998626708984
2018-07-24,61.630001068115234
2018-09-26,62.43000030517578
2019-05-08,62.09000015258789
2019-03-05,60.77000045776367
2019-02-01,61.7599983215332
2018-12-31,61.9900016784668
2018-11-29,62.310001373291016
2019-08-12,62.38999938964844
2019-07-11,62.119998931884766
2019-09-13,62.849998474121094
2019-11-14,62.119998931884766
2020-04-20,61.97999954223633
2020-02-04,62.380001068115234
2020-04-23,62.43000030517578
2018-12-14,63.29999923706055
2019-08-27,63.61000061035156
2018-08-08,64.16999816894531
2018-10-11,61.20000076293945
2018-11-12,62.56999969482422
2019-07-26,64.3499984741211
2019-06-24,62.150001525878906
2019-05-23,61.68000030517578
2019-03-20,61.13999938964844
2019-01-15,62.619998931884766
2019-11-20,64.69000244140625
2020-02-07,64.56999969482422
2020-02-10,63.79999923706055
2020-04-29,63.040000915527344
2019-11-26,64.2300033569336
2020-02-13,65.12999725341797
2019-01-30,64.69000244140625
2018-08-23,64.66000366210938
2018-09-24,63.209999084472656
2018-11-27,63.560001373291016
2018-10-26,63.369998931884766
2019-07-09,62.29999923706055
2019-06-07,60.099998474121094
2019-05-06,59.7400016784668
2019-04-04,58.52000045776367
2019-09-11,57.90999984741211
2019-11-29,56.029998779296875
2020-05-05,57.86000061035156
2019-12-02,58.83000183105469
2020-02-19,58.06999969482422
2020-05-08,57.16999816894531
2019-05-21,54.9900016784668
2019-03-18,52.43000030517578
2018-09-07,53.0
2018-08-06,52.11000061035156
2018-10-09,49.060001373291016
2019-02-14,49.060001373291016
2018-12-12,49.02000045776367
2019-07-24,49.0
2019-09-26,46.970001220703125
2019-10-28,47.119998931884766
2019-12-05,46.599998474121094
2020-05-11,46.689998626708984
2019-07-03,48.689998626708984
2020-02-25,50.72999954223633
2020-05-14,50.43000030517578
2020-02-28,49.439998626708984
2019-08-08,50.09000015258789
2019-06-05,50.209999084472656
2018-07-20,48.209999084472656
2018-08-21,47.88999938964844
2018-10-24,48.81999969482422
2019-04-02,53.86000061035156
2019-03-01,55.59000015258789
2019-01-28,53.5
2018-12-27,54.43000030517578
2019-09-09,52.560001373291016
2020-03-02,53.72999954223633
2020-05-20,52.400001525878906
2019-12-17,53.06999969482422
2020-03-05,54.400001525878906
2019-02-12,52.650001525878906
2019-01-11,51.279998779296875
2018-12-10,52.5099983215332
2019-08-23,53.58000183105469
2018-11-08,53.79999923706055
2019-07-22,55.380001068115234
2019-06-20,56.880001068115234
2018-09-05,57.68000030517578
2019-04-17,56.970001220703125
2019-09-24,54.0
2019-12-20,52.11000061035156
2020-05-26,53.34000015258789
2019-04-30,53.630001068115234
2019-12-23,53.86000061035156
2020-03-11,54.15999984741211
2020-05-29,54.9900016784668
2019-12-26,55.43000030517578
2020-06-01,54.619998931884766
2019-05-02,53.400001525878906
2019-02-27,52.939998626708984
2018-11-23,55.439998626708984
2019-08-06,56.02000045776367
2018-07-18,57.5099983215332
2018-09-20,56.970001220703125
2018-10-22,56.220001220703125
2019-07-05,58.689998626708984
2019-06-03,58.86000061035156
2019-10-09,57.88999938964844
2019-10-11,57.86000061035156
2020-03-17,58.189998626708984
2020-06-04,58.7400016784668
2019-10-14,61.349998474121094
2020-03-20,61.0
2018-11-06,62.720001220703125
2019-06-18,61.93000030517578
2019-05-17,61.02000045776367
2019-04-15,61.33000183105469
2019-03-14,59.779998779296875
2019-01-09,58.90999984741211
2018-08-02,58.290000915527344
2018-10-05,60.970001220703125
2019-08-21,60.900001525878906
2019-10-17,60.7599983215332
2020-03-23,61.47999954223633
2020-06-10,60.75
2019-02-25,62.189998626708984
2020-01-07,61.58000183105469
2020-03-26,60.310001373291016
2019-10-23,60.18000030517578
