Dates,MXIM
2018-06-20,60.630001068115234
2018-06-21,60.79999923706055
2018-06-25,60.5
2018-06-22,59.470001220703125
2018-06-26,58.56999969482422
2018-06-27,59.470001220703125
2018-06-28,57.790000915527344
2018-06-29,58.619998931884766
2018-07-02,58.0099983215332
2018-07-03,59.45000076293945
2018-07-05,58.290000915527344
2018-07-16,59.93000030517578
2018-09-18,60.9900016784668
2019-01-24,60.70000076293945
2019-09-05,60.689998626708984
2018-11-21,59.959999084472656
2020-01-13,61.20000076293945
2020-04-01,60.66999816894531
2020-06-19,60.189998626708984
2019-10-29,61.47999954223633
2020-01-16,61.560001373291016
2020-06-22,61.36000061035156
2018-10-03,61.27000045776367
2018-07-31,61.20000076293945
2019-03-12,59.27000045776367
2019-02-08,58.810001373291016
2019-01-07,60.4900016784668
2018-12-06,60.9900016784668
2019-08-19,61.310001373291016
2019-07-18,61.29999923706055
2019-05-15,60.150001525878906
2019-09-20,62.34000015258789
2019-11-01,62.470001220703125
2020-04-07,63.0
2020-06-25,63.369998931884766
2020-06-16,63.25
2019-11-04,62.2400016784668
2020-01-22,61.459999084472656
2019-11-07,61.70000076293945
2020-04-13,60.220001220703125
2019-07-01,60.43000030517578
2019-05-30,59.70000076293945
2018-08-15,60.2400016784668
2018-10-18,60.75
2019-03-27,61.209999084472656
2019-01-22,61.58000183105469
2018-12-21,61.970001220703125
2019-09-03,61.90999984741211
2018-11-19,62.54999923706055
2019-08-02,61.810001373291016
2020-01-28,61.9900016784668
2020-04-16,60.66999816894531
2019-11-13,60.16999816894531
2020-01-31,61.22999954223633
2018-12-04,60.2599983215332
2018-11-02,59.90999984741211
2019-07-16,59.209999084472656
2018-08-30,59.0099983215332
2018-10-01,57.849998474121094
2019-06-14,58.119998931884766
2019-05-13,57.939998626708984
2019-04-11,57.720001220703125
2019-02-06,57.470001220703125
2019-09-18,58.43000030517578
2020-02-03,58.56999969482422
2020-04-22,59.4900016784668
2019-11-19,59.06999969482422
2020-02-06,59.029998779296875
2019-11-22,58.150001525878906
2019-03-25,56.5099983215332
2019-02-21,56.34000015258789
2018-12-19,56.599998474121094
2018-07-12,56.45000076293945
2018-09-14,56.36000061035156
2018-08-13,56.68000030517578
2018-10-16,55.599998474121094
2019-07-31,53.0
2019-05-28,52.54999923706055
2019-04-26,52.02000045776367
2020-04-28,50.7400016784668
2019-11-25,52.58000183105469
2020-02-12,51.7400016784668
