Dates,NFLX
2020-01-02,329.9800109863281
2020-01-03,329.8599853515625
2020-01-08,336.3599853515625
2020-01-06,336.70001220703125
2020-01-07,342.70001220703125
2020-01-09,343.4200134277344
2020-01-10,338.5
2020-01-13,340.8500061035156
2020-01-14,345.3800048828125
2020-01-15,343.1700134277344
2020-01-16,343.55999755859375
2020-01-27,341.57000732421875
2020-02-20,341.0
2020-02-12,336.29998779296875
2020-04-16,349.8800048828125
2020-02-04,359.8500061035156
2020-05-28,351.8999938964844
2020-07-08,352.3999938964844
2020-06-19,349.3999938964844
2020-05-12,348.20001220703125
2020-06-22,347.3900146484375
2020-06-03,359.6300048828125
2020-05-15,369.57000732421875
2020-03-06,375.25
2020-02-27,371.54998779296875
2020-04-15,371.79998779296875
2020-02-03,374.79998779296875
2020-02-11,378.1099853515625
2020-02-19,380.6199951171875
2020-04-07,385.3699951171875
2020-03-30,385.1499938964844
2020-04-23,389.5400085449219
2020-05-01,392.95001220703125
2020-07-14,389.70001220703125
2020-06-25,387.32000732421875
2020-06-16,372.82000732421875
2020-05-18,375.6499938964844
2020-06-09,382.0
2020-05-21,391.55999755859375
2020-01-17,376.7699890136719
2020-03-13,381.3599853515625
2020-03-05,393.5199890136719
2020-02-26,384.010009765625
2020-02-18,391.3999938964844
2020-04-22,371.30999755859375
2020-02-10,357.4700012207031
2020-04-14,364.5400085449219
2020-04-06,362.9800109863281
2020-04-30,335.7200012207031
2020-06-12,336.4200134277344
2020-06-15,334.3500061035156
2020-05-27,322.8999938964844
2020-05-08,331.5799865722656
2020-07-07,348.510009765625
2020-03-31,350.489990234375
2020-06-18,366.1099853515625
2020-04-13,372.92999267578125
2020-03-20,362.0
2020-03-12,363.8399963378906
2020-01-24,368.55999755859375
2020-03-04,377.79998779296875
2020-02-25,383.010009765625
2020-04-21,380.2300109863281
2020-04-29,370.989990234375
2020-05-07,370.8999938964844
2020-05-11,380.2900085449219
2020-07-10,381.3299865722656
2020-06-02,378.3900146484375
2020-05-14,372.1000061035156
2020-07-13,400.510009765625
2020-06-24,417.82000732421875
2020-06-05,434.9800109863281
2020-02-28,449.5199890136719
2020-01-23,432.0
2020-04-20,444.489990234375
2020-02-24,447.0
2020-01-31,433.0
2020-03-19,438.4100036621094
2020-03-27,427.1700134277344
2020-03-11,429.0
2020-03-03,421.0
2020-04-28,415.8599853515625
2020-05-06,424.44000244140625
2020-06-08,427.9700012207031
2020-05-20,428.5400085449219
2020-07-01,431.0
2020-06-30,439.7699890136719
2020-06-11,438.8800048828125
2020-03-10,442.0
2020-03-02,444.8900146484375
2020-01-22,444.1700134277344
2020-01-30,447.0
2020-02-07,452.3800048828125
2020-04-03,455.0
2020-03-26,456.3599853515625
2020-03-18,458.9700012207031
2020-04-27,455.80999755859375
2020-05-05,448.9599914550781
2020-05-26,439.0899963378906
2020-07-06,428.5
2020-06-17,420.0199890136719
2020-05-29,422.3699951171875
2020-07-09,420.29998779296875
2020-06-01,426.7200012207031
2020-01-21,427.5899963378906
2020-01-29,427.1000061035156
2020-03-25,428.7099914550781
2020-03-17,420.239990234375
2020-03-09,420.79998779296875
2020-02-14,434.7300109863281
2020-02-06,439.69000244140625
2020-04-02,445.57000732421875
2020-05-04,434.05999755859375
2020-04-24,426.489990234375
2020-05-13,437.9599914550781
2020-06-23,450.4599914550781
2020-06-04,452.760009765625
2020-07-15,453.9700012207031
2020-04-08,468.5899963378906
2020-06-26,474.010009765625
2020-05-19,472.3599853515625
2020-04-09,467.010009765625
2020-04-01,468.0299987792969
2020-03-24,447.6700134277344
2020-03-16,457.5899963378906
2020-01-28,488.2300109863281
2020-02-05,492.2799987792969
2020-02-13,499.5
2020-02-21,504.82000732421875
2020-04-17,505.1000061035156
2020-03-23,510.0
2020-06-29,555.8800048828125
2020-06-10,575.3699951171875
2020-05-22,525.5
2020-07-02,529.0
