Dates,JPM
2020-03-04,97.29000091552734
2020-05-22,96.44999694824219
2019-10-01,94.16999816894531
2019-12-19,92.13999938964844
2018-09-10,95.95999908447266
2019-05-24,97.04000091552734
2018-08-09,96.83000183105469
2019-04-22,97.62000274658203
2019-03-21,99.30999755859375
2019-01-16,97.11000061035156
2019-08-28,100.69000244140625
2018-11-13,100.76000213623047
2018-10-12,100.56999969482422
2019-06-25,100.4000015258789
2020-03-10,100.38999938964844
2020-05-28,99.91000366210938
2019-10-07,100.94000244140625
2020-03-13,101.68000030517578
2019-10-10,102.5
2020-03-16,102.91999816894531
2020-06-03,104.58999633789062
2018-11-28,102.94000244140625
2018-09-25,102.68000030517578
2018-07-23,102.73999786376953
2018-08-24,103.38999938964844
2019-07-10,103.87999725341797
2019-05-07,104.16999816894531
2019-04-05,104.41000366210938
2019-03-04,103.5
2019-01-31,103.87999725341797
2019-09-12,104.25
2019-12-31,103.79000091552734
2020-03-19,103.73999786376953
2020-01-03,102.37999725341797
2020-06-09,101.36000061035156
2019-02-15,100.87999725341797
2019-01-14,102.5999984741211
2018-07-06,103.08999633789062
2018-08-07,102.41999816894531
2018-10-10,105.55000305175781
2018-12-13,105.18000030517578
2019-08-26,105.69000244140625
2019-07-25,105.47000122070312
2019-05-22,105.0
2019-03-19,106.0999984741211
2020-01-06,105.29000091552734
2020-03-25,105.16000366210938
2020-06-12,104.36000061035156
2019-10-22,104.43000030517578
2020-01-09,104.19000244140625
2020-06-15,104.11000061035156
2019-10-25,103.72000122070312
2020-03-31,102.97000122070312
2020-06-18,103.01000213623047
2019-04-03,104.3499984741211
2018-08-22,104.04000091552734
2018-10-25,104.38999938964844
2019-01-29,105.33999633789062
2018-12-28,106.55000305175781
2018-11-26,107.19000244140625
2019-08-09,106.80000305175781
2019-07-08,104.5199966430664
2019-06-06,102.87000274658203
2019-09-10,99.76000213623047
2020-01-15,98.93000030517578
2020-04-03,99.91999816894531
2019-10-31,99.58000183105469
2020-04-06,100.70999908447266
2020-06-24,101.2300033569336
2018-11-09,104.63999938964844
2019-07-23,105.13999938964844
2019-06-21,105.3499984741211
2019-05-20,105.55999755859375
2019-04-18,105.30999755859375
2018-09-06,105.6500015258789
2018-10-08,104.87000274658203
2019-02-13,105.33999633789062
2018-12-11,106.2300033569336
2019-09-25,111.20999908447266
2020-01-21,109.94000244140625
2020-04-09,111.0999984741211
2019-11-06,114.30000305175781
2020-01-24,113.45999908447266
2020-01-27,113.5999984741211
2020-04-15,113.73999786376953
2018-12-26,113.55000305175781
2019-08-07,113.61000061035156
2019-06-04,114.47000122070312
2018-09-21,116.12000274658203
2018-07-19,116.05000305175781
2018-08-20,115.16000366210938
2018-10-23,115.41000366210938
2019-05-03,116.12000274658203
2019-04-01,115.08999633789062
2019-02-28,113.20999908447266
2019-11-12,112.61000061035156
2020-01-30,112.5199966430664
2019-11-15,112.51000213623047
2020-04-21,109.44999694824219
2019-04-16,110.31999969482422
2019-03-15,109.9000015258789
2019-02-11,111.30999755859375
2019-01-10,110.7699966430664
2019-08-22,111.3499984741211
2018-11-07,111.7300033569336
2018-08-03,110.81999969482422
2018-09-04,108.63999938964844
2019-06-19,109.70999908447266
2019-09-23,108.5199966430664
2019-11-18,108.22000122070312
2020-02-05,107.05999755859375
2020-04-24,105.95999908447266
2019-03-29,106.45999908447266
2019-11-21,109.73999786376953
2020-04-27,110.12999725341797
2020-02-11,110.37000274658203
2020-04-30,109.16000366210938
2019-05-01,110.33999633789062
2019-02-26,110.68000030517578
2019-01-25,109.2699966430664
2018-12-24,109.54000091552734
2019-09-06,109.81999969482422
2018-07-17,109.22000122070312
2018-09-19,110.70999908447266
2019-08-05,109.91000366210938
2019-10-08,110.19000244140625
2019-12-11,109.44000244140625
2019-11-27,108.66000366210938
2020-02-14,107.76000213623047
2020-05-06,108.4800033569336
2019-01-08,108.83999633789062
2018-12-07,111.80000305175781
2019-08-20,113.68000030517578
2018-11-05,113.80000305175781
2019-07-19,112.81999969482422
2018-10-04,113.48999786376953
2019-06-17,112.87000274658203
2019-05-16,113.3499984741211
2018-08-01,113.0199966430664
2019-03-13,114.0999984741211
2019-12-03,115.30000305175781
2020-02-20,113.9000015258789
2019-12-06,115.12000274658203
2020-05-12,113.98999786376953
2019-12-09,114.66999816894531
2020-02-26,113.54000091552734
2020-05-15,114.2699966430664
2019-03-28,116.36000061035156
2018-09-17,116.83000183105469
2018-08-16,115.70999908447266
2018-10-19,116.22000122070312
2019-04-29,115.8499984741211
2019-01-23,115.58999633789062
2019-09-04,116.0
2018-11-20,112.94000244140625
2019-07-02,112.93000030517578
2019-05-31,109.56999969482422
2019-12-12,110.43000030517578
2020-05-18,108.02999877929688
2019-09-27,109.86000061035156
2020-03-03,109.73999786376953
2020-05-21,107.68000030517578
2019-05-14,109.33999633789062
2018-08-31,104.80000305175781
2018-07-30,105.19999694824219
2018-10-02,107.72000122070312
2019-04-12,108.69000244140625
2019-03-11,107.30999755859375
2019-02-07,107.61000061035156
2019-07-17,108.72000122070312
2019-09-19,106.0199966430664
2019-10-21,106.87000274658203
2019-12-18,105.73999786376953
2020-03-06,106.80000305175781
2019-10-03,109.22000122070312
2020-03-09,109.86000061035156
2020-05-27,108.55999755859375
2019-12-24,109.87000274658203
2020-03-12,112.37000274658203
2018-12-20,112.61000061035156
2019-08-01,115.4000015258789
2018-08-14,116.87000274658203
2018-07-13,117.19000244140625
2018-10-17,117.91000366210938
2019-05-29,120.2300033569336
2019-03-26,119.16000366210938
2019-02-22,118.56999969482422
2019-10-04,119.76000213623047
2019-11-05,119.37999725341797
2019-12-27,118.9000015258789
2020-06-02,118.87999725341797
2019-12-30,117.33000183105469
2020-03-18,118.0
2020-06-05,117.02999877929688
2019-07-15,117.72000122070312
2018-12-03,117.69000244140625
2019-06-13,115.55000305175781
2019-01-04,113.25
2018-08-29,112.19000244140625
2019-02-05,114.62000274658203
2018-11-01,114.37000274658203
2019-08-16,111.81999969482422
2019-04-10,112.62999725341797
2019-09-17,114.20999908447266
2019-10-15,116.13999938964844
2020-01-02,116.44999694824219
2020-06-08,119.95999908447266
2019-10-18,119.68000030517578
2020-03-24,120.3499984741211
2020-06-11,120.55999755859375
2020-01-08,123.55000305175781
2019-04-25,124.79000091552734
2019-07-30,125.12000274658203
2019-02-20,125.02999877929688
2018-07-11,126.02999877929688
2018-09-13,126.51000213623047
2018-10-15,126.43000030517578
2019-06-28,125.7300033569336
2018-12-18,124.91999816894531
2018-11-16,127.80000305175781
2019-10-02,128.82000732421875
2020-03-27,129.10000610351562
2020-01-10,129.3000030517578
2019-10-24,130.0
2020-03-30,130.3800048828125
2020-06-17,129.9199981689453
2020-01-14,129.16000366210938
2020-04-02,128.47999572753906
2019-01-02,128.60000610351562
2019-08-14,129.52999877929688
2018-10-30,130.6199951171875
2019-06-11,130.5800018310547
2019-05-10,129.6300048828125
2019-04-08,129.92999267578125
2018-08-27,130.7899932861328
2018-07-26,131.49000549316406
2018-09-28,131.6699981689453
2019-03-07,132.05999755859375
2019-10-30,131.75999450683594
2020-01-17,131.47000122070312
2020-06-23,129.77999877929688
2020-04-08,132.33999633789062
2020-06-26,133.05999755859375
2019-03-22,135.0399932861328
2019-01-17,134.41000366210938
2019-08-29,134.5
2018-11-14,134.17999267578125
2019-06-26,138.02000427246094
2018-09-11,136.80999755859375
2018-07-09,137.33999633789062
2018-08-10,138.17999267578125
2019-04-23,138.0399932861328
2019-09-30,137.35000610351562
2020-01-23,137.24000549316406
2019-11-08,137.1999969482422
2020-04-14,137.5800018310547
2019-11-11,139.0399932861328
2020-01-29,139.13999938964844
2020-04-17,138.6300048828125
2018-07-24,139.39999389648438
2018-09-26,141.08999633789062
2019-05-08,138.33999633789062
2019-03-05,138.22999572753906
2019-02-01,135.8800048828125
2018-12-31,136.94000244140625
2018-11-29,137.44000244140625
2019-08-12,136.07000732421875
2019-07-11,137.1999969482422
2019-09-13,138.8000030517578
2019-11-14,136.72000122070312
2020-04-20,137.25
2020-02-04,138.1999969482422
2020-04-23,136.83999633789062
2018-12-14,136.67999267578125
2019-08-27,136.5399932861328
2018-08-08,133.14999389648438
2018-10-11,132.02999877929688
2018-11-12,134.42999267578125
2019-07-26,134.22999572753906
2019-06-24,135.88999938964844
2019-05-23,132.36000061035156
2019-03-20,133.3699951171875
2019-01-15,135.2899932861328
2019-11-20,137.58999633789062
2020-02-07,137.61000061035156
2020-02-10,137.1699981689453
2020-04-29,137.74000549316406
2019-11-26,138.0
2020-02-13,138.0
2019-01-30,137.8800048828125
2018-08-23,137.4600067138672
2018-09-24,135.63999938964844
2018-11-27,137.49000549316406
2018-10-26,137.49000549316406
2019-07-09,135.80999755859375
2019-06-07,132.16000366210938
2019-05-06,126.26000213623047
2019-04-04,126.63999938964844
2019-09-11,121.37000274658203
2019-11-29,116.11000061035156
2020-05-05,121.5199966430664
2019-12-02,116.95999908447266
2020-02-19,119.8499984741211
2020-05-08,113.97000122070312
2019-05-21,108.08000183105469
2019-03-18,93.44000244140625
2018-09-07,100.69999694824219
2018-08-06,95.95999908447266
2018-10-09,88.05000305175781
2019-02-14,103.91000366210938
2018-12-12,88.36000061035156
2019-07-24,93.76000213623047
2019-09-26,83.88999938964844
2019-10-28,85.30000305175781
2019-12-05,83.5
2020-05-11,79.02999877929688
2019-07-03,88.43000030517578
2020-02-25,91.7300033569336
2020-05-14,98.12000274658203
2020-02-28,91.12999725341797
2019-08-08,93.5
2019-06-05,90.02999877929688
2018-07-20,84.36000061035156
2018-08-21,87.51000213623047
2018-10-24,84.05000305175781
2019-04-02,89.45999908447266
2019-03-01,90.63999938964844
2019-01-28,94.30000305175781
2018-12-27,102.76000213623047
2019-09-09,98.19000244140625
2020-03-02,95.5
2020-05-20,90.79000091552734
2019-12-17,87.33000183105469
2020-03-05,95.18000030517578
2019-02-12,91.70999908447266
2019-01-11,89.05000305175781
2018-12-10,89.33999633789062
2019-08-23,89.38999938964844
2018-11-08,90.70999908447266
2019-07-22,94.62000274658203
2019-06-20,95.29000091552734
2018-09-05,97.86000061035156
2019-04-17,95.76000213623047
2019-09-24,93.25
2019-12-20,92.13999938964844
2020-05-26,92.0
2019-04-30,90.2699966430664
2019-12-23,91.20999908447266
2020-03-11,92.69999694824219
2020-05-29,89.97000122070312
2019-12-26,87.02999877929688
2020-06-01,84.02999877929688
2019-05-02,87.5199966430664
2019-02-27,85.9000015258789
2018-11-23,90.44999694824219
2019-08-06,88.66999816894531
2018-07-18,91.33000183105469
2018-09-20,90.16999816894531
2018-10-22,89.47000122070312
2019-07-05,95.81999969482422
2019-06-03,101.37000274658203
2019-10-09,99.86000061035156
2019-10-11,97.30999755859375
2020-03-17,98.5999984741211
2020-06-04,98.93000030517578
2019-10-14,104.2699966430664
2020-03-20,106.44000244140625
2018-11-06,111.2300033569336
2019-06-18,113.44999694824219
2019-05-17,110.54000091552734
2019-04-15,106.05999755859375
2019-03-14,97.20999908447266
2019-01-09,99.87000274658203
2018-08-02,101.25
2018-10-05,102.05999755859375
2019-08-21,99.4800033569336
2019-10-17,98.94000244140625
2020-03-23,97.80999755859375
2020-06-10,96.75
2019-02-25,97.93000030517578
2020-01-07,94.66000366210938
2020-03-26,97.95999908447266
2019-10-23,92.58999633789062
