Dates,JPM
2019-03-25,115.41999816894531
2019-02-21,113.6500015258789
2018-12-19,113.37000274658203
2018-07-12,113.36000061035156
2018-09-14,114.94000244140625
2018-08-13,114.55000305175781
2018-10-16,115.83000183105469
2019-07-31,114.25
2019-05-28,114.66999816894531
2019-04-26,114.69999694824219
2020-04-28,110.97000122070312
2019-11-25,110.37000274658203
2020-02-12,107.19999694824219
2020-05-01,107.16000366210938
2020-05-04,108.37999725341797
2019-06-12,109.0199966430664
2019-04-09,107.6500015258789
2019-03-08,108.1500015258789
2019-02-04,104.19999694824219
2018-07-27,104.76000213623047
2018-08-28,104.18000030517578
2019-01-03,104.0
2019-08-15,104.45999908447266
2018-10-31,105.70999908447266
2019-09-16,108.08000183105469
2020-02-18,109.62000274658203
2020-05-07,109.9000015258789
2018-08-17,108.61000061035156
2019-12-04,108.66999816894531
2020-02-21,110.37000274658203
2018-12-17,111.01000213623047
2019-08-30,112.2300033569336
2018-11-15,111.41999816894531
2019-07-29,109.0999984741211
2019-06-27,110.2300033569336
2019-04-24,108.23999786376953
2018-07-10,109.44999694824219
2018-09-12,109.95999908447266
2019-02-19,109.77999877929688
2019-01-18,109.02999877929688
2020-02-24,106.73999786376953
2020-05-13,107.72000122070312
2019-12-10,108.76000213623047
2020-02-27,109.80000305175781
2019-12-13,110.2699966430664
2020-05-19,109.8499984741211
2019-03-06,112.37999725341797
2018-11-30,111.5999984741211
2019-08-13,105.01000213623047
2019-07-12,105.16000366210938
2019-06-10,102.87000274658203
2019-05-09,103.12999725341797
2018-07-25,101.66000366210938
2018-09-27,101.55000305175781
2018-10-29,99.98999786376953
2019-10-16,99.7699966430664
2019-12-16,99.41999816894531
2020-03-04,98.41000366210938
2020-05-22,96.61000061035156
2019-10-01,96.68000030517578
2019-12-19,92.88999938964844
2018-09-10,92.69000244140625
2019-05-24,94.81999969482422
2018-08-09,97.94999694824219
2019-04-22,97.58999633789062
2019-03-21,95.94999694824219
2019-01-16,98.63999938964844
2019-08-28,99.11000061035156
2018-11-13,100.43000030517578
2018-10-12,101.62999725341797
2019-06-25,100.80999755859375
2020-03-10,100.0199966430664
2020-05-28,99.88999938964844
2019-10-07,98.87000274658203
2020-03-13,98.88999938964844
2019-10-10,102.25
2020-03-16,102.11000061035156
2020-06-03,103.7699966430664
2018-11-28,103.08000183105469
2018-09-25,103.44000244140625
2018-07-23,102.12999725341797
2018-08-24,103.51000213623047
2019-07-10,102.88999938964844
2019-05-07,103.87999725341797
2019-04-05,104.13999938964844
2019-03-04,103.41000366210938
2019-01-31,104.0
2019-09-12,103.79000091552734
2019-12-31,104.5199966430664
2020-03-19,103.70999908447266
2020-01-03,103.25
2020-06-09,102.08000183105469
2019-02-15,101.76000213623047
2019-01-14,101.94999694824219
2018-07-06,102.9000015258789
2018-08-07,102.47000122070312
2018-10-10,103.9000015258789
2018-12-13,104.91000366210938
2019-08-26,105.20999908447266
2019-07-25,105.44999694824219
2019-05-22,105.69999694824219
2019-03-19,105.75
2020-01-06,104.5
2020-03-25,105.18000030517578
2020-06-12,105.01000213623047
2019-10-22,105.0999984741211
2020-01-09,104.91999816894531
2020-06-15,104.12999725341797
2019-10-25,103.86000061035156
2020-03-31,103.25
2020-06-18,101.98999786376953
2019-04-03,103.9800033569336
2018-08-22,104.58999633789062
2018-10-25,104.19000244140625
2019-01-29,104.5
2018-12-28,105.41000366210938
2018-11-26,106.55000305175781
2019-08-09,108.19999694824219
2019-07-08,106.43000030517578
2019-06-06,103.48999786376953
2019-09-10,101.81999969482422
2020-01-15,99.58999633789062
2020-04-03,99.81999969482422
2019-10-31,99.87999725341797
2020-04-06,100.0
2020-06-24,101.54000091552734
2018-11-09,102.1500015258789
2019-07-23,104.5999984741211
2019-06-21,105.80999755859375
2019-05-20,104.55000305175781
2019-04-18,105.80000305175781
2018-09-06,105.11000061035156
2018-10-08,105.08000183105469
2019-02-13,105.12999725341797
2018-12-11,105.70999908447266
2019-09-25,109.44000244140625
2020-01-21,110.91999816894531
2020-04-09,109.9000015258789
2019-11-06,111.69999694824219
2020-01-24,114.52999877929688
2020-01-27,112.83000183105469
2020-04-15,113.0
2018-12-26,113.26000213623047
2019-08-07,113.01000213623047
2019-06-04,113.94999694824219
2018-09-21,114.5999984741211
2018-07-19,116.43000030517578
2018-08-20,115.72000122070312
2018-10-23,115.16999816894531
2019-05-03,116.0
2019-04-01,114.18000030517578
2019-02-28,114.02999877929688
2019-11-12,112.66000366210938
2020-01-30,111.13999938964844
2019-11-15,111.75
2020-04-21,110.08000183105469
2019-04-16,109.55000305175781
2019-03-15,109.20999908447266
2019-02-11,110.62000274658203
2019-01-10,110.0
2019-08-22,110.58000183105469
2018-11-07,111.44000244140625
2018-08-03,111.4000015258789
2018-09-04,109.63999938964844
2019-06-19,109.5199966430664
2019-09-23,109.19999694824219
2019-11-18,107.44999694824219
2020-02-05,108.6500015258789
2020-04-24,105.55999755859375
2019-03-29,105.80000305175781
2019-11-21,107.8499984741211
2020-04-27,109.86000061035156
2020-02-11,110.1500015258789
2020-04-30,109.69999694824219
2019-05-01,110.75
2019-02-26,110.81999969482422
2019-01-25,110.69999694824219
2018-12-24,109.45999908447266
2019-09-06,109.56999969482422
2018-07-17,109.69999694824219
2018-09-19,109.01000213623047
2019-08-05,110.81999969482422
2019-10-08,110.87999725341797
2019-12-11,110.19000244140625
2019-11-27,109.27999877929688
2020-02-14,108.68000030517578
2020-05-06,108.30000305175781
2019-01-08,108.83999633789062
2018-12-07,111.04000091552734
2019-08-20,113.2300033569336
2018-11-05,113.51000213623047
2019-07-19,113.33999633789062
2018-10-04,113.51000213623047
2019-06-17,112.95999908447266
2019-05-16,112.27999877929688
2018-08-01,113.37000274658203
2019-03-13,113.37000274658203
2019-12-03,114.12999725341797
2020-02-20,115.54000091552734
2019-12-06,113.4800033569336
2020-05-12,114.43000030517578
2019-12-09,113.93000030517578
2020-02-26,114.88999938964844
2020-05-15,112.91000366210938
2019-03-28,114.87999725341797
2018-09-17,115.58000183105469
2018-08-16,116.88999938964844
2018-10-19,115.7699966430664
2019-04-29,116.45999908447266
2019-01-23,115.19000244140625
2019-09-04,116.0999984741211
2018-11-20,115.33000183105469
2019-07-02,112.4000015258789
2019-05-31,110.79000091552734
2019-12-12,110.05000305175781
2020-05-18,108.0
2019-09-27,109.05000305175781
2020-03-03,109.3499984741211
2020-05-21,108.44000244140625
2019-05-14,107.94999694824219
2018-08-31,106.30000305175781
2018-07-30,104.81999969482422
2018-10-02,106.37000274658203
2019-04-12,109.62999725341797
2019-03-11,107.8499984741211
2019-02-07,108.20999908447266
2019-07-17,108.37000274658203
2019-09-19,108.0
2019-10-21,106.62000274658203
2019-12-18,107.3499984741211
2020-03-06,105.08000183105469
2019-10-03,108.13999938964844
2020-03-09,109.83999633789062
2020-05-27,108.9800033569336
2019-12-24,109.44999694824219
2020-03-12,111.25
2018-12-20,112.66000366210938
2019-08-01,113.70999908447266
2018-08-14,116.30000305175781
2018-07-13,116.88999938964844
2018-10-17,116.55000305175781
2019-05-29,119.0
2019-03-26,118.9000015258789
2019-02-22,118.41999816894531
2019-10-04,118.31999969482422
2019-11-05,119.69999694824219
2019-12-27,119.73999786376953
2020-06-02,117.77999877929688
2019-12-30,118.75
2020-03-18,117.2699966430664
2020-06-05,117.87999725341797
2019-07-15,117.95999908447266
2018-12-03,118.36000061035156
2019-06-13,118.4000015258789
2019-01-04,114.80999755859375
2018-08-29,112.2699966430664
2019-02-05,112.33999633789062
2018-11-01,114.19000244140625
2019-08-16,113.05999755859375
2019-04-10,112.66999816894531
2019-09-17,113.13999938964844
2019-10-15,116.02999877929688
2020-01-02,115.8499984741211
2020-06-08,118.8499984741211
2019-10-18,119.95999908447266
2020-03-24,120.75
2020-06-11,120.0
2020-01-08,122.05000305175781
2019-04-25,123.44999694824219
2019-07-30,124.19999694824219
2019-02-20,125.29000091552734
2018-07-11,125.0
2018-09-13,126.56999969482422
2018-10-15,126.05999755859375
2019-06-28,126.05000305175781
2018-12-18,125.48999786376953
2018-11-16,126.19999694824219
2019-10-02,129.0800018310547
2020-03-27,129.38999938964844
2020-01-10,128.69000244140625
2019-10-24,130.42999267578125
2020-03-30,129.8800048828125
2020-06-17,129.60000610351562
2020-01-14,129.6300048828125
2020-04-02,128.1300048828125
2019-01-02,127.72000122070312
2019-08-14,129.22999572753906
2018-10-30,129.55999755859375
2019-06-11,130.99000549316406
2019-05-10,130.3000030517578
2019-04-08,130.0
2018-08-27,130.14999389648438
2018-07-26,131.25
2018-09-28,131.82000732421875
2019-03-07,132.2899932861328
2019-10-30,131.8699951171875
2020-01-17,132.30999755859375
2020-06-23,129.77000427246094
2020-04-08,130.3800048828125
2020-06-26,132.67999267578125
2019-03-22,134.69000244140625
2019-01-17,134.6300048828125
2019-08-29,133.25
2018-11-14,134.2899932861328
2019-06-26,134.49000549316406
2018-09-11,137.9499969482422
2018-07-09,138.3800048828125
2018-08-10,137.72999572753906
2019-04-23,138.14999389648438
2019-09-30,137.75999450683594
2020-01-23,138.02000427246094
2019-11-08,137.60000610351562
2020-04-14,137.3300018310547
2019-11-11,137.88999938964844
2020-01-29,139.3000030517578
2020-04-17,139.89999389648438
2018-07-24,138.50999450683594
2018-09-26,139.7899932861328
2019-05-08,137.5
2019-03-05,136.55999755859375
2019-02-01,137.27999877929688
2018-12-31,135.6999969482422
2018-11-29,138.0500030517578
2019-08-12,137.2100067138672
2019-07-11,136.19000244140625
2019-09-13,137.94000244140625
2019-11-14,137.85000610351562
2020-04-20,137.4499969482422
2020-02-04,137.5399932861328
2020-04-23,137.19000244140625
2018-12-14,137.24000549316406
2019-08-27,135.7100067138672
2018-08-08,136.3699951171875
2018-10-11,130.27000427246094
2018-11-12,132.83999633789062
2019-07-26,134.80999755859375
2019-06-24,132.69000244140625
2019-05-23,134.49000549316406
2019-03-20,132.66000366210938
2019-01-15,135.5500030517578
2019-11-20,136.57000732421875
2020-02-07,138.24000549316406
2020-02-10,136.72999572753906
2020-04-29,136.9499969482422
2019-11-26,138.25999450683594
2020-02-13,138.60000610351562
2019-01-30,137.75
2018-08-23,137.83999633789062
2018-09-24,137.33999633789062
2018-11-27,136.91000366210938
2018-10-26,137.1699981689453
2019-07-09,136.5500030517578
2019-06-07,131.44000244140625
2019-05-06,131.0
2019-04-04,126.93000030517578
2019-09-11,122.91000366210938
2019-11-29,117.5199966430664
2020-05-05,116.62999725341797
2019-12-02,120.97000122070312
2020-02-19,118.33000183105469
2020-05-08,115.66999816894531
2019-05-21,106.26000213623047
2019-03-18,96.56999969482422
2018-09-07,99.0
2018-08-06,97.69999694824219
2018-10-09,89.58999633789062
2019-02-14,95.98999786376953
2018-12-12,85.19999694824219
2019-07-24,90.88999938964844
2019-09-26,87.66999816894531
2019-10-28,81.55999755859375
2019-12-05,86.30000305175781
2020-05-11,82.68000030517578
2019-07-03,84.9000015258789
2020-02-25,89.23999786376953
2020-05-14,94.08000183105469
2020-02-28,93.19000244140625
2019-08-08,90.6500015258789
2019-06-05,92.05000305175781
2018-07-20,85.0999984741211
2018-08-21,83.51000213623047
2018-10-24,86.0
2019-04-02,88.98999786376953
2019-03-01,94.44999694824219
2019-01-28,92.0999984741211
2018-12-27,96.91999816894531
2019-09-09,103.11000061035156
2020-03-02,101.0199966430664
2020-05-20,91.1500015258789
2019-12-17,90.2300033569336
2020-03-05,92.0
2019-02-12,92.47000122070312
2019-01-11,88.62000274658203
2018-12-10,90.69000244140625
2019-08-23,89.73999786376953
2018-11-08,90.63999938964844
2019-07-22,91.94000244140625
2019-06-20,97.80999755859375
2018-09-05,99.08000183105469
2019-04-17,95.5999984741211
2019-09-24,93.5
2019-12-20,92.0199966430664
2020-05-26,93.6500015258789
2019-04-30,92.16000366210938
2019-12-23,91.33999633789062
2020-03-11,92.80000305175781
2020-05-29,91.11000061035156
2019-12-26,90.1500015258789
2020-06-01,86.37999725341797
2019-05-02,82.72000122070312
2019-02-27,86.8499984741211
2018-11-23,88.69000244140625
2019-08-06,90.05000305175781
2018-07-18,90.70999908447266
2018-09-20,90.2699966430664
2018-10-22,90.01000213623047
2019-07-05,92.88999938964844
2019-06-03,102.06999969482422
2019-10-09,102.94000244140625
2019-10-11,98.66000366210938
2020-03-17,97.75
2020-06-04,100.27999877929688
2019-10-14,101.58000183105469
2020-03-20,103.81999969482422
2018-11-06,114.93000030517578
2019-06-18,113.41000366210938
2019-05-17,110.6500015258789
2019-04-15,110.45999908447266
2019-03-14,100.02999877929688
2019-01-09,100.70999908447266
2018-08-02,96.41999816894531
2018-10-05,105.37000274658203
2019-08-21,102.52999877929688
2019-10-17,98.66999816894531
2020-03-23,100.52999877929688
2020-06-10,97.25
2019-02-25,98.97000122070312
2020-01-07,96.75
2020-03-26,94.3499984741211
2019-10-23,95.11000061035156
