Dates,JPM
2020-05-28,100.16999816894531
2019-10-07,101.36000061035156
2020-03-13,102.47000122070312
2019-10-10,103.44999694824219
2020-03-16,103.5
2020-06-03,104.9000015258789
2018-11-28,103.58999633789062
2018-09-25,103.69999694824219
2018-07-23,103.08999633789062
2018-08-24,104.30999755859375
2019-07-10,104.23999786376953
2019-05-07,105.11000061035156
2019-04-05,105.23999786376953
2019-03-04,103.80000305175781
2019-01-31,104.8499984741211
2019-09-12,104.25
2019-12-31,104.55000305175781
2020-03-19,104.62000274658203
2020-01-03,103.5
2020-06-09,102.33999633789062
2019-02-15,102.01000213623047
2019-01-14,102.91999816894531
2018-07-06,103.8499984741211
2018-08-07,103.0999984741211
2018-10-10,105.69999694824219
2018-12-13,105.37000274658203
2019-08-26,105.80000305175781
2019-07-25,105.98999786376953
2019-05-22,106.08999633789062
2019-03-19,107.2699966430664
2020-01-06,105.47000122070312
2020-03-25,105.37999725341797
2020-06-12,105.20999908447266
2019-10-22,105.91000366210938
2020-01-09,105.91999816894531
2020-06-15,104.55000305175781
2019-10-25,104.56999969482422
2020-03-31,103.47000122070312
2020-06-18,103.2300033569336
2019-04-03,104.55000305175781
2018-08-22,104.79000091552734
2018-10-25,104.9800033569336
2019-01-29,105.87000274658203
2018-12-28,106.80000305175781
2018-11-26,107.79000091552734
2019-08-09,108.4000015258789
2019-07-08,106.6500015258789
2019-06-06,103.48999786376953
2019-09-10,102.31999969482422
2020-01-15,100.56999969482422
2020-04-03,100.4000015258789
2019-10-31,100.44999694824219
2020-04-06,100.80000305175781
2020-06-24,101.98999786376953
2018-11-09,104.68000030517578
2019-07-23,105.44000244140625
2019-06-21,106.36000061035156
2019-05-20,105.7300033569336
2019-04-18,106.11000061035156
2018-09-06,105.6500015258789
2018-10-08,105.19999694824219
2019-02-13,105.72000122070312
2018-12-11,106.7300033569336
2019-09-25,111.8499984741211
2020-01-21,111.0
2020-04-09,111.38999938964844
2019-11-06,114.66000366210938
2020-01-24,114.94999694824219
2020-01-27,113.93000030517578
2020-04-15,114.37000274658203
2018-12-26,114.1500015258789
2019-08-07,114.1500015258789
2019-06-04,114.58000183105469
2018-09-21,117.16000366210938
2018-07-19,116.72000122070312
2018-08-20,117.0
2018-10-23,115.77999877929688
2019-05-03,116.68000030517578
2019-04-01,115.47000122070312
2019-02-28,114.02999877929688
2019-11-12,113.66999816894531
2020-01-30,112.73999786376953
2019-11-15,112.83999633789062
2020-04-21,110.44999694824219
2019-04-16,111.72000122070312
2019-03-15,110.9000015258789
2019-02-11,112.16999816894531
2019-01-10,111.75
2019-08-22,111.80999755859375
2018-11-07,111.91999816894531
2018-08-03,111.79000091552734
2018-09-04,109.79000091552734
2019-06-19,109.95999908447266
2019-09-23,109.83000183105469
2019-11-18,108.4000015258789
2020-02-05,109.18000030517578
2020-04-24,106.58999633789062
2019-03-29,106.86000061035156
2019-11-21,109.9000015258789
2020-04-27,110.37999725341797
2020-02-11,110.87000274658203
2020-04-30,110.0199966430664
2019-05-01,111.20999908447266
2019-02-26,111.56999969482422
2019-01-25,110.9000015258789
2018-12-24,110.16000366210938
2019-09-06,110.30000305175781
2018-07-17,110.37000274658203
2018-09-19,111.41000366210938
2019-08-05,111.58999633789062
2019-10-08,111.08999633789062
2019-12-11,111.66999816894531
2019-11-27,109.7699966430664
2020-02-14,108.9800033569336
2020-05-06,109.30999755859375
2019-01-08,109.55000305175781
2018-12-07,112.43000030517578
2019-08-20,114.5199966430664
2018-11-05,114.19999694824219
2019-07-19,113.87000274658203
2018-10-04,114.2699966430664
2019-06-17,113.4800033569336
2019-05-16,113.48999786376953
2018-08-01,113.83000183105469
2019-03-13,114.36000061035156
2019-12-03,115.3499984741211
2020-02-20,115.56999969482422
2019-12-06,115.5
2020-05-12,114.94000244140625
2019-12-09,115.06999969482422
2020-02-26,115.12000274658203
2020-05-15,114.44999694824219
2019-03-28,116.44999694824219
2018-09-17,116.87999725341797
2018-08-16,117.23999786376953
2018-10-19,116.51000213623047
2019-04-29,117.18000030517578
2019-01-23,116.08000183105469
2019-09-04,116.18000030517578
2018-11-20,116.80000305175781
2019-07-02,113.43000030517578
2019-05-31,110.9800033569336
2019-12-12,110.5
2020-05-18,108.27999877929688
2019-09-27,110.08000183105469
2020-03-03,110.44999694824219
2020-05-21,108.51000213623047
2019-05-14,110.33000183105469
2018-08-31,106.91000366210938
2018-07-30,106.37999725341797
2018-10-02,107.9800033569336
2019-04-12,109.75
2019-03-11,108.44000244140625
2019-02-07,108.43000030517578
2019-07-17,109.2699966430664
2019-09-19,108.77999877929688
2019-10-21,106.98999786376953
2019-12-18,107.55999755859375
2020-03-06,107.20999908447266
2019-10-03,109.88999938964844
2020-03-09,110.55999755859375
2020-05-27,108.98999786376953
2019-12-24,110.22000122070312
2020-03-12,113.72000122070312
2018-12-20,112.9800033569336
2019-08-01,116.05999755859375
2018-08-14,117.2699966430664
2018-07-13,117.19999694824219
2018-10-17,118.47000122070312
2019-05-29,120.4000015258789
2019-03-26,119.87000274658203
2019-02-22,118.61000061035156
2019-10-04,120.08000183105469
2019-11-05,120.33999633789062
2019-12-27,120.33999633789062
2020-06-02,119.12000274658203
2019-12-30,119.26000213623047
2020-03-18,118.36000061035156
2020-06-05,118.05000305175781
2019-07-15,118.63999938964844
2018-12-03,118.7699966430664
2019-06-13,119.0
2019-01-04,114.9000015258789
2018-08-29,112.91000366210938
2019-02-05,114.94000244140625
2018-11-01,115.5
2019-08-16,113.05999755859375
2019-04-10,113.16000366210938
2019-09-17,115.4000015258789
2019-10-15,117.98999786376953
2020-01-02,116.87000274658203
2020-06-08,121.58999633789062
2019-10-18,120.62000274658203
2020-03-24,121.56999969482422
2020-06-11,121.0199966430664
2020-01-08,123.7699966430664
2019-04-25,125.0999984741211
2019-07-30,125.1500015258789
2019-02-20,125.66000366210938
2018-07-11,126.6500015258789
2018-09-13,127.20999908447266
2018-10-15,127.41999816894531
2019-06-28,126.26000213623047
2018-12-18,125.7300033569336
2018-11-16,127.98999786376953
2019-10-02,129.4199981689453
2020-03-27,130.3000030517578
2020-01-10,129.83999633789062
2019-10-24,131.2899932861328
2020-03-30,130.39999389648438
2020-06-17,130.10000610351562
2020-01-14,130.6199951171875
2020-04-02,128.82000732421875
2019-01-02,128.83999633789062
2019-08-14,129.52999877929688
2018-10-30,130.64999389648438
2019-06-11,131.25
2019-05-10,130.6199951171875
2019-04-08,130.72000122070312
2018-08-27,131.22000122070312
2018-07-26,132.07000732421875
2018-09-28,131.82000732421875
2019-03-07,132.42999267578125
2019-10-30,132.41000366210938
2020-01-17,132.74000549316406
2020-06-23,129.9600067138672
2020-04-08,132.47000122070312
2020-06-26,133.30999755859375
2019-03-22,135.77999877929688
2019-01-17,135.4600067138672
2019-08-29,134.77000427246094
2018-11-14,135.02000427246094
2019-06-26,138.47000122070312
2018-09-11,138.8300018310547
2018-07-09,138.83999633789062
2018-08-10,138.6699981689453
2019-04-23,139.02000427246094
2019-09-30,138.22000122070312
2020-01-23,138.8800048828125
2019-11-08,137.91000366210938
2020-04-14,137.6300048828125
2019-11-11,139.10000610351562
2020-01-29,139.77000427246094
2020-04-17,140.0800018310547
2018-07-24,139.47999572753906
2018-09-26,141.10000610351562
2019-05-08,139.22999572753906
2019-03-05,138.27000427246094
2019-02-01,137.86000061035156
2018-12-31,137.5800018310547
2018-11-29,138.22999572753906
2019-08-12,137.25
2019-07-11,137.1999969482422
2019-09-13,140.75999450683594
2019-11-14,138.60000610351562
2020-04-20,137.89999389648438
2020-02-04,138.2899932861328
2020-04-23,138.07000732421875
2018-12-14,137.39999389648438
2019-08-27,136.74000549316406
2018-08-08,136.42999267578125
2018-10-11,132.94000244140625
2018-11-12,134.97000122070312
2019-07-26,135.5399932861328
2019-06-24,136.1300048828125
2019-05-23,134.8300018310547
2019-03-20,134.24000549316406
2019-01-15,136.60000610351562
2019-11-20,137.72999572753906
2020-02-07,138.2899932861328
2020-02-10,137.6699981689453
2020-04-29,137.85000610351562
2019-11-26,138.82000732421875
2020-02-13,139.2899932861328
2019-01-30,138.33999633789062
2018-08-23,138.19000244140625
2018-09-24,137.7100067138672
2018-11-27,138.38999938964844
2018-10-26,138.36000061035156
2019-07-09,136.9199981689453
2019-06-07,133.1999969482422
2019-05-06,132.22999572753906
2019-04-04,128.9499969482422
2019-09-11,125.62000274658203
2019-11-29,118.48999786376953
2020-05-05,121.58000183105469
2019-12-02,122.94999694824219
2020-02-19,120.19000244140625
2020-05-08,116.43000030517578
2019-05-21,110.31999969482422
2019-03-18,99.2300033569336
2018-09-07,101.27999877929688
2018-08-06,100.05000305175781
2018-10-09,96.95999908447266
2019-02-14,103.98999786376953
2018-12-12,93.9800033569336
2019-07-24,97.44000244140625
2019-09-26,90.79000091552734
2019-10-28,88.11000061035156
2019-12-05,89.45999908447266
2020-05-11,83.75
2019-07-03,90.0999984741211
2020-02-25,95.1500015258789
2020-05-14,98.56999969482422
2020-02-28,94.83999633789062
2019-08-08,94.08999633789062
2019-06-05,94.16999816894531
2018-07-20,86.55999755859375
2018-08-21,87.91000366210938
2018-10-24,87.4800033569336
2019-04-02,90.98999786376953
2019-03-01,94.5
2019-01-28,94.86000061035156
2018-12-27,104.38999938964844
2019-09-09,103.11000061035156
2020-03-02,102.0
2020-05-20,92.02999877929688
2019-12-17,90.56999969482422
2020-03-05,95.69999694824219
2019-02-12,94.70999908447266
2019-01-11,91.37999725341797
2018-12-10,91.87000274658203
2019-08-23,91.27999877929688
2018-11-08,91.0999984741211
2019-07-22,95.62999725341797
2019-06-20,98.36000061035156
2018-09-05,99.44999694824219
2019-04-17,96.83999633789062
2019-09-24,93.73999786376953
2019-12-20,92.66999816894531
2020-05-26,94.20999908447266
2019-04-30,92.76000213623047
2019-12-23,92.91000366210938
2020-03-11,94.08000183105469
2020-05-29,91.11000061035156
2019-12-26,90.79000091552734
2020-06-01,86.86000061035156
2019-05-02,88.11000061035156
2019-02-27,87.27999877929688
2018-11-23,91.1500015258789
2019-08-06,91.19999694824219
2018-07-18,92.38999938964844
2018-09-20,91.76000213623047
2018-10-22,90.36000061035156
2019-07-05,97.5
2019-06-03,102.58000183105469
2019-10-09,102.94999694824219
2019-10-11,99.18000030517578
2020-03-17,99.51000213623047
2020-06-04,100.41999816894531
2019-10-14,104.91999816894531
2020-03-20,106.61000061035156
2018-11-06,115.7699966430664
2019-06-18,114.19000244140625
2019-05-17,111.62999725341797
2019-04-15,110.51000213623047
2019-03-14,101.58000183105469
2019-01-09,101.12999725341797
2018-08-02,101.43000030517578
2018-10-05,105.68000030517578
2019-08-21,102.54000091552734
2019-10-17,100.5199966430664
2020-03-23,100.5999984741211
2020-06-10,97.94999694824219
2019-02-25,99.97000122070312
2020-01-07,96.83999633789062
2020-03-26,98.20999908447266
2019-10-23,95.37000274658203
