Dates,VRSN
2018-07-25,156.72000122070312
2018-09-27,154.97999572753906
2018-10-29,152.4199981689453
2019-10-16,149.1199951171875
2019-12-16,149.4600067138672
2020-03-04,147.69000244140625
2020-05-22,144.4600067138672
2019-10-01,141.88999938964844
2019-12-19,138.77000427246094
2018-09-10,139.07000732421875
2019-05-24,142.2899932861328
2018-08-09,145.9600067138672
2019-04-22,146.8000030517578
2019-03-21,145.44000244140625
2019-01-16,142.3699951171875
2019-08-28,144.13999938964844
2018-11-13,148.94000244140625
2018-10-12,152.22000122070312
2019-06-25,154.00999450683594
2020-03-10,152.89999389648438
2020-05-28,156.35000610351562
2019-10-07,155.55999755859375
2020-03-13,157.91000366210938
2019-10-10,160.47999572753906
2020-03-16,159.60000610351562
2020-06-03,162.97000122070312
2018-11-28,161.7100067138672
2018-09-25,161.50999450683594
2018-07-23,162.05999755859375
2018-08-24,164.1300048828125
2019-07-10,164.6699981689453
2019-05-07,163.75
2019-04-05,164.7899932861328
2019-03-04,167.4600067138672
2019-01-31,168.32000732421875
2019-09-12,170.5500030517578
2019-12-31,172.52000427246094
2020-03-19,172.3800048828125
2020-01-03,171.35000610351562
2020-06-09,171.5399932861328
2019-02-15,170.10000610351562
2019-01-14,171.1199951171875
2018-07-06,173.42999267578125
2018-08-07,173.60000610351562
2018-10-10,174.72000122070312
2018-12-13,174.88999938964844
2019-08-26,174.35000610351562
2019-07-25,174.41000366210938
2019-05-22,175.69000244140625
2019-03-19,177.88999938964844
2020-01-06,177.27000427246094
2020-03-25,176.72000122070312
2020-06-12,177.11000061035156
2019-10-22,178.08999633789062
2020-01-09,175.14999389648438
2020-06-15,175.07000732421875
2019-10-25,176.47000122070312
2020-03-31,175.9600067138672
2020-06-18,173.83999633789062
2019-04-03,177.75
2018-08-22,178.44000244140625
2018-10-25,180.08999633789062
2019-01-29,180.0
2018-12-28,180.86000061035156
2018-11-26,179.42999267578125
2019-08-09,180.41000366210938
2019-07-08,181.2100067138672
2019-06-06,181.5
2019-09-10,181.49000549316406
2020-01-15,179.60000610351562
2020-04-03,181.9499969482422
2019-10-31,178.3699951171875
2020-04-06,179.5399932861328
2020-06-24,181.25999450683594
2018-11-09,182.11000061035156
2019-07-23,185.00999450683594
2019-06-21,187.2100067138672
2019-05-20,184.32000732421875
2019-04-18,186.42999267578125
2018-09-06,187.27000427246094
2018-10-08,188.3300018310547
2019-02-13,188.13999938964844
2018-12-11,188.1699981689453
2019-09-25,188.97000122070312
2020-01-21,188.89999389648438
2020-04-09,188.39999389648438
2019-11-06,186.07000732421875
2020-01-24,184.67999267578125
2020-01-27,186.1300048828125
2020-04-15,187.05999755859375
2018-12-26,188.24000549316406
2019-08-07,187.64999389648438
2019-06-04,191.0
2018-09-21,197.33999633789062
2018-07-19,196.1199951171875
2018-08-20,194.32000732421875
2018-10-23,193.4499969482422
2019-05-03,195.11000061035156
2019-04-01,192.1300048828125
2019-02-28,191.58999633789062
2019-11-12,191.61000061035156
2020-01-30,189.1300048828125
2019-11-15,190.52999877929688
2020-04-21,187.02000427246094
2019-04-16,189.3000030517578
2019-03-15,189.52000427246094
2019-02-11,194.47000122070312
2019-01-10,195.16000366210938
2019-08-22,192.2899932861328
2018-11-07,195.1199951171875
2018-08-03,195.3800048828125
2018-09-04,192.9199981689453
2019-06-19,193.86000061035156
2019-09-23,194.3699951171875
2019-11-18,192.5
2020-02-05,194.52999877929688
2020-04-24,193.67999267578125
2019-03-29,188.16000366210938
2019-11-21,189.08999633789062
2020-04-27,195.9199981689453
2020-02-11,199.42999267578125
2020-04-30,204.67999267578125
2019-05-01,207.0800018310547
2019-02-26,204.88999938964844
2019-01-25,205.4600067138672
2018-12-24,204.83999633789062
2019-09-06,205.0399932861328
2018-07-17,202.92999267578125
2018-09-19,204.7100067138672
2019-08-05,206.02999877929688
2019-10-08,208.8300018310547
2019-12-11,209.0800018310547
2019-11-27,209.30999755859375
2020-02-14,207.2899932861328
2020-05-06,205.69000244140625
2019-01-08,206.17999267578125
2018-12-07,206.2100067138672
2019-08-20,210.33999633789062
2018-11-05,211.2899932861328
2019-07-19,214.30999755859375
2018-10-04,213.17999267578125
2019-06-17,214.89999389648438
2019-05-16,214.8699951171875
2018-08-01,216.39999389648438
2019-03-13,217.4600067138672
2019-12-03,216.77999877929688
2020-02-20,219.32000732421875
2019-12-06,217.4199981689453
2020-05-12,216.4600067138672
2019-12-09,214.5
2020-02-26,213.47999572753906
2020-05-15,214.5500030517578
2019-03-28,213.57000732421875
2018-09-17,213.77999877929688
2018-08-16,213.9199981689453
2018-10-19,212.85000610351562
2019-04-29,213.3699951171875
2019-01-23,213.2100067138672
2019-09-04,208.6999969482422
2018-11-20,211.11000061035156
2019-07-02,207.5
2019-05-31,198.5399932861328
2019-12-12,200.4499969482422
2020-05-18,201.3300018310547
2019-09-27,206.55999755859375
2020-03-03,207.0
2020-05-21,203.22999572753906
2019-05-14,203.4600067138672
2018-08-31,201.6999969482422
2018-07-30,201.3000030517578
2018-10-02,204.27000427246094
2019-04-12,206.36000061035156
2019-03-11,205.72000122070312
2019-02-07,207.16000366210938
2019-07-17,203.07000732421875
2019-09-19,199.5500030517578
2019-10-21,201.60000610351562
2019-12-18,202.08999633789062
2020-03-06,201.25
2019-10-03,205.82000732421875
2020-03-09,202.99000549316406
2020-05-27,200.25999450683594
2019-12-24,201.99000549316406
2020-03-12,204.11000061035156
2018-12-20,206.25
2019-08-01,200.4600067138672
2018-08-14,194.89999389648438
2018-07-13,190.16000366210938
2018-10-17,190.5800018310547
2019-05-29,188.13999938964844
2019-03-26,186.27999877929688
2019-02-22,188.52999877929688
2019-10-04,187.3000030517578
2019-11-05,190.47000122070312
2019-12-27,189.6699981689453
2020-06-02,188.50999450683594
2019-12-30,186.08999633789062
2020-03-18,185.38999938964844
2020-06-05,189.13999938964844
2019-07-15,185.9600067138672
2018-12-03,186.9499969482422
2019-06-13,183.7899932861328
2019-01-04,177.3300018310547
2018-08-29,177.02999877929688
2019-02-05,181.50999450683594
2018-11-01,183.11000061035156
2019-08-16,179.7899932861328
2019-04-10,182.3000030517578
2019-09-17,182.35000610351562
2019-10-15,186.0
2020-01-02,184.83999633789062
2020-06-08,181.25999450683594
2019-10-18,184.05999755859375
2020-03-24,184.8699951171875
2020-06-11,184.72000122070312
2020-01-08,185.5500030517578
2019-04-25,181.27999877929688
2019-07-30,181.13999938964844
2019-02-20,181.05999755859375
2018-07-11,188.22000122070312
2018-09-13,190.07000732421875
2018-10-15,188.60000610351562
2019-06-28,189.27000427246094
2018-12-18,189.02999877929688
2018-11-16,187.39999389648438
2019-10-02,186.36000061035156
2020-03-27,183.75
2020-01-10,185.0399932861328
2019-10-24,185.0
2020-03-30,183.17999267578125
2020-06-17,182.72000122070312
2020-01-14,184.0
2020-04-02,184.27999877929688
2019-01-02,184.38999938964844
2019-08-14,186.0800018310547
2018-10-30,186.0
2019-06-11,190.08999633789062
2019-05-10,191.19000244140625
2019-04-08,188.85000610351562
2018-08-27,186.72000122070312
2018-07-26,187.91000366210938
2018-09-28,188.67999267578125
2019-03-07,190.13999938964844
2019-10-30,190.1199951171875
2020-01-17,182.8300018310547
2020-06-23,182.24000549316406
2020-04-08,186.5
2020-06-26,184.11000061035156
2019-03-22,184.99000549316406
2019-01-17,188.27000427246094
2019-08-29,187.69000244140625
2018-11-14,188.07000732421875
2019-06-26,188.60000610351562
2018-09-11,188.3300018310547
2018-07-09,192.1300048828125
2018-08-10,190.5800018310547
2019-04-23,190.14999389648438
2019-09-30,189.5500030517578
2020-01-23,189.77999877929688
2019-11-08,191.6999969482422
2020-04-14,191.52999877929688
2019-11-11,193.1199951171875
2020-01-29,192.80999755859375
2020-04-17,190.74000549316406
2018-07-24,191.49000549316406
2018-09-26,194.1999969482422
2019-05-08,193.1999969482422
2019-03-05,198.58999633789062
2019-02-01,202.19000244140625
2018-12-31,201.22000122070312
2018-11-29,205.36000061035156
2019-08-12,207.88999938964844
2019-07-11,209.8699951171875
2019-09-13,209.0
2019-11-14,209.6300048828125
2020-04-20,211.97999572753906
2020-02-04,212.1699981689453
2020-04-23,213.0500030517578
2018-12-14,214.0
2019-08-27,213.58999633789062
2018-08-08,212.35000610351562
2018-10-11,208.05999755859375
2018-11-12,209.32000732421875
2019-07-26,209.77000427246094
2019-06-24,209.64999389648438
2019-05-23,207.92999267578125
2019-03-20,208.6300048828125
2019-01-15,211.42999267578125
2019-11-20,211.8000030517578
2020-02-07,213.14999389648438
2020-02-10,202.8699951171875
2020-04-29,203.05999755859375
2019-11-26,204.36000061035156
2020-02-13,204.1300048828125
2019-01-30,207.39999389648438
2018-08-23,207.02000427246094
2018-09-24,208.11000061035156
2018-11-27,209.42999267578125
2018-10-26,205.67999267578125
2019-07-09,204.55999755859375
2019-06-07,198.6999969482422
2019-05-06,193.30999755859375
2019-04-04,195.55999755859375
2019-09-11,190.32000732421875
2019-11-29,183.83999633789062
2020-05-05,187.08999633789062
2019-12-02,188.3000030517578
2020-02-19,189.99000549316406
2020-05-08,190.00999450683594
2019-05-21,185.67999267578125
2019-03-18,176.2899932861328
2018-09-07,176.0800018310547
2018-08-06,174.97000122070312
2018-10-09,159.77000427246094
2019-02-14,166.2899932861328
2018-12-12,158.99000549316406
2019-07-24,153.4499969482422
2019-09-26,151.58999633789062
2019-10-28,153.10000610351562
2019-12-05,156.39999389648438
2020-05-11,148.77000427246094
2019-07-03,158.50999450683594
2020-02-25,164.97000122070312
2020-05-14,166.89999389648438
2020-02-28,169.27000427246094
2019-08-08,174.02000427246094
2019-06-05,178.88999938964844
2018-07-20,173.00999450683594
2018-08-21,171.72000122070312
2018-10-24,179.02000427246094
2019-04-02,186.77000427246094
2019-03-01,190.9499969482422
2019-01-28,189.77999877929688
2018-12-27,192.75
2019-09-09,193.0
2020-03-02,200.6300048828125
2020-05-20,198.5
2019-12-17,200.75
2020-03-05,204.5500030517578
2019-02-12,207.0399932861328
2019-01-11,203.25999450683594
2018-12-10,208.9600067138672
2019-08-23,212.1999969482422
2018-11-08,208.86000061035156
2019-07-22,213.0
2019-06-20,210.72999572753906
2018-09-05,208.9199981689453
2019-04-17,208.1300048828125
2019-09-24,202.5399932861328
2019-12-20,204.39999389648438
2020-05-26,208.47000122070312
2019-04-30,210.1999969482422
2019-12-23,210.94000244140625
2020-03-11,209.14999389648438
2020-05-29,208.16000366210938
2019-12-26,208.6199951171875
2020-06-01,206.6699981689453
2019-05-02,208.97999572753906
2019-02-27,210.88999938964844
2018-11-23,216.24000549316406
2019-08-06,211.4600067138672
2018-07-18,213.7899932861328
2018-09-20,210.5800018310547
2018-10-22,209.4499969482422
2019-07-05,207.91000366210938
2019-06-03,205.1199951171875
2019-10-09,208.75999450683594
2019-10-11,211.7899932861328
2020-03-17,215.9199981689453
2020-06-04,214.5
2019-10-14,211.8800048828125
2020-03-20,207.63999938964844
2018-11-06,204.27000427246094
2019-06-18,205.8000030517578
2019-05-17,212.75999450683594
2019-04-15,212.42999267578125
2019-03-14,203.97000122070312
2019-01-09,200.9600067138672
2018-08-02,200.4499969482422
2018-10-05,205.39999389648438
2019-08-21,207.8000030517578
2019-10-17,206.05999755859375
2020-03-23,204.17999267578125
2020-06-10,204.1300048828125
2019-02-25,206.13999938964844
2020-01-07,201.5800018310547
2020-03-26,197.75999450683594
2019-10-23,201.5800018310547
