Dates,VRSN
2020-01-03,172.67999267578125
2020-06-09,174.0
2019-02-15,173.27000427246094
2019-01-14,171.97999572753906
2018-07-06,174.7100067138672
2018-08-07,173.60000610351562
2018-10-10,176.5800018310547
2018-12-13,175.1199951171875
2019-08-26,175.97999572753906
2019-07-25,176.02999877929688
2019-05-22,176.75999450683594
2019-03-19,179.80999755859375
2020-01-06,177.8800048828125
2020-03-25,177.47000122070312
2020-06-12,177.75999450683594
2019-10-22,178.89999389648438
2020-01-09,181.0800018310547
2020-06-15,176.97999572753906
2019-10-25,177.60000610351562
2020-03-31,176.75
2020-06-18,175.57000732421875
2019-04-03,178.2899932861328
2018-08-22,179.85000610351562
2018-10-25,181.05999755859375
2019-01-29,180.86000061035156
2018-12-28,181.52000427246094
2018-11-26,181.6300048828125
2019-08-09,181.80999755859375
2019-07-08,182.0800018310547
2019-06-06,181.50999450683594
2019-09-10,184.3300018310547
2020-01-15,181.02999877929688
2020-04-03,182.58999633789062
2019-10-31,183.0
2020-04-06,180.4499969482422
2020-06-24,182.30999755859375
2018-11-09,183.0399932861328
2019-07-23,185.94000244140625
2019-06-21,187.6300048828125
2019-05-20,188.66000366210938
2019-04-18,186.57000732421875
2018-09-06,189.00999450683594
2018-10-08,188.92999267578125
2019-02-13,189.07000732421875
2018-12-11,189.5800018310547
2019-09-25,189.94000244140625
2020-01-21,190.8000030517578
2020-04-09,189.3800048828125
2019-11-06,189.3800048828125
2020-01-24,187.4499969482422
2020-01-27,186.27000427246094
2020-04-15,187.44000244140625
2018-12-26,189.10000610351562
2019-08-07,188.7100067138672
2019-06-04,194.39999389648438
2018-09-21,199.5500030517578
2018-07-19,197.0
2018-08-20,197.86000061035156
2018-10-23,194.02999877929688
2019-05-03,195.6199951171875
2019-04-01,193.52000427246094
2019-02-28,195.25
2019-11-12,192.47000122070312
2020-01-30,190.99000549316406
2019-11-15,192.91000366210938
2020-04-21,189.02999877929688
2019-04-16,189.72999572753906
2019-03-15,189.80999755859375
2019-02-11,194.47000122070312
2019-01-10,195.58999633789062
2019-08-22,193.22999572753906
2018-11-07,195.49000549316406
2018-08-03,195.3800048828125
2018-09-04,196.16000366210938
2019-06-19,195.9600067138672
2019-09-23,195.60000610351562
2019-11-18,193.64999389648438
2020-02-05,194.97999572753906
2020-04-24,194.4199981689453
2019-03-29,194.7899932861328
2019-11-21,190.6999969482422
2020-04-27,196.38999938964844
2020-02-11,200.4199981689453
2020-04-30,204.75
2019-05-01,207.80999755859375
2019-02-26,209.1199951171875
2019-01-25,206.8000030517578
2018-12-24,207.0399932861328
2019-09-06,205.92999267578125
2018-07-17,205.5
2018-09-19,206.3699951171875
2019-08-05,206.02999877929688
2019-10-08,212.4499969482422
2019-12-11,210.8000030517578
2019-11-27,210.64999389648438
2020-02-14,209.6300048828125
2020-05-06,208.82000732421875
2019-01-08,206.38999938964844
2018-12-07,207.97999572753906
2019-08-20,211.60000610351562
2018-11-05,211.80999755859375
2019-07-19,214.9499969482422
2018-10-04,216.02000427246094
2019-06-17,216.16000366210938
2019-05-16,215.27000427246094
2018-08-01,218.97000122070312
2019-03-13,219.67999267578125
2019-12-03,218.67999267578125
2020-02-20,220.13999938964844
2019-12-06,221.1300048828125
2020-05-12,217.5
2019-12-09,216.74000549316406
2020-02-26,216.41000366210938
2020-05-15,215.4600067138672
2019-03-28,216.8000030517578
2018-09-17,214.74000549316406
2018-08-16,215.9199981689453
2018-10-19,214.67999267578125
2019-04-29,217.0
2019-01-23,213.5
2019-09-04,214.25999450683594
2018-11-20,211.58999633789062
2019-07-02,211.8699951171875
2019-05-31,205.50999450683594
2019-12-12,200.9499969482422
2020-05-18,202.0399932861328
2019-09-27,206.55999755859375
2020-03-03,210.3000030517578
2020-05-21,207.39999389648438
2019-05-14,204.24000549316406
2018-08-31,206.00999450683594
2018-07-30,202.17999267578125
2018-10-02,205.58999633789062
2019-04-12,208.1199951171875
2019-03-11,206.82000732421875
2019-02-07,209.17999267578125
2019-07-17,208.4600067138672
2019-09-19,204.3699951171875
2019-10-21,202.3800048828125
2019-12-18,204.69000244140625
2020-03-06,202.69000244140625
2019-10-03,206.05999755859375
2020-03-09,206.7899932861328
2020-05-27,202.5500030517578
2019-12-24,202.66000366210938
2020-03-12,205.0
2018-12-20,207.9199981689453
2019-08-01,208.02000427246094
2018-08-14,200.42999267578125
2018-07-13,196.27999877929688
2018-10-17,191.0800018310547
2019-05-29,190.8000030517578
2019-03-26,187.99000549316406
2019-02-22,189.17999267578125
2019-10-04,190.47999572753906
2019-11-05,190.6999969482422
2019-12-27,190.52999877929688
2020-06-02,189.64999389648438
2019-12-30,190.6999969482422
2020-03-18,186.1199951171875
2020-06-05,189.3800048828125
2019-07-15,192.00999450683594
2018-12-03,187.83999633789062
2019-06-13,187.5800018310547
2019-01-04,182.58999633789062
2018-08-29,177.8699951171875
2019-02-05,181.82000732421875
2018-11-01,184.35000610351562
2019-08-16,182.13999938964844
2019-04-10,182.74000549316406
2019-09-17,184.02000427246094
2019-10-15,187.41000366210938
2020-01-02,185.86000061035156
2020-06-08,185.52999877929688
2019-10-18,186.55999755859375
2020-03-24,185.57000732421875
2020-06-11,186.77999877929688
2020-01-08,186.67999267578125
2019-04-25,187.42999267578125
2019-07-30,181.13999938964844
2019-02-20,182.60000610351562
2018-07-11,198.57000732421875
2018-09-13,190.07000732421875
2018-10-15,190.57000732421875
2019-06-28,190.1999969482422
2018-12-18,191.77000427246094
2018-11-16,191.35000610351562
2019-10-02,189.8300018310547
2020-03-27,186.8699951171875
2020-01-10,186.9600067138672
2019-10-24,186.85000610351562
2020-03-30,185.08999633789062
2020-06-17,182.75
2020-01-14,185.5399932861328
2020-04-02,184.27999877929688
2019-01-02,185.9499969482422
2019-08-14,188.64999389648438
2018-10-30,186.0
2019-06-11,190.36000061035156
2019-05-10,192.61000061035156
2019-04-08,192.33999633789062
2018-08-27,189.44000244140625
2018-07-26,188.97999572753906
2018-09-28,189.00999450683594
2019-03-07,191.72000122070312
2019-10-30,191.74000549316406
2020-01-17,190.39999389648438
2020-06-23,182.24000549316406
2020-04-08,187.69000244140625
2020-06-26,186.8800048828125
2019-03-22,187.07000732421875
2019-01-17,188.5
2019-08-29,188.67999267578125
2018-11-14,188.99000549316406
2019-06-26,189.67999267578125
2018-09-11,189.00999450683594
2018-07-09,192.3800048828125
2018-08-10,192.77999877929688
2019-04-23,191.55999755859375
2019-09-30,190.33999633789062
2020-01-23,191.86000061035156
2019-11-08,192.97000122070312
2020-04-14,192.63999938964844
2019-11-11,193.2899932861328
2020-01-29,194.22999572753906
2020-04-17,194.0500030517578
2018-07-24,191.66000366210938
2018-09-26,194.91000366210938
2019-05-08,193.1999969482422
2019-03-05,199.99000549316406
2019-02-01,203.33999633789062
2018-12-31,203.22999572753906
2018-11-29,205.5500030517578
2019-08-12,210.0
2019-07-11,210.1699981689453
2019-09-13,211.22000122070312
2019-11-14,209.6300048828125
2020-04-20,213.50999450683594
2020-02-04,214.0399932861328
2020-04-23,213.38999938964844
2018-12-14,215.61000061035156
2019-08-27,214.66000366210938
2018-08-08,216.2100067138672
2018-10-11,209.27000427246094
2018-11-12,210.5800018310547
2019-07-26,211.63999938964844
2019-06-24,209.99000549316406
2019-05-23,212.91000366210938
2019-03-20,208.6300048828125
2019-01-15,213.35000610351562
2019-11-20,215.75
2020-02-07,214.4499969482422
2020-02-10,209.0
2020-04-29,205.50999450683594
2019-11-26,206.30999755859375
2020-02-13,204.6699981689453
2019-01-30,207.39999389648438
2018-08-23,210.0
2018-09-24,209.39999389648438
2018-11-27,210.88999938964844
2018-10-26,210.27000427246094
2019-07-09,207.72000122070312
2019-06-07,203.1999969482422
2019-05-06,201.82000732421875
2019-04-04,195.55999755859375
2019-09-11,192.6199951171875
2019-11-29,185.10000610351562
2020-05-05,188.27000427246094
2019-12-02,194.69000244140625
2020-02-19,191.9499969482422
2020-05-08,193.69000244140625
2019-05-21,186.05999755859375
2019-03-18,181.0500030517578
2018-09-07,182.94000244140625
2018-08-06,180.5399932861328
2018-10-09,167.63999938964844
2019-02-14,173.92999267578125
2018-12-12,165.61000061035156
2019-07-24,164.41000366210938
2019-09-26,165.86000061035156
2019-10-28,162.4499969482422
2019-12-05,167.0399932861328
2020-05-11,159.9600067138672
2019-07-03,159.1199951171875
2020-02-25,165.75
2020-05-14,167.22999572753906
2020-02-28,171.91000366210938
2019-08-08,176.0500030517578
2019-06-05,184.60000610351562
2018-07-20,173.42999267578125
2018-08-21,171.72000122070312
2018-10-24,180.61000061035156
2019-04-02,191.8300018310547
2019-03-01,199.4499969482422
2019-01-28,191.3800048828125
2018-12-27,193.6999969482422
2019-09-09,194.5399932861328
2020-03-02,201.4600067138672
2020-05-20,201.47000122070312
2019-12-17,203.47999572753906
2020-03-05,208.64999389648438
2019-02-12,208.50999450683594
2019-01-11,207.99000549316406
2018-12-10,209.0
2019-08-23,215.0
2018-11-08,218.99000549316406
2019-07-22,213.47000122070312
2019-06-20,218.02000427246094
2018-09-05,214.19000244140625
2019-04-17,211.35000610351562
2019-09-24,206.17999267578125
2019-12-20,206.33999633789062
2020-05-26,209.30999755859375
2019-04-30,210.1999969482422
2019-12-23,215.5800018310547
2020-03-11,213.85000610351562
2020-05-29,210.4199981689453
2019-12-26,211.7100067138672
2020-06-01,208.6199951171875
2019-05-02,209.3800048828125
2019-02-27,212.85000610351562
2018-11-23,217.82000732421875
2019-08-06,217.4499969482422
2018-07-18,214.0
2018-09-20,215.66000366210938
2018-10-22,210.0
2019-07-05,217.27999877929688
2019-06-03,207.89999389648438
2019-10-09,209.75999450683594
2019-10-11,214.77999877929688
2020-03-17,218.02999877929688
2020-06-04,220.91000366210938
2019-10-14,218.86000061035156
2020-03-20,213.3000030517578
2018-11-06,208.1999969482422
2019-06-18,208.1199951171875
2019-05-17,214.97999572753906
2019-04-15,214.16000366210938
2019-03-14,211.47999572753906
2019-01-09,207.32000732421875
2018-08-02,201.7899932861328
2018-10-05,209.82000732421875
2019-08-21,208.5500030517578
2019-10-17,209.27999877929688
2020-03-23,209.0500030517578
2020-06-10,205.14999389648438
2019-02-25,207.88999938964844
2020-01-07,205.42999267578125
2020-03-26,202.39999389648438
2019-10-23,204.7100067138672
