Dates,INFO
2019-06-06,1503600.0
2019-09-10,1509800.0
2020-01-15,2206600.0
2020-04-03,3710800.0
2019-10-31,2897800.0
2020-04-06,2948200.0
2020-06-24,2467100.0
2018-11-09,2255900.0
2019-07-23,1905100.0
2019-06-21,1495400.0
2019-05-20,1557600.0
2019-04-18,1310600.0
2018-09-06,1487700.0
2018-10-08,1055600.0
2019-02-13,866400.0
2018-12-11,864100.0
2019-09-25,1242700.0
2020-01-21,901500.0
2020-04-09,993000.0
2019-11-06,1338000.0
2020-01-24,1190600.0
2020-01-27,1837300.0
2020-04-15,1793300.0
2018-12-26,1429200.0
2019-08-07,1161300.0
2019-06-04,1307200.0
2018-09-21,1239800.0
2018-07-19,2041600.0
2018-08-20,1221200.0
2018-10-23,1460300.0
2019-05-03,818600.0
2019-04-01,847700.0
2019-02-28,1718400.0
2019-11-12,945400.0
2020-01-30,1418700.0
2019-11-15,1227700.0
2020-04-21,1419300.0
2019-04-16,1280600.0
2019-03-15,1365400.0
2019-02-11,1885100.0
2019-01-10,1889000.0
2019-08-22,1349400.0
2018-11-07,1424400.0
2018-08-03,1555200.0
2018-09-04,2049700.0
2019-06-19,1620000.0
2019-09-23,2475600.0
2019-11-18,1371900.0
2020-02-05,941800.0
2020-04-24,1407800.0
2019-03-29,1935500.0
2019-11-21,1451900.0
2020-04-27,1728200.0
2020-02-11,951300.0
2020-04-30,1531000.0
2019-05-01,1198700.0
2019-02-26,1749100.0
2019-01-25,976700.0
2018-12-24,1281000.0
2019-09-06,894200.0
2018-07-17,1010800.0
2018-09-19,1369800.0
2019-08-05,1521200.0
2019-10-08,1239800.0
2019-12-11,2067400.0
2019-11-27,1443200.0
2020-02-14,1887800.0
2020-05-06,3360900.0
2019-01-08,2660300.0
2018-12-07,9489900.0
2019-08-20,3487100.0
2018-11-05,1803800.0
2019-07-19,2357100.0
2018-10-04,1441400.0
2019-06-17,1009100.0
2019-05-16,1362900.0
2018-08-01,1417600.0
2019-03-13,1308800.0
2019-12-03,1637900.0
2020-02-20,1451700.0
2019-12-06,1809000.0
2020-05-12,1720100.0
2019-12-09,1514500.0
2020-02-26,1256000.0
2020-05-15,2098500.0
2019-03-28,1046600.0
2018-09-17,1635600.0
2018-08-16,1213300.0
2018-10-19,1116100.0
2019-04-29,1655900.0
2019-01-23,1278000.0
2019-09-04,2107200.0
2018-11-20,2943700.0
2019-07-02,2137400.0
2019-05-31,2237300.0
2019-12-12,1711700.0
2020-05-18,2305500.0
2019-09-27,2360400.0
2020-03-03,1371600.0
2020-05-21,1234200.0
2019-05-14,1963800.0
2018-08-31,1632700.0
2018-07-30,1256700.0
2018-10-02,1774800.0
2019-04-12,2204900.0
2019-03-11,1048700.0
2019-02-07,1321900.0
2019-07-17,1539300.0
2019-09-19,1456300.0
2019-10-21,1222000.0
2019-12-18,1528000.0
2020-03-06,1638400.0
2019-10-03,1219400.0
2020-03-09,1407300.0
2020-05-27,1682300.0
2019-12-24,1487200.0
2020-03-12,1207100.0
2018-12-20,2175200.0
2019-08-01,2764000.0
2018-08-14,2638100.0
2018-07-13,2974000.0
2018-10-17,2829800.0
2019-05-29,1907800.0
2019-03-26,1830600.0
2019-02-22,3109000.0
2019-10-04,2620900.0
2019-11-05,1806100.0
2019-12-27,9541000.0
2020-06-02,2980800.0
2019-12-30,4315700.0
2020-03-18,3410200.0
2020-06-05,1616500.0
2019-07-15,2378300.0
2018-12-03,2837000.0
2019-06-13,1760300.0
2019-01-04,2302800.0
2018-08-29,1246900.0
2019-02-05,1245400.0
2018-11-01,1277600.0
2019-08-16,1048000.0
2019-04-10,1304700.0
2019-09-17,927600.0
2019-10-15,1368100.0
2020-01-02,837800.0
2020-06-08,1591900.0
2019-10-18,1604000.0
2020-03-24,985800.0
2020-06-11,1680700.0
2020-01-08,1568900.0
2019-04-25,1258300.0
2019-07-30,1118000.0
2019-02-20,1460700.0
2018-07-11,1201500.0
2018-09-13,1079200.0
2018-10-15,1438800.0
2019-06-28,1980100.0
2018-12-18,1402200.0
2018-11-16,1914500.0
2019-10-02,1639600.0
2020-03-27,4204900.0
2020-01-10,2133300.0
2019-10-24,1633300.0
2020-03-30,855900.0
2020-06-17,1918600.0
2020-01-14,1985000.0
2020-04-02,1781100.0
2019-01-02,1472000.0
2019-08-14,1731100.0
2018-10-30,1937300.0
2019-06-11,1811500.0
2019-05-10,1285700.0
2019-04-08,972600.0
2018-08-27,910400.0
2018-07-26,1405000.0
2018-09-28,3022800.0
2019-03-07,1101200.0
2019-10-30,685300.0
2020-01-17,1531900.0
2020-06-23,1821000.0
2020-04-08,1223900.0
2020-06-26,1458700.0
2019-03-22,1260600.0
2019-01-17,1254200.0
2019-08-29,1946800.0
2018-11-14,1321800.0
2019-06-26,1396700.0
2018-09-11,1391500.0
2018-07-09,1402900.0
2018-08-10,1591500.0
2019-04-23,1781600.0
2019-09-30,1548600.0
2020-01-23,3077900.0
2019-11-08,1521200.0
2020-04-14,300100.0
2019-11-11,1594200.0
2020-01-29,1070200.0
2020-04-17,1118400.0
2018-07-24,1107600.0
2018-09-26,1930600.0
2019-05-08,1411100.0
2019-03-05,1617100.0
2019-02-01,1413000.0
2018-12-31,1967500.0
2018-11-29,2504200.0
2019-08-12,2948600.0
2019-07-11,3173000.0
2019-09-13,2863800.0
2019-11-14,2010000.0
2020-04-20,4979500.0
2020-02-04,4436700.0
2020-04-23,2626700.0
2018-12-14,1468000.0
2019-08-27,2151300.0
2018-08-08,2283900.0
2018-10-11,2671500.0
2018-11-12,1740100.0
2019-07-26,2461700.0
2019-06-24,2967400.0
2019-05-23,2333200.0
2019-03-20,2113500.0
2019-01-15,2029600.0
2019-11-20,1596200.0
2020-02-07,983700.0
2020-02-10,1491600.0
2020-04-29,1415000.0
2019-11-26,1642200.0
2020-02-13,1773900.0
2019-01-30,1657500.0
2018-08-23,1169600.0
2018-09-24,2184500.0
2018-11-27,2054600.0
2018-10-26,2097700.0
2019-07-09,1845300.0
2019-06-07,1999700.0
2019-05-06,2164100.0
2019-04-04,3824200.0
2019-09-11,3192700.0
2019-11-29,4189700.0
2020-05-05,3649900.0
2019-12-02,2990000.0
2020-02-19,2981500.0
2020-05-08,2895900.0
2019-05-21,3717200.0
2019-03-18,9325200.0
2018-09-07,6060200.0
2018-08-06,4657000.0
2018-10-09,7528300.0
2019-02-14,5900800.0
2018-12-12,5713400.0
2019-07-24,5439100.0
2019-09-26,5953700.0
2019-10-28,3841900.0
2019-12-05,5446500.0
2020-05-11,6266200.0
2019-07-03,6715600.0
2020-02-25,4514600.0
2020-05-14,4072400.0
2020-02-28,2788700.0
2019-08-08,3740600.0
2019-06-05,3810200.0
2018-07-20,3652900.0
2018-08-21,2984400.0
2018-10-24,4267700.0
2019-04-02,2488200.0
2019-03-01,2474600.0
2019-01-28,1984300.0
2018-12-27,2419600.0
2019-09-09,1890400.0
2020-03-02,2559400.0
2020-05-20,2072900.0
2019-12-17,1988400.0
2020-03-05,3147600.0
2019-02-12,3145600.0
2019-01-11,2553600.0
2018-12-10,1866200.0
2019-08-23,3050800.0
2018-11-08,1894600.0
2019-07-22,2378500.0
2019-06-20,1808600.0
2018-09-05,1881600.0
2019-04-17,2784300.0
2019-09-24,1946800.0
2019-12-20,1629600.0
2020-05-26,2363400.0
2019-04-30,1205300.0
2019-12-23,1962700.0
2020-03-11,1485300.0
2020-05-29,1638500.0
2019-12-26,2280700.0
2020-06-01,1543400.0
2019-05-02,2383500.0
2019-02-27,3794900.0
2018-11-23,1819100.0
2019-08-06,1451200.0
2018-07-18,1338800.0
2018-09-20,1410300.0
2018-10-22,1330900.0
2019-07-05,2088100.0
2019-06-03,1947300.0
2019-10-09,1627400.0
2019-10-11,2347500.0
2020-03-17,1157800.0
2020-06-04,1490400.0
2019-10-14,1515000.0
2020-03-20,1492100.0
2018-11-06,2008100.0
2019-06-18,2452200.0
2019-05-17,1493600.0
2019-04-15,1524000.0
2019-03-14,1846900.0
2019-01-09,1578500.0
2018-08-02,2556600.0
2018-10-05,2197400.0
2019-08-21,1656800.0
2019-10-17,2058100.0
2020-03-23,3898900.0
2020-06-10,2874300.0
2019-02-25,4217700.0
2020-01-07,2925300.0
2020-03-26,2770000.0
2019-10-23,4040700.0
