Dates,INFO
2018-06-20,51.22999954223633
2018-06-21,50.779998779296875
2018-06-25,51.25
2018-06-22,50.119998931884766
2018-06-26,52.5
2018-06-27,51.279998779296875
2018-06-28,52.0099983215332
2018-06-29,51.59000015258789
2018-07-02,51.84000015258789
2018-07-03,51.790000915527344
2018-07-05,52.61000061035156
2018-07-16,52.650001525878906
2018-09-18,52.47999954223633
2019-01-24,52.45000076293945
2019-09-05,52.810001373291016
2018-11-21,52.970001220703125
2020-01-13,52.27000045776367
2020-04-01,52.11000061035156
2020-06-19,52.84000015258789
2019-10-29,53.04999923706055
2020-01-16,52.689998626708984
2020-06-22,52.72999954223633
2018-10-03,53.349998474121094
2018-07-31,53.400001525878906
2019-03-12,54.13999938964844
2019-02-08,54.150001525878906
2019-01-07,53.36000061035156
2018-12-06,52.900001525878906
2019-08-19,53.029998779296875
2019-07-18,53.45000076293945
2019-05-15,53.349998474121094
2019-09-20,52.95000076293945
2019-11-01,53.540000915527344
2020-04-07,53.84000015258789
2020-06-25,53.86000061035156
2020-06-16,54.189998626708984
2019-11-04,53.790000915527344
2020-01-22,53.939998626708984
2019-11-07,54.18000030517578
2020-04-13,53.54999923706055
2019-07-01,53.79999923706055
2019-05-30,53.7599983215332
2018-08-15,54.029998779296875
2018-10-18,54.0099983215332
2019-03-27,53.7400016784668
2019-01-22,53.70000076293945
2018-12-21,53.66999816894531
2019-09-03,54.349998474121094
2018-11-19,54.369998931884766
2019-08-02,54.900001525878906
2020-01-28,54.790000915527344
2020-04-16,55.0
2019-11-13,55.70000076293945
2020-01-31,55.029998779296875
2018-12-04,54.81999969482422
2018-11-02,54.65999984741211
2019-07-16,54.970001220703125
2018-08-30,55.0099983215332
2018-10-01,55.04999923706055
2019-06-14,55.45000076293945
2019-05-13,55.13999938964844
2019-04-11,54.439998626708984
2019-02-06,55.11000061035156
2019-09-18,54.34000015258789
2020-02-03,54.939998626708984
2020-04-22,55.209999084472656
2019-11-19,54.279998779296875
2020-02-06,53.900001525878906
2019-11-22,53.380001068115234
2019-03-25,53.400001525878906
2019-02-21,53.959999084472656
2018-12-19,54.08000183105469
2018-07-12,54.06999969482422
2018-09-14,54.5
2018-08-13,53.68000030517578
2018-10-16,53.70000076293945
2019-07-31,52.849998474121094
2019-05-28,53.119998931884766
2019-04-26,51.13999938964844
2020-04-28,50.47999954223633
2019-11-25,51.84000015258789
2020-02-12,51.43000030517578
2020-05-01,52.5
2020-05-04,52.56999969482422
2019-06-12,52.4900016784668
2019-04-09,52.04999923706055
2019-03-08,51.84000015258789
2019-02-04,51.20000076293945
2018-07-27,50.0
2018-08-28,50.88999938964844
2019-01-03,50.7400016784668
2019-08-15,50.41999816894531
2018-10-31,51.43000030517578
2019-09-16,52.529998779296875
2020-02-18,52.470001220703125
2020-05-07,52.20000076293945
2018-08-17,51.900001525878906
2019-12-04,52.290000915527344
2020-02-21,53.09000015258789
2018-12-17,53.779998779296875
2019-08-30,52.90999984741211
2018-11-15,51.34000015258789
2019-07-29,51.02000045776367
2019-06-27,50.91999816894531
2019-04-24,52.18000030517578
2018-07-10,52.45000076293945
2018-09-12,50.599998474121094
2019-02-19,49.7599983215332
2019-01-18,50.369998931884766
2020-02-24,49.83000183105469
2020-05-13,50.869998931884766
2019-12-10,50.970001220703125
2020-02-27,52.84000015258789
2019-12-13,52.79999923706055
2020-05-19,53.369998931884766
2019-03-06,54.20000076293945
2018-11-30,52.5099983215332
2019-08-13,51.790000915527344
2019-07-12,50.88999938964844
2019-06-10,50.790000915527344
2019-05-09,50.560001373291016
2018-07-25,50.27000045776367
2018-09-27,49.540000915527344
2018-10-29,48.83000183105469
2019-10-16,48.54999923706055
2019-12-16,49.5099983215332
2020-03-04,48.43000030517578
2020-05-22,47.70000076293945
2019-10-01,46.38999938964844
2019-12-19,44.93000030517578
2018-09-10,47.220001220703125
2019-05-24,47.709999084472656
2018-08-09,47.31999969482422
2019-04-22,47.970001220703125
2019-03-21,47.41999816894531
2019-01-16,46.599998474121094
2019-08-28,48.79999923706055
2018-11-13,49.33000183105469
2018-10-12,49.7599983215332
2019-06-25,49.61000061035156
2020-03-10,49.88999938964844
2020-05-28,49.779998779296875
2019-10-07,49.650001525878906
2020-03-13,50.77000045776367
2019-10-10,51.11000061035156
2020-03-16,51.400001525878906
2020-06-03,51.61000061035156
2018-11-28,51.5
2018-09-25,51.25
2018-07-23,51.0099983215332
2018-08-24,51.52000045776367
2019-07-10,50.779998779296875
2019-05-07,50.599998474121094
2019-04-05,51.43000030517578
2019-03-04,51.91999816894531
2019-01-31,51.77000045776367
2019-09-12,52.22999954223633
2019-12-31,52.209999084472656
2020-03-19,52.279998779296875
2020-01-03,52.209999084472656
2020-06-09,52.40999984741211
2019-02-15,52.61000061035156
2019-01-14,53.11000061035156
2018-07-06,53.349998474121094
2018-08-07,52.9900016784668
2018-10-10,53.41999816894531
2018-12-13,53.130001068115234
2019-08-26,53.040000915527344
2019-07-25,53.08000183105469
2019-05-22,53.11000061035156
2019-03-19,52.9900016784668
2020-01-06,53.02000045776367
2020-03-25,53.04999923706055
2020-06-12,53.16999816894531
2019-10-22,53.97999954223633
2020-01-09,53.56999969482422
2020-06-15,53.43000030517578
2019-10-25,53.040000915527344
2020-03-31,52.900001525878906
2020-06-18,52.540000915527344
2019-04-03,53.619998931884766
2018-08-22,54.09000015258789
2018-10-25,54.38999938964844
2019-01-29,54.130001068115234
2018-12-28,54.52000045776367
2018-11-26,55.290000915527344
2019-08-09,55.25
2019-07-08,54.81999969482422
2019-06-06,55.459999084472656
2019-09-10,54.540000915527344
2020-01-15,54.34000015258789
2020-04-03,53.27000045776367
2019-10-31,52.599998474121094
2020-04-06,53.810001373291016
2020-06-24,54.380001068115234
2018-11-09,54.65999984741211
2019-07-23,54.72999954223633
2019-06-21,54.939998626708984
2019-05-20,54.959999084472656
2019-04-18,54.77000045776367
2018-09-06,54.88999938964844
2018-10-08,54.869998931884766
2019-02-13,54.970001220703125
2018-12-11,55.0099983215332
2019-09-25,55.08000183105469
2020-01-21,55.130001068115234
2020-04-09,55.16999816894531
2019-11-06,54.61000061035156
2020-01-24,55.0099983215332
2020-01-27,55.65999984741211
2020-04-15,56.290000915527344
2018-12-26,56.08000183105469
2019-08-07,56.29999923706055
2019-06-04,56.56999969482422
2018-09-21,56.900001525878906
2018-07-19,57.2599983215332
2018-08-20,56.47999954223633
2018-10-23,56.560001373291016
2019-05-03,57.0
2019-04-01,56.97999954223633
2019-02-28,56.08000183105469
2019-11-12,56.150001525878906
2020-01-30,55.720001220703125
2019-11-15,56.20000076293945
2020-04-21,54.63999938964844
2019-04-16,56.13999938964844
2019-03-15,56.619998931884766
2019-02-11,57.689998626708984
2019-01-10,57.400001525878906
2019-08-22,57.5
2018-11-07,58.43000030517578
2018-08-03,58.720001220703125
2018-09-04,57.7599983215332
2019-06-19,58.380001068115234
2019-09-23,57.81999969482422
2019-11-18,57.52000045776367
2020-02-05,57.81999969482422
2020-04-24,57.38999938964844
2019-03-29,57.65999984741211
2019-11-21,58.220001220703125
2020-04-27,59.040000915527344
2020-02-11,59.220001220703125
2020-04-30,59.599998474121094
2019-05-01,60.75
2019-02-26,59.63999938964844
2019-01-25,59.45000076293945
2018-12-24,59.2599983215332
2019-09-06,59.31999969482422
2018-07-17,59.36000061035156
2018-09-19,59.08000183105469
2019-08-05,59.54999923706055
2019-10-08,59.88999938964844
2019-12-11,59.880001068115234
2019-11-27,59.560001373291016
2020-02-14,59.2599983215332
2020-05-06,62.369998931884766
2019-01-08,63.099998474121094
2018-12-07,63.720001220703125
2019-08-20,64.61000061035156
2018-11-05,64.66000366210938
2019-07-19,65.12000274658203
2018-10-04,64.62000274658203
2019-06-17,64.58000183105469
2019-05-16,64.80999755859375
2018-08-01,64.83999633789062
2019-03-13,65.4000015258789
2019-12-03,65.56999969482422
