Dates,INFO
2018-06-20,51.63999938964844
2018-06-21,51.41999816894531
2018-06-25,51.56999969482422
2018-06-22,51.2599983215332
2018-06-26,52.599998474121094
2018-06-27,53.04999923706055
2018-06-28,52.09000015258789
2018-06-29,52.34000015258789
2018-07-02,51.869998931884766
2018-07-03,52.0
2018-07-05,52.630001068115234
2018-07-16,52.849998474121094
2018-09-18,53.0
2019-01-24,52.68000030517578
2019-09-05,52.95000076293945
2018-11-21,53.06999969482422
2020-01-13,53.15999984741211
2020-04-01,52.41999816894531
2020-06-19,52.93000030517578
2019-10-29,53.150001525878906
2020-01-16,53.06999969482422
2020-06-22,52.89500045776367
2018-10-03,53.58000183105469
2018-07-31,53.70000076293945
2019-03-12,54.18000030517578
2019-02-08,54.310001373291016
2019-01-07,54.310001373291016
2018-12-06,53.529998779296875
2019-08-19,54.0
2019-07-18,53.95500183105469
2019-05-15,53.720001220703125
2019-09-20,53.65999984741211
2019-11-01,53.599998474121094
2020-04-07,53.9900016784668
2020-06-25,53.939998626708984
2020-06-16,54.40999984741211
2019-11-04,54.0
2020-01-22,54.33000183105469
2019-11-07,54.38999938964844
2020-04-13,54.09000015258789
2019-07-01,53.970001220703125
2019-05-30,54.040000915527344
2018-08-15,54.1150016784668
2018-10-18,54.25
2019-03-27,54.22999954223633
2019-01-22,54.150001525878906
2018-12-21,53.869998931884766
2019-09-03,54.5099983215332
2018-11-19,54.939998626708984
2019-08-02,55.11000061035156
2020-01-28,54.959999084472656
2020-04-16,55.150001525878906
2019-11-13,55.801998138427734
2020-01-31,55.9900016784668
2018-12-04,55.130001068115234
2018-11-02,55.04999923706055
2019-07-16,55.08000183105469
2018-08-30,55.150001525878906
2018-10-01,55.20000076293945
2019-06-14,55.70000076293945
2019-05-13,55.529998779296875
2019-04-11,55.349998474121094
2019-02-06,55.13999938964844
2019-09-18,55.20399856567383
2020-02-03,54.959999084472656
2020-04-22,55.470001220703125
2019-11-19,55.16999816894531
2020-02-06,55.5
2019-11-22,54.09000015258789
2019-03-25,53.98500061035156
2019-02-21,54.529998779296875
2018-12-19,54.880001068115234
2018-07-12,54.119998931884766
2018-09-14,54.810001373291016
2018-08-13,54.40999984741211
2018-10-16,54.04999923706055
2019-07-31,53.70000076293945
2019-05-28,53.290000915527344
2019-04-26,53.0
2020-04-28,51.560001373291016
2019-11-25,51.95000076293945
2020-02-12,51.779998779296875
2020-05-01,52.58000183105469
2020-05-04,52.83000183105469
2019-06-12,52.95500183105469
2019-04-09,52.95000076293945
2019-03-08,52.90999984741211
2019-02-04,51.630001068115234
2018-07-27,51.630001068115234
2018-08-28,51.12699890136719
2019-01-03,51.2599983215332
2019-08-15,51.779998779296875
2018-10-31,51.45000076293945
2019-09-16,53.095001220703125
2020-02-18,53.09000015258789
2020-05-07,53.16999816894531
2018-08-17,52.68000030517578
2019-12-04,52.59000015258789
2020-02-21,53.29999923706055
2018-12-17,53.900001525878906
2019-08-30,53.74399948120117
2018-11-15,53.22999954223633
2019-07-29,51.869998931884766
2019-06-27,51.880001068115234
2019-04-24,52.34000015258789
2018-07-10,52.560001373291016
2018-09-12,52.380001068115234
2019-02-19,50.619998931884766
2019-01-18,50.80500030517578
2020-02-24,50.369998931884766
2020-05-13,50.88999938964844
2019-12-10,51.290000915527344
