Dates,INFO
2018-06-20,50.91999816894531
2018-06-21,51.29999923706055
2018-06-25,50.90999984741211
2018-06-22,51.2599983215332
2018-06-26,51.279998779296875
2018-06-27,52.95000076293945
2018-06-28,51.25
2018-06-29,51.9900016784668
2018-07-02,50.220001220703125
2018-07-03,52.0
2018-07-05,52.0
2018-07-16,52.599998474121094
2018-09-18,52.77000045776367
2019-01-24,52.5
2019-09-05,46.16999816894531
2018-11-21,53.0
2020-01-13,52.83000183105469
2020-04-01,52.36000061035156
2020-06-19,52.099998474121094
2019-10-29,52.7400016784668
2020-01-16,52.86000061035156
2020-06-22,52.58000183105469
2018-10-03,52.59000015258789
2018-07-31,53.38999938964844
2019-03-12,53.400001525878906
2019-02-08,54.0
2019-01-07,54.310001373291016
2018-12-06,53.279998779296875
2019-08-19,53.16999816894531
2019-07-18,53.0099983215332
2019-05-15,53.279998779296875
2019-09-20,53.439998626708984
2019-11-01,53.08000183105469
2020-04-07,53.560001373291016
2020-06-25,53.93000030517578
2020-06-16,54.040000915527344
2019-11-04,53.88999938964844
2020-01-22,53.779998779296875
2019-11-07,54.040000915527344
2020-04-13,53.970001220703125
2019-07-01,53.7400016784668
2019-05-30,53.81999969482422
2018-08-15,53.75
2018-10-18,53.9900016784668
2019-03-27,53.93000030517578
2019-01-22,53.810001373291016
2018-12-21,53.7400016784668
2019-09-03,53.959999084472656
2018-11-19,54.380001068115234
2019-08-02,54.540000915527344
2020-01-28,54.790000915527344
2020-04-16,54.7599983215332
2019-11-13,54.83000183105469
2020-01-31,55.880001068115234
2018-12-04,55.130001068115234
2018-11-02,54.720001220703125
2019-07-16,54.849998474121094
2018-08-30,54.93000030517578
2018-10-01,54.95000076293945
2019-06-14,55.22999954223633
2019-05-13,55.459999084472656
2019-04-11,55.15999984741211
2019-02-06,54.54999923706055
2019-09-18,55.13999938964844
2020-02-03,54.58000183105469
2020-04-22,55.08000183105469
2019-11-19,55.02000045776367
2020-02-06,54.869998931884766
2019-11-22,54.040000915527344
2019-03-25,53.59000015258789
2019-02-21,53.400001525878906
2018-12-19,54.400001525878906
2018-07-12,54.119998931884766
2018-09-14,54.20000076293945
2018-08-13,54.310001373291016
2018-10-16,53.7400016784668
2019-07-31,53.54999923706055
2019-05-28,52.70000076293945
2019-04-26,52.95000076293945
2020-04-28,51.119998931884766
2019-11-25,51.09000015258789
2020-02-12,51.58000183105469
2020-05-01,51.58000183105469
2020-05-04,52.34000015258789
2019-06-12,52.52000045776367
2019-04-09,52.47999954223633
2019-03-08,52.13999938964844
2019-02-04,51.59000015258789
2018-07-27,51.25
2018-08-28,50.34000015258789
2019-01-03,50.400001525878906
2019-08-15,51.43000030517578
2018-10-31,50.650001525878906
2019-09-16,51.68000030517578
2020-02-18,52.54999923706055
2020-05-07,52.619998931884766
2018-08-17,52.45000076293945
2019-12-04,51.95000076293945
2020-02-21,52.459999084472656
2018-12-17,53.20000076293945
2019-08-30,53.52000045776367
2018-11-15,52.9900016784668
2019-07-29,51.459999084472656
2019-06-27,51.4900016784668
2019-04-24,50.79999923706055
2018-07-10,52.029998779296875
2018-09-12,52.13999938964844
2019-02-19,49.95000076293945
2019-01-18,50.06999969482422
2020-02-24,50.08000183105469
2020-05-13,50.0
2019-12-10,50.77000045776367
2020-02-27,51.22999954223633
2019-12-13,52.810001373291016
2020-05-19,52.77000045776367
2019-03-06,53.95000076293945
2018-11-30,54.130001068115234
2019-08-13,51.77000045776367
2019-07-12,51.939998626708984
2019-06-10,50.91999816894531
2019-05-09,51.349998474121094
2018-07-25,51.150001525878906
2018-09-27,50.540000915527344
2018-10-29,49.27000045776367
2019-10-16,48.90999984741211
2019-12-16,49.22999954223633
2020-03-04,49.529998779296875
2020-05-22,48.369998931884766
2019-10-01,47.56999969482422
2019-12-19,46.09000015258789
2018-09-10,45.25
2019-05-24,46.5
2018-08-09,47.790000915527344
2019-04-22,47.619998931884766
2019-03-21,47.189998626708984
2019-01-16,47.119998931884766
2019-08-28,47.220001220703125
2018-11-13,48.7599983215332
2018-10-12,49.630001068115234
2019-06-25,49.7599983215332
2020-03-10,49.43000030517578
2020-05-28,49.5099983215332
2019-10-07,49.34000015258789
2020-03-13,50.189998626708984
2019-10-10,50.59000015258789
2020-03-16,50.81999969482422
2020-06-03,51.54999923706055
2018-11-28,51.41999816894531
2018-09-25,51.560001373291016
2018-07-23,51.13999938964844
2018-08-24,51.27000045776367
2019-07-10,51.0
2019-05-07,50.849998474121094
2019-04-05,50.7599983215332
2019-03-04,51.349998474121094
2019-01-31,51.83000183105469
2019-09-12,51.84000015258789
2019-12-31,52.130001068115234
2020-03-19,52.0099983215332
2020-01-03,51.91999816894531
2020-06-09,51.86000061035156
2019-02-15,52.5099983215332
2019-01-14,52.880001068115234
2018-07-06,53.34000015258789
2018-08-07,53.09000015258789
2018-10-10,53.470001220703125
2018-12-13,53.20000076293945
2019-08-26,53.220001220703125
2019-07-25,53.09000015258789
2019-05-22,53.20000076293945
2019-03-19,53.5
2020-01-06,53.040000915527344
2020-03-25,52.84000015258789
2020-06-12,52.970001220703125
2019-10-22,53.470001220703125
2020-01-09,54.20000076293945
2020-06-15,54.13999938964844
2019-10-25,53.459999084472656
2020-03-31,53.029998779296875
2020-06-18,52.540000915527344
2019-04-03,52.58000183105469
2018-08-22,53.779998779296875
2018-10-25,54.43000030517578
2019-01-29,54.400001525878906
2018-12-28,54.150001525878906
2018-11-26,54.52000045776367
2019-08-09,55.36000061035156
2019-07-08,55.16999816894531
2019-06-06,54.720001220703125
2019-09-10,55.290000915527344
2020-01-15,54.400001525878906
2020-04-03,53.79999923706055
2019-10-31,53.2400016784668
2020-04-06,52.720001220703125
2020-06-24,54.20000076293945
2018-11-09,54.72999954223633
2019-07-23,54.81999969482422
2019-06-21,54.91999816894531
2019-05-20,54.93000030517578
2019-04-18,55.0
2018-09-06,54.720001220703125
2018-10-08,54.7400016784668
2019-02-13,54.97999954223633
2018-12-11,55.0
2019-09-25,55.15999984741211
2020-01-21,55.09000015258789
