Dates,AKAM
2019-10-25,71.54000091552734
2020-03-31,70.47000122070312
2020-06-18,70.30000305175781
2019-04-03,71.94000244140625
2018-08-22,72.18000030517578
2018-10-25,72.72000122070312
2019-01-29,72.70999908447266
2018-12-28,72.47000122070312
2018-11-26,72.20999908447266
2019-08-09,72.58999633789062
2019-07-08,72.5199966430664
2019-06-06,73.44000244140625
2019-09-10,71.2300033569336
2020-01-15,69.12000274658203
2020-04-03,69.81999969482422
2019-10-31,70.77999877929688
2020-04-06,71.08999633789062
2020-06-24,71.70999908447266
2018-11-09,73.0
2019-07-23,72.7300033569336
2019-06-21,73.44999694824219
2019-05-20,73.38999938964844
2019-04-18,74.06999969482422
2018-09-06,74.47000122070312
2018-10-08,74.31999969482422
2019-02-13,75.08999633789062
2018-12-11,75.43000030517578
2019-09-25,77.05000305175781
2020-01-21,76.6500015258789
2020-04-09,76.61000061035156
2019-11-06,76.02999877929688
2020-01-24,75.33999633789062
2020-01-27,76.69000244140625
2020-04-15,77.66000366210938
2018-12-26,78.13999938964844
2019-08-07,78.61000061035156
2019-06-04,78.86000061035156
2018-09-21,79.3499984741211
2018-07-19,80.05999755859375
2018-08-20,81.04000091552734
2018-10-23,80.2699966430664
2019-05-03,80.02999877929688
2019-04-01,78.95999908447266
2019-02-28,77.30999755859375
2019-11-12,76.97000122070312
2020-01-30,76.1500015258789
2019-11-15,76.62999725341797
2020-04-21,74.44999694824219
2019-04-16,75.72000122070312
2019-03-15,76.62000274658203
2019-02-11,77.91999816894531
2019-01-10,77.55000305175781
2019-08-22,76.9000015258789
2018-11-07,77.9000015258789
2018-08-03,79.13999938964844
2018-09-04,77.76000213623047
2019-06-19,77.88999938964844
2019-09-23,77.83000183105469
2019-11-18,77.4000015258789
2020-02-05,76.80999755859375
2020-04-24,75.36000061035156
2019-03-29,73.66000366210938
2019-11-21,75.91999816894531
2020-04-27,78.05000305175781
2020-02-11,78.18000030517578
2020-04-30,79.41999816894531
2019-05-01,79.55000305175781
2019-02-26,79.41000366210938
2019-01-25,79.3499984741211
2018-12-24,79.19000244140625
2019-09-06,78.62000274658203
2018-07-17,76.58000183105469
2018-09-19,78.23999786376953
2019-08-05,79.58000183105469
2019-10-08,79.87999725341797
2019-12-11,78.55000305175781
2019-11-27,78.73999786376953
2020-02-14,77.80999755859375
2020-05-06,78.61000061035156
2019-01-08,79.41999816894531
2018-12-07,80.13999938964844
2019-08-20,80.37999725341797
2018-11-05,80.45999908447266
2019-07-19,81.27999877929688
2018-10-04,81.69999694824219
2019-06-17,81.19000244140625
2019-05-16,81.36000061035156
2018-08-01,81.7300033569336
2019-03-13,82.29000091552734
2019-12-03,82.45999908447266
2020-02-20,83.47000122070312
2019-12-06,83.37000274658203
2020-05-12,83.83000183105469
2019-12-09,83.5
2020-02-26,83.44999694824219
2020-05-15,82.66000366210938
2019-03-28,83.19999694824219
2018-09-17,83.41999816894531
2018-08-16,82.69999694824219
2018-10-19,83.91999816894531
2019-04-29,83.5199966430664
2019-01-23,84.02999877929688
2019-09-04,88.12999725341797
2018-11-20,90.11000061035156
2019-07-02,88.31999969482422
2019-05-31,84.01000213623047
2019-12-12,85.91999816894531
2020-05-18,86.70999908447266
2019-09-27,88.91000366210938
2020-03-03,89.91999816894531
2020-05-21,89.20999908447266
2019-05-14,89.37000274658203
2018-08-31,84.08000183105469
2018-07-30,85.01000213623047
2018-10-02,86.6500015258789
2019-04-12,87.06999969482422
2019-03-11,86.6500015258789
2019-02-07,88.87000274658203
2019-07-17,88.72000122070312
2019-09-19,86.98999786376953
2019-10-21,87.8499984741211
2019-12-18,88.20999908447266
2020-03-06,88.19000244140625
2019-10-03,89.37999725341797
2020-03-09,89.12999725341797
2020-05-27,89.12000274658203
2019-12-24,90.87999725341797
2020-03-12,92.54000091552734
2018-12-20,91.81999969482422
2019-08-01,89.58999633789062
2018-08-14,88.27999877929688
2018-07-13,89.5999984741211
2018-10-17,90.98999786376953
2019-05-29,90.41000366210938
2019-03-26,89.43000030517578
2019-02-22,91.18000030517578
2019-10-04,90.94000244140625
2019-11-05,89.26000213623047
2019-12-27,89.43000030517578
2020-06-02,89.61000061035156
2019-12-30,88.6500015258789
2020-03-18,90.0199966430664
2020-06-05,90.58000183105469
2019-07-15,89.79000091552734
2018-12-03,91.37999725341797
2019-06-13,91.0999984741211
2019-01-04,89.87000274658203
2018-08-29,90.9000015258789
2019-02-05,90.91000366210938
2018-11-01,90.2300033569336
2019-08-16,88.16999816894531
2019-04-10,89.5999984741211
2019-09-17,89.36000061035156
2019-10-15,89.55000305175781
2020-01-02,89.83999633789062
2020-06-08,91.33000183105469
2019-10-18,90.93000030517578
2020-03-24,91.33999633789062
2020-06-11,91.51000213623047
2020-01-08,91.88999938964844
2019-04-25,89.08999633789062
2019-07-30,90.22000122070312
2019-02-20,89.58000183105469
2018-07-11,89.1500015258789
2018-09-13,89.4800033569336
2018-10-15,87.88999938964844
2019-06-28,87.38999938964844
2018-12-18,86.5
2018-11-16,87.5
2019-10-02,87.51000213623047
2020-03-27,87.79000091552734
2020-01-10,87.4000015258789
2019-10-24,85.75
2020-03-30,84.52999877929688
2020-06-17,85.19000244140625
2020-01-14,84.72000122070312
2020-04-02,85.5999984741211
2019-01-02,85.6500015258789
2019-08-14,87.70999908447266
2018-10-30,88.41000366210938
2019-06-11,88.51000213623047
2019-05-10,86.86000061035156
2019-04-08,87.56999969482422
2018-08-27,87.97000122070312
2018-07-26,87.73999786376953
2018-09-28,88.69000244140625
2019-03-07,87.29000091552734
2019-10-30,87.12000274658203
2020-01-17,85.62000274658203
2020-06-23,85.91999816894531
2020-04-08,86.43000030517578
2020-06-26,84.33000183105469
2019-03-22,85.25
2019-01-17,84.11000061035156
2019-08-29,84.08999633789062
2018-11-14,83.8499984741211
2019-06-26,83.33999633789062
2018-09-11,84.69000244140625
2018-07-09,85.5
2018-08-10,84.29000091552734
2019-04-23,84.9000015258789
2019-09-30,84.51000213623047
2020-01-23,86.86000061035156
2019-11-08,85.91000366210938
2020-04-14,85.7300033569336
2019-11-11,86.33999633789062
2020-01-29,86.5
2020-04-17,85.87999725341797
2018-07-24,86.37999725341797
2018-09-26,87.63999938964844
2019-05-08,87.23999786376953
2019-03-05,87.55000305175781
2019-02-01,90.19999694824219
2018-12-31,91.4000015258789
2018-11-29,93.19000244140625
2019-08-12,93.52999877929688
2019-07-11,94.68000030517578
2019-09-13,93.93000030517578
2019-11-14,95.12000274658203
2020-04-20,95.81999969482422
2020-02-04,95.30999755859375
2020-04-23,94.94999694824219
2018-12-14,95.5999984741211
2019-08-27,96.44000244140625
2018-08-08,95.5199966430664
2018-10-11,94.2300033569336
2018-11-12,94.83000183105469
2019-07-26,94.83999633789062
2019-06-24,94.61000061035156
2019-05-23,93.3499984741211
2019-03-20,93.68000030517578
2019-01-15,95.22000122070312
2019-11-20,95.94999694824219
2020-02-07,96.94999694824219
2020-02-10,96.12000274658203
2020-04-29,95.76000213623047
2019-11-26,96.37000274658203
2020-02-13,97.44999694824219
2019-01-30,99.5999984741211
2018-08-23,99.66999816894531
2018-09-24,100.95999908447266
2018-11-27,102.55999755859375
2018-10-26,101.47000122070312
2019-07-09,100.5199966430664
2019-06-07,97.11000061035156
2019-05-06,93.7300033569336
2019-04-04,92.54000091552734
2019-09-11,89.30999755859375
2019-11-29,86.51000213623047
2020-05-05,90.91000366210938
2019-12-02,90.27999877929688
2020-02-19,94.9000015258789
2020-05-08,92.9800033569336
2019-05-21,90.62000274658203
2019-03-18,82.62000274658203
2018-09-07,86.1500015258789
2018-08-06,87.0199966430664
2018-10-09,80.05000305175781
2019-02-14,85.7300033569336
2018-12-12,83.2300033569336
2019-07-24,88.43000030517578
2019-09-26,97.0999984741211
2019-10-28,88.8499984741211
2019-12-05,82.37000274658203
2020-05-11,85.54000091552734
2019-07-03,89.9800033569336
2020-02-25,89.3499984741211
2020-05-14,94.37999725341797
2020-02-28,90.61000061035156
2019-08-08,94.19000244140625
2019-06-05,91.48999786376953
2018-07-20,91.5999984741211
2018-08-21,93.12000274658203
2018-10-24,95.36000061035156
2019-04-02,97.79000091552734
2019-03-01,95.2300033569336
2019-01-28,97.37000274658203
2018-12-27,95.38999938964844
2019-09-09,95.19000244140625
2020-03-02,100.5
2020-05-20,100.38999938964844
2019-12-17,105.83999633789062
2020-03-05,105.3499984741211
2019-02-12,106.23999786376953
2019-01-11,103.36000061035156
2018-12-10,104.29000091552734
2019-08-23,102.26000213623047
2018-11-08,102.77999877929688
2019-07-22,103.06999969482422
2019-06-20,101.93000030517578
2018-09-05,97.87000274658203
2019-04-17,97.70999908447266
2019-09-24,95.86000061035156
2019-12-20,97.5999984741211
2020-05-26,99.19000244140625
2019-04-30,99.16999816894531
2019-12-23,100.5999984741211
2020-03-11,101.1500015258789
2020-05-29,101.88999938964844
2019-12-26,95.76000213623047
2020-06-01,95.37000274658203
2019-05-02,97.2300033569336
2019-02-27,98.08999633789062
2018-11-23,98.0999984741211
2019-08-06,97.30000305175781
2018-07-18,100.58000183105469
2018-09-20,101.0
2018-10-22,100.41999816894531
2019-07-05,100.08000183105469
2019-06-03,99.97000122070312
2019-10-09,102.91000366210938
2019-10-11,105.80000305175781
2020-03-17,105.70999908447266
2020-06-04,105.52999877929688
2019-10-14,103.01000213623047
2020-03-20,101.83999633789062
2018-11-06,99.0
2019-06-18,103.37999725341797
2019-05-17,102.7300033569336
2019-04-15,103.8499984741211
2019-03-14,100.4800033569336
2019-01-09,100.33999633789062
2018-08-02,100.54000091552734
2018-10-05,100.04000091552734
2019-08-21,101.41000366210938
2019-10-17,100.69000244140625
2020-03-23,100.47000122070312
2020-06-10,101.58999633789062
2019-02-25,100.87999725341797
2020-01-07,100.97000122070312
2020-03-26,102.88999938964844
2019-10-23,105.37000274658203
