Dates,AKAM
2019-09-06,79.16000366210938
2018-07-17,78.54000091552734
2018-09-19,77.55000305175781
2019-08-05,78.5199966430664
2019-10-08,80.38999938964844
2019-12-11,79.80999755859375
2019-11-27,78.72000122070312
2020-02-14,78.63999938964844
2020-05-06,78.37000274658203
2019-01-08,79.08000183105469
2018-12-07,79.8499984741211
2019-08-20,81.3499984741211
2018-11-05,80.37999725341797
2019-07-19,80.69000244140625
2018-10-04,80.91999816894531
2019-06-17,81.0199966430664
2019-05-16,80.91999816894531
2018-08-01,81.7300033569336
2019-03-13,81.87999725341797
2019-12-03,82.41000366210938
2020-02-20,82.73999786376953
2019-12-06,83.47000122070312
2020-05-12,83.55999755859375
2019-12-09,83.37000274658203
2020-02-26,84.0
2020-05-15,83.9000015258789
2019-03-28,83.16000366210938
2018-09-17,82.2699966430664
2018-08-16,83.08000183105469
2018-10-19,83.08000183105469
2019-04-29,84.04000091552734
2019-01-23,83.33000183105469
2019-09-04,85.0
2018-11-20,88.12000274658203
2019-07-02,89.44999694824219
2019-05-31,86.55999755859375
2019-12-12,85.01000213623047
2020-05-18,84.94000244140625
2019-09-27,87.16000366210938
2020-03-03,88.75
2020-05-21,89.12999725341797
2019-05-14,88.12999725341797
2018-08-31,88.08000183105469
2018-07-30,84.41000366210938
2018-10-02,85.83999633789062
2019-04-12,87.9000015258789
2019-03-11,86.94999694824219
2019-02-07,87.48999786376953
2019-07-17,89.16999816894531
2019-09-19,88.33000183105469
2019-10-21,88.44999694824219
2019-12-18,88.68000030517578
2020-03-06,88.05999755859375
2019-10-03,89.11000061035156
2020-03-09,90.0
2020-05-27,88.86000061035156
2019-12-24,90.12999725341797
2020-03-12,91.69999694824219
2018-12-20,92.80999755859375
2019-08-01,91.63999938964844
2018-08-14,88.66000366210938
2018-07-13,88.3499984741211
2018-10-17,90.55000305175781
2019-05-29,91.68000030517578
2019-03-26,90.05000305175781
2019-02-22,89.95999908447266
2019-10-04,91.5
2019-11-05,89.16999816894531
2019-12-27,89.7300033569336
2020-06-02,89.41999816894531
2019-12-30,90.38999938964844
2020-03-18,88.38999938964844
2020-06-05,90.04000091552734
2019-07-15,91.0
2018-12-03,90.23999786376953
2019-06-13,91.55000305175781
2019-01-04,90.55999755859375
2018-08-29,89.62999725341797
2019-02-05,91.51000213623047
2018-11-01,90.5199966430664
2019-08-16,89.63999938964844
2019-04-10,89.27999877929688
2019-09-17,89.41000366210938
2019-10-15,90.19999694824219
2020-01-02,89.26000213623047
2020-06-08,89.63999938964844
2019-10-18,90.87999725341797
2020-03-24,91.55000305175781
2020-06-11,91.43000030517578
2020-01-08,91.75
2019-04-25,91.9000015258789
2019-07-30,88.91000366210938
2019-02-20,90.55000305175781
2018-07-11,89.61000061035156
2018-09-13,89.80000305175781
2018-10-15,91.0
2019-06-28,87.66000366210938
2018-12-18,86.87000274658203
2018-11-16,86.77999877929688
2019-10-02,87.9800033569336
2020-03-27,87.66000366210938
2020-01-10,87.80000305175781
2019-10-24,87.58000183105469
2020-03-30,85.12000274658203
2020-06-17,84.2699966430664
2020-01-14,85.19000244140625
2020-04-02,84.69999694824219
2019-01-02,85.9000015258789
2019-08-14,85.97000122070312
2018-10-30,87.66999816894531
2019-06-11,88.75
2019-05-10,87.5
2019-04-08,87.0
2018-08-27,87.58000183105469
2018-07-26,88.29000091552734
2018-09-28,87.73999786376953
2019-03-07,88.83000183105469
2019-10-30,87.05000305175781
2020-01-17,86.55000305175781
2020-06-23,85.08999633789062
2020-04-08,86.06999969482422
2020-06-26,86.43000030517578
2019-03-22,84.87000274658203
2019-01-17,84.94999694824219
2019-08-29,83.97000122070312
2018-11-14,84.31999969482422
2019-06-26,83.80000305175781
2018-09-11,83.23999786376953
2018-07-09,85.23999786376953
2018-08-10,85.91000366210938
2019-04-23,84.44000244140625
2019-09-30,84.76000213623047
2020-01-23,85.30000305175781
2019-11-08,86.73999786376953
2020-04-14,86.16000366210938
2019-11-11,85.58999633789062
2020-01-29,86.06999969482422
2020-04-17,86.44000244140625
2018-07-24,85.7300033569336
2018-09-26,86.83999633789062
2019-05-08,86.44000244140625
2019-03-05,86.6500015258789
2019-02-01,88.95999908447266
2018-12-31,90.54000091552734
2018-11-29,92.0
2019-08-12,93.58999633789062
2019-07-11,94.0
2019-09-13,94.58000183105469
2019-11-14,94.13999938964844
2020-04-20,95.61000061035156
2020-02-04,96.0
2020-04-23,94.91999816894531
2018-12-14,95.51000213623047
2019-08-27,95.5
2018-08-08,97.19999694824219
2018-10-11,94.05999755859375
2018-11-12,94.7300033569336
2019-07-26,95.19999694824219
2019-06-24,94.48999786376953
2019-05-23,94.48999786376953
2019-03-20,94.01000213623047
2019-01-15,94.80000305175781
2019-11-20,95.73999786376953
2020-02-07,96.31999969482422
2020-02-10,96.43000030517578
2020-04-29,95.66000366210938
2019-11-26,96.20999908447266
2020-02-13,99.94999694824219
2019-01-30,96.69999694824219
2018-08-23,99.7699966430664
2018-09-24,99.29000091552734
2018-11-27,101.19999694824219
2018-10-26,101.9000015258789
2019-07-09,101.4000015258789
2019-06-07,97.0999984741211
2019-05-06,97.62000274658203
2019-04-04,94.56999969482422
2019-09-11,90.69999694824219
2019-11-29,86.61000061035156
2020-05-05,87.30999755859375
2019-12-02,90.52999877929688
2020-02-19,91.95999908447266
2020-05-08,92.12999725341797
2019-05-21,89.77999877929688
2019-03-18,83.80000305175781
2018-09-07,84.79000091552734
2018-08-06,84.22000122070312
2018-10-09,81.62000274658203
2019-02-14,84.37999725341797
2018-12-12,76.75
2019-07-24,85.30999755859375
2019-09-26,82.47000122070312
2019-10-28,93.69999694824219
2019-12-05,90.0199966430664
2020-05-11,84.16000366210938
2019-07-03,87.29000091552734
2020-02-25,90.12000274658203
2020-05-14,90.0199966430664
2020-02-28,93.02999877929688
2019-08-08,92.08999633789062
2019-06-05,92.88999938964844
2018-07-20,89.23999786376953
2018-08-21,91.44000244140625
2018-10-24,94.20999908447266
2019-04-02,98.12999725341797
2019-03-01,98.26000213623047
2019-01-28,96.2699966430664
2018-12-27,97.04000091552734
2019-09-09,95.0
2020-03-02,98.12999725341797
2020-05-20,100.5
2019-12-17,100.62999725341797
2020-03-05,106.88999938964844
2019-02-12,106.87999725341797
2019-01-11,106.2300033569336
2018-12-10,104.86000061035156
2019-08-23,104.80999755859375
2018-11-08,101.0999984741211
2019-07-22,104.38999938964844
2019-06-20,104.77999877929688
2018-09-05,98.05999755859375
2019-04-17,96.83999633789062
2019-09-24,96.36000061035156
2019-12-20,96.05000305175781
2020-05-26,98.91999816894531
2019-04-30,100.36000061035156
2019-12-23,101.27999877929688
2020-03-11,101.5199966430664
2020-05-29,101.30999755859375
2019-12-26,102.54000091552734
2020-06-01,97.0
2019-05-02,95.19999694824219
2019-02-27,96.08999633789062
2018-11-23,98.80000305175781
2019-08-06,98.2699966430664
2018-07-18,98.79000091552734
2018-09-20,100.45999908447266
2018-10-22,100.6500015258789
2019-07-05,102.0
2019-06-03,99.3499984741211
2019-10-09,99.91000366210938
2019-10-11,103.76000213623047
2020-03-17,105.05000305175781
2020-06-04,106.1500015258789
2019-10-14,105.5
2020-03-20,102.20999908447266
2018-11-06,101.31999969482422
2019-06-18,99.4800033569336
2019-05-17,103.26000213623047
2019-04-15,103.5
2019-03-14,102.88999938964844
2019-01-09,102.04000091552734
2018-08-02,99.68000030517578
2018-10-05,102.9000015258789
2019-08-21,100.69000244140625
2019-10-17,101.62000274658203
2020-03-23,101.9000015258789
2020-06-10,100.94999694824219
2019-02-25,102.05000305175781
2020-01-07,100.91999816894531
2020-03-26,101.0
2019-10-23,102.77999877929688
