Dates,AKAM
2018-10-16,66.87999725341797
2019-07-31,66.13999938964844
2019-05-28,65.86000061035156
2019-04-26,65.0
2020-04-28,63.790000915527344
2019-11-25,63.369998931884766
2020-02-12,64.04000091552734
2020-05-01,65.27999877929688
2020-05-04,65.7699966430664
2019-06-12,65.62000274658203
2019-04-09,65.5199966430664
2019-03-08,65.37999725341797
2019-02-04,64.55000305175781
2018-07-27,64.80000305175781
2018-08-28,63.93000030517578
2019-01-03,63.2400016784668
2019-08-15,63.939998626708984
2018-10-31,73.20999908447266
2019-09-16,73.98999786376953
2020-02-18,72.63999938964844
2020-05-07,72.97000122070312
2018-08-17,71.30999755859375
2019-12-04,69.83999633789062
2020-02-21,71.8499984741211
2018-12-17,72.55000305175781
2019-08-30,72.0
2018-11-15,71.20999908447266
2019-07-29,69.8499984741211
2019-06-27,70.0199966430664
2019-04-24,69.55000305175781
2018-07-10,70.13999938964844
2018-09-12,70.31999969482422
2019-02-19,68.29000091552734
2019-01-18,68.56999969482422
2020-02-24,68.30999755859375
2020-05-13,68.5
2019-12-10,68.26000213623047
2020-02-27,69.95999908447266
2019-12-13,69.30999755859375
2020-05-19,69.54000091552734
2019-03-06,70.45999908447266
2018-11-30,70.30999755859375
2019-08-13,69.68000030517578
2019-07-12,69.18000030517578
2019-06-10,67.52999877929688
2019-05-09,68.73999786376953
2018-07-25,68.9000015258789
2018-09-27,68.27999877929688
2018-10-29,67.44000244140625
2019-10-16,65.62999725341797
2019-12-16,65.16000366210938
2020-03-04,65.5999984741211
2020-05-22,63.279998779296875
2019-10-01,63.25
2019-12-19,60.0099983215332
2018-09-10,60.9900016784668
2019-05-24,61.689998626708984
2018-08-09,62.58000183105469
2019-04-22,61.58000183105469
2019-03-21,59.5
2019-01-16,58.83000183105469
2019-08-28,60.099998474121094
2018-11-13,61.56999969482422
2018-10-12,62.4900016784668
2019-06-25,63.97999954223633
2020-03-10,63.189998626708984
2020-05-28,63.5
2019-10-07,63.09000015258789
2020-03-13,64.44999694824219
2019-10-10,63.9900016784668
2020-03-16,65.19000244140625
2020-06-03,65.94999694824219
2018-11-28,65.5
2018-09-25,64.9000015258789
2018-07-23,64.91000366210938
2018-08-24,65.80999755859375
2019-07-10,65.0199966430664
2019-05-07,65.2300033569336
2019-04-05,64.80999755859375
2019-03-04,65.5
2019-01-31,65.54000091552734
2019-09-12,67.08000183105469
2019-12-31,68.30000305175781
2020-03-19,68.5
2020-01-03,67.1500015258789
2020-06-09,67.0999984741211
2019-02-15,68.54000091552734
2019-01-14,69.87000274658203
2018-07-06,71.19999694824219
2018-08-07,70.94000244140625
2018-10-10,71.37999725341797
2018-12-13,70.7699966430664
2019-08-26,70.80000305175781
2019-07-25,70.04000091552734
2019-05-22,69.88999938964844
2019-03-19,70.70999908447266
2020-01-06,69.93000030517578
2020-03-25,69.81999969482422
2020-06-12,70.08000183105469
2019-10-22,71.48999786376953
2020-01-09,71.79000091552734
2020-06-15,70.98999786376953
2019-10-25,71.68000030517578
2020-03-31,71.1500015258789
2020-06-18,70.6500015258789
2019-04-03,71.97000122070312
2018-08-22,72.80000305175781
2018-10-25,73.04000091552734
2019-01-29,73.12999725341797
2018-12-28,73.20999908447266
2018-11-26,73.0
2019-08-09,72.93000030517578
2019-07-08,73.02999877929688
2019-06-06,73.68000030517578
2019-09-10,73.43000030517578
2020-01-15,69.26000213623047
2020-04-03,70.8499984741211
2019-10-31,71.0199966430664
2020-04-06,71.41000366210938
2020-06-24,71.87000274658203
2018-11-09,73.0999984741211
2019-07-23,73.05000305175781
2019-06-21,73.77999877929688
2019-05-20,73.70999908447266
2019-04-18,74.08000183105469
2018-09-06,74.5
2018-10-08,74.5999984741211
2019-02-13,75.41999816894531
2018-12-11,75.73999786376953
2019-09-25,77.0999984741211
2020-01-21,77.0
2020-04-09,77.19000244140625
2019-11-06,77.25
2020-01-24,75.69999694824219
2020-01-27,76.7699966430664
2020-04-15,77.7300033569336
2018-12-26,78.69999694824219
2019-08-07,78.80000305175781
2019-06-04,79.08000183105469
2018-09-21,79.75
2018-07-19,80.08999633789062
2018-08-20,86.19000244140625
2018-10-23,81.05000305175781
2019-05-03,80.87999725341797
2019-04-01,79.04000091552734
2019-02-28,78.58000183105469
2019-11-12,77.61000061035156
2020-01-30,76.5199966430664
2019-11-15,76.86000061035156
2020-04-21,75.4800033569336
2019-04-16,76.37999725341797
2019-03-15,76.95999908447266
2019-02-11,78.5
2019-01-10,78.0999984741211
2019-08-22,77.68000030517578
2018-11-07,78.12999725341797
2018-08-03,79.29000091552734
2018-09-04,78.86000061035156
2019-06-19,78.4000015258789
2019-09-23,79.06999969482422
2019-11-18,77.88999938964844
2020-02-05,78.0999984741211
2020-04-24,76.33000183105469
2019-03-29,75.30000305175781
2019-11-21,75.93000030517578
2020-04-27,78.12000274658203
2020-02-11,78.37000274658203
2020-04-30,79.73999786376953
2019-05-01,80.98999786376953
2019-02-26,80.8499984741211
2019-01-25,79.68000030517578
2018-12-24,80.05000305175781
2019-09-06,79.20999908447266
2018-07-17,78.54000091552734
2018-09-19,78.38999938964844
2019-08-05,79.66000366210938
2019-10-08,80.77999877929688
2019-12-11,80.0
2019-11-27,79.33000183105469
2020-02-14,79.54000091552734
2020-05-06,79.37999725341797
2019-01-08,79.69000244140625
2018-12-07,80.22000122070312
2019-08-20,81.55999755859375
2018-11-05,80.95999908447266
2019-07-19,81.33000183105469
2018-10-04,81.80999755859375
2019-06-17,81.48999786376953
2019-05-16,81.48999786376953
2018-08-01,82.37999725341797
2019-03-13,82.31999969482422
2019-12-03,82.69000244140625
2020-02-20,83.66999816894531
2019-12-06,83.68000030517578
2020-05-12,84.04000091552734
2019-12-09,83.66999816894531
2020-02-26,84.73999786376953
2020-05-15,84.0999984741211
2019-03-28,83.91000366210938
2018-09-17,83.48999786376953
2018-08-16,83.31999969482422
2018-10-19,84.01000213623047
2019-04-29,84.4000015258789
2019-01-23,84.33000183105469
2019-09-04,90.76000213623047
2018-11-20,90.36000061035156
2019-07-02,90.0999984741211
2019-05-31,86.94999694824219
2019-12-12,86.13999938964844
2020-05-18,87.2300033569336
2019-09-27,89.04000091552734
2020-03-03,90.19999694824219
2020-05-21,90.12999725341797
2019-05-14,89.91999816894531
2018-08-31,88.08000183105469
2018-07-30,85.72000122070312
2018-10-02,87.13999938964844
2019-04-12,88.45999908447266
2019-03-11,87.47000122070312
2019-02-07,89.0199966430664
2019-07-17,89.3499984741211
2019-09-19,89.95999908447266
2019-10-21,88.44999694824219
2019-12-18,89.29000091552734
2020-03-06,88.52999877929688
2019-10-03,90.19000244140625
2020-03-09,90.0
2020-05-27,89.72000122070312
2019-12-24,91.0
2020-03-12,92.73999786376953
2018-12-20,93.12000274658203
2019-08-01,91.83999633789062
2018-08-14,88.66000366210938
2018-07-13,89.9800033569336
2018-10-17,92.0999984741211
2019-05-29,91.98999786376953
2019-03-26,90.19999694824219
2019-02-22,92.33999633789062
2019-10-04,91.9800033569336
2019-11-05,90.68000030517578
2019-12-27,89.97000122070312
2020-06-02,90.19999694824219
2019-12-30,90.38999938964844
2020-03-18,90.31999969482422
2020-06-05,90.75
2019-07-15,91.16000366210938
2018-12-03,91.7300033569336
2019-06-13,92.20999908447266
2019-01-04,91.01000213623047
2018-08-29,91.0999984741211
2019-02-05,91.80000305175781
2018-11-01,91.04000091552734
2019-08-16,89.9000015258789
2019-04-10,89.76000213623047
2019-09-17,90.62000274658203
2019-10-15,90.97000122070312
2020-01-02,89.98999786376953
2020-06-08,91.62999725341797
2019-10-18,90.98999786376953
2020-03-24,92.33000183105469
2020-06-11,91.73999786376953
2020-01-08,91.93000030517578
2019-04-25,92.5999984741211
2019-07-30,90.31999969482422
2019-02-20,90.91000366210938
2018-07-11,90.2699966430664
2018-09-13,90.0
2018-10-15,91.0
2019-06-28,87.87000274658203
2018-12-18,87.36000061035156
2018-11-16,87.80999755859375
2019-10-02,88.30000305175781
2020-03-27,88.30999755859375
2020-01-10,87.94999694824219
2019-10-24,88.13999938964844
2020-03-30,85.75
2020-06-17,85.91999816894531
2020-01-14,85.7699966430664
2020-04-02,85.7300033569336
2019-01-02,86.33999633789062
2019-08-14,87.91999816894531
2018-10-30,88.86000061035156
2019-06-11,89.06999969482422
2019-05-10,88.43000030517578
2019-04-08,87.58000183105469
2018-08-27,88.30000305175781
2018-07-26,88.62000274658203
2018-09-28,88.7300033569336
2019-03-07,88.83000183105469
2019-10-30,87.5199966430664
2020-01-17,86.69000244140625
2020-06-23,86.05000305175781
2020-04-08,86.62000274658203
2020-06-26,86.5
2019-03-22,85.55999755859375
2019-01-17,85.51000213623047
2019-08-29,84.75
2018-11-14,84.44999694824219
2019-06-26,84.68000030517578
2018-09-11,84.69000244140625
2018-07-09,85.7699966430664
2018-08-10,85.91000366210938
2019-04-23,85.37999725341797
2019-09-30,85.0
2020-01-23,87.0
2019-11-08,86.9000015258789
2020-04-14,86.16000366210938
2019-11-11,86.58000183105469
2020-01-29,86.69000244140625
2020-04-17,86.58999633789062
2018-07-24,86.45999908447266
2018-09-26,87.83000183105469
2019-05-08,87.5
2019-03-05,87.58000183105469
2019-02-01,91.1500015258789
2018-12-31,91.97000122070312
2018-11-29,93.22000122070312
2019-08-12,93.95999908447266
2019-07-11,95.36000061035156
2019-09-13,94.58999633789062
2019-11-14,95.80999755859375
2020-04-20,95.8499984741211
2020-02-04,96.0
2020-04-23,95.4800033569336
2018-12-14,96.1500015258789
2019-08-27,96.88999938964844
2018-08-08,97.75
2018-10-11,94.72000122070312
2018-11-12,95.43000030517578
2019-07-26,95.87999725341797
2019-06-24,95.2699966430664
2019-05-23,94.48999786376953
2019-03-20,94.27999877929688
2019-01-15,95.29000091552734
2019-11-20,96.04000091552734
2020-02-07,97.19999694824219
2020-02-10,97.4000015258789
2020-04-29,96.16999816894531
2019-11-26,96.87000274658203
2020-02-13,103.29000091552734
2019-01-30,100.48999786376953
2018-08-23,100.37999725341797
2018-09-24,101.23999786376953
2018-11-27,102.98999786376953
2018-10-26,103.33999633789062
2019-07-09,102.0
2019-06-07,98.54000091552734
2019-05-06,98.31999969482422
2019-04-04,95.58000183105469
2019-09-11,92.41999816894531
2019-11-29,87.80000305175781
2020-05-05,90.91999816894531
2019-12-02,93.08999633789062
2020-02-19,95.0
2020-05-08,93.86000061035156
2019-05-21,91.19000244140625
2019-03-18,86.69000244140625
2018-09-07,86.81999969482422
2018-08-06,87.83999633789062
2018-10-09,88.80000305175781
2019-02-14,86.93000030517578
2018-12-12,87.37000274658203
2019-07-24,90.9000015258789
2019-09-26,97.6500015258789
2019-10-28,98.26000213623047
2019-12-05,90.02999877929688
2020-05-11,88.20999908447266
2019-07-03,90.25
2020-02-25,93.77999877929688
2020-05-14,94.86000061035156
2020-02-28,93.0999984741211
2019-08-08,94.5
2019-06-05,95.0999984741211
2018-07-20,92.88999938964844
2018-08-21,95.95999908447266
2018-10-24,96.69000244140625
2019-04-02,98.4000015258789
2019-03-01,99.43000030517578
2019-01-28,97.7699966430664
2018-12-27,97.79000091552734
2019-09-09,95.37000274658203
2020-03-02,101.25
2020-05-20,100.87999725341797
2019-12-17,107.22000122070312
2020-03-05,107.04000091552734
2019-02-12,108.25
2019-01-11,107.38999938964844
2018-12-10,105.93000030517578
2019-08-23,104.80999755859375
2018-11-08,102.83000183105469
2019-07-22,104.38999938964844
2019-06-20,104.77999877929688
2018-09-05,98.51000213623047
2019-04-17,97.94999694824219
2019-09-24,97.87000274658203
2019-12-20,97.63999938964844
2020-05-26,100.47000122070312
2019-04-30,100.83999633789062
2019-12-23,102.47000122070312
2020-03-11,101.80999755859375
2020-05-29,103.1500015258789
2019-12-26,102.69000244140625
2020-06-01,97.58999633789062
2019-05-02,97.26000213623047
2019-02-27,99.0199966430664
2018-11-23,99.62000274658203
2019-08-06,99.3499984741211
2018-07-18,100.87999725341797
2018-09-20,101.94000244140625
2018-10-22,101.26000213623047
2019-07-05,102.16999816894531
2019-06-03,99.98999786376953
2019-10-09,104.48999786376953
2019-10-11,106.2699966430664
2020-03-17,106.45999908447266
2020-06-04,106.44999694824219
2019-10-14,105.5
2020-03-20,103.68000030517578
2018-11-06,101.83000183105469
2019-06-18,103.58999633789062
2019-05-17,103.26000213623047
2019-04-15,104.55999755859375
2019-03-14,104.41999816894531
2019-01-09,103.19000244140625
2018-08-02,101.4000015258789
2018-10-05,102.9000015258789
2019-08-21,102.5999984741211
2019-10-17,101.8499984741211
2020-03-23,102.66999816894531
2020-06-10,102.69999694824219
2019-02-25,103.19999694824219
2020-01-07,102.11000061035156
2020-03-26,102.95999908447266
2019-10-23,105.91999816894531
