Dates,PVH
2019-09-06,1214500.0
2018-07-17,1061100.0
2018-09-19,1324500.0
2019-08-05,940600.0
2019-10-08,1065500.0
2019-12-11,2188600.0
2019-11-27,1248300.0
2020-02-14,990500.0
2020-05-06,1048100.0
2019-01-08,863100.0
2018-12-07,1174300.0
2019-08-20,2029200.0
2018-11-05,1011300.0
2019-07-19,661700.0
2018-10-04,901700.0
2019-06-17,852200.0
2019-05-16,1229600.0
2018-08-01,1659600.0
2019-03-13,1757200.0
2019-12-03,1284700.0
2020-02-20,1815000.0
2019-12-06,1041600.0
2020-05-12,2941400.0
2019-12-09,1618600.0
2020-02-26,1096500.0
2020-05-15,866400.0
2019-03-28,996800.0
2018-09-17,925500.0
2018-08-16,1068900.0
2018-10-19,938100.0
2019-04-29,971400.0
2019-01-23,1481800.0
2019-09-04,1417600.0
2018-11-20,1807300.0
2019-07-02,2198200.0
2019-05-31,2211100.0
2019-12-12,1418400.0
2020-05-18,1386000.0
2019-09-27,1352600.0
2020-03-03,1104000.0
2020-05-21,1303800.0
2019-05-14,2110200.0
2018-08-31,1876500.0
2018-07-30,2416200.0
2018-10-02,1361200.0
2019-04-12,1135500.0
2019-03-11,871800.0
2019-02-07,730000.0
2019-07-17,1322400.0
2019-09-19,2124300.0
2019-10-21,1136300.0
2019-12-18,1113400.0
2020-03-06,1450200.0
2019-10-03,3998200.0
2020-03-09,1878800.0
2020-05-27,2436000.0
2019-12-24,3310000.0
2020-03-12,2163300.0
2018-12-20,1916300.0
2019-08-01,1972000.0
2018-08-14,2017900.0
2018-07-13,1459600.0
2018-10-17,1405300.0
2019-05-29,1030500.0
2019-03-26,1221900.0
2019-02-22,1378900.0
2019-10-04,977000.0
2019-11-05,1055200.0
2019-12-27,1428500.0
2020-06-02,1078600.0
2019-12-30,845000.0
2020-03-18,917100.0
2020-06-05,917100.0
2019-07-15,764500.0
2018-12-03,733000.0
2019-06-13,1580200.0
2019-01-04,1213500.0
2018-08-29,1222900.0
2019-02-05,1359500.0
2018-11-01,978500.0
2019-08-16,1070500.0
2019-04-10,913300.0
2019-09-17,1124700.0
2019-10-15,1194600.0
2020-01-02,823200.0
2020-06-08,583200.0
2019-10-18,634100.0
2020-03-24,939500.0
2020-06-11,797600.0
2020-01-08,888400.0
2019-04-25,1141400.0
2019-07-30,888600.0
2019-02-20,654700.0
2018-07-11,798400.0
2018-09-13,1118500.0
2018-10-15,867200.0
2019-06-28,624600.0
2018-12-18,906000.0
2018-11-16,665800.0
2019-10-02,891300.0
2020-03-27,1254400.0
2020-01-10,1022600.0
2019-10-24,1486900.0
2020-03-30,891100.0
2020-06-17,602100.0
2020-01-14,591600.0
2020-04-02,609500.0
2019-01-02,596900.0
2019-08-14,745400.0
2018-10-30,790900.0
2019-06-11,865600.0
2019-05-10,1024500.0
2019-04-08,1675200.0
2018-08-27,1066600.0
2018-07-26,2015100.0
2018-09-28,2388700.0
2019-03-07,1123700.0
2019-10-30,559900.0
2020-01-17,977000.0
2020-06-23,1222200.0
2020-04-08,1040300.0
2020-06-26,1262300.0
2019-03-22,955200.0
2019-01-17,800300.0
2019-08-29,832100.0
2018-11-14,775900.0
2019-06-26,799300.0
2018-09-11,883500.0
2018-07-09,647100.0
2018-08-10,946500.0
2019-04-23,753700.0
2019-09-30,847700.0
2020-01-23,966900.0
2019-11-08,674600.0
2020-04-14,190900.0
2019-11-11,290900.0
2020-01-29,497900.0
2020-04-17,356900.0
2018-07-24,383300.0
2018-09-26,835400.0
2019-05-08,642000.0
2019-03-05,684100.0
2019-02-01,549700.0
2018-12-31,631900.0
2018-11-29,1921000.0
2019-08-12,930700.0
2019-07-11,657700.0
2019-09-13,792200.0
2019-11-14,741700.0
2020-04-20,603200.0
2020-02-04,717000.0
2020-04-23,840400.0
2018-12-14,471200.0
2019-08-27,569400.0
2018-08-08,556200.0
2018-10-11,997900.0
2018-11-12,895300.0
2019-07-26,851400.0
2019-06-24,719500.0
2019-05-23,931600.0
2019-03-20,1042400.0
2019-01-15,1177400.0
2019-11-20,2265600.0
2020-02-07,951000.0
2020-02-10,883900.0
2020-04-29,1145400.0
2019-11-26,753600.0
2020-02-13,1486500.0
2019-01-30,901000.0
2018-08-23,863400.0
2018-09-24,1154800.0
2018-11-27,947100.0
2018-10-26,812500.0
2019-07-09,798000.0
2019-06-07,1162600.0
2019-05-06,1255600.0
2019-04-04,1389000.0
2019-09-11,1697100.0
2019-11-29,1834300.0
2020-05-05,1294300.0
2019-12-02,1167300.0
2020-02-19,1045600.0
2020-05-08,1307600.0
2019-05-21,1371500.0
2019-03-18,1518800.0
2018-09-07,1319100.0
2018-08-06,1393100.0
2018-10-09,2822900.0
2019-02-14,1918500.0
2018-12-12,1442200.0
2019-07-24,2230500.0
2019-09-26,1793800.0
2019-10-28,1835100.0
2019-12-05,2139300.0
2020-05-11,1573200.0
2019-07-03,1338900.0
2020-02-25,2013800.0
2020-05-14,2979100.0
2020-02-28,1890200.0
2019-08-08,1550500.0
2019-06-05,1444900.0
2018-07-20,2372000.0
2018-08-21,3786300.0
2018-10-24,2238300.0
2019-04-02,3774700.0
2019-03-01,3517500.0
2019-01-28,1972200.0
2018-12-27,2632900.0
2019-09-09,1461400.0
2020-03-02,1277500.0
2020-05-20,1884200.0
2019-12-17,1340200.0
2020-03-05,1823100.0
2019-02-12,1942700.0
2019-01-11,1494200.0
2018-12-10,1451000.0
2019-08-23,1484300.0
2018-11-08,2371600.0
2019-07-22,2198900.0
2019-06-20,2985600.0
2018-09-05,3059800.0
2019-04-17,2210900.0
2019-09-24,1910500.0
2019-12-20,1310900.0
2020-05-26,1546900.0
2019-04-30,1478800.0
2019-12-23,1391500.0
2020-03-11,1290900.0
2020-05-29,2070500.0
2019-12-26,1262400.0
2020-06-01,1801500.0
2019-05-02,1739500.0
2019-02-27,1619800.0
2018-11-23,1981100.0
2019-08-06,1569900.0
2018-07-18,1707900.0
2018-09-20,2129600.0
2018-10-22,1276300.0
2019-07-05,2172800.0
2019-06-03,2647600.0
2019-10-09,1946400.0
2019-10-11,7496100.0
2020-03-17,1588900.0
2020-06-04,1289700.0
2019-10-14,2112800.0
2020-03-20,2191800.0
2018-11-06,2233200.0
2019-06-18,2913500.0
2019-05-17,2169700.0
2019-04-15,1902100.0
2019-03-14,2609500.0
2019-01-09,5810800.0
2018-08-02,2274400.0
2018-10-05,2462100.0
2019-08-21,1721400.0
2019-10-17,1209100.0
2020-03-23,3084000.0
2020-06-10,1674100.0
2019-02-25,1710500.0
2020-01-07,2095600.0
2020-03-26,1686700.0
2019-10-23,2571600.0
