Dates,PVH
2020-04-27,87.94999694824219
2020-02-11,86.62999725341797
2020-04-30,86.8499984741211
2019-05-01,88.52999877929688
2019-02-26,88.58999633789062
2019-01-25,87.12999725341797
2018-12-24,87.87000274658203
2019-09-06,87.56999969482422
2018-07-17,87.30999755859375
2018-09-19,89.06999969482422
2019-08-05,87.55999755859375
2019-10-08,88.86000061035156
2019-12-11,89.97000122070312
2019-11-27,91.98999786376953
2020-02-14,91.04000091552734
2020-05-06,91.54000091552734
2019-01-08,92.37000274658203
2018-12-07,93.11000061035156
2019-08-20,94.11000061035156
2018-11-05,92.37999725341797
2019-07-19,92.98999786376953
2018-10-04,91.5199966430664
2019-06-17,91.83999633789062
2019-05-16,89.88999938964844
2018-08-01,87.30999755859375
2019-03-13,86.91999816894531
2019-12-03,88.41000366210938
2020-02-20,89.55999755859375
2019-12-06,90.38999938964844
2020-05-12,88.16000366210938
2019-12-09,87.16000366210938
2020-02-26,87.8499984741211
2020-05-15,86.61000061035156
2019-03-28,86.5999984741211
2018-09-17,87.93000030517578
2018-08-16,89.13999938964844
2018-10-19,88.04000091552734
2019-04-29,87.62000274658203
2019-01-23,87.05999755859375
2019-09-04,87.30999755859375
2018-11-20,80.80000305175781
2019-07-02,80.48999786376953
2019-05-31,75.5999984741211
2019-12-12,76.16999816894531
2020-05-18,76.41999816894531
2019-09-27,77.77999877929688
2020-03-03,74.61000061035156
2020-05-21,71.47000122070312
2019-05-14,71.5
2018-08-31,68.5999984741211
2018-07-30,67.41000366210938
2018-10-02,69.19999694824219
2019-04-12,71.91000366210938
2019-03-11,70.7699966430664
2019-02-07,71.33000183105469
2019-07-17,71.73999786376953
2019-09-19,68.76000213623047
2019-10-21,69.12000274658203
2019-12-18,69.62999725341797
2020-03-06,69.0
2019-10-03,73.41000366210938
2020-03-09,75.7300033569336
2020-05-27,74.08000183105469
2019-12-24,78.55000305175781
2020-03-12,82.5199966430664
2018-12-20,84.0
2019-08-01,85.5
2018-08-14,88.61000061035156
2018-07-13,87.54000091552734
2018-10-17,87.70999908447266
2019-05-29,90.38999938964844
2019-03-26,88.75
2019-02-22,87.41000366210938
2019-10-04,87.26000213623047
2019-11-05,86.12999725341797
2019-12-27,86.01000213623047
2020-06-02,84.43000030517578
2019-12-30,84.7699966430664
2020-03-18,85.5999984741211
2020-06-05,86.41000366210938
2019-07-15,86.87999725341797
2018-12-03,87.45999908447266
2019-06-13,85.66000366210938
2019-01-04,82.63999938964844
2018-08-29,81.12000274658203
2019-02-05,82.77999877929688
2018-11-01,83.5199966430664
2019-08-16,80.43000030517578
2019-04-10,81.62999725341797
2019-09-17,82.56999969482422
2019-10-15,85.22000122070312
2020-01-02,85.27999877929688
2020-06-08,86.54000091552734
2019-10-18,87.36000061035156
2020-03-24,86.70999908447266
2020-06-11,85.5199966430664
2020-01-08,88.47000122070312
2019-04-25,88.97000122070312
2019-07-30,90.70999908447266
2019-02-20,89.58000183105469
2018-07-11,89.0199966430664
2018-09-13,89.61000061035156
2018-10-15,88.2300033569336
2019-06-28,87.44000244140625
2018-12-18,85.2300033569336
2018-11-16,88.08999633789062
2019-10-02,90.91000366210938
2020-03-27,93.41999816894531
2020-01-10,92.3499984741211
2019-10-24,96.72000122070312
2020-03-30,95.43000030517578
2020-06-17,96.19999694824219
2020-01-14,96.08000183105469
2020-04-02,95.47000122070312
2019-01-02,96.88999938964844
2019-08-14,97.75
2018-10-30,97.80999755859375
2019-06-11,97.70999908447266
2019-05-10,96.2699966430664
2019-04-08,96.77999877929688
2018-08-27,97.38999938964844
2018-07-26,99.0
2018-09-28,99.41000366210938
2019-03-07,96.5999984741211
2019-10-30,95.87999725341797
2020-01-17,96.02999877929688
2020-06-23,93.29000091552734
2020-04-08,93.51000213623047
2020-06-26,97.87999725341797
2019-03-22,101.20999908447266
2019-01-17,101.0
2019-08-29,101.27999877929688
2018-11-14,100.30000305175781
2019-06-26,101.62999725341797
2018-09-11,104.23999786376953
2018-07-09,104.12999725341797
2018-08-10,103.52999877929688
2019-04-23,105.08000183105469
2019-09-30,104.58999633789062
2020-01-23,104.63999938964844
2019-11-08,104.08999633789062
2020-04-14,103.9800033569336
2019-11-11,104.33999633789062
2020-01-29,103.86000061035156
2020-04-17,103.13999938964844
2018-07-24,103.5999984741211
2018-09-26,104.55000305175781
2019-05-08,102.8499984741211
2019-03-05,101.97000122070312
2019-02-01,104.69000244140625
2018-12-31,105.61000061035156
2018-11-29,100.33000183105469
2019-08-12,100.41999816894531
2019-07-11,99.75
2019-09-13,99.81999969482422
2019-11-14,98.19000244140625
2020-04-20,99.04000091552734
2020-02-04,99.4000015258789
2020-04-23,98.76000213623047
2018-12-14,98.05000305175781
2019-08-27,95.08999633789062
2018-08-08,94.05999755859375
2018-10-11,91.23999786376953
2018-11-12,90.05999755859375
2019-07-26,89.75
2019-06-24,88.37999725341797
2019-05-23,86.66999816894531
2019-03-20,86.26000213623047
2019-01-15,87.02999877929688
2019-11-20,88.75
2020-02-07,88.61000061035156
2020-02-10,86.27999877929688
2020-04-29,85.0999984741211
2019-11-26,85.11000061035156
2020-02-13,88.22000122070312
2019-01-30,88.12999725341797
2018-08-23,88.2699966430664
2018-09-24,85.72000122070312
2018-11-27,85.86000061035156
2018-10-26,86.01000213623047
2019-07-09,84.06999969482422
2019-06-07,79.51000213623047
2019-05-06,76.45999908447266
2019-04-04,73.3499984741211
2019-09-11,70.0999984741211
2019-11-29,70.30000305175781
2020-05-05,71.93000030517578
2019-12-02,70.68000030517578
2020-02-19,71.31999969482422
2020-05-08,68.95999908447266
2019-05-21,67.31999969482422
2019-03-18,60.349998474121094
2018-09-07,60.91999816894531
2018-08-06,56.349998474121094
2018-10-09,44.02000045776367
2019-02-14,42.77000045776367
2018-12-12,40.310001373291016
2019-07-24,36.279998779296875
2019-09-26,29.40999984741211
2019-10-28,29.510000228881836
2019-12-05,31.3799991607666
2020-05-11,28.399999618530273
2019-07-03,31.010000228881836
2020-02-25,34.599998474121094
2020-05-14,36.0099983215332
2020-02-28,34.040000915527344
2019-08-08,34.13999938964844
2019-06-05,37.29999923706055
2018-07-20,31.81999969482422
2018-08-21,30.540000915527344
2018-10-24,29.020000457763672
2019-04-02,33.04999923706055
2019-03-01,43.68000030517578
2019-01-28,46.72999954223633
2018-12-27,48.59000015258789
2019-09-09,44.25
2020-03-02,46.13999938964844
2020-05-20,41.11000061035156
2019-12-17,39.869998931884766
2020-03-05,42.91999816894531
2019-02-12,40.619998931884766
2019-01-11,38.29999923706055
2018-12-10,39.15999984741211
2019-08-23,38.77000045776367
2018-11-08,39.79999923706055
2019-07-22,42.060001373291016
2019-06-20,47.68000030517578
2018-09-05,52.970001220703125
2019-04-17,49.060001373291016
2019-09-24,44.04999923706055
2019-12-20,41.77000045776367
2020-05-26,43.959999084472656
2019-04-30,41.369998931884766
2019-12-23,42.88999938964844
2020-03-11,43.77000045776367
2020-05-29,41.90999984741211
2019-12-26,42.119998931884766
2020-06-01,38.130001068115234
2019-05-02,36.34000015258789
2019-02-27,39.36000061035156
2018-11-23,42.939998626708984
2019-08-06,41.38999938964844
2018-07-18,41.779998779296875
2018-09-20,40.5099983215332
2018-10-22,43.2599983215332
2019-07-05,47.5
2019-06-03,51.59000015258789
2019-10-09,49.029998779296875
2019-10-11,44.91999816894531
2020-03-17,45.400001525878906
2020-06-04,47.86000061035156
2019-10-14,51.189998626708984
2020-03-20,52.56999969482422
2018-11-06,61.650001525878906
2019-06-18,63.599998474121094
2019-05-17,61.810001373291016
2019-04-15,59.04999923706055
2019-03-14,52.220001220703125
2019-01-09,46.16999816894531
2018-08-02,46.880001068115234
2018-10-05,50.63999938964844
2019-08-21,49.58000183105469
2019-10-17,48.029998779296875
2020-03-23,46.81999969482422
2020-06-10,45.619998931884766
2019-02-25,46.95000076293945
2020-01-07,46.709999084472656
2020-03-26,45.63999938964844
2019-10-23,44.20000076293945
