Dates,PVH
2018-06-20,156.82803344726562
2018-06-21,153.88783264160156
2018-06-25,151.5755157470703
2018-06-22,149.2532501220703
2018-06-26,153.31973266601562
2018-06-27,151.19679260253906
2018-06-28,150.86788940429688
2018-06-29,149.22335815429688
2018-07-02,148.03729248046875
2018-07-03,145.3861083984375
2018-07-05,145.33628845214844
2018-07-16,145.9342803955078
2018-09-18,149.16354370117188
2019-01-24,150.80807495117188
2019-09-05,147.1303253173828
2018-11-21,147.71836853027344
2020-01-13,147.77818298339844
2020-04-01,147.50904846191406
2020-06-19,150.9875030517578
2019-10-29,151.27651977539062
2020-01-16,153.04063415527344
2020-06-22,153.95761108398438
2018-10-03,154.85459899902344
2018-07-31,153.46920776367188
2019-03-12,156.46925354003906
2019-02-08,156.97755432128906
2019-01-07,153.56890869140625
2018-12-06,152.79148864746094
2019-08-19,153.01075744628906
2019-07-18,149.67185974121094
2019-05-15,150.289794921875
2019-09-20,150.34959411621094
2019-11-01,151.54563903808594
2020-04-07,153.22006225585938
2020-06-25,153.5988006591797
2020-06-16,155.66192626953125
2019-11-04,153.2300262451172
2020-01-22,152.73170471191406
2019-11-07,153.5090789794922
2020-04-13,148.04727172851562
2019-07-01,147.75823974609375
2019-05-30,148.69512939453125
2018-08-15,151.05723571777344
2018-10-18,152.04397583007812
2019-03-27,154.1768798828125
2019-01-22,153.46920776367188
2018-12-21,154.01739501953125
2019-09-03,154.14698791503906
2018-11-19,155.46092224121094
2019-08-02,156.1886749267578
2020-01-28,141.23475646972656
2020-04-16,142.72018432617188
2019-11-13,136.01084899902344
2020-01-31,136.519287109375
2018-12-04,135.98095703125
2018-11-02,132.14279174804688
2019-07-16,136.14044189453125
2018-08-30,137.8950653076172
2018-10-01,139.16114807128906
2019-06-14,139.2508544921875
2019-05-13,139.1112823486328
2019-04-11,138.1841583251953
2019-02-06,137.3766632080078
2019-09-18,138.622802734375
2020-02-03,142.13198852539062
2020-04-22,141.18490600585938
2019-11-19,140.068359375
2020-02-06,139.60975646972656
2019-11-22,142.25164794921875
2019-03-25,143.6074676513672
2019-02-21,143.9563751220703
2018-12-19,140.8858642578125
2018-07-12,136.70870971679688
2018-09-14,138.2838592529297
2018-08-13,133.7378692626953
2018-10-16,132.49168395996094
2019-07-31,134.01698303222656
2019-05-28,134.2064208984375
2019-04-26,124.36674499511719
2020-04-28,123.91812896728516
2019-11-25,125.66275787353516
2020-02-12,126.20108032226562
2020-05-01,129.3214569091797
2020-05-04,127.56687927246094
2019-06-12,125.91197967529297
2019-04-09,120.83761596679688
2019-03-08,121.20648193359375
2019-02-04,120.13976287841797
2018-07-27,118.82382202148438
2018-08-28,120.32918548583984
2019-01-03,118.18579864501953
2019-08-15,118.02628326416016
2018-10-31,117.69729614257812
2019-09-16,120.41891479492188
2020-02-18,125.4234848022461
2020-05-07,125.80232238769531
2018-08-17,126.83912658691406
2019-12-04,124.85523986816406
2020-02-21,123.82840728759766
2018-12-17,125.89204406738281
2019-08-30,121.0370101928711
2018-11-15,119.4718246459961
2019-07-29,120.06001281738281
2019-06-27,120.69804382324219
2019-04-24,116.98946380615234
2018-07-10,115.2947006225586
2018-09-12,110.55928802490234
2019-02-19,107.5784912109375
2019-01-18,111.34686279296875
2020-02-24,109.78169250488281
2020-05-13,112.21418762207031
2019-12-10,109.79881286621094
2020-02-27,110.60659790039062
2019-12-13,109.46971893310547
2020-05-19,110.20770263671875
2019-03-06,113.93746185302734
2018-11-30,106.99650573730469
2019-08-13,106.35826110839844
2019-07-12,102.15978240966797
2019-06-10,100.51428985595703
2019-05-09,98.81893157958984
2018-07-25,98.31033325195312
2018-09-27,94.33124542236328
2018-10-29,92.95501708984375
2019-10-16,91.09013366699219
2019-12-16,92.06745147705078
2020-03-04,91.21977996826172
2020-05-22,90.0928726196289
2019-10-01,88.47731018066406
2019-12-19,86.59247589111328
2018-09-10,91.90789031982422
2019-05-24,91.60871124267578
2018-08-09,92.08739471435547
2019-04-22,92.69572448730469
2019-03-21,93.23426055908203
2019-01-16,90.46185302734375
2019-08-28,93.61321258544922
2018-11-13,98.29039001464844
2018-10-12,101.07275390625
2019-06-25,102.32930755615234
2020-03-10,98.66934967041016
2020-05-28,105.48065948486328
2019-10-07,104.1941909790039
2020-03-13,104.13435363769531
2019-10-10,104.26399993896484
2020-03-16,107.26575469970703
2020-06-03,109.87859344482422
2018-11-28,104.76262664794922
2018-09-25,103.91494750976562
2018-07-23,105.70005798339844
2018-08-24,108.07354736328125
2019-07-10,108.15332794189453
2019-05-07,107.9538803100586
2019-04-05,110.04812622070312
2019-03-04,108.81153106689453
2019-01-31,108.46249389648438
2019-09-12,108.61207580566406
2019-12-31,111.50414276123047
2020-03-19,111.96288299560547
2020-01-03,110.89580535888672
2020-06-09,110.58665466308594
2019-02-15,112.47148132324219
2019-01-14,114.01724243164062
2018-07-06,112.22217559814453
2018-08-07,112.08255767822266
2018-10-10,112.5911636352539
2018-12-13,112.41165161132812
2019-08-26,113.74797821044922
2019-07-25,114.78514099121094
2019-05-22,117.29824829101562
2019-03-19,115.50316619873047
2020-01-06,115.40345001220703
2020-03-25,116.0299301147461
2020-06-12,114.56346893310547
2019-10-22,114.8427963256836
2020-01-09,111.83006286621094
2020-06-15,110.962158203125
2019-10-25,109.83487701416016
2020-03-31,109.99449920654297
2020-06-18,110.01444244384766
2019-04-03,111.72032928466797
2018-08-22,111.76023864746094
2018-10-25,112.84761810302734
2019-01-29,112.44857025146484
2018-12-28,110.243896484375
2018-11-26,111.18163299560547
2019-08-09,109.80496215820312
2019-07-08,106.83212280273438
2019-06-06,108.42827606201172
2019-09-10,106.95184326171875
2020-01-15,108.92707824707031
2020-04-03,109.83487701416016
2019-10-31,110.62297821044922
2020-04-06,126.95355987548828
2020-06-24,121.6563491821289
2018-11-09,124.72893524169922
2019-07-23,123.90091705322266
2019-06-21,124.18025970458984
2019-05-20,128.18060302734375
2019-04-18,126.95355987548828
2018-09-06,127.09322357177734
2018-10-08,126.29515075683594
2019-02-13,127.02340698242188
2018-12-11,126.60440826416016
2019-09-25,128.83901977539062
2020-01-21,128.42999267578125
2020-04-09,129.6370849609375
2019-11-06,132.0113525390625
2020-01-24,131.88165283203125
2020-01-27,130.61471557617188
2020-04-15,131.8118438720703
2018-12-26,132.39044189453125
2019-08-07,129.71688842773438
2019-06-04,130.7045135498047
2018-09-21,130.32542419433594
2018-07-19,128.67941284179688
2018-08-20,128.01101684570312
2018-10-23,127.5421371459961
2019-05-03,126.8737564086914
2019-04-01,123.68146514892578
2019-02-28,121.52665710449219
2019-11-12,121.1475830078125
2020-01-30,120.35948181152344
2019-11-15,119.1025161743164
2020-04-21,112.22911071777344
2019-04-16,112.09942626953125
2019-03-15,110.66287994384766
2019-02-11,110.13416290283203
2019-01-10,108.4482192993164
2019-08-22,105.80461120605469
2018-11-07,108.29749298095703
2018-08-03,109.34534454345703
2018-09-04,107.07000732421875
2019-06-19,106.74068450927734
2019-09-23,105.682861328125
2019-11-18,99.04649353027344
2020-02-05,84.31675720214844
2020-04-24,85.01531982421875
2019-03-29,87.5401382446289
2019-11-21,90.8633041381836
2020-04-27,89.07698059082031
2020-02-11,87.6998062133789
2020-04-30,88.18880462646484
2019-05-01,89.5859375
2019-02-26,88.51812744140625
2019-01-25,87.12100219726562
2018-12-24,89.5859375
2019-09-06,87.86946105957031
2018-07-17,88.13890075683594
2018-09-19,89.4561996459961
2019-08-05,87.68983459472656
2019-10-08,90.24458312988281
2019-12-11,93.06878662109375
2019-11-27,92.44007110595703
2020-02-14,91.10281372070312
2020-05-06,93.3681640625
2019-01-08,93.08873748779297
2018-12-07,94.44595336914062
2019-08-20,95.0646743774414
2018-11-05,93.52783966064453
2019-07-19,93.46796417236328
2018-10-04,92.62967681884766
2019-06-17,91.71156311035156
2019-05-16,89.88532257080078
2018-08-01,87.2906494140625
2019-03-13,88.05906677246094
2019-12-03,89.00712585449219
2020-02-20,90.29447937011719
2019-12-06,92.31034088134766
2020-05-12,89.38634490966797
2019-12-09,87.68983459472656
2020-02-26,88.06904602050781
2020-05-15,86.50227355957031
2019-03-28,87.87944030761719
2018-09-17,89.02708435058594
2018-08-16,89.19673156738281
2018-10-19,89.12687683105469
2019-04-29,88.89735412597656
2019-01-23,88.89735412597656
2019-09-04,88.73767852783203
2018-11-20,82.63023376464844
2019-07-02,80.3349380493164
2019-05-31,76.44293975830078
2019-12-12,77.70034790039062
2020-05-18,77.70034790039062
2019-09-27,78.41888427734375
2020-03-03,74.50691986083984
2020-05-21,71.95215606689453
2019-05-14,74.51689147949219
2018-08-31,69.21778869628906
2018-07-30,69.04813385009766
2018-10-02,70.57499694824219
2019-04-12,71.81244659423828
2019-03-11,71.69268798828125
2019-02-07,71.84239196777344
2019-07-17,72.59085845947266
2019-09-19,68.86849975585938
2019-10-21,70.33548736572266
2019-12-18,69.66686248779297
2020-03-06,71.42324829101562
2019-10-03,75.88446044921875
2020-03-09,75.68476867675781
2020-05-27,74.18704223632812
2019-12-24,80.95674133300781
2020-03-12,84.43144226074219
2018-12-20,85.26018524169922
2019-08-01,89.05441284179688
2018-08-14,90.40235900878906
2018-07-13,90.26256561279297
2018-10-17,90.2525863647461
2019-05-29,90.47225189208984
2019-03-26,90.48223876953125
2019-02-22,88.3155288696289
2019-10-04,88.88465881347656
2019-11-05,86.6081314086914
2019-12-27,85.97909545898438
2020-06-02,86.86773681640625
2019-12-30,85.61963653564453
2020-03-18,87.12734985351562
2020-06-05,86.6480712890625
2019-07-15,87.5866470336914
2018-12-03,88.09587097167969
2019-06-13,85.52977752685547
2019-01-04,82.77397918701172
2018-08-29,83.74249267578125
2019-02-05,84.35157012939453
2018-11-01,83.58273315429688
2019-08-16,80.68714141845703
2019-04-10,82.6341781616211
2019-09-17,83.672607421875
2019-10-15,87.5866470336914
2020-01-02,86.80783081054688
2020-06-08,87.42688751220703
2019-10-18,87.5167465209961
2020-03-24,87.24716186523438
2020-06-11,87.25714111328125
2020-01-08,89.21416473388672
2019-04-25,92.24954223632812
2019-07-30,91.61051177978516
2019-02-20,90.70189666748047
2018-07-11,92.62896728515625
2018-09-13,89.53367614746094
2018-10-15,88.28557586669922
2019-06-28,88.24563598632812
2018-12-18,87.02750396728516
2018-11-16,89.95303344726562
2019-10-02,93.238037109375
2020-03-27,94.80564880371094
2020-01-10,93.05830383300781
2019-10-24,97.51153564453125
2020-03-30,97.81107330322266
2020-06-17,96.57295989990234
2020-01-14,96.73271179199219
2020-04-02,96.58295440673828
2019-01-02,97.69125366210938
2019-08-14,99.76809692382812
2018-10-30,99.65825653076172
2019-06-11,98.05071258544922
2019-05-10,97.66130065917969
