Dates,PVH
2020-02-04,100.94999694824219
2020-04-23,98.7699966430664
2018-12-14,98.08000183105469
2019-08-27,96.88999938964844
2018-08-08,94.94999694824219
2018-10-11,91.41999816894531
2018-11-12,90.19999694824219
2019-07-26,89.91000366210938
2019-06-24,91.4000015258789
2019-05-23,87.16999816894531
2019-03-20,86.41999816894531
2019-01-15,87.1500015258789
2019-11-20,90.0
2020-02-07,88.87999725341797
2020-02-10,86.44999694824219
2020-04-29,85.37000274658203
2019-11-26,86.16000366210938
2020-02-13,89.88999938964844
2019-01-30,89.27999877929688
2018-08-23,89.37000274658203
2018-09-24,86.3499984741211
2018-11-27,86.12999725341797
2018-10-26,86.87999725341797
2019-07-09,84.66999816894531
2019-06-07,81.2300033569336
2019-05-06,76.95999908447266
2019-04-04,74.04000091552734
2019-09-11,73.05999755859375
2019-11-29,74.11000061035156
2020-05-05,74.58999633789062
2019-12-02,71.93000030517578
2020-02-19,73.79000091552734
2020-05-08,69.83999633789062
2019-05-21,69.18000030517578
2019-03-18,61.5
2018-09-07,63.59000015258789
2018-08-06,56.630001068115234
2018-10-09,44.25
2019-02-14,50.34000015258789
2018-12-12,40.75
2019-07-24,37.43000030517578
2019-09-26,33.25
2019-10-28,33.900001525878906
2019-12-05,31.56999969482422
2020-05-11,29.049999237060547
2019-07-03,35.52000045776367
2020-02-25,37.459999084472656
2020-05-14,39.029998779296875
2020-02-28,38.0
2019-08-08,38.220001220703125
2019-06-05,37.63999938964844
2018-07-20,32.630001068115234
2018-08-21,31.8700008392334
2018-10-24,30.989999771118164
2019-04-02,39.709999084472656
2019-03-01,46.72999954223633
2019-01-28,47.88999938964844
2018-12-27,49.5099983215332
2019-09-09,46.060001373291016
2020-03-02,47.959999084472656
2020-05-20,42.33000183105469
2019-12-17,40.040000915527344
2020-03-05,44.880001068115234
2019-02-12,40.880001068115234
2019-01-11,39.33000183105469
2018-12-10,39.189998626708984
2019-08-23,39.70000076293945
2018-11-08,41.36000061035156
2019-07-22,47.63999938964844
2019-06-20,50.619998931884766
2018-09-05,53.95000076293945
2019-04-17,49.22999954223633
2019-09-24,44.66999816894531
2019-12-20,44.43000030517578
2020-05-26,44.27000045776367
2019-04-30,42.5
2019-12-23,42.939998626708984
2020-03-11,46.02000045776367
2020-05-29,43.529998779296875
2019-12-26,42.150001525878906
2020-06-01,39.52000045776367
2019-05-02,41.22999954223633
2019-02-27,40.209999084472656
2018-11-23,44.47999954223633
2019-08-06,41.650001525878906
2018-07-18,41.9900016784668
2018-09-20,44.310001373291016
2018-10-22,44.150001525878906
2019-07-05,49.83000183105469
2019-06-03,53.849998474121094
2019-10-09,49.560001373291016
2019-10-11,45.470001220703125
2020-03-17,47.619998931884766
2020-06-04,49.61000061035156
2019-10-14,55.0099983215332
2020-03-20,57.130001068115234
2018-11-06,62.75
2019-06-18,69.45999908447266
2019-05-17,63.58000183105469
2019-04-15,59.61000061035156
2019-03-14,52.720001220703125
2019-01-09,49.61000061035156
2018-08-02,50.16999816894531
2018-10-05,52.56999969482422
2019-08-21,49.59000015258789
2019-10-17,49.720001220703125
2020-03-23,46.849998474121094
2020-06-10,47.5
2019-02-25,49.20000076293945
2020-01-07,47.599998474121094
2020-03-26,46.880001068115234
2019-10-23,44.65999984741211
