Dates,MAS
2018-10-12,31.8799991607666
2019-06-25,31.950000762939453
2020-03-10,32.43000030517578
2020-05-28,32.5099983215332
2019-10-07,32.369998931884766
2020-03-13,31.549999237060547
2019-10-10,31.34000015258789
2020-03-16,30.549999237060547
2020-06-03,31.84000015258789
2018-11-28,31.799999237060547
2018-09-25,31.309999465942383
2018-07-23,30.8799991607666
2018-08-24,31.90999984741211
2019-07-10,31.280000686645508
2019-05-07,31.959999084472656
2019-04-05,32.220001220703125
2019-03-04,32.0
2019-01-31,32.5
2019-09-12,33.04999923706055
2019-12-31,33.380001068115234
2020-03-19,33.18000030517578
2020-01-03,34.75
2020-06-09,35.72999954223633
2019-02-15,36.0
2019-01-14,36.599998474121094
2018-07-06,36.93000030517578
2018-08-07,36.779998779296875
2018-10-10,37.5
2018-12-13,37.189998626708984
2019-08-26,37.790000915527344
2019-07-25,37.470001220703125
2019-05-22,37.88999938964844
2019-03-19,38.09000015258789
2020-01-06,37.7599983215332
2020-03-25,37.630001068115234
2020-06-12,37.88999938964844
2019-10-22,40.5099983215332
2020-01-09,39.9900016784668
2020-06-15,39.959999084472656
2019-10-25,39.47999954223633
2020-03-31,39.189998626708984
2020-06-18,38.7400016784668
2019-04-03,39.25
2018-08-22,39.34000015258789
2018-10-25,39.43000030517578
2019-01-29,39.0099983215332
2018-12-28,39.060001373291016
2018-11-26,39.060001373291016
2019-08-09,39.290000915527344
2019-07-08,38.869998931884766
2019-06-06,38.540000915527344
2019-09-10,38.83000183105469
2020-01-15,38.31999969482422
2020-04-03,38.75
2019-10-31,38.81999969482422
2020-04-06,38.630001068115234
2020-06-24,39.400001525878906
2018-11-09,39.529998779296875
2019-07-23,39.34000015258789
2019-06-21,39.7400016784668
2019-05-20,39.619998931884766
2019-04-18,40.20000076293945
2018-09-06,40.63999938964844
2018-10-08,40.59000015258789
2019-02-13,40.290000915527344
2018-12-11,40.279998779296875
2019-09-25,40.5099983215332
2020-01-21,40.630001068115234
2020-04-09,40.66999816894531
2019-11-06,40.66999816894531
2020-01-24,40.029998779296875
2020-01-27,39.959999084472656
2020-04-15,39.63999938964844
2018-12-26,39.93000030517578
2019-08-07,39.119998931884766
2019-06-04,38.209999084472656
2018-09-21,38.720001220703125
2018-07-19,39.33000183105469
2018-08-20,39.130001068115234
2018-10-23,39.33000183105469
2019-05-03,39.849998474121094
2019-04-01,39.63999938964844
2019-02-28,39.77000045776367
2019-11-12,38.79999923706055
2020-01-30,37.93000030517578
2019-11-15,37.630001068115234
2020-04-21,37.15999984741211
2019-04-16,37.08000183105469
2019-03-15,37.0
2019-02-11,37.86000061035156
2019-01-10,37.959999084472656
2019-08-22,37.38999938964844
2018-11-07,37.84000015258789
2018-08-03,37.599998474121094
2018-09-04,37.45000076293945
2019-06-19,37.189998626708984
2019-09-23,37.22999954223633
2019-11-18,36.29999923706055
2020-02-05,36.02000045776367
2020-04-24,35.47999954223633
2019-03-29,35.06999969482422
2019-11-21,36.0099983215332
2020-04-27,37.38999938964844
2020-02-11,37.130001068115234
2020-04-30,37.65999984741211
2019-05-01,38.13999938964844
2019-02-26,38.20000076293945
2019-01-25,37.970001220703125
2018-12-24,38.369998931884766
2019-09-06,38.81999969482422
2018-07-17,38.33000183105469
2018-09-19,38.08000183105469
2019-08-05,38.0
2019-10-08,38.09000015258789
2019-12-11,38.47999954223633
2019-11-27,38.099998474121094
2020-02-14,38.959999084472656
2020-05-06,38.400001525878906
2019-01-08,39.0099983215332
2018-12-07,38.9900016784668
2019-08-20,39.75
2018-11-05,39.400001525878906
2019-07-19,39.88999938964844
2018-10-04,39.70000076293945
2019-06-17,39.630001068115234
2019-05-16,39.36000061035156
2018-08-01,39.220001220703125
2019-03-13,38.209999084472656
2019-12-03,38.22999954223633
2020-02-20,38.790000915527344
2019-12-06,39.13999938964844
2020-05-12,39.34000015258789
2019-12-09,38.36000061035156
2020-02-26,38.38999938964844
2020-05-15,37.849998474121094
2019-03-28,37.849998474121094
2018-09-17,38.310001373291016
2018-08-16,41.0
2018-10-19,41.16999816894531
2019-04-29,41.5
2019-01-23,40.380001068115234
2019-09-04,41.540000915527344
2018-11-20,40.79999923706055
2019-07-02,39.09000015258789
2019-05-31,39.369998931884766
2019-12-12,38.93000030517578
2020-05-18,38.849998474121094
2019-09-27,39.38999938964844
2020-03-03,39.52000045776367
2020-05-21,38.90999984741211
2019-05-14,38.91999816894531
2018-08-31,38.65999984741211
2018-07-30,38.150001525878906
2018-10-02,38.27000045776367
2019-04-12,39.099998474121094
2019-03-11,38.79999923706055
2019-02-07,40.77000045776367
2019-07-17,40.95000076293945
2019-09-19,40.25
2019-10-21,38.91999816894531
2019-12-18,39.689998626708984
2020-03-06,39.099998474121094
2019-10-03,40.56999969482422
2020-03-09,41.36000061035156
2020-05-27,40.400001525878906
2019-12-24,40.290000915527344
2020-03-12,41.0
2018-12-20,41.439998626708984
2019-08-01,42.0
2018-08-14,41.97999954223633
2018-07-13,42.5
2018-10-17,43.439998626708984
2019-05-29,43.5
2019-03-26,42.970001220703125
2019-02-22,43.25
2019-10-04,40.540000915527344
2019-11-05,41.33000183105469
2019-12-27,41.18000030517578
2020-06-02,40.209999084472656
2019-12-30,40.75
2020-03-18,40.349998474121094
2020-06-05,40.689998626708984
2019-07-15,41.63999938964844
2018-12-03,41.79999923706055
2019-06-13,42.29999923706055
2019-01-04,41.709999084472656
2018-08-29,40.650001525878906
2019-02-05,41.52000045776367
2018-11-01,42.209999084472656
2019-08-16,41.79999923706055
2019-04-10,41.93000030517578
2019-09-17,41.599998474121094
2019-10-15,42.29999923706055
2020-01-02,42.540000915527344
2020-06-08,42.619998931884766
2019-10-18,43.060001373291016
2020-03-24,43.95000076293945
2020-06-11,43.65999984741211
2020-01-08,44.130001068115234
2019-04-25,44.2599983215332
2019-07-30,44.279998779296875
2019-02-20,44.189998626708984
2018-07-11,44.209999084472656
2018-09-13,44.810001373291016
2018-10-15,44.38999938964844
2019-06-28,45.0
2018-12-18,46.08000183105469
2018-11-16,46.5
2019-10-02,46.900001525878906
2020-03-27,46.18000030517578
2020-01-10,46.41999816894531
2019-10-24,46.369998931884766
2020-03-30,46.150001525878906
2020-06-17,45.97999954223633
2020-01-14,46.220001220703125
2020-04-02,46.369998931884766
2019-01-02,46.470001220703125
2019-08-14,46.380001068115234
2018-10-30,45.58000183105469
2019-06-11,45.540000915527344
2019-05-10,45.70000076293945
2019-04-08,46.0
2018-08-27,46.099998474121094
2018-07-26,46.060001373291016
2018-09-28,46.86000061035156
2019-03-07,47.29999923706055
2019-10-30,47.0
2020-01-17,46.560001373291016
2020-06-23,45.209999084472656
2020-04-08,45.369998931884766
2020-06-26,45.66999816894531
2019-03-22,46.77000045776367
2019-01-17,46.11000061035156
2019-08-29,46.790000915527344
2018-11-14,45.90999984741211
2019-06-26,46.349998474121094
2018-09-11,47.65999984741211
2018-07-09,47.66999816894531
2018-08-10,47.18000030517578
2019-04-23,47.470001220703125
2019-09-30,47.31999969482422
2020-01-23,47.650001525878906
2019-11-08,48.0
2020-04-14,47.81999969482422
2019-11-11,48.189998626708984
2020-01-29,48.31999969482422
2020-04-17,48.16999816894531
2018-07-24,47.9900016784668
2018-09-26,48.20000076293945
2019-05-08,47.459999084472656
2019-03-05,47.2400016784668
2019-02-01,47.27000045776367
2018-12-31,47.22999954223633
2018-11-29,47.4900016784668
2019-08-12,47.439998626708984
2019-07-11,47.400001525878906
2019-09-13,47.72999954223633
2019-11-14,47.54999923706055
2020-04-20,48.2400016784668
2020-02-04,49.209999084472656
2020-04-23,48.88999938964844
2018-12-14,49.5
2019-08-27,49.029998779296875
2018-08-08,49.40999984741211
2018-10-11,47.72999954223633
2018-11-12,48.27000045776367
2019-07-26,49.0
2019-06-24,47.56999969482422
2019-05-23,48.52000045776367
2019-03-20,47.779998779296875
2019-01-15,49.0
2019-11-20,49.40999984741211
2020-02-07,50.0
2020-02-10,49.189998626708984
2020-04-29,48.619998931884766
2019-11-26,46.29999923706055
2020-02-13,47.900001525878906
2019-01-30,46.779998779296875
2018-08-23,46.2599983215332
2018-09-24,45.43000030517578
2018-11-27,45.599998474121094
2018-10-26,44.86000061035156
2019-07-09,45.06999969482422
2019-06-07,44.02000045776367
2019-05-06,45.130001068115234
2019-04-04,44.5
2019-09-11,43.56999969482422
2019-11-29,41.959999084472656
2020-05-05,41.59000015258789
2019-12-02,43.189998626708984
2020-02-19,43.83000183105469
2020-05-08,44.029998779296875
2019-05-21,42.68000030517578
2019-03-18,39.27000045776367
2018-09-07,40.33000183105469
2018-08-06,39.869998931884766
2018-10-09,36.880001068115234
2019-02-14,38.869998931884766
2018-12-12,36.29999923706055
2019-07-24,35.88999938964844
2019-09-26,34.400001525878906
2019-10-28,33.279998779296875
2019-12-05,32.619998931884766
2020-05-11,29.31999969482422
2019-07-03,28.709999084472656
2020-02-25,31.760000228881836
2020-05-14,34.18000030517578
2020-02-28,34.31999969482422
2019-08-08,34.75
2019-06-05,34.779998779296875
2018-07-20,33.06999969482422
2018-08-21,32.83000183105469
2018-10-24,33.40999984741211
2019-04-02,34.209999084472656
2019-03-01,37.029998779296875
2019-01-28,37.869998931884766
2018-12-27,39.68000030517578
2019-09-09,40.11000061035156
2020-03-02,40.11000061035156
2020-05-20,38.4900016784668
2019-12-17,38.220001220703125
2020-03-05,40.130001068115234
2019-02-12,39.22999954223633
2019-01-11,38.099998474121094
2018-12-10,39.22999954223633
2019-08-23,39.689998626708984
2018-11-08,39.900001525878906
2019-07-22,40.52000045776367
2019-06-20,42.18000030517578
2018-09-05,43.59000015258789
2019-04-17,40.97999954223633
2019-09-24,40.13999938964844
2019-12-20,39.619998931884766
2020-05-26,39.869998931884766
2019-04-30,40.9900016784668
2019-12-23,41.66999816894531
2020-03-11,41.83000183105469
2020-05-29,41.619998931884766
2019-12-26,41.54999923706055
2020-06-01,39.880001068115234
2019-05-02,39.34000015258789
2019-02-27,41.029998779296875
2018-11-23,44.099998474121094
2019-08-06,44.5
2018-07-18,45.77000045776367
2018-09-20,45.790000915527344
2018-10-22,45.130001068115234
2019-07-05,46.13999938964844
2019-06-03,47.31999969482422
2019-10-09,47.86000061035156
2019-10-11,45.599998474121094
2020-03-17,46.7400016784668
2020-06-04,46.91999816894531
2019-10-14,47.939998626708984
2020-03-20,48.33000183105469
2018-11-06,49.0
2019-06-18,48.529998779296875
2019-05-17,47.7400016784668
2019-04-15,47.880001068115234
2019-03-14,46.439998626708984
2019-01-09,46.720001220703125
2018-08-02,44.7400016784668
2018-10-05,48.7599983215332
2019-08-21,48.59000015258789
2019-10-17,48.2599983215332
2020-03-23,49.25
2020-06-10,48.25
2019-02-25,49.81999969482422
2020-01-07,48.7599983215332
2020-03-26,47.599998474121094
2019-10-23,48.599998474121094
