Dates,MAS
2018-11-15,30.579999923706055
2019-07-29,30.950000762939453
2019-06-27,31.1200008392334
2019-04-24,31.3799991607666
2018-07-10,31.290000915527344
2018-09-12,30.780000686645508
2019-02-19,30.649999618530273
2019-01-18,30.799999237060547
2020-02-24,30.850000381469727
2020-05-13,31.31999969482422
2019-12-10,31.040000915527344
2020-02-27,31.950000762939453
2019-12-13,31.280000686645508
2020-05-19,31.690000534057617
2019-03-06,32.529998779296875
2018-11-30,30.68000030517578
2019-08-13,30.489999771118164
2019-07-12,30.1299991607666
2019-06-10,29.940000534057617
2019-05-09,29.329999923706055
2018-07-25,29.6200008392334
2018-09-27,29.530000686645508
2018-10-29,29.540000915527344
2019-10-16,28.889999389648438
2019-12-16,28.889999389648438
2020-03-04,29.229999542236328
2020-05-22,28.979999542236328
2019-10-01,28.5
2019-12-19,27.540000915527344
2018-09-10,28.56999969482422
2019-05-24,29.149999618530273
2018-08-09,28.899999618530273
2019-04-22,29.239999771118164
2019-03-21,29.549999237060547
2019-01-16,29.06999969482422
2019-08-28,30.739999771118164
2018-11-13,31.600000381469727
2018-10-12,31.889999389648438
2019-06-25,32.7400016784668
2020-03-10,32.810001373291016
2020-05-28,32.560001373291016
2019-10-07,32.439998626708984
2020-03-13,31.450000762939453
2019-10-10,30.770000457763672
2020-03-16,31.610000610351562
2020-06-03,32.220001220703125
2018-11-28,30.989999771118164
2018-09-25,30.940000534057617
2018-07-23,31.469999313354492
2018-08-24,31.6200008392334
2019-07-10,32.11000061035156
2019-05-07,32.22999954223633
2019-04-05,32.18000030517578
2019-03-04,32.40999984741211
2019-01-31,33.040000915527344
2019-09-12,33.380001068115234
2019-12-31,33.189998626708984
2020-03-19,33.25
2020-01-03,35.52000045776367
2020-06-09,35.900001525878906
2019-02-15,36.22999954223633
2019-01-14,36.779998779296875
2018-07-06,37.18000030517578
2018-08-07,37.25
2018-10-10,37.459999084472656
2018-12-13,37.90999984741211
2019-08-26,37.56999969482422
2019-07-25,37.720001220703125
2019-05-22,37.810001373291016
2019-03-19,37.88999938964844
2020-01-06,37.7599983215332
2020-03-25,37.88999938964844
2020-06-12,37.560001373291016
2019-10-22,40.0
2020-01-09,39.959999084472656
2020-06-15,39.560001373291016
2019-10-25,39.349998474121094
2020-03-31,38.970001220703125
2020-06-18,39.2400016784668
2019-04-03,39.34000015258789
2018-08-22,39.2599983215332
2018-10-25,38.959999084472656
2019-01-29,38.90999984741211
2018-12-28,38.97999954223633
2018-11-26,39.150001525878906
2019-08-09,38.959999084472656
2019-07-08,38.560001373291016
2019-06-06,39.11000061035156
2019-09-10,38.25
2020-01-15,38.720001220703125
2020-04-03,38.810001373291016
2019-10-31,38.58000183105469
2020-04-06,39.119998931884766
2020-06-24,39.310001373291016
2018-11-09,39.310001373291016
2019-07-23,39.58000183105469
2019-06-21,39.59000015258789
2019-05-20,40.119998931884766
2019-04-18,40.75
2018-09-06,40.849998474121094
2018-10-08,40.25
2019-02-13,40.40999984741211
2018-12-11,40.310001373291016
2019-09-25,40.459999084472656
2020-01-21,40.529998779296875
2020-04-09,40.470001220703125
2019-11-06,39.9900016784668
2020-01-24,40.040000915527344
2020-01-27,39.70000076293945
2020-04-15,39.9900016784668
2018-12-26,39.9900016784668
2019-08-07,37.5
2019-06-04,38.47999954223633
2018-09-21,39.33000183105469
2018-07-19,39.060001373291016
2018-08-20,39.310001373291016
2018-10-23,39.7400016784668
2019-05-03,40.439998626708984
2019-04-01,40.09000015258789
2019-02-28,38.88999938964844
2019-11-12,38.279998779296875
2020-01-30,37.83000183105469
2019-11-15,37.939998626708984
2020-04-21,36.9900016784668
2019-04-16,37.349998474121094
2019-03-15,37.86000061035156
2019-02-11,38.15999984741211
2019-01-10,37.54999923706055
2019-08-22,37.66999816894531
2018-11-07,38.06999969482422
2018-08-03,37.93000030517578
2018-09-04,36.900001525878906
2019-06-19,37.279998779296875
2019-09-23,36.470001220703125
2019-11-18,35.91999816894531
2020-02-05,35.84000015258789
2020-04-24,34.91999816894531
2019-03-29,35.599998474121094
2019-11-21,37.189998626708984
2020-04-27,37.220001220703125
2020-02-11,37.43000030517578
2020-04-30,37.959999084472656
2019-05-01,37.880001068115234
2019-02-26,37.939998626708984
2019-01-25,38.16999816894531
2018-12-24,39.040000915527344
2019-09-06,38.290000915527344
2018-07-17,37.939998626708984
2018-09-19,37.849998474121094
2019-08-05,37.560001373291016
2019-10-08,38.65999984741211
2019-12-11,38.099998474121094
2019-11-27,38.849998474121094
2020-02-14,38.400001525878906
2020-05-06,38.88999938964844
2019-01-08,39.0
2018-12-07,39.2400016784668
2019-08-20,39.56999969482422
2018-11-05,39.689998626708984
2019-07-19,39.790000915527344
2018-10-04,39.84000015258789
2019-06-17,39.540000915527344
2019-05-16,39.290000915527344
2018-08-01,38.400001525878906
2019-03-13,38.119998931884766
2019-12-03,38.75
2020-02-20,38.939998626708984
2019-12-06,39.400001525878906
2020-05-12,38.630001068115234
2019-12-09,38.209999084472656
2020-02-26,37.849998474121094
2020-05-15,37.56999969482422
2019-03-28,38.599998474121094
2018-09-17,39.20000076293945
2018-08-16,42.380001068115234
2018-10-19,41.5
2019-04-29,40.779998779296875
2019-01-23,41.560001373291016
2019-09-04,40.77000045776367
2018-11-20,39.15999984741211
2019-07-02,39.970001220703125
2019-05-31,38.70000076293945
2019-12-12,39.5099983215332
2020-05-18,39.150001525878906
2019-09-27,39.83000183105469
2020-03-03,39.15999984741211
2020-05-21,38.849998474121094
2019-05-14,39.16999816894531
2018-08-31,37.91999816894531
2018-07-30,38.0
2018-10-02,38.459999084472656
2019-04-12,38.81999969482422
2019-03-11,39.63999938964844
2019-02-07,40.91999816894531
2019-07-17,40.560001373291016
2019-09-19,38.65999984741211
2019-10-21,39.40999984741211
2019-12-18,39.34000015258789
2020-03-06,40.02000045776367
2019-10-03,41.08000183105469
2020-03-09,40.72999954223633
2020-05-27,39.84000015258789
2019-12-24,40.65999984741211
2020-03-12,41.2599983215332
2018-12-20,41.75
2019-08-01,42.060001373291016
2018-08-14,42.369998931884766
2018-07-13,43.099998474121094
2018-10-17,43.189998626708984
2019-05-29,43.20000076293945
2019-03-26,42.720001220703125
2019-02-22,41.290000915527344
2019-10-04,41.47999954223633
2019-11-05,41.04999923706055
2019-12-27,40.630001068115234
2020-06-02,40.5099983215332
2019-12-30,40.2400016784668
2020-03-18,40.689998626708984
2020-06-05,41.459999084472656
2019-07-15,41.68000030517578
2018-12-03,41.68000030517578
2019-06-13,42.02000045776367
2019-01-04,40.90999984741211
2018-08-29,41.47999954223633
2019-02-05,42.5099983215332
2018-11-01,42.310001373291016
2019-08-16,41.459999084472656
2019-04-10,41.9900016784668
2019-09-17,41.849998474121094
2019-10-15,42.81999969482422
2020-01-02,42.5099983215332
2020-06-08,43.119998931884766
2019-10-18,43.68000030517578
2020-03-24,43.63999938964844
2020-06-11,43.849998474121094
2020-01-08,44.119998931884766
2019-04-25,44.27000045776367
2019-07-30,44.0099983215332
2019-02-20,44.16999816894531
2018-07-11,44.619998931884766
2018-09-13,44.560001373291016
2018-10-15,44.650001525878906
2019-06-28,46.220001220703125
2018-12-18,46.25
2018-11-16,46.65999984741211
2019-10-02,46.16999816894531
2020-03-27,46.560001373291016
2020-01-10,46.11000061035156
2019-10-24,46.22999954223633
2020-03-30,46.29999923706055
2020-06-17,46.150001525878906
2020-01-14,46.63999938964844
2020-04-02,46.66999816894531
2019-01-02,46.08000183105469
2019-08-14,45.630001068115234
2018-10-30,45.709999084472656
2019-06-11,45.61000061035156
2019-05-10,45.7599983215332
2019-04-08,46.119998931884766
2018-08-27,46.060001373291016
2018-07-26,46.41999816894531
2018-09-28,47.119998931884766
2019-03-07,47.130001068115234
2019-10-30,46.54999923706055
2020-01-17,45.86000061035156
2020-06-23,45.099998474121094
2020-04-08,45.56999969482422
2020-06-26,46.0099983215332
2019-03-22,46.36000061035156
2019-01-17,45.97999954223633
2019-08-29,45.84000015258789
2018-11-14,46.41999816894531
2019-06-26,47.41999816894531
2018-09-11,47.0099983215332
2018-07-09,47.099998474121094
2018-08-10,47.45000076293945
2019-04-23,47.540000915527344
2019-09-30,47.16999816894531
2020-01-23,47.869998931884766
2019-11-08,47.81999969482422
2020-04-14,47.9900016784668
2019-11-11,48.16999816894531
2020-01-29,48.130001068115234
2020-04-17,48.09000015258789
2018-07-24,47.9900016784668
2018-09-26,48.27000045776367
2019-05-08,47.900001525878906
2019-03-05,47.529998779296875
2019-02-01,47.08000183105469
2018-12-31,47.459999084472656
2018-11-29,47.41999816894531
2019-08-12,47.279998779296875
2019-07-11,47.7599983215332
2019-09-13,47.560001373291016
2019-11-14,48.0099983215332
2020-04-20,48.900001525878906
2020-02-04,49.09000015258789
2020-04-23,49.31999969482422
2018-12-14,49.290000915527344
2019-08-27,49.40999984741211
2018-08-08,48.54999923706055
2018-10-11,47.959999084472656
2018-11-12,48.72999954223633
2019-07-26,48.0
2019-06-24,48.689998626708984
2019-05-23,47.52000045776367
2019-03-20,48.20000076293945
2019-01-15,49.09000015258789
2019-11-20,49.900001525878906
2020-02-07,49.529998779296875
2020-02-10,48.810001373291016
2020-04-29,49.650001525878906
2019-11-26,47.529998779296875
2020-02-13,47.060001373291016
2019-01-30,46.4900016784668
2018-08-23,45.61000061035156
2018-09-24,45.54999923706055
2018-11-27,45.029998779296875
2018-10-26,45.400001525878906
2019-07-09,45.18000030517578
2019-06-07,45.099998474121094
2019-05-06,44.29999923706055
2019-04-04,44.33000183105469
2019-09-11,43.099998474121094
2019-11-29,41.31999969482422
2020-05-05,43.349998474121094
2019-12-02,43.16999816894531
2020-02-19,45.189998626708984
2020-05-08,43.939998626708984
2019-05-21,42.099998474121094
2019-03-18,39.040000915527344
2018-09-07,40.81999969482422
2018-08-06,39.529998779296875
2018-10-09,37.380001068115234
2019-02-14,39.790000915527344
2018-12-12,35.13999938964844
2019-07-24,36.38999938964844
2019-09-26,33.61000061035156
2019-10-28,32.58000183105469
2019-12-05,29.469999313354492
2020-05-11,27.530000686645508
2019-07-03,31.6200008392334
2020-02-25,34.119998931884766
2020-05-14,35.70000076293945
2020-02-28,34.650001525878906
2019-08-08,35.27000045776367
2019-06-05,34.56999969482422
2018-07-20,33.20000076293945
2018-08-21,33.0099983215332
2018-10-24,32.40999984741211
2019-04-02,35.380001068115234
2019-03-01,37.40999984741211
2019-01-28,39.540000915527344
2018-12-27,40.369998931884766
2019-09-09,39.40999984741211
2020-03-02,39.709999084472656
2020-05-20,38.22999954223633
2019-12-17,39.09000015258789
2020-03-05,39.9900016784668
2019-02-12,39.04999923706055
2019-01-11,38.459999084472656
2018-12-10,39.25
2019-08-23,39.68000030517578
2018-11-08,40.04999923706055
2019-07-22,41.529998779296875
2019-06-20,41.720001220703125
2018-09-05,41.5
2019-04-17,41.040000915527344
2019-09-24,40.040000915527344
2019-12-20,39.84000015258789
2020-05-26,40.81999969482422
2019-04-30,41.290000915527344
2019-12-23,41.54999923706055
2020-03-11,42.13999938964844
2020-05-29,41.540000915527344
2019-12-26,40.150001525878906
2020-06-01,39.86000061035156
2019-05-02,41.38999938964844
2019-02-27,42.720001220703125
2018-11-23,44.43000030517578
2019-08-06,45.15999984741211
2018-07-18,45.91999816894531
2018-09-20,44.939998626708984
2018-10-22,44.81999969482422
2019-07-05,46.790000915527344
2019-06-03,47.06999969482422
2019-10-09,46.83000183105469
2019-10-11,46.650001525878906
2020-03-17,46.70000076293945
2020-06-04,47.5
2019-10-14,48.560001373291016
2020-03-20,47.79999923706055
2018-11-06,48.630001068115234
2019-06-18,48.310001373291016
2019-05-17,47.84000015258789
2019-04-15,47.7599983215332
2019-03-14,45.529998779296875
2019-01-09,45.790000915527344
2018-08-02,47.029998779296875
2018-10-05,48.33000183105469
2019-08-21,48.380001068115234
2019-10-17,48.2599983215332
2020-03-23,48.4900016784668
2020-06-10,49.209999084472656
2019-02-25,49.099998474121094
2020-01-07,47.72999954223633
2020-03-26,48.70000076293945
2019-10-23,48.29999923706055
