Dates,MAS
2019-01-14,37.060001373291016
2018-07-06,37.310001373291016
2018-08-07,37.459999084472656
2018-10-10,37.630001068115234
2018-12-13,38.060001373291016
2019-08-26,37.880001068115234
2019-07-25,37.900001525878906
2019-05-22,38.20000076293945
2019-03-19,38.63999938964844
2020-01-06,38.099998474121094
2020-03-25,38.02000045776367
2020-06-12,38.02000045776367
2019-10-22,41.0
2020-01-09,40.34000015258789
2020-06-15,40.04999923706055
2019-10-25,39.88999938964844
2020-03-31,39.29999923706055
2020-06-18,39.25
2019-04-03,39.47999954223633
2018-08-22,39.47999954223633
2018-10-25,39.54999923706055
2019-01-29,39.220001220703125
2018-12-28,39.150001525878906
2018-11-26,39.31999969482422
2019-08-09,39.54999923706055
2019-07-08,38.9900016784668
2019-06-06,39.58000183105469
2019-09-10,38.88999938964844
2020-01-15,38.91999816894531
2020-04-03,39.08000183105469
2019-10-31,39.119998931884766
2020-04-06,39.15999984741211
2020-06-24,39.54999923706055
2018-11-09,39.75
2019-07-23,39.65999984741211
2019-06-21,39.939998626708984
2019-05-20,40.29999923706055
2019-04-18,40.83000183105469
2018-09-06,40.93000030517578
2018-10-08,40.619998931884766
2019-02-13,40.41999816894531
2018-12-11,40.400001525878906
2019-09-25,40.720001220703125
2020-01-21,40.65999984741211
2020-04-09,40.720001220703125
2019-11-06,40.70000076293945
2020-01-24,40.15999984741211
2020-01-27,39.959999084472656
2020-04-15,40.2400016784668
2018-12-26,40.5099983215332
2019-08-07,39.150001525878906
2019-06-04,39.18000030517578
2018-09-21,39.439998626708984
2018-07-19,39.33000183105469
2018-08-20,39.849998474121094
2018-10-23,39.790000915527344
2019-05-03,40.4900016784668
2019-04-01,40.119998931884766
2019-02-28,39.9900016784668
2019-11-12,38.93000030517578
2020-01-30,38.099998474121094
2019-11-15,38.0099983215332
2020-04-21,37.36000061035156
2019-04-16,37.650001525878906
2019-03-15,37.970001220703125
2019-02-11,38.4900016784668
2019-01-10,38.16999816894531
2019-08-22,37.88999938964844
2018-11-07,38.34000015258789
2018-08-03,38.18000030517578
2018-09-04,37.4900016784668
2019-06-19,37.310001373291016
2019-09-23,37.29999923706055
2019-11-18,36.56999969482422
2020-02-05,36.220001220703125
2020-04-24,35.47999954223633
2019-03-29,35.86000061035156
2019-11-21,37.22999954223633
2020-04-27,37.43000030517578
2020-02-11,37.4900016784668
2020-04-30,38.15999984741211
2019-05-01,38.52000045776367
2019-02-26,38.41999816894531
2019-01-25,38.349998474121094
2018-12-24,39.18000030517578
2019-09-06,39.0099983215332
2018-07-17,38.4900016784668
2018-09-19,38.779998779296875
2019-08-05,38.02000045776367
2019-10-08,38.779998779296875
2019-12-11,38.4900016784668
2019-11-27,38.959999084472656
2020-02-14,39.13999938964844
2020-05-06,39.029998779296875
2019-01-08,39.20000076293945
2018-12-07,39.47999954223633
2019-08-20,40.119998931884766
2018-11-05,39.720001220703125
2019-07-19,40.15999984741211
2018-10-04,39.869998931884766
2019-06-17,39.939998626708984
2019-05-16,39.380001068115234
2018-08-01,39.40999984741211
2019-03-13,38.439998626708984
2019-12-03,38.869998931884766
2020-02-20,39.060001373291016
2019-12-06,39.45000076293945
2020-05-12,39.34000015258789
2019-12-09,38.41999816894531
2020-02-26,38.56999969482422
2020-05-15,37.9900016784668
2019-03-28,38.65999984741211
2018-09-17,39.5
2018-08-16,42.58000183105469
2018-10-19,42.189998626708984
2019-04-29,41.709999084472656
2019-01-23,41.56999969482422
2019-09-04,41.689998626708984
2018-11-20,41.27000045776367
2019-07-02,40.08000183105469
2019-05-31,39.70000076293945
2019-12-12,39.54999923706055
2020-05-18,39.2599983215332
2019-09-27,39.959999084472656
2020-03-03,39.56999969482422
2020-05-21,39.150001525878906
2019-05-14,40.0099983215332
2018-08-31,38.72999954223633
2018-07-30,38.540000915527344
2018-10-02,38.56999969482422
2019-04-12,39.209999084472656
2019-03-11,39.9900016784668
2019-02-07,41.310001373291016
2019-07-17,41.150001525878906
2019-09-19,40.290000915527344
2019-10-21,39.459999084472656
2019-12-18,39.720001220703125
2020-03-06,40.20000076293945
2019-10-03,41.18000030517578
2020-03-09,41.45000076293945
2020-05-27,40.650001525878906
2019-12-24,40.709999084472656
2020-03-12,41.7400016784668
2018-12-20,42.279998779296875
2019-08-01,42.18000030517578
2018-08-14,42.45000076293945
2018-07-13,43.099998474121094
2018-10-17,43.5
2019-05-29,43.59000015258789
2019-03-26,43.27000045776367
2019-02-22,43.25
2019-10-04,41.630001068115234
2019-11-05,41.58000183105469
2019-12-27,41.36000061035156
2020-06-02,41.029998779296875
2019-12-30,40.959999084472656
2020-03-18,40.83000183105469
2020-06-05,41.68000030517578
2019-07-15,41.81999969482422
2018-12-03,41.97999954223633
2019-06-13,43.15999984741211
2019-01-04,41.75
2018-08-29,41.58000183105469
2019-02-05,42.54999923706055
2018-11-01,42.650001525878906
2019-08-16,42.13999938964844
2019-04-10,42.119998931884766
2019-09-17,42.2400016784668
2019-10-15,43.220001220703125
2020-01-02,42.68000030517578
2020-06-08,43.349998474121094
2019-10-18,44.060001373291016
2020-03-24,45.900001525878906
2020-06-11,44.119998931884766
2020-01-08,44.349998474121094
2019-04-25,44.52000045776367
2019-07-30,44.400001525878906
2019-02-20,44.369998931884766
2018-07-11,45.060001373291016
2018-09-13,44.90999984741211
2018-10-15,44.97999954223633
2019-06-28,46.470001220703125
2018-12-18,46.41999816894531
2018-11-16,46.65999984741211
2019-10-02,46.95000076293945
2020-03-27,46.849998474121094
2020-01-10,46.619998931884766
2019-10-24,46.650001525878906
2020-03-30,46.310001373291016
2020-06-17,46.38999938964844
2020-01-14,46.66999816894531
2020-04-02,46.689998626708984
2019-01-02,46.7599983215332
2019-08-14,46.439998626708984
2018-10-30,45.86000061035156
2019-06-11,45.869998931884766
2019-05-10,46.2599983215332
2019-04-08,46.34000015258789
2018-08-27,46.400001525878906
2018-07-26,46.540000915527344
2018-09-28,47.310001373291016
2019-03-07,47.5099983215332
2019-10-30,47.04999923706055
2020-01-17,46.630001068115234
2020-06-23,45.290000915527344
2020-04-08,46.040000915527344
2020-06-26,46.029998779296875
2019-03-22,46.790000915527344
2019-01-17,46.31999969482422
2019-08-29,46.790000915527344
2018-11-14,46.459999084472656
2019-06-26,47.58000183105469
2018-09-11,47.95000076293945
2018-07-09,47.79999923706055
2018-08-10,47.540000915527344
2019-04-23,47.59000015258789
2019-09-30,47.540000915527344
2020-01-23,47.900001525878906
2019-11-08,48.16999816894531
2020-04-14,48.040000915527344
2019-11-11,48.27000045776367
2020-01-29,48.31999969482422
2020-04-17,48.36000061035156
2018-07-24,48.25
2018-09-26,48.40999984741211
2019-05-08,47.91999816894531
2019-03-05,47.630001068115234
2019-02-01,47.540000915527344
2018-12-31,47.93000030517578
2018-11-29,47.65999984741211
2019-08-12,47.849998474121094
2019-07-11,47.84000015258789
2019-09-13,47.79999923706055
2019-11-14,48.02000045776367
2020-04-20,48.90999984741211
2020-02-04,49.5
2020-04-23,49.43000030517578
2018-12-14,49.900001525878906
2019-08-27,49.560001373291016
2018-08-08,49.52000045776367
2018-10-11,48.560001373291016
2018-11-12,48.88999938964844
2019-07-26,49.08000183105469
2019-06-24,48.720001220703125
2019-05-23,48.56999969482422
2019-03-20,48.5099983215332
2019-01-15,49.16999816894531
2019-11-20,49.939998626708984
2020-02-07,50.060001373291016
2020-02-10,49.33000183105469
2020-04-29,49.65999984741211
2019-11-26,48.040000915527344
2020-02-13,48.02000045776367
2019-01-30,46.81999969482422
2018-08-23,46.45000076293945
2018-09-24,45.650001525878906
2018-11-27,45.79999923706055
2018-10-26,45.459999084472656
2019-07-09,45.369998931884766
2019-06-07,45.25
2019-05-06,45.22999954223633
2019-04-04,45.04999923706055
2019-09-11,44.59000015258789
2019-11-29,42.529998779296875
2020-05-05,43.38999938964844
2019-12-02,44.5
2020-02-19,45.25
2020-05-08,44.77000045776367
2019-05-21,42.81999969482422
2019-03-18,40.22999954223633
2018-09-07,40.869998931884766
2018-08-06,41.15999984741211
2018-10-09,39.939998626708984
2019-02-14,40.040000915527344
2018-12-12,38.29999923706055
2019-07-24,37.599998474121094
2019-09-26,35.40999984741211
2019-10-28,34.060001373291016
2019-12-05,32.619998931884766
2020-05-11,30.079999923706055
2019-07-03,31.84000015258789
2020-02-25,35.349998474121094
2020-05-14,36.099998474121094
2020-02-28,35.20000076293945
2019-08-08,35.560001373291016
2019-06-05,35.2599983215332
2018-07-20,34.16999816894531
2018-08-21,33.4900016784668
2018-10-24,33.540000915527344
2019-04-02,35.54999923706055
2019-03-01,38.290000915527344
2019-01-28,39.72999954223633
2018-12-27,40.900001525878906
2019-09-09,40.15999984741211
2020-03-02,40.369998931884766
2020-05-20,39.11000061035156
2019-12-17,39.279998779296875
2020-03-05,40.75
2019-02-12,39.939998626708984
2019-01-11,39.02000045776367
2018-12-10,39.52000045776367
2019-08-23,40.56999969482422
2018-11-08,40.2400016784668
2019-07-22,41.81999969482422
2019-06-20,42.91999816894531
2018-09-05,43.93000030517578
2019-04-17,41.779998779296875
2019-09-24,40.599998474121094
2019-12-20,39.939998626708984
2020-05-26,41.06999969482422
2019-04-30,41.47999954223633
2019-12-23,42.349998474121094
2020-03-11,42.45000076293945
2020-05-29,41.81999969482422
2019-12-26,41.70000076293945
2020-06-01,40.130001068115234
2019-05-02,41.43000030517578
2019-02-27,42.849998474121094
2018-11-23,44.83000183105469
2019-08-06,45.95000076293945
2018-07-18,47.130001068115234
2018-09-20,46.27000045776367
2018-10-22,45.150001525878906
2019-07-05,47.29999923706055
2019-06-03,47.709999084472656
2019-10-09,47.88999938964844
2019-10-11,46.790000915527344
2020-03-17,46.79999923706055
2020-06-04,47.630001068115234
2019-10-14,48.849998474121094
2020-03-20,48.5099983215332
2018-11-06,49.04999923706055
2019-06-18,49.209999084472656
2019-05-17,48.310001373291016
2019-04-15,48.16999816894531
2019-03-14,46.970001220703125
2019-01-09,46.790000915527344
2018-08-02,47.040000915527344
2018-10-05,49.209999084472656
2019-08-21,49.119998931884766
2019-10-17,48.599998474121094
2020-03-23,49.25
2020-06-10,49.369998931884766
2019-02-25,50.099998474121094
2020-01-07,49.16999816894531
2020-03-26,48.81999969482422
2019-10-23,48.77000045776367
