Dates,EQR
2019-10-24,2025900.0
2020-03-30,978300.0
2020-06-17,856700.0
2020-01-14,1435600.0
2020-04-02,1375600.0
2019-01-02,1309500.0
2019-08-14,1412300.0
2018-10-30,927000.0
2019-06-11,982800.0
2019-05-10,954000.0
2019-04-08,1969300.0
2018-08-27,2695100.0
2018-07-26,1808100.0
2018-09-28,3606600.0
2019-03-07,1316400.0
2019-10-30,762900.0
2020-01-17,2634400.0
2020-06-23,1802400.0
2020-04-08,1985200.0
2020-06-26,1489000.0
2019-03-22,1223800.0
2019-01-17,1066400.0
2019-08-29,1096700.0
2018-11-14,1376700.0
2019-06-26,2147400.0
2018-09-11,1762300.0
2018-07-09,1991900.0
2018-08-10,1603800.0
2019-04-23,2775400.0
2019-09-30,2198600.0
2020-01-23,5480000.0
2019-11-08,1087000.0
2020-04-14,409400.0
2019-11-11,833900.0
2020-01-29,1008400.0
2020-04-17,1166000.0
2018-07-24,1265600.0
2018-09-26,1797800.0
2019-05-08,1326500.0
2019-03-05,1764300.0
2019-02-01,1194800.0
2018-12-31,2388900.0
2018-11-29,892800.0
2019-08-12,1291000.0
2019-07-11,1397500.0
2019-09-13,1223500.0
2019-11-14,1228100.0
2020-04-20,1021600.0
2020-02-04,1797400.0
2020-04-23,1577300.0
2018-12-14,1427400.0
2019-08-27,1308500.0
2018-08-08,1117900.0
2018-10-11,1198900.0
2018-11-12,1473500.0
2019-07-26,2311000.0
2019-06-24,1820300.0
2019-05-23,1514200.0
2019-03-20,1560500.0
2019-01-15,815100.0
2019-11-20,976500.0
2020-02-07,1141500.0
2020-02-10,1517500.0
2020-04-29,1477800.0
2019-11-26,1265200.0
2020-02-13,1418200.0
2019-01-30,1202500.0
2018-08-23,939200.0
2018-09-24,879800.0
2018-11-27,1068500.0
2018-10-26,1023800.0
2019-07-09,1517400.0
2019-06-07,1059000.0
2019-05-06,1270500.0
2019-04-04,1997300.0
2019-09-11,2179500.0
2019-11-29,3257500.0
2020-05-05,2325400.0
2019-12-02,2805400.0
2020-02-19,2379500.0
2020-05-08,1623600.0
2019-05-21,2233500.0
2019-03-18,3436000.0
2018-09-07,4259800.0
2018-08-06,3700900.0
2018-10-09,5119200.0
2019-02-14,4670800.0
2018-12-12,4111800.0
2019-07-24,3220800.0
2019-09-26,3663700.0
2019-10-28,3510900.0
2019-12-05,3495100.0
2020-05-11,3682000.0
2019-07-03,3835100.0
2020-02-25,3843900.0
2020-05-14,3252400.0
2020-02-28,2830600.0
2019-08-08,3550300.0
2019-06-05,5240400.0
2018-07-20,2907300.0
2018-08-21,3175700.0
2018-10-24,2757900.0
2019-04-02,2530800.0
2019-03-01,2742400.0
2019-01-28,3264600.0
2018-12-27,3806000.0
2019-09-09,1482700.0
2020-03-02,1580600.0
2020-05-20,2252300.0
2019-12-17,2300400.0
2020-03-05,1790400.0
2019-02-12,2056000.0
2019-01-11,2757700.0
2018-12-10,1703500.0
2019-08-23,1989100.0
2018-11-08,2210600.0
2019-07-22,1375600.0
2019-06-20,1962100.0
2018-09-05,2047000.0
2019-04-17,1843100.0
2019-09-24,2073100.0
2019-12-20,2262600.0
2020-05-26,2763300.0
2019-04-30,2807300.0
2019-12-23,5138300.0
2020-03-11,2169300.0
2020-05-29,2387200.0
2019-12-26,3823600.0
2020-06-01,3524500.0
2019-05-02,3291300.0
2019-02-27,5298400.0
2018-11-23,2779600.0
2019-08-06,3056400.0
2018-07-18,3141400.0
2018-09-20,2463200.0
2018-10-22,2835300.0
2019-07-05,3796700.0
2019-06-03,4037600.0
2019-10-09,4583200.0
2019-10-11,5723700.0
2020-03-17,3035300.0
2020-06-04,3076700.0
2019-10-14,6278700.0
2020-03-20,3720700.0
2018-11-06,4172300.0
2019-06-18,3252400.0
2019-05-17,2145300.0
2019-04-15,2025300.0
2019-03-14,2959500.0
2019-01-09,4423900.0
2018-08-02,2981500.0
2018-10-05,2406800.0
2019-08-21,1661000.0
2019-10-17,3533600.0
2020-03-23,6981700.0
2020-06-10,2840500.0
2019-02-25,2805900.0
2020-01-07,4946900.0
2020-03-26,3591200.0
2019-10-23,3305400.0
