Dates,EQR
2018-11-07,76.0
2018-08-03,76.33999633789062
2018-09-04,76.51000213623047
2019-06-19,77.37999725341797
2019-09-23,77.56999969482422
2019-11-18,76.41999816894531
2020-02-05,75.80000305175781
2020-04-24,76.20999908447266
2019-03-29,76.75
2019-11-21,76.13999938964844
2020-04-27,76.08999633789062
2020-02-11,77.3499984741211
2020-04-30,78.0999984741211
2019-05-01,78.05000305175781
2019-02-26,77.94999694824219
2019-01-25,77.83000183105469
2018-12-24,77.54000091552734
2019-09-06,78.0
2018-07-17,78.48999786376953
2018-09-19,79.19999694824219
2019-08-05,77.69999694824219
2019-10-08,78.66999816894531
2019-12-11,79.04000091552734
2019-11-27,78.33999633789062
2020-02-14,78.36000061035156
2020-05-06,76.83999633789062
2019-01-08,75.56999969482422
2018-12-07,75.68000030517578
2019-08-20,76.37000274658203
2018-11-05,76.3499984741211
2019-07-19,77.70999908447266
2018-10-04,77.88999938964844
2019-06-17,78.05000305175781
2019-05-16,78.75
2018-08-01,79.44999694824219
2019-03-13,79.83000183105469
2019-12-03,79.44000244140625
2020-02-20,79.0
2019-12-06,78.95999908447266
2020-05-12,78.9800033569336
2019-12-09,78.55999755859375
2020-02-26,78.77999877929688
2020-05-15,77.19999694824219
2019-03-28,76.88999938964844
2018-09-17,78.11000061035156
2018-08-16,77.80999755859375
2018-10-19,78.2300033569336
2019-04-29,78.75
2019-01-23,79.55000305175781
2019-09-04,79.93000030517578
2018-11-20,78.81999969482422
2019-07-02,79.61000061035156
2019-05-31,80.4800033569336
2019-12-12,78.33000183105469
2020-05-18,79.04000091552734
2019-09-27,79.9000015258789
2020-03-03,80.7699966430664
2020-05-21,81.19000244140625
2019-05-14,81.11000061035156
2018-08-31,81.05000305175781
2018-07-30,80.11000061035156
2018-10-02,81.36000061035156
2019-04-12,82.0
2019-03-11,82.94999694824219
2019-02-07,82.4000015258789
2019-07-17,82.72000122070312
2019-09-19,82.95999908447266
2019-10-21,83.19000244140625
2019-12-18,83.98999786376953
2020-03-06,83.8499984741211
2019-10-03,83.8499984741211
2020-03-09,84.5
2020-05-27,84.63999938964844
2019-12-24,86.20999908447266
2020-03-12,86.12000274658203
2018-12-20,86.25
2019-08-01,86.5199966430664
2018-08-14,84.70999908447266
2018-07-13,84.25
2018-10-17,85.5999984741211
2019-05-29,85.05000305175781
2019-03-26,84.5199966430664
2019-02-22,85.29000091552734
2019-10-04,85.86000061035156
2019-11-05,85.25
2019-12-27,85.80999755859375
2020-06-02,84.47000122070312
2019-12-30,85.43000030517578
2020-03-18,85.5999984741211
2020-06-05,86.43000030517578
2019-07-15,86.44000244140625
2018-12-03,86.12999725341797
2019-06-13,86.11000061035156
2019-01-04,86.1500015258789
2018-08-29,85.94999694824219
2019-02-05,87.08000183105469
2018-11-01,87.05999755859375
2019-08-16,87.69000244140625
2019-04-10,87.7300033569336
2019-09-17,87.29000091552734
2019-10-15,88.12999725341797
2020-01-02,87.43000030517578
2020-06-08,87.58000183105469
2019-10-18,87.62999725341797
2020-03-24,87.66999816894531
2020-06-11,87.62000274658203
2020-01-08,88.11000061035156
2019-04-25,89.11000061035156
2019-07-30,88.30000305175781
2019-02-20,87.8499984741211
2018-07-11,87.37999725341797
2018-09-13,87.58000183105469
2018-10-15,87.19999694824219
2019-06-28,87.94999694824219
2018-12-18,88.94000244140625
2018-11-16,88.66999816894531
2019-10-02,87.87000274658203
2020-03-27,86.47000122070312
2020-01-10,85.02999877929688
2019-10-24,85.12000274658203
2020-03-30,83.83000183105469
2020-06-17,84.11000061035156
2020-01-14,84.26000213623047
2020-04-02,83.7699966430664
2019-01-02,85.19999694824219
2019-08-14,85.80000305175781
2018-10-30,86.68000030517578
2019-06-11,87.08999633789062
2019-05-10,87.06999969482422
2019-04-08,86.31999969482422
2018-08-27,85.2300033569336
2018-07-26,85.02999877929688
2018-09-28,84.7300033569336
2019-03-07,85.19000244140625
2019-10-30,85.7699966430664
2020-01-17,84.86000061035156
2020-06-23,83.62000274658203
2020-04-08,83.36000061035156
2020-06-26,84.05999755859375
2019-03-22,84.54000091552734
2019-01-17,84.54000091552734
2019-08-29,84.8499984741211
2018-11-14,84.1500015258789
2019-06-26,82.5999984741211
2018-09-11,81.94000244140625
2018-07-09,81.19000244140625
2018-08-10,81.77999877929688
2019-04-23,79.4800033569336
2019-09-30,80.36000061035156
2020-01-23,79.47000122070312
2019-11-08,80.72000122070312
2020-04-14,79.83999633789062
2019-11-11,80.58999633789062
2020-01-29,80.94000244140625
2020-04-17,80.69999694824219
2018-07-24,80.29000091552734
2018-09-26,81.31999969482422
2019-05-08,79.44999694824219
2019-03-05,80.63999938964844
2019-02-01,79.86000061035156
2018-12-31,79.91999816894531
2018-11-29,79.93000030517578
2019-08-12,80.58000183105469
2019-07-11,81.05999755859375
2019-09-13,81.88999938964844
2019-11-14,81.62999725341797
2020-04-20,82.19000244140625
2020-02-04,82.44999694824219
2020-04-23,82.94000244140625
2018-12-14,83.62999725341797
2019-08-27,82.41999816894531
2018-08-08,83.25
2018-10-11,82.44999694824219
2018-11-12,82.4800033569336
2019-07-26,86.19999694824219
2019-06-24,81.95999908447266
2019-05-23,83.98999786376953
2019-03-20,83.3499984741211
2019-01-15,83.0
2019-11-20,83.55999755859375
2020-02-07,83.5199966430664
2020-02-10,84.12000274658203
2020-04-29,84.73999786376953
2019-11-26,84.8499984741211
2020-02-13,84.6500015258789
2019-01-30,84.62000274658203
2018-08-23,85.56999969482422
2018-09-24,86.68000030517578
2018-11-27,86.19000244140625
2018-10-26,85.4000015258789
2019-07-09,86.18000030517578
2019-06-07,86.37000274658203
2019-05-06,86.04000091552734
2019-04-04,83.91999816894531
2019-09-11,82.4000015258789
2019-11-29,77.16000366210938
2020-05-05,75.55999755859375
2019-12-02,79.08999633789062
2020-02-19,79.69000244140625
2020-05-08,79.91999816894531
2019-05-21,77.30000305175781
2019-03-18,73.1500015258789
2018-09-07,76.1500015258789
2018-08-06,78.01000213623047
2018-10-09,70.36000061035156
2019-02-14,74.0
2018-12-12,68.56999969482422
2019-07-24,63.060001373291016
2019-09-26,62.20000076293945
2019-10-28,60.5
2019-12-05,60.290000915527344
2020-05-11,55.290000915527344
2019-07-03,53.09000015258789
2020-02-25,51.68000030517578
2020-05-14,54.56999969482422
2020-02-28,57.279998779296875
2019-08-08,63.4900016784668
2019-06-05,61.709999084472656
2018-07-20,59.06999969482422
2018-08-21,56.2599983215332
2018-10-24,53.970001220703125
2019-04-02,57.099998474121094
2019-03-01,62.54999923706055
2019-01-28,61.33000183105469
2018-12-27,66.2699966430664
2019-09-09,68.62000274658203
2020-03-02,68.2699966430664
2020-05-20,66.86000061035156
2019-12-17,66.08999633789062
2020-03-05,66.83999633789062
2019-02-12,68.51000213623047
2019-01-11,63.54999923706055
2018-12-10,64.97000122070312
2019-08-23,65.83000183105469
2018-11-08,62.02000045776367
2019-07-22,64.8499984741211
2019-06-20,67.06999969482422
2018-09-05,65.69000244140625
2019-04-17,65.08999633789062
2019-09-24,63.34000015258789
2019-12-20,61.560001373291016
2020-05-26,63.209999084472656
2019-04-30,62.66999816894531
2019-12-23,61.880001068115234
2020-03-11,64.22000122070312
2020-05-29,64.66000366210938
2019-12-26,63.849998474121094
2020-06-01,59.619998931884766
2019-05-02,57.52000045776367
2019-02-27,57.08000183105469
2018-11-23,59.2400016784668
2019-08-06,59.959999084472656
2018-07-18,58.5
2018-09-20,58.709999084472656
2018-10-22,58.02000045776367
2019-07-05,59.470001220703125
2019-06-03,62.29999923706055
2019-10-09,61.25
2019-10-11,60.400001525878906
2020-03-17,60.540000915527344
2020-06-04,61.689998626708984
2019-10-14,61.189998626708984
2020-03-20,61.20000076293945
2018-11-06,64.33000183105469
2019-06-18,67.55000305175781
2019-05-17,65.68000030517578
2019-04-15,65.06999969482422
2019-03-14,61.619998931884766
2019-01-09,63.810001373291016
2018-08-02,61.2599983215332
2018-10-05,65.69999694824219
2019-08-21,65.02999877929688
2019-10-17,61.790000915527344
2020-03-23,62.2599983215332
2020-06-10,59.54999923706055
2019-02-25,59.95000076293945
2020-01-07,57.970001220703125
2020-03-26,57.119998931884766
2019-10-23,58.189998626708984
