Dates,EQR
2019-10-16,67.56999969482422
2019-12-16,67.80999755859375
2020-03-04,67.87999725341797
2020-05-22,67.54000091552734
2019-10-01,67.22000122070312
2019-12-19,63.68000030517578
2018-09-10,63.16999816894531
2019-05-24,63.939998626708984
2018-08-09,65.41000366210938
2019-04-22,64.73999786376953
2019-03-21,63.40999984741211
2019-01-16,63.66999816894531
2019-08-28,64.16000366210938
2018-11-13,64.66000366210938
2018-10-12,65.19000244140625
2019-06-25,65.68000030517578
2020-03-10,66.12000274658203
2020-05-28,67.11000061035156
2019-10-07,66.95999908447266
2020-03-13,67.69999694824219
2019-10-10,67.80000305175781
2020-03-16,69.0199966430664
2020-06-03,69.5
2018-11-28,69.63999938964844
2018-09-25,69.94999694824219
2018-07-23,69.61000061035156
2018-08-24,70.29000091552734
2019-07-10,70.37999725341797
2019-05-07,71.43000030517578
2019-04-05,71.61000061035156
2019-03-04,71.0
2019-01-31,70.77999877929688
2019-09-12,71.41000366210938
2019-12-31,71.83000183105469
2020-03-19,72.44000244140625
2020-01-03,72.45999908447266
2020-06-09,73.16000366210938
2019-02-15,73.19000244140625
2019-01-14,72.36000061035156
2018-07-06,72.12999725341797
2018-08-07,72.83000183105469
2018-10-10,72.97000122070312
2018-12-13,73.04000091552734
2019-08-26,71.87000274658203
2019-07-25,72.05999755859375
2019-05-22,73.55999755859375
2019-03-19,73.4000015258789
2020-01-06,73.2300033569336
2020-03-25,72.87000274658203
2020-06-12,73.05999755859375
2019-10-22,72.63999938964844
2020-01-09,73.20999908447266
2020-06-15,73.83000183105469
2019-10-25,73.52999877929688
2020-03-31,73.16999816894531
2020-06-18,73.12000274658203
2019-04-03,73.45999908447266
2018-08-22,74.36000061035156
2018-10-25,74.87999725341797
2019-01-29,74.54000091552734
2018-12-28,74.44999694824219
2018-11-26,73.54000091552734
2019-08-09,73.25
2019-07-08,72.77999877929688
2019-06-06,73.31999969482422
2019-09-10,74.4000015258789
2020-01-15,74.1500015258789
2020-04-03,74.55999755859375
2019-10-31,74.44999694824219
2020-04-06,74.80999755859375
2020-06-24,75.04000091552734
2018-11-09,73.73999786376953
2019-07-23,74.2300033569336
2019-06-21,74.88999938964844
2019-05-20,74.79000091552734
2019-04-18,75.02999877929688
2018-09-06,75.06999969482422
2018-10-08,75.12999725341797
2019-02-13,75.41999816894531
2018-12-11,76.2300033569336
2019-09-25,75.91999816894531
2020-01-21,76.94999694824219
2020-04-09,75.33999633789062
2019-11-06,74.04000091552734
2020-01-24,73.91000366210938
2020-01-27,73.29000091552734
2020-04-15,74.19000244140625
2018-12-26,74.76000213623047
2019-08-07,74.94999694824219
2019-06-04,75.86000061035156
2018-09-21,75.19000244140625
2018-07-19,75.08000183105469
2018-08-20,76.26000213623047
2018-10-23,75.87999725341797
2019-05-03,75.8499984741211
2019-04-01,75.9000015258789
2019-02-28,74.29000091552734
2019-11-12,74.37999725341797
2020-01-30,73.8499984741211
2019-11-15,74.72000122070312
2020-04-21,75.0
2019-04-16,75.66000366210938
2019-03-15,75.80999755859375
2019-02-11,75.66999816894531
2019-01-10,76.16000366210938
2019-08-22,75.30999755859375
2018-11-07,76.0
2018-08-03,76.0199966430664
2018-09-04,76.33999633789062
2019-06-19,77.11000061035156
2019-09-23,76.20999908447266
2019-11-18,75.29000091552734
2020-02-05,75.58999633789062
2020-04-24,75.54000091552734
2019-03-29,75.6500015258789
2019-11-21,74.7300033569336
2020-04-27,75.48999786376953
2020-02-11,77.05000305175781
2020-04-30,77.79000091552734
2019-05-01,76.93000030517578
2019-02-26,77.06999969482422
2019-01-25,77.18000030517578
2018-12-24,77.38999938964844
2019-09-06,77.80000305175781
2018-07-17,78.30999755859375
2018-09-19,77.38999938964844
2019-08-05,77.51000213623047
2019-10-08,78.6500015258789
2019-12-11,77.48999786376953
2019-11-27,77.70999908447266
2020-02-14,76.83999633789062
2020-05-06,75.04000091552734
2019-01-08,75.26000213623047
2018-12-07,75.62999725341797
2019-08-20,74.83000183105469
2018-11-05,76.3499984741211
2019-07-19,77.61000061035156
2018-10-04,76.62999725341797
2019-06-17,78.0
2019-05-16,78.44000244140625
2018-08-01,79.06999969482422
2019-03-13,78.62999725341797
2019-12-03,78.7300033569336
2020-02-20,78.55000305175781
2019-12-06,78.56999969482422
2020-05-12,77.83000183105469
2019-12-09,77.73999786376953
2020-02-26,76.93000030517578
2020-05-15,76.76000213623047
2019-03-28,76.37999725341797
2018-09-17,77.37000274658203
2018-08-16,77.26000213623047
2018-10-19,78.05999755859375
2019-04-29,78.73999786376953
2019-01-23,79.20999908447266
2019-09-04,78.83000183105469
2018-11-20,77.5
2019-07-02,79.37999725341797
2019-05-31,77.4800033569336
2019-12-12,77.7300033569336
2020-05-18,77.91999816894531
2019-09-27,79.0199966430664
2020-03-03,80.05000305175781
2020-05-21,80.73999786376953
2019-05-14,79.55000305175781
2018-08-31,79.79000091552734
2018-07-30,79.91000366210938
2018-10-02,79.91000366210938
2019-04-12,81.52999877929688
2019-03-11,82.27999877929688
2019-02-07,82.01000213623047
2019-07-17,82.18000030517578
2019-09-19,82.52999877929688
2019-10-21,82.4800033569336
2019-12-18,83.54000091552734
2020-03-06,83.33999633789062
2019-10-03,83.48999786376953
2020-03-09,84.02999877929688
2020-05-27,84.62000274658203
2019-12-24,85.61000061035156
2020-03-12,85.47000122070312
2018-12-20,86.08999633789062
2019-08-01,85.0
2018-08-14,83.0199966430664
2018-07-13,83.36000061035156
2018-10-17,84.31999969482422
2019-05-29,84.06999969482422
2019-03-26,84.1500015258789
2019-02-22,84.8499984741211
2019-10-04,84.69999694824219
2019-11-05,85.25
2019-12-27,84.93000030517578
2020-06-02,84.23999786376953
2019-12-30,85.16000366210938
2020-03-18,85.48999786376953
2020-06-05,86.30000305175781
2019-07-15,85.55000305175781
2018-12-03,86.12999725341797
2019-06-13,85.27999877929688
2019-01-04,84.9000015258789
2018-08-29,85.81999969482422
2019-02-05,87.0
2018-11-01,87.05000305175781
2019-08-16,87.12999725341797
2019-04-10,87.33999633789062
2019-09-17,87.08999633789062
2019-10-15,87.05000305175781
2020-01-02,87.1500015258789
2020-06-08,87.13999938964844
2019-10-18,86.81999969482422
2020-03-24,87.56999969482422
2020-06-11,87.38999938964844
2020-01-08,87.72000122070312
2019-04-25,88.16999816894531
2019-07-30,85.94000244140625
2019-02-20,86.88999938964844
2018-07-11,87.01000213623047
2018-09-13,87.02999877929688
2018-10-15,87.01000213623047
2019-06-28,87.61000061035156
2018-12-18,88.5199966430664
2018-11-16,87.51000213623047
2019-10-02,86.73999786376953
2020-03-27,83.9000015258789
2020-01-10,85.02999877929688
2019-10-24,83.6500015258789
2020-03-30,83.7699966430664
2020-06-17,83.66999816894531
2020-01-14,83.27999877929688
2020-04-02,83.7699966430664
2019-01-02,84.88999938964844
2019-08-14,85.56999969482422
2018-10-30,86.54000091552734
2019-06-11,86.47000122070312
2019-05-10,86.62999725341797
2019-04-08,84.87000274658203
2018-08-27,84.31999969482422
2018-07-26,84.33999633789062
2018-09-28,84.58000183105469
2019-03-07,84.91999816894531
2019-10-30,85.06999969482422
2020-01-17,83.41000366210938
2020-06-23,83.5199966430664
2020-04-08,83.36000061035156
2020-06-26,83.7300033569336
2019-03-22,84.16999816894531
2019-01-17,83.86000061035156
2019-08-29,83.87999725341797
2018-11-14,82.41000366210938
2019-06-26,81.2699966430664
2018-09-11,80.55000305175781
2018-07-09,80.38999938964844
2018-08-10,80.02999877929688
2019-04-23,79.22000122070312
2019-09-30,80.02999877929688
2020-01-23,79.0199966430664
2019-11-08,79.55999755859375
2020-04-14,79.66000366210938
2019-11-11,80.19999694824219
2020-01-29,80.5999984741211
2020-04-17,80.5
2018-07-24,80.05000305175781
2018-09-26,79.3499984741211
2019-05-08,79.41000366210938
2019-03-05,80.16999816894531
2019-02-01,79.51000213623047
2018-12-31,79.63999938964844
2018-11-29,79.7699966430664
2019-08-12,80.16000366210938
2019-07-11,81.05999755859375
2019-09-13,80.68000030517578
2019-11-14,81.23999786376953
2020-04-20,81.62999725341797
2020-02-04,81.98999786376953
2020-04-23,82.37999725341797
2018-12-14,82.0999984741211
2019-08-27,82.05000305175781
2018-08-08,82.2699966430664
2018-10-11,82.12000274658203
2018-11-12,82.2300033569336
2019-07-26,81.20999908447266
2019-06-24,81.83000183105469
2019-05-23,82.87999725341797
2019-03-20,82.66000366210938
2019-01-15,82.95999908447266
2019-11-20,83.02999877929688
2020-02-07,83.47000122070312
2020-02-10,83.81999969482422
2020-04-29,84.33999633789062
2019-11-26,84.5
2020-02-13,84.2300033569336
2019-01-30,84.62000274658203
2018-08-23,85.44999694824219
2018-09-24,85.44000244140625
2018-11-27,85.33000183105469
2018-10-26,85.08000183105469
2019-07-09,86.0999984741211
2019-06-07,85.7300033569336
2019-05-06,83.38999938964844
2019-04-04,83.3499984741211
2019-09-11,78.44999694824219
2019-11-29,73.30000305175781
2020-05-05,75.2300033569336
2019-12-02,78.0
2020-02-19,78.83000183105469
2020-05-08,78.22000122070312
2019-05-21,75.33000183105469
2019-03-18,73.0999984741211
2018-09-07,75.12999725341797
2018-08-06,74.66999816894531
2018-10-09,68.30000305175781
2019-02-14,69.29000091552734
2018-12-12,61.099998474121094
2019-07-24,60.849998474121094
2019-09-26,58.61000061035156
2019-10-28,59.0099983215332
2019-12-05,54.619998931884766
2020-05-11,49.619998931884766
2019-07-03,50.63999938964844
2020-02-25,50.18000030517578
2020-05-14,53.34000015258789
2020-02-28,57.0099983215332
2019-08-08,59.34000015258789
2019-06-05,59.040000915527344
2018-07-20,54.880001068115234
2018-08-21,53.2400016784668
2018-10-24,52.790000915527344
2019-04-02,56.47999954223633
2019-03-01,60.59000015258789
2019-01-28,60.65999984741211
2018-12-27,66.2699966430664
2019-09-09,66.13999938964844
2020-03-02,67.86000061035156
2020-05-20,65.05999755859375
2019-12-17,64.56999969482422
2020-03-05,66.33000183105469
2019-02-12,65.54000091552734
2019-01-11,63.52000045776367
2018-12-10,64.5999984741211
2019-08-23,63.279998779296875
2018-11-08,61.150001525878906
2019-07-22,64.1500015258789
2019-06-20,64.36000061035156
2018-09-05,64.55000305175781
2019-04-17,63.560001373291016
2019-09-24,62.060001373291016
2019-12-20,60.150001525878906
2020-05-26,62.040000915527344
2019-04-30,60.81999969482422
2019-12-23,61.15999984741211
2020-03-11,63.20000076293945
2020-05-29,62.27000045776367
2019-12-26,59.61000061035156
2020-06-01,58.459999084472656
2019-05-02,55.79999923706055
2019-02-27,55.4900016784668
2018-11-23,59.220001220703125
2019-08-06,57.70000076293945
2018-07-18,57.66999816894531
2018-09-20,57.88999938964844
2018-10-22,56.790000915527344
2019-07-05,58.93000030517578
2019-06-03,59.38999938964844
2019-10-09,59.56999969482422
2019-10-11,59.619998931884766
2020-03-17,59.79999923706055
2020-06-04,60.310001373291016
2019-10-14,60.959999084472656
2020-03-20,60.04999923706055
2018-11-06,64.33000183105469
2019-06-18,66.38999938964844
2019-05-17,65.0
2019-04-15,63.63999938964844
2019-03-14,61.11000061035156
2019-01-09,60.869998931884766
2018-08-02,61.08000183105469
2018-10-05,64.06999969482422
2019-08-21,62.459999084472656
2019-10-17,61.279998779296875
2020-03-23,59.560001373291016
2020-06-10,58.88999938964844
2019-02-25,58.36000061035156
2020-01-07,56.650001525878906
2020-03-26,56.869998931884766
2019-10-23,56.779998779296875
