Dates,EQR
2020-01-30,74.81999969482422
2019-11-15,75.83000183105469
2020-04-21,75.83999633789062
2019-04-16,75.80999755859375
2019-03-15,76.19000244140625
2019-02-11,76.80999755859375
2019-01-10,76.62000274658203
2019-08-22,75.75
2018-11-07,76.36000061035156
2018-08-03,76.63999938964844
2018-09-04,77.11000061035156
2019-06-19,77.19000244140625
2019-09-23,76.20999908447266
2019-11-18,75.66999816894531
2020-02-05,75.81999969482422
2020-04-24,76.56999969482422
2019-03-29,76.23999786376953
2019-11-21,75.4800033569336
2020-04-27,77.25
2020-02-11,77.79000091552734
2020-04-30,77.9800033569336
2019-05-01,77.83000183105469
2019-02-26,77.80000305175781
2019-01-25,77.6500015258789
2018-12-24,77.93000030517578
2019-09-06,78.26000213623047
2018-07-17,78.66999816894531
2018-09-19,78.05000305175781
2019-08-05,78.43000030517578
2019-10-08,78.83000183105469
2019-12-11,78.02999877929688
2019-11-27,78.2699966430664
2020-02-14,76.91000366210938
2020-05-06,75.6500015258789
2019-01-08,75.61000061035156
2018-12-07,75.91999816894531
2019-08-20,76.13999938964844
2018-11-05,77.43000030517578
2019-07-19,78.33999633789062
2018-10-04,77.91999816894531
2019-06-17,78.83000183105469
2019-05-16,79.31999969482422
2018-08-01,79.56999969482422
2019-03-13,79.29000091552734
2019-12-03,78.8499984741211
2020-02-20,79.12999725341797
2019-12-06,78.8499984741211
2020-05-12,78.63999938964844
2019-12-09,78.58999633789062
2020-02-26,77.1500015258789
2020-05-15,76.87999725341797
2019-03-28,77.95999908447266
2018-09-17,77.43000030517578
2018-08-16,78.0999984741211
2018-10-19,78.55999755859375
2019-04-29,79.61000061035156
2019-01-23,79.54000091552734
2019-09-04,78.88999938964844
2018-11-20,79.58000183105469
2019-07-02,80.4800033569336
2019-05-31,78.18000030517578
2019-12-12,79.13999938964844
2020-05-18,79.77999877929688
2019-09-27,80.83999633789062
2020-03-03,81.2699966430664
2020-05-21,81.22000122070312
2019-05-14,80.88999938964844
2018-08-31,79.81999969482422
2018-07-30,81.1500015258789
2018-10-02,81.63999938964844
2019-04-12,82.7699966430664
2019-03-11,82.44000244140625
2019-02-07,82.62999725341797
2019-07-17,83.0
2019-09-19,82.75
2019-10-21,83.61000061035156
2019-12-18,83.77999877929688
2020-03-06,83.62999725341797
2019-10-03,84.2699966430664
2020-03-09,84.76000213623047
2020-05-27,85.79000091552734
2019-12-24,86.29000091552734
2020-03-12,85.98999786376953
2018-12-20,86.8499984741211
2019-08-01,85.11000061035156
2018-08-14,84.45999908447266
2018-07-13,84.7699966430664
2018-10-17,85.36000061035156
2019-05-29,84.55000305175781
2019-03-26,85.05000305175781
2019-02-22,85.87000274658203
2019-10-04,85.2699966430664
2019-11-05,85.51000213623047
2019-12-27,85.16999816894531
2020-06-02,85.2300033569336
2019-12-30,85.47000122070312
2020-03-18,86.08999633789062
2020-06-05,86.76000213623047
2019-07-15,86.25
2018-12-03,86.26000213623047
2019-06-13,86.16999816894531
2019-01-04,86.0999984741211
2018-08-29,87.08000183105469
2019-02-05,87.47000122070312
2018-11-01,87.76000213623047
2019-08-16,87.55000305175781
2019-04-10,87.58000183105469
2019-09-17,88.16000366210938
2019-10-15,87.62999725341797
2020-01-02,87.58000183105469
2020-06-08,87.55999755859375
2019-10-18,88.0199966430664
2020-03-24,87.75
2020-06-11,88.37000274658203
2020-01-08,88.72000122070312
2019-04-25,88.44000244140625
2019-07-30,87.83999633789062
2019-02-20,87.58000183105469
2018-07-11,87.68000030517578
2018-09-13,87.44999694824219
2018-10-15,87.56999969482422
2019-06-28,88.8499984741211
2018-12-18,88.66000366210938
2018-11-16,88.13999938964844
2019-10-02,87.02999877929688
2020-03-27,84.80999755859375
2020-01-10,85.58000183105469
2019-10-24,84.06999969482422
2020-03-30,83.9800033569336
2020-06-17,84.16000366210938
2020-01-14,83.41000366210938
2020-04-02,84.87000274658203
2019-01-02,85.77999877929688
2019-08-14,86.45999908447266
2018-10-30,86.98999786376953
2019-06-11,87.06999969482422
2019-05-10,86.66000366210938
2019-04-08,85.05000305175781
2018-08-27,84.79000091552734
2018-07-26,84.5199966430664
2018-09-28,85.37000274658203
2019-03-07,85.62999725341797
2019-10-30,85.0999984741211
2020-01-17,83.5
2020-06-23,83.8499984741211
2020-04-08,84.25
2020-06-26,84.54000091552734
2019-03-22,84.44000244140625
2019-01-17,84.55000305175781
2019-08-29,84.13999938964844
2018-11-14,82.68000030517578
2019-06-26,81.77999877929688
2018-09-11,81.01000213623047
2018-07-09,81.5
2018-08-10,80.11000061035156
2019-04-23,80.29000091552734
2019-09-30,80.36000061035156
2020-01-23,80.30000305175781
2019-11-08,79.70999908447266
2020-04-14,80.37999725341797
2019-11-11,80.58999633789062
2020-01-29,80.94999694824219
2020-04-17,80.72000122070312
2018-07-24,80.91999816894531
2018-09-26,79.7699966430664
2019-05-08,80.80000305175781
2019-03-05,81.02999877929688
2019-02-01,79.83000183105469
2018-12-31,80.0
2018-11-29,80.41000366210938
2019-08-12,81.26000213623047
2019-07-11,82.27999877929688
2019-09-13,81.16000366210938
2019-11-14,82.06999969482422
2020-04-20,82.51000213623047
2020-02-04,82.5
2020-04-23,83.30000305175781
2018-12-14,82.38999938964844
2019-08-27,83.08000183105469
2018-08-08,82.76000213623047
2018-10-11,82.33999633789062
2018-11-12,82.72000122070312
2019-07-26,82.2699966430664
2019-06-24,83.97000122070312
2019-05-23,83.08000183105469
2019-03-20,82.83999633789062
2019-01-15,83.63999938964844
2019-11-20,83.30999755859375
2020-02-07,83.87000274658203
2020-02-10,84.19999694824219
2020-04-29,84.94000244140625
2019-11-26,84.79000091552734
2020-02-13,84.79000091552734
2019-01-30,85.22000122070312
2018-08-23,86.45999908447266
2018-09-24,86.2699966430664
2018-11-27,85.33999633789062
2018-10-26,86.4000015258789
2019-07-09,87.01000213623047
2019-06-07,85.79000091552734
2019-05-06,83.51000213623047
2019-04-04,83.36000061035156
2019-09-11,78.45999908447266
2019-11-29,75.0999984741211
2020-05-05,79.06999969482422
2019-12-02,78.55999755859375
2020-02-19,81.02999877929688
2020-05-08,79.37000274658203
2019-05-21,77.63999938964844
2019-03-18,74.47000122070312
2018-09-07,79.93000030517578
2018-08-06,75.0999984741211
2018-10-09,70.01000213623047
2019-02-14,73.61000061035156
2018-12-12,61.15999984741211
2019-07-24,66.45999908447266
2019-09-26,60.869998931884766
2019-10-28,60.61000061035156
2019-12-05,55.290000915527344
2020-05-11,51.38999938964844
2019-07-03,52.150001525878906
2020-02-25,54.56999969482422
2020-05-14,59.22999954223633
2020-02-28,62.68000030517578
2019-08-08,62.58000183105469
2019-06-05,61.709999084472656
2018-07-20,57.70000076293945
2018-08-21,54.56999969482422
2018-10-24,54.2599983215332
2019-04-02,60.11000061035156
2019-03-01,60.68000030517578
2019-01-28,65.25
2018-12-27,69.41999816894531
2019-09-09,66.5
2020-03-02,68.91999816894531
2020-05-20,65.98999786376953
2019-12-17,65.2300033569336
2020-03-05,69.79000091552734
2019-02-12,65.61000061035156
2019-01-11,63.810001373291016
2018-12-10,65.66000366210938
2019-08-23,63.810001373291016
2018-11-08,63.9900016784668
2019-07-22,65.30000305175781
2019-06-20,64.87000274658203
2018-09-05,65.81999969482422
2019-04-17,65.05999755859375
2019-09-24,62.310001373291016
2019-12-20,62.5
2020-05-26,62.40999984741211
2019-04-30,61.02000045776367
2019-12-23,63.04999923706055
2020-03-11,64.22000122070312
2020-05-29,63.5099983215332
2019-12-26,60.11000061035156
2020-06-01,58.619998931884766
2019-05-02,57.52000045776367
2019-02-27,57.130001068115234
2018-11-23,60.459999084472656
2019-08-06,57.720001220703125
2018-07-18,58.93000030517578
2018-09-20,57.93000030517578
2018-10-22,57.400001525878906
2019-07-05,60.27000045776367
2019-06-03,60.130001068115234
2019-10-09,60.869998931884766
2019-10-11,60.560001373291016
2020-03-17,61.099998474121094
2020-06-04,60.459999084472656
2019-10-14,61.630001068115234
2020-03-20,61.65999984741211
2018-11-06,66.4000015258789
2019-06-18,68.16999816894531
2019-05-17,65.38999938964844
2019-04-15,64.62000274658203
2019-03-14,61.65999984741211
2019-01-09,63.56999969482422
2018-08-02,63.34000015258789
2018-10-05,64.69000244140625
2019-08-21,62.52000045776367
2019-10-17,61.939998626708984
2020-03-23,59.58000183105469
2020-06-10,59.290000915527344
2019-02-25,58.77000045776367
2020-01-07,57.47999954223633
2020-03-26,58.400001525878906
2019-10-23,57.0
