Dates,ROST
2019-02-05,107.31999969482422
2018-11-01,108.20999908447266
2019-08-16,107.45999908447266
2019-04-10,108.5
2019-09-17,108.87000274658203
2019-10-15,112.0
2020-01-02,112.43000030517578
2020-06-08,111.6500015258789
2019-10-18,111.94999694824219
2020-03-24,112.9800033569336
2020-06-11,112.80999755859375
2020-01-08,111.48999786376953
2019-04-25,111.27999877929688
2019-07-30,111.9800033569336
2019-02-20,110.22000122070312
2018-07-11,110.0999984741211
2018-09-13,110.62000274658203
2018-10-15,109.44999694824219
2019-06-28,108.69000244140625
2018-12-18,110.48999786376953
2018-11-16,110.19000244140625
2019-10-02,111.61000061035156
2020-03-27,111.48999786376953
2020-01-10,112.44999694824219
2019-10-24,112.3499984741211
2020-03-30,112.7699966430664
2020-06-17,111.66000366210938
2020-01-14,112.1500015258789
2020-04-02,111.01000213623047
2019-01-02,111.76000213623047
2019-08-14,113.66000366210938
2018-10-30,112.94000244140625
2019-06-11,112.72000122070312
2019-05-10,112.4000015258789
2019-04-08,111.16999816894531
2018-08-27,113.08000183105469
2018-07-26,112.02999877929688
2018-09-28,113.37999725341797
2019-03-07,116.12000274658203
2019-10-30,116.58000183105469
2020-01-17,116.6500015258789
2020-06-23,115.01000213623047
2020-04-08,114.5199966430664
2020-06-26,114.23999786376953
2019-03-22,114.83999633789062
2019-01-17,113.76000213623047
2019-08-29,114.9800033569336
2018-11-14,115.30000305175781
2019-06-26,114.87999725341797
2018-09-11,116.30000305175781
2018-07-09,116.02999877929688
2018-08-10,114.70999908447266
2019-04-23,113.80999755859375
2019-09-30,113.73999786376953
2020-01-23,116.12999725341797
2019-11-08,115.36000061035156
2020-04-14,114.55000305175781
2019-11-11,115.05000305175781
2020-01-29,116.0999984741211
2020-04-17,114.66999816894531
2018-07-24,116.58999633789062
2018-09-26,116.4800033569336
2019-05-08,115.43000030517578
2019-03-05,116.25
2019-02-01,117.01000213623047
2018-12-31,119.11000061035156
2018-11-29,120.66999816894531
2019-08-12,122.0999984741211
2019-07-11,120.68000030517578
2019-09-13,120.04000091552734
2019-11-14,118.51000213623047
2020-04-20,118.38999938964844
2020-02-04,118.20999908447266
2020-04-23,117.25
2018-12-14,118.12999725341797
2019-08-27,117.33999633789062
2018-08-08,118.0199966430664
2018-10-11,114.06999969482422
2018-11-12,115.11000061035156
2019-07-26,114.7300033569336
2019-06-24,113.4800033569336
2019-05-23,113.83999633789062
2019-03-20,112.55999755859375
2019-01-15,115.77999877929688
2019-11-20,117.06999969482422
2020-02-07,119.33999633789062
2020-02-10,118.0199966430664
2020-04-29,116.88999938964844
2019-11-26,119.04000091552734
2020-02-13,120.4800033569336
2019-01-30,119.76000213623047
2018-08-23,120.91000366210938
2018-09-24,121.58000183105469
2018-11-27,122.95999908447266
2018-10-26,122.83999633789062
2019-07-09,123.26000213623047
2019-06-07,122.0
2019-05-06,121.98999786376953
2019-04-04,118.4000015258789
2019-09-11,117.80000305175781
2019-11-29,108.62000274658203
2020-05-05,109.22000122070312
2019-12-02,111.0
2020-02-19,109.37999725341797
2020-05-08,106.33999633789062
2019-05-21,97.58999633789062
2019-03-18,96.98999786376953
2018-09-07,97.16000366210938
2018-08-06,99.41999816894531
2018-10-09,92.66999816894531
2019-02-14,95.62999725341797
2018-12-12,84.33999633789062
2019-07-24,74.43000030517578
2019-09-26,65.30000305175781
2019-10-28,59.459999084472656
2019-12-05,65.43000030517578
2020-05-11,62.689998626708984
2019-07-03,67.81999969482422
2020-02-25,73.94999694824219
2020-05-14,82.33999633789062
2020-02-28,81.77999877929688
2019-08-08,82.58999633789062
2019-06-05,84.0999984741211
2018-07-20,82.30000305175781
2018-08-21,80.0
2018-10-24,78.58000183105469
2019-04-02,80.0
2019-03-01,93.66000366210938
2019-01-28,85.75
2018-12-27,90.37999725341797
2019-09-09,89.0199966430664
2020-03-02,88.51000213623047
2020-05-20,86.58000183105469
2019-12-17,88.55000305175781
2020-03-05,90.05999755859375
2019-02-12,90.4800033569336
2019-01-11,83.6500015258789
2018-12-10,85.06999969482422
2019-08-23,84.72000122070312
