Dates,ROST
2020-02-18,97.6500015258789
2020-05-07,98.08000183105469
2018-08-17,99.22000122070312
2019-12-04,100.18000030517578
2020-02-21,100.41999816894531
2018-12-17,102.05999755859375
2019-08-30,101.87000274658203
2018-11-15,101.33999633789062
2019-07-29,99.66000366210938
2019-06-27,97.80999755859375
2019-04-24,95.20999908447266
2018-07-10,93.4800033569336
2018-09-12,89.62000274658203
2019-02-19,82.04000091552734
2019-01-18,80.76000213623047
2020-02-24,79.80000305175781
2020-05-13,80.0
2019-12-10,80.52999877929688
2020-02-27,83.2300033569336
2019-12-13,85.33000183105469
2020-05-19,85.80000305175781
2019-03-06,84.5999984741211
2018-11-30,81.0199966430664
2019-08-13,78.5199966430664
2019-07-12,77.94999694824219
2019-06-10,77.41999816894531
2019-05-09,79.93000030517578
2018-07-25,80.58000183105469
2018-09-27,79.83999633789062
2018-10-29,79.02999877929688
2019-10-16,77.77999877929688
2019-12-16,78.6500015258789
2020-03-04,78.05000305175781
2020-05-22,76.19000244140625
2019-10-01,76.7699966430664
2019-12-19,75.91000366210938
2018-09-10,76.51000213623047
2019-05-24,78.73999786376953
2018-08-09,80.51000213623047
2019-04-22,81.7300033569336
2019-03-21,81.80000305175781
2019-01-16,81.91000366210938
2019-08-28,83.37000274658203
2018-11-13,84.26000213623047
2018-10-12,88.86000061035156
2019-06-25,89.88999938964844
2020-03-10,87.41000366210938
2020-05-28,90.37999725341797
2019-10-07,90.11000061035156
2020-03-13,90.22000122070312
2019-10-10,89.94999694824219
2020-03-16,89.25
2020-06-03,90.88999938964844
2018-11-28,90.95999908447266
2018-09-25,90.66000366210938
2018-07-23,90.33999633789062
2018-08-24,91.72000122070312
2019-07-10,90.94000244140625
2019-05-07,90.5999984741211
2019-04-05,91.30999755859375
2019-03-04,91.6500015258789
2019-01-31,91.05999755859375
2019-09-12,91.02999877929688
2019-12-31,92.12000274658203
2020-03-19,91.70999908447266
2020-01-03,91.56999969482422
2020-06-09,92.06999969482422
2019-02-15,92.97000122070312
2019-01-14,94.04000091552734
2018-07-06,93.91000366210938
2018-08-07,92.36000061035156
2018-10-10,93.55999755859375
2018-12-13,92.80000305175781
2019-08-26,93.3499984741211
2019-07-25,93.1500015258789
2019-05-22,93.48999786376953
2019-03-19,93.72000122070312
2020-01-06,93.62999725341797
2020-03-25,93.54000091552734
2020-06-12,93.97000122070312
2019-10-22,94.56999969482422
2020-01-09,93.16999816894531
2020-06-15,93.44000244140625
2019-10-25,93.5
2020-03-31,91.12000274658203
2020-06-18,88.6500015258789
2019-04-03,89.0
2018-08-22,90.02999877929688
2018-10-25,90.6500015258789
2019-01-29,88.30999755859375
2018-12-28,88.61000061035156
2018-11-26,89.6500015258789
2019-08-09,90.87000274658203
2019-07-08,91.1500015258789
2019-06-06,91.02999877929688
2019-09-10,89.45999908447266
2020-01-15,89.02999877929688
2020-04-03,90.04000091552734
2019-10-31,90.75
2020-04-06,91.45999908447266
2020-06-24,92.06999969482422
2018-11-09,92.94000244140625
2019-07-23,93.44999694824219
2019-06-21,93.58000183105469
2019-05-20,94.97000122070312
2019-04-18,97.48999786376953
2018-09-06,97.62000274658203
2018-10-08,97.33999633789062
2019-02-13,97.68000030517578
2018-12-11,97.08999633789062
2019-09-25,97.0
2020-01-21,97.0
2020-04-09,98.05999755859375
2019-11-06,99.18000030517578
2020-01-24,99.81999969482422
2020-01-27,97.12999725341797
2020-04-15,97.2300033569336
2018-12-26,97.70999908447266
2019-08-07,97.19000244140625
2019-06-04,97.5
2018-09-21,98.13999938964844
2018-07-19,97.08999633789062
2018-08-20,95.80000305175781
2018-10-23,95.9000015258789
2019-05-03,96.33999633789062
2019-04-01,95.55000305175781
2019-02-28,95.12000274658203
2019-11-12,94.5999984741211
2020-01-30,95.5999984741211
2019-11-15,95.05000305175781
2020-04-21,92.72000122070312
2019-04-16,93.47000122070312
2019-03-15,93.19000244140625
2019-02-11,94.93000030517578
2019-01-10,95.26000213623047
2019-08-22,96.44000244140625
2018-11-07,95.30999755859375
2018-08-03,94.12000274658203
2018-09-04,92.77999877929688
2019-06-19,91.58999633789062
2019-09-23,91.27999877929688
2019-11-18,89.55000305175781
2020-02-05,90.61000061035156
2020-04-24,91.45999908447266
2019-03-29,91.54000091552734
2019-11-21,92.79000091552734
2020-04-27,94.44000244140625
2020-02-11,94.79000091552734
2020-04-30,96.75
2019-05-01,97.80999755859375
2019-02-26,97.87000274658203
2019-01-25,98.23999786376953
2018-12-24,97.58999633789062
2019-09-06,100.43000030517578
2018-07-17,100.41000366210938
2018-09-19,102.05000305175781
2019-08-05,101.70999908447266
2019-10-08,103.62999725341797
2019-12-11,103.9000015258789
2019-11-27,101.9000015258789
2020-02-14,101.29000091552734
2020-05-06,101.43000030517578
2019-01-08,98.83999633789062
2018-12-07,99.05999755859375
2019-08-20,98.55999755859375
2018-11-05,97.52999877929688
2019-07-19,98.38999938964844
2018-10-04,98.86000061035156
2019-06-17,100.19999694824219
2019-05-16,101.18000030517578
2018-08-01,101.37999725341797
2019-03-13,102.37000274658203
2019-12-03,103.08000183105469
2020-02-20,104.94000244140625
2019-12-06,106.0
2020-05-12,106.56999969482422
2019-12-09,106.37000274658203
2020-02-26,106.51000213623047
2020-05-15,105.66000366210938
2019-03-28,105.31999969482422
2018-09-17,105.5
2018-08-16,104.27999877929688
2018-10-19,105.08999633789062
2019-04-29,106.0
2019-01-23,105.47000122070312
2019-09-04,104.41999816894531
2018-11-20,102.48999786376953
2019-07-02,102.94000244140625
2019-05-31,100.16000366210938
2019-12-12,101.05999755859375
2020-05-18,101.55000305175781
2019-09-27,104.47000122070312
2020-03-03,104.95999908447266
2020-05-21,102.91999816894531
2019-05-14,102.26000213623047
2018-08-31,102.06999969482422
2018-07-30,100.68000030517578
2018-10-02,102.2699966430664
2019-04-12,103.33000183105469
2019-03-11,102.5999984741211
2019-02-07,104.26000213623047
2019-07-17,105.69999694824219
2019-09-19,102.41000366210938
2019-10-21,103.30000305175781
2019-12-18,102.54000091552734
2020-03-06,102.0
2019-10-03,105.98999786376953
2020-03-09,105.77999877929688
2020-05-27,104.06999969482422
2019-12-24,104.80999755859375
2020-03-12,106.73999786376953
2018-12-20,109.04000091552734
2019-08-01,107.68000030517578
2018-08-14,106.43000030517578
2018-07-13,106.66999816894531
2018-10-17,109.0
2019-05-29,109.0199966430664
2019-03-26,107.5
2019-02-22,107.4000015258789
2019-10-04,107.31999969482422
2019-11-05,108.38999938964844
2019-12-27,104.56999969482422
2020-06-02,105.27999877929688
2019-12-30,106.7699966430664
2020-03-18,107.69000244140625
2020-06-05,106.98999786376953
2019-07-15,108.13999938964844
2018-12-03,109.13999938964844
2019-06-13,109.23999786376953
2019-01-04,106.94000244140625
2018-08-29,104.81999969482422
2019-02-05,107.26000213623047
2018-11-01,107.75
2019-08-16,106.80000305175781
2019-04-10,108.02999877929688
2019-09-17,108.5199966430664
2019-10-15,111.66000366210938
2020-01-02,111.33000183105469
2020-06-08,111.63999938964844
2019-10-18,111.5
2020-03-24,112.58999633789062
2020-06-11,112.5
2020-01-08,109.06999969482422
2019-04-25,111.02999877929688
2019-07-30,109.66999816894531
2019-02-20,109.18000030517578
2018-07-11,109.66000366210938
2018-09-13,109.26000213623047
2018-10-15,108.75
2019-06-28,108.58999633789062
2018-12-18,109.2300033569336
2018-11-16,109.73999786376953
2019-10-02,110.98999786376953
2020-03-27,111.41000366210938
2020-01-10,111.31999969482422
2019-10-24,112.18000030517578
2020-03-30,111.4000015258789
2020-06-17,111.11000061035156
2020-01-14,110.83999633789062
2020-04-02,109.33000183105469
2019-01-02,111.0
2019-08-14,112.23999786376953
2018-10-30,111.83999633789062
2019-06-11,111.81999969482422
2019-05-10,109.98999786376953
2019-04-08,110.5999984741211
2018-08-27,108.41000366210938
2018-07-26,111.55000305175781
2018-09-28,112.98999786376953
2019-03-07,115.19999694824219
2019-10-30,116.05000305175781
2020-01-17,115.88999938964844
2020-06-23,113.58000183105469
2020-04-08,113.58999633789062
2020-06-26,113.20999908447266
2019-03-22,113.69999694824219
2019-01-17,113.69000244140625
2019-08-29,114.19999694824219
2018-11-14,114.12999725341797
2019-06-26,114.56999969482422
2018-09-11,115.23999786376953
2018-07-09,114.18000030517578
2018-08-10,113.5
2019-04-23,112.58000183105469
2019-09-30,113.73999786376953
2020-01-23,114.5199966430664
2019-11-08,114.0999984741211
2020-04-14,114.27999877929688
2019-11-11,114.2699966430664
2020-01-29,114.52999877929688
2020-04-17,114.16000366210938
2018-07-24,115.6500015258789
2018-09-26,115.47000122070312
2019-05-08,115.19999694824219
2019-03-05,115.63999938964844
2019-02-01,116.54000091552734
2018-12-31,118.94999694824219
2018-11-29,119.54000091552734
2019-08-12,120.5
2019-07-11,119.23999786376953
2019-09-13,118.80999755859375
2019-11-14,117.44999694824219
2020-04-20,117.44999694824219
2020-02-04,117.44999694824219
2020-04-23,117.16999816894531
2018-12-14,117.4000015258789
2019-08-27,116.04000091552734
2018-08-08,115.2699966430664
2018-10-11,113.5
2018-11-12,114.36000061035156
2019-07-26,113.95999908447266
2019-06-24,113.05999755859375
2019-05-23,111.4800033569336
2019-03-20,112.54000091552734
2019-01-15,115.25
2019-11-20,117.06999969482422
2020-02-07,118.13999938964844
2020-02-10,116.54000091552734
2020-04-29,116.70999908447266
2019-11-26,118.66999816894531
2020-02-13,119.66999816894531
2019-01-30,119.4800033569336
2018-08-23,120.68000030517578
2018-09-24,121.0199966430664
2018-11-27,122.56999969482422
2018-10-26,121.94000244140625
2019-07-09,122.12000274658203
2019-06-07,121.05000305175781
2019-05-06,116.55999755859375
2019-04-04,117.95999908447266
2019-09-11,111.8499984741211
2019-11-29,106.76000213623047
2020-05-05,105.94999694824219
2019-12-02,107.58999633789062
2020-02-19,105.80999755859375
2020-05-08,100.69999694824219
2019-05-21,97.33999633789062
2019-03-18,94.41000366210938
2018-09-07,95.77999877929688
2018-08-06,97.83000183105469
2018-10-09,91.02999877929688
2019-02-14,87.4800033569336
2018-12-12,73.19000244140625
2019-07-24,67.69000244140625
2019-09-26,56.29999923706055
2019-10-28,57.66999816894531
2019-12-05,63.849998474121094
2020-05-11,60.5
2019-07-03,66.06999969482422
2020-02-25,72.80000305175781
2020-05-14,81.30999755859375
2020-02-28,80.0
2019-08-08,80.58000183105469
2019-06-05,83.73999786376953
2018-07-20,79.88999938964844
2018-08-21,75.62999725341797
2018-10-24,74.16999816894531
2019-04-02,78.1500015258789
2019-03-01,84.47000122070312
2019-01-28,84.69999694824219
2018-12-27,87.88999938964844
2019-09-09,85.0999984741211
2020-03-02,88.33999633789062
2020-05-20,86.19999694824219
2019-12-17,86.37000274658203
2020-03-05,88.72000122070312
2019-02-12,86.45999908447266
2019-01-11,81.62999725341797
2018-12-10,81.94000244140625
2019-08-23,82.31999969482422
2018-11-08,82.61000061035156
2019-07-22,86.5
2019-06-20,92.16000366210938
2018-09-05,95.12999725341797
2019-04-17,91.05000305175781
2019-09-24,87.37000274658203
2019-12-20,85.69999694824219
2020-05-26,88.08000183105469
2019-04-30,88.38999938964844
2019-12-23,89.76000213623047
2020-03-11,90.45999908447266
2020-05-29,88.86000061035156
2019-12-26,86.12000274658203
2020-06-01,82.62000274658203
2019-05-02,79.86000061035156
2019-02-27,82.33999633789062
2018-11-23,88.77999877929688
2019-08-06,87.94000244140625
2018-07-18,90.0
2018-09-20,93.5
2018-10-22,91.87000274658203
2019-07-05,94.22000122070312
2019-06-03,93.80000305175781
2019-10-09,94.7300033569336
2019-10-11,95.4800033569336
2020-03-17,96.48999786376953
2020-06-04,95.98999786376953
2019-10-14,98.81999969482422
2020-03-20,98.54000091552734
2018-11-06,101.30000305175781
2019-06-18,101.38999938964844
2019-05-17,100.66999816894531
2019-04-15,98.6500015258789
2019-03-14,93.20999908447266
2019-01-09,89.79000091552734
2018-08-02,87.86000061035156
2018-10-05,95.2699966430664
2019-08-21,96.56999969482422
2019-10-17,91.9800033569336
2020-03-23,91.6500015258789
2020-06-10,90.22000122070312
2019-02-25,91.31999969482422
2020-01-07,86.44000244140625
2020-03-26,82.48999786376953
2019-10-23,83.58999633789062
