Dates,ROST
2018-08-20,97.63999938964844
2018-10-23,96.83000183105469
2019-05-03,97.23999786376953
2019-04-01,97.68000030517578
2019-02-28,96.76000213623047
2019-11-12,97.4800033569336
2020-01-30,97.5199966430664
2019-11-15,98.11000061035156
2020-04-21,96.4800033569336
2019-04-16,95.08999633789062
2019-03-15,94.87999725341797
2019-02-11,97.0
2019-01-10,97.38999938964844
2019-08-22,97.5199966430664
2018-11-07,97.80000305175781
2018-08-03,96.83000183105469
2018-09-04,94.94000244140625
2019-06-19,94.0
2019-09-23,95.6500015258789
2019-11-18,91.7300033569336
2020-02-05,92.94999694824219
2020-04-24,93.26000213623047
2019-03-29,93.75
2019-11-21,94.73999786376953
2020-04-27,95.6500015258789
2020-02-11,96.45999908447266
2020-04-30,99.55000305175781
2019-05-01,100.4000015258789
2019-02-26,99.16000366210938
2019-01-25,99.5
2018-12-24,100.56999969482422
2019-09-06,101.69000244140625
2018-07-17,102.12999725341797
2018-09-19,103.8499984741211
2019-08-05,103.58000183105469
2019-10-08,105.30999755859375
2019-12-11,105.1500015258789
2019-11-27,104.26000213623047
2020-02-14,103.08999633789062
2020-05-06,103.11000061035156
2019-01-08,100.62999725341797
2018-12-07,101.45999908447266
2019-08-20,101.91999816894531
2018-11-05,99.38999938964844
2019-07-19,100.04000091552734
2018-10-04,100.91000366210938
2019-06-17,101.70999908447266
2019-05-16,102.55999755859375
2018-08-01,102.95999908447266
2019-03-13,103.25
2019-12-03,106.77999877929688
2020-02-20,107.23999786376953
2019-12-06,107.44999694824219
2020-05-12,107.93000030517578
2019-12-09,107.62999725341797
2020-02-26,108.19999694824219
2020-05-15,107.4800033569336
2019-03-28,106.62999725341797
2018-09-17,106.61000061035156
2018-08-16,105.98999786376953
2018-10-19,107.05999755859375
2019-04-29,106.91999816894531
2019-01-23,106.4800033569336
2019-09-04,107.04000091552734
2018-11-20,107.08000183105469
2019-07-02,104.44999694824219
2019-05-31,103.06999969482422
2019-12-12,103.61000061035156
2020-05-18,104.22000122070312
2019-09-27,107.2300033569336
2020-03-03,107.12000274658203
2020-05-21,105.44999694824219
2019-05-14,108.04000091552734
2018-08-31,104.54000091552734
2018-07-30,103.44999694824219
2018-10-02,103.6500015258789
2019-04-12,105.4000015258789
2019-03-11,105.08000183105469
2019-02-07,106.62000274658203
2019-07-17,107.94000244140625
2019-09-19,106.37000274658203
2019-10-21,104.76000213623047
2019-12-18,105.12999725341797
2020-03-06,104.81999969482422
2019-10-03,107.55999755859375
2020-03-09,108.4800033569336
2020-05-27,106.08999633789062
2019-12-24,106.0
2020-03-12,109.4800033569336
2018-12-20,110.66999816894531
2019-08-01,109.69000244140625
2018-08-14,108.69000244140625
2018-07-13,108.5999984741211
2018-10-17,110.87999725341797
2019-05-29,110.26000213623047
2019-03-26,108.58000183105469
2019-02-22,108.9800033569336
2019-10-04,108.80999755859375
2019-11-05,109.63999938964844
2019-12-27,109.54000091552734
2020-06-02,107.30999755859375
2019-12-30,109.12000274658203
2020-03-18,109.12999725341797
2020-06-05,109.0
2019-07-15,109.43000030517578
2018-12-03,110.38999938964844
2019-06-13,111.41999816894531
2019-01-04,108.88999938964844
2018-08-29,107.23999786376953
2019-02-05,109.2699966430664
2018-11-01,108.97000122070312
2019-08-16,109.30999755859375
2019-04-10,109.43000030517578
2019-09-17,111.19000244140625
2019-10-15,113.51000213623047
2020-01-02,112.83999633789062
2020-06-08,112.5
2019-10-18,112.68000030517578
2020-03-24,113.69000244140625
2020-06-11,114.83000183105469
2020-01-08,113.22000122070312
2019-04-25,112.9800033569336
2019-07-30,112.22000122070312
2019-02-20,110.69000244140625
2018-07-11,111.61000061035156
2018-09-13,111.12000274658203
2018-10-15,110.5
2019-06-28,110.38999938964844
2018-12-18,110.97000122070312
2018-11-16,111.56999969482422
2019-10-02,112.0199966430664
2020-03-27,112.80000305175781
2020-01-10,112.5199966430664
2019-10-24,113.72000122070312
2020-03-30,113.05999755859375
2020-06-17,112.37999725341797
2020-01-14,112.41000366210938
2020-04-02,111.94000244140625
2019-01-02,113.0
2019-08-14,113.66999816894531
2018-10-30,113.33999633789062
2019-06-11,113.95999908447266
2019-05-10,112.91000366210938
2019-04-08,111.8499984741211
2018-08-27,113.88999938964844
2018-07-26,113.98999786376953
2018-09-28,116.02999877929688
2019-03-07,116.48999786376953
2019-10-30,117.23999786376953
2020-01-17,117.58000183105469
2020-06-23,115.8499984741211
2020-04-08,115.11000061035156
2020-06-26,114.30000305175781
2019-03-22,115.13999938964844
2019-01-17,115.37999725341797
2019-08-29,115.37000274658203
2018-11-14,115.30000305175781
2019-06-26,116.79000091552734
2018-09-11,116.38999938964844
2018-07-09,116.52999877929688
2018-08-10,114.70999908447266
2019-04-23,114.1500015258789
2019-09-30,115.19999694824219
2020-01-23,116.12999725341797
2019-11-08,115.52999877929688
2020-04-14,115.4000015258789
2019-11-11,115.5999984741211
2020-01-29,116.0999984741211
2020-04-17,117.01000213623047
2018-07-24,117.04000091552734
2018-09-26,116.83999633789062
2019-05-08,117.0
2019-03-05,117.4800033569336
2019-02-01,118.87999725341797
2018-12-31,120.08999633789062
2018-11-29,122.62000274658203
2019-08-12,122.37999725341797
2019-07-11,120.77999877929688
2019-09-13,120.12999725341797
2019-11-14,119.37000274658203
2020-04-20,118.91999816894531
2020-02-04,118.72000122070312
2020-04-23,118.22000122070312
2018-12-14,118.5
2019-08-27,118.62000274658203
2018-08-08,118.4000015258789
2018-10-11,115.5
2018-11-12,115.47000122070312
2019-07-26,115.41999816894531
2019-06-24,114.66000366210938
2019-05-23,114.04000091552734
2019-03-20,114.72000122070312
2019-01-15,116.80000305175781
2019-11-20,119.08000183105469
2020-02-07,119.6500015258789
2020-02-10,118.02999877929688
2020-04-29,118.4000015258789
2019-11-26,119.93000030517578
2020-02-13,120.5999984741211
2019-01-30,120.75
2018-08-23,121.97000122070312
2018-09-24,123.01000213623047
2018-11-27,123.62999725341797
2018-10-26,124.16000366210938
2019-07-09,123.87000274658203
2019-06-07,123.18000030517578
2019-05-06,122.20999908447266
2019-04-04,121.41000366210938
2019-09-11,119.0199966430664
2019-11-29,110.6500015258789
2020-05-05,112.0
2019-12-02,114.30999755859375
2020-02-19,110.5
2020-05-08,107.16000366210938
2019-05-21,103.41999816894531
2019-03-18,97.81999969482422
2018-09-07,101.91999816894531
2018-08-06,100.97000122070312
2018-10-09,96.45999908447266
2019-02-14,97.12999725341797
2018-12-12,84.33999633789062
2019-07-24,74.66999816894531
2019-09-26,65.94999694824219
2019-10-28,69.33000183105469
2019-12-05,70.0
2020-05-11,66.43000030517578
2019-07-03,71.80000305175781
2020-02-25,84.86000061035156
2020-05-14,86.83000183105469
2020-02-28,85.77999877929688
2019-08-08,85.5
2019-06-05,88.79000091552734
2018-07-20,85.37000274658203
2018-08-21,82.2699966430664
2018-10-24,79.2300033569336
2019-04-02,88.05999755859375
2019-03-01,95.97000122070312
2019-01-28,91.86000061035156
2018-12-27,92.63999938964844
2019-09-09,89.0199966430664
2020-03-02,91.36000061035156
2020-05-20,89.3499984741211
2019-12-17,88.81999969482422
2020-03-05,92.0199966430664
2019-02-12,90.4800033569336
2019-01-11,85.51000213623047
2018-12-10,85.9800033569336
2019-08-23,85.33000183105469
2018-11-08,86.30000305175781
2019-07-22,91.0999984741211
2019-06-20,101.08000183105469
2018-09-05,98.69999694824219
2019-04-17,96.08000183105469
2019-09-24,89.58000183105469
2019-12-20,88.80000305175781
2020-05-26,90.9800033569336
2019-04-30,90.29000091552734
2019-12-23,91.87000274658203
2020-03-11,91.5999984741211
2020-05-29,91.41000366210938
2019-12-26,91.22000122070312
2020-06-01,86.3499984741211
2019-05-02,84.69000244140625
2019-02-27,86.0
2018-11-23,92.4000015258789
2019-08-06,91.61000061035156
2018-07-18,92.30000305175781
2018-09-20,99.4000015258789
2018-10-22,96.69000244140625
2019-07-05,97.16999816894531
2019-06-03,96.5999984741211
2019-10-09,100.5999984741211
2019-10-11,98.87000274658203
2020-03-17,99.11000061035156
2020-06-04,98.98999786376953
2019-10-14,100.72000122070312
2020-03-20,101.0
2018-11-06,104.93000030517578
2019-06-18,104.05000305175781
2019-05-17,102.91000366210938
2019-04-15,101.81999969482422
2019-03-14,96.83999633789062
2019-01-09,96.79000091552734
2018-08-02,91.48999786376953
2018-10-05,98.05000305175781
2019-08-21,98.12999725341797
2019-10-17,96.37999725341797
2020-03-23,95.1500015258789
2020-06-10,92.88999938964844
2019-02-25,93.16000366210938
2020-01-07,90.36000061035156
2020-03-26,86.94000244140625
2019-10-23,86.69000244140625
