Dates,LMT
2018-06-20,287.7109375
2018-06-21,285.3550109863281
2018-06-25,284.4050598144531
2018-06-22,283.8255615234375
2018-06-26,284.12005615234375
2018-06-27,280.03515625
2018-06-28,280.4721374511719
2018-06-29,280.6526794433594
2018-07-02,284.1580505371094
2018-07-03,284.4809875488281
2018-07-05,284.22454833984375
2018-07-16,284.22454833984375
2018-09-18,291.14996337890625
2019-01-24,293.38232421875
2019-09-05,291.244873046875
2018-11-21,297.6383056640625
2020-01-13,302.4451904296875
2020-04-01,303.0911560058594
2020-06-19,301.6187438964844
2019-10-29,303.775146484375
2020-01-16,303.6136169433594
2020-06-22,306.416015625
2018-10-03,302.4071350097656
2018-07-31,306.43511962890625
2019-03-12,308.1355285644531
2019-02-08,306.7865905761719
2019-01-07,307.8790283203125
2018-12-06,304.09814453125
2019-08-19,309.78851318359375
2019-07-18,308.6770324707031
2019-05-15,305.91259765625
2019-09-20,304.51611328125
2019-11-01,301.0677185058594
2020-04-07,301.533203125
2020-06-25,299.5382080078125
2020-06-16,299.918212890625
2019-11-04,297.457763671875
2020-01-22,297.9517822265625
2019-11-07,302.6542053222656
2020-04-13,301.80865478515625
2019-07-01,309.56048583984375
2019-05-30,308.9620361328125
2018-08-15,308.0025329589844
2018-10-18,308.1640319824219
2019-03-27,305.817626953125
2019-01-22,304.0031433105469
2018-12-21,305.2191162109375
2019-09-03,308.1165466308594
2018-11-19,308.1165466308594
2019-08-02,308.0975646972656
2020-01-28,305.7510986328125
2020-04-16,306.28643798828125
2019-11-13,307.72027587890625
2020-01-31,307.16583251953125
2018-12-04,314.4117126464844
2018-11-02,314.0484924316406
2019-07-16,308.7144775390625
2018-08-30,308.0262145996094
2018-10-01,310.94171142578125
2019-06-14,316.6772766113281
2019-05-13,320.99798583984375
2019-04-11,324.38201904296875
2019-02-06,328.0909729003906
2019-09-18,324.3437805175781
2020-02-03,318.4457092285156
2020-04-22,322.7760314941406
2019-11-19,322.6995849609375
2020-02-06,328.3968811035156
2019-11-22,327.7659606933594
2019-03-25,330.79620361328125
2019-02-21,330.71014404296875
2018-12-19,332.59332275390625
2018-07-12,333.68310546875
2018-09-14,332.1249084472656
2018-08-13,334.055908203125
2018-10-16,331.90509033203125
2019-07-31,334.5051574707031
2019-05-28,332.0006408691406
2019-04-26,321.9061584472656
2020-04-28,311.8785705566406
2019-11-25,313.1785888671875
2020-02-12,316.6390686035156
2020-05-01,322.2693786621094
2020-05-04,318.7038269042969
2019-06-12,313.5418395996094
2019-04-09,313.6756896972656
2019-03-08,312.3756103515625
2019-02-04,307.1849670410156
2018-07-27,297.4154357910156
2018-08-28,292.90350341796875
2019-01-03,291.6034240722656
2019-08-15,274.03369140625
2018-10-31,278.2397155761719
2019-09-16,280.89715576171875
2020-02-18,286.2216796875
2020-05-07,286.0877990722656
2018-08-17,289.8445739746094
2019-12-04,293.046875
2020-02-21,296.1632385253906
2018-12-17,294.958740234375
2019-08-30,299.3177490234375
2018-11-15,291.67041015625
2019-07-29,292.2630920410156
2019-06-27,290.0166931152344
2019-04-24,292.0145263671875
2018-07-10,287.9614562988281
2018-09-12,281.60455322265625
2019-02-19,280.9067077636719
2019-01-18,281.31781005859375
2020-02-24,282.3597412109375
2020-05-13,282.26416015625
2019-12-10,282.27374267578125
2020-02-27,286.7187194824219
2019-12-13,289.0894470214844
2020-05-19,289.2915954589844
2019-03-06,285.78656005859375
2018-11-30,276.0995788574219
2019-08-13,275.733642578125
2019-07-12,274.81884765625
2019-06-10,287.3368835449219
2019-05-09,281.3185729980469
2018-07-25,281.6556091308594
2018-09-27,281.39569091796875
2018-10-29,277.03363037109375
2019-10-16,268.87762451171875
2019-12-16,269.10870361328125
2020-03-04,263.8030090332031
2020-05-22,255.45445251464844
2019-10-01,247.03846740722656
2019-12-19,236.12852478027344
2018-09-10,242.29122924804688
2019-05-24,250.15835571289062
2018-08-09,251.57383728027344
2019-04-22,252.13232421875
2019-03-21,254.9152069091797
2019-01-16,248.51173400878906
2019-08-28,255.21368408203125
2018-11-13,258.1409912109375
2018-10-12,259.8646240234375
2019-06-25,260.50982666015625
2020-03-10,267.21173095703125
2020-05-28,267.4332275390625
2019-10-07,267.22137451171875
2020-03-13,265.76739501953125
2019-10-10,262.2912292480469
2020-03-16,268.4635009765625
2020-06-03,272.3826599121094
2018-11-28,269.2242431640625
2018-09-25,272.9989318847656
2018-07-23,274.6744079589844
2018-08-24,276.3980712890625
2019-07-10,277.197265625
2019-05-07,281.2223205566406
2019-04-05,280.8564453125
2019-03-04,278.9498291015625
2019-01-31,279.8067932128906
2019-09-12,287.69317626953125
2019-12-31,288.3575439453125
2020-03-19,288.7138366699219
2020-01-03,289.00274658203125
2020-06-09,290.32196044921875
2019-02-15,288.9161071777344
2019-01-14,292.8351745605469
2018-07-06,293.1336975097656
2018-08-07,289.8404846191406
2018-10-10,295.83953857421875
2018-12-13,293.86553955078125
2019-08-26,295.8106384277344
2019-07-25,293.22039794921875
2019-05-22,295.74322509765625
2019-03-19,294.6262512207031
2020-01-06,294.5395812988281
2020-03-25,296.176513671875
2020-06-12,300.0850830078125
2019-10-22,300.1432800292969
2020-01-09,295.50732421875
2020-06-15,296.54510498046875
2019-10-25,294.17864990234375
2020-03-31,293.8779602050781
2020-06-18,291.8800354003906
2019-04-03,295.2260437011719
2018-08-22,292.8208312988281
2018-10-25,294.3047180175781
2019-01-29,289.5135803222656
2018-12-28,287.2247009277344
2018-11-26,288.6698303222656
2019-08-09,287.6611633300781
2019-07-08,287.0598449707031
2019-06-06,289.99853515625
2019-09-10,285.1492004394531
2020-01-15,285.255859375
2020-04-03,286.03179931640625
2019-10-31,285.09100341796875
2020-04-06,286.6912536621094
2020-06-24,291.1138610839844
2018-11-09,295.119384765625
2019-07-23,293.9652404785156
2019-06-21,288.3109436035156
2019-05-20,290.6386413574219
2019-04-18,293.4609375
2018-09-06,296.4481201171875
2018-10-08,293.5578918457031
2019-02-13,290.1052551269531
2018-12-11,296.38018798828125
2019-09-25,300.3663330078125
2020-01-21,299.40618896484375
2020-04-09,300.7154846191406
2019-11-06,301.1422424316406
2020-01-24,304.7889099121094
2020-01-27,305.7588195800781
2020-04-15,323.0611267089844
2018-12-26,320.1709289550781
2019-08-07,318.9586181640625
2019-06-04,318.4348449707031
2018-09-21,318.6870422363281
2018-07-19,323.2841796875
2018-08-20,321.8487854003906
2018-10-23,322.52764892578125
2019-05-03,324.00189208984375
2019-04-01,325.6021728515625
2019-02-28,320.92742919921875
2019-11-12,324.10858154296875
2020-01-30,329.1324462890625
2019-11-15,331.0625
2020-04-21,325.2626953125
2019-04-16,326.0386047363281
2019-03-15,324.0794372558594
2019-02-11,329.16156005859375
2019-01-10,327.80377197265625
2019-08-22,331.70257568359375
2018-11-07,333.5841064453125
2018-08-03,331.01397705078125
2018-09-04,329.8210754394531
2019-06-19,328.5699462890625
2019-09-23,327.706787109375
2019-11-18,329.113037109375
2020-02-05,331.6540832519531
2020-04-24,330.46319580078125
2019-03-29,336.3493347167969
2019-11-21,341.0152893066406
2020-04-27,344.2853698730469
2020-02-11,344.1096496582031
2020-04-30,346.7550048828125
2019-05-01,343.21160888671875
2019-02-26,335.8320007324219
2019-01-25,337.26690673828125
2018-12-24,340.7517395019531
2019-09-06,341.78643798828125
2018-07-17,340.3710632324219
2018-09-19,345.0858154296875
2019-08-05,347.24310302734375
2019-10-08,354.1444091796875
2019-12-11,350.7864685058594
2019-11-27,351.3916931152344
2020-02-14,351.9578857421875
2020-05-06,350.9231262207031
2019-01-08,350.5229187011719
2018-12-07,354.86676025390625
2019-08-20,352.84613037109375
2018-11-05,358.8006286621094
2019-07-19,361.5435791015625
2018-10-04,361.09454345703125
2019-06-17,360.3721618652344
2019-05-16,360.90911865234375
2018-08-01,359.37652587890625
2019-03-13,359.44488525390625
2019-12-03,360.6357727050781
2020-02-20,358.917724609375
2019-12-06,356.633544921875
2020-05-12,349.9176940917969
2019-12-09,347.71160888671875
2020-02-26,348.4437255859375
2020-05-15,349.0977478027344
2019-03-28,349.2637023925781
2018-09-17,360.098876953125
2018-08-16,361.4850158691406
2018-10-19,360.6455078125
2019-04-29,360.8017272949219
2019-01-23,357.25830078125
2019-09-04,353.5294494628906
2018-11-20,354.4274597167969
2019-07-02,353.275634765625
2019-05-31,349.878662109375
2019-12-12,358.0294189453125
2020-05-18,360.4893493652344
2019-09-27,368.17156982421875
2020-03-03,368.0154113769531
2020-05-21,368.00567626953125
2019-05-14,368.2203369140625
2018-08-31,360.137939453125
2018-07-30,364.55010986328125
2018-10-02,368.00567626953125
2019-04-12,371.39288330078125
2019-03-11,372.64227294921875
2019-02-07,373.86248779296875
2019-07-17,376.67376708984375
2019-09-19,367.8982849121094
2019-10-21,371.2464599609375
2019-12-18,370.9242858886719
2020-03-06,371.88092041015625
2019-10-03,375.25836181640625
2020-03-09,377.10406494140625
2020-05-27,377.6734924316406
2019-12-24,381.9834289550781
2020-03-12,378.1250915527344
2018-12-20,379.5093688964844
2019-08-01,373.2751770019531
2018-08-14,374.3649597167969
2018-07-13,374.5907897949219
2018-10-17,379.5780944824219
2019-05-29,377.84039306640625
2019-03-26,385.4981384277344
2019-02-22,386.7940673828125
2019-10-04,389.7982177734375
2019-11-05,386.25408935546875
2019-12-27,381.1685485839844
