Dates,LMT
2018-08-03,343.2900085449219
2018-09-04,341.44000244140625
2019-06-19,341.6199951171875
2019-09-23,341.2799987792969
2019-11-18,340.3599853515625
2020-02-05,343.4800109863281
2020-04-24,341.1400146484375
2019-03-29,344.7799987792969
2019-11-21,349.67999267578125
2020-04-27,352.8599853515625
2020-02-11,354.3399963378906
2020-04-30,356.1499938964844
2019-05-01,358.6300048828125
2019-02-26,352.54998779296875
2019-01-25,346.1400146484375
2018-12-24,349.7099914550781
2019-09-06,352.4599914550781
2018-07-17,352.4100036621094
2018-09-19,354.2799987792969
2019-08-05,356.54998779296875
2019-10-08,363.3299865722656
2019-12-11,362.739990234375
2019-11-27,362.8800048828125
2020-02-14,362.79998779296875
2020-05-06,362.0
2019-01-08,360.5199890136719
2018-12-07,363.75
2019-08-20,366.7699890136719
2018-11-05,367.57000732421875
2019-07-19,370.4700012207031
2018-10-04,370.8299865722656
2019-06-17,369.9200134277344
2019-05-16,370.25
2018-08-01,373.3699951171875
2019-03-13,369.3800048828125
2019-12-03,369.510009765625
2020-02-20,370.010009765625
2019-12-06,368.4200134277344
2020-05-12,365.4700012207031
2019-12-09,358.3800048828125
2020-02-26,359.1000061035156
2020-05-15,358.4700012207031
2019-03-28,363.0
2018-09-17,368.989990234375
2018-08-16,372.7099914550781
2018-10-19,370.7099914550781
2019-04-29,370.1099853515625
2019-01-23,370.6700134277344
2019-09-04,368.7099914550781
2018-11-20,367.3399963378906
2019-07-02,364.30999755859375
2019-05-31,361.1000061035156
2019-12-12,366.8900146484375
2020-05-18,370.92999267578125
2019-09-27,378.3999938964844
2020-03-03,379.3599853515625
2020-05-21,378.04998779296875
2019-05-14,381.510009765625
2018-08-31,376.0
2018-07-30,374.57000732421875
2018-10-02,378.3399963378906
2019-04-12,381.67999267578125
2019-03-11,384.1000061035156
2019-02-07,384.2799987792969
2019-07-17,386.6499938964844
2019-09-19,386.92999267578125
2019-10-21,380.55999755859375
2019-12-18,382.2099914550781
2020-03-06,383.0
2019-10-03,385.7799987792969
2020-03-09,384.739990234375
2020-05-27,385.17999267578125
2019-12-24,389.70001220703125
2020-03-12,393.42999267578125
2018-12-20,388.45001220703125
2019-08-01,388.2900085449219
2018-08-14,381.32000732421875
2018-07-13,385.79998779296875
2018-10-17,388.510009765625
2019-05-29,387.7699890136719
2019-03-26,394.6000061035156
2019-02-22,399.9599914550781
2019-10-04,397.2300109863281
2019-11-05,398.5
2019-12-27,395.44000244140625
2020-06-02,390.05999755859375
2019-12-30,392.989990234375
2020-03-18,390.8999938964844
2020-06-05,394.6400146484375
2019-07-15,395.95001220703125
2018-12-03,393.82000732421875
2019-06-13,392.4800109863281
2019-01-04,383.05999755859375
2018-08-29,381.19000244140625
2019-02-05,385.239990234375
2018-11-01,386.67999267578125
2019-08-16,385.79998779296875
2019-04-10,386.3299865722656
2019-09-17,388.510009765625
2019-10-15,390.7300109863281
2020-01-02,385.3699951171875
2020-06-08,385.70001220703125
2019-10-18,384.3900146484375
2020-03-24,384.2099914550781
2020-06-11,377.7099914550781
2020-01-08,375.8900146484375
2019-04-25,377.5
2019-07-30,374.989990234375
2019-02-20,377.4599914550781
2018-07-11,374.8900146484375
2018-09-13,375.45001220703125
2018-10-15,375.25
2019-06-28,378.989990234375
2018-12-18,380.17999267578125
2018-11-16,380.95001220703125
2019-10-02,380.7799987792969
2020-03-27,375.7699890136719
2020-01-10,379.92999267578125
2019-10-24,382.739990234375
2020-03-30,382.8800048828125
2020-06-17,383.4100036621094
2020-01-14,387.5
2020-04-02,390.5199890136719
2019-01-02,392.29998779296875
2019-08-14,394.489990234375
2018-10-30,395.67999267578125
2019-06-11,395.82000732421875
2019-05-10,393.5400085449219
2019-04-08,392.25
2018-08-27,391.3900146484375
2018-07-26,393.1000061035156
2018-09-28,395.95001220703125
2019-03-07,394.4800109863281
2019-10-30,392.20001220703125
2020-01-17,391.5299987792969
2020-06-23,384.6400146484375
2020-04-08,387.95001220703125
2020-06-26,386.5
2019-03-22,388.8999938964844
2019-01-17,387.4200134277344
2019-08-29,386.7699890136719
2018-11-14,386.6099853515625
2019-06-26,387.7900085449219
2018-09-11,387.7799987792969
2018-07-09,388.3500061035156
2018-08-10,388.0
2019-04-23,387.6400146484375
2019-09-30,384.67999267578125
2020-01-23,386.6400146484375
2019-11-08,394.69000244140625
2020-04-14,392.3500061035156
2019-11-11,392.45001220703125
2020-01-29,394.5
2020-04-17,393.760009765625
2018-07-24,391.9800109863281
2018-09-26,399.3699951171875
2019-05-08,417.1700134277344
2019-03-05,417.989990234375
2019-02-01,416.1199951171875
2018-12-31,418.17999267578125
2018-11-29,416.0
2019-08-12,415.6000061035156
2019-07-11,420.9599914550781
2019-09-13,418.2699890136719
2019-11-14,421.4800109863281
2020-04-20,425.739990234375
2020-02-04,427.5400085449219
2020-04-23,427.7799987792969
2018-12-14,428.5
2019-08-27,429.55999755859375
2018-08-08,433.5199890136719
2018-10-11,434.45001220703125
2018-11-12,438.989990234375
2019-07-26,437.989990234375
2019-06-24,437.0
2019-05-23,435.57000732421875
2019-03-20,430.0
2019-01-15,431.989990234375
2019-11-20,435.9200134277344
2020-02-07,439.8599853515625
2020-02-10,441.2099914550781
2020-04-29,441.5199890136719
2019-11-26,442.5299987792969
2020-02-13,439.69000244140625
2019-01-30,439.2900085449219
2018-08-23,438.4700012207031
2018-09-24,438.95001220703125
2018-11-27,438.2699890136719
2018-10-26,434.989990234375
2019-07-09,428.7200012207031
2019-06-07,424.20001220703125
2019-05-06,421.7300109863281
2019-04-04,410.5199890136719
2019-09-11,399.010009765625
2019-11-29,373.82000732421875
2020-05-05,383.1000061035156
2019-12-02,396.8999938964844
2020-02-19,402.9599914550781
2020-05-08,397.8500061035156
2019-05-21,384.95001220703125
2019-03-18,369.4700012207031
2018-09-07,367.6700134277344
2018-08-06,365.8900146484375
2018-10-09,339.4200134277344
2019-02-14,329.1600036621094
2018-12-12,311.55999755859375
2019-07-24,319.4700012207031
2019-09-26,339.2300109863281
2019-10-28,334.1000061035156
2019-12-05,315.8399963378906
2020-05-11,287.05999755859375
2019-07-03,294.989990234375
2020-02-25,329.82000732421875
2020-05-14,352.1000061035156
2020-02-28,365.0899963378906
2019-08-08,356.4800109863281
2019-06-05,346.9200134277344
2018-07-20,340.989990234375
2018-08-21,354.0
2018-10-24,355.8399963378906
2019-04-02,369.95001220703125
2019-03-01,381.8999938964844
2019-01-28,372.6499938964844
2018-12-27,376.3299865722656
2019-09-09,373.989990234375
2020-03-02,386.5799865722656
2020-05-20,376.75
2019-12-17,381.29998779296875
2020-03-05,402.45001220703125
2019-02-12,399.9700012207031
2019-01-11,392.5400085449219
2018-12-10,383.94000244140625
2019-08-23,384.8699951171875
2018-11-08,384.05999755859375
2019-07-22,384.0400085449219
2019-06-20,387.8299865722656
2018-09-05,393.510009765625
2019-04-17,391.44000244140625
2019-09-24,387.4100036621094
2019-12-20,382.9700012207031
2020-05-26,392.7799987792969
2019-04-30,390.8900146484375
2019-12-23,384.1300048828125
2020-03-11,381.1300048828125
2020-05-29,379.5
2019-12-26,382.44000244140625
2020-06-01,372.4599914550781
2019-05-02,361.5400085449219
2019-02-27,361.510009765625
2018-11-23,380.489990234375
2019-08-06,382.4599914550781
2018-07-18,374.0
2018-09-20,370.0299987792969
2018-10-22,370.1600036621094
2019-07-05,376.95001220703125
2019-06-03,397.1199951171875
2019-10-09,404.260009765625
2019-10-11,396.239990234375
2020-03-17,394.0
2020-06-04,393.2300109863281
2019-10-14,403.6000061035156
2020-03-20,404.8699951171875
2018-11-06,416.0
2019-06-18,417.6199951171875
2019-05-17,411.94000244140625
2019-04-15,409.1000061035156
2019-03-14,397.30999755859375
2019-01-09,394.42999267578125
2018-08-02,377.1499938964844
2018-10-05,391.7900085449219
2019-08-21,386.239990234375
2019-10-17,381.32000732421875
2020-03-23,383.5899963378906
2020-06-10,376.8399963378906
2019-02-25,378.7799987792969
2020-01-07,371.2300109863281
2020-03-26,363.30999755859375
2019-10-23,367.4200134277344
