Dates,TSN
2018-06-20,69.91000366210938
2018-06-21,68.95999908447266
2018-06-25,69.08000183105469
2018-06-22,69.16999816894531
2018-06-26,69.41000366210938
2018-06-27,69.19999694824219
2018-06-28,69.0
2018-06-29,68.18000030517578
2018-07-02,65.87999725341797
2018-07-03,66.31999969482422
2018-07-05,66.45999908447266
2018-07-16,66.8499984741211
2018-09-18,66.19000244140625
2019-01-24,66.38999938964844
2019-09-05,65.91999816894531
2018-11-21,65.69999694824219
2020-01-13,65.9800033569336
2020-04-01,65.72000122070312
2020-06-19,65.37000274658203
2019-10-29,64.29000091552734
2020-01-16,64.37999725341797
2020-06-22,64.0199966430664
2018-10-03,63.150001525878906
2018-07-31,62.68000030517578
2019-03-12,62.060001373291016
2019-02-08,62.939998626708984
2019-01-07,63.4900016784668
2018-12-06,58.33000183105469
2019-08-19,56.790000915527344
2019-07-18,57.540000915527344
2019-05-15,56.939998626708984
2019-09-20,57.2599983215332
2019-11-01,59.150001525878906
2020-04-07,58.5
2020-06-25,59.470001220703125
2020-06-16,59.290000915527344
2019-11-04,59.5
2020-01-22,59.61000061035156
2019-11-07,59.40999984741211
2020-04-13,59.349998474121094
2019-07-01,60.20000076293945
2019-05-30,60.41999816894531
2018-08-15,62.060001373291016
2018-10-18,62.33000183105469
2019-03-27,62.380001068115234
2019-01-22,61.66999816894531
2018-12-21,62.11000061035156
2019-09-03,62.47999954223633
2018-11-19,62.369998931884766
2019-08-02,62.43000030517578
2020-01-28,62.349998474121094
2020-04-16,62.2599983215332
2019-11-13,62.43000030517578
2020-01-31,60.7599983215332
2018-12-04,62.36000061035156
2018-11-02,62.56999969482422
2019-07-16,63.27000045776367
2018-08-30,62.72999954223633
2018-10-01,63.25
2019-06-14,63.279998779296875
2019-05-13,63.0
2019-04-11,62.16999816894531
2019-02-06,61.77000045776367
2019-09-18,61.400001525878906
2020-02-03,61.779998779296875
2020-04-22,61.209999084472656
2019-11-19,60.86000061035156
2020-02-06,60.349998474121094
2019-11-22,59.7400016784668
2019-03-25,59.119998931884766
2019-02-21,59.31999969482422
2018-12-19,58.7599983215332
2018-07-12,58.540000915527344
2018-09-14,59.09000015258789
2018-08-13,58.75
2018-10-16,59.880001068115234
2019-07-31,61.65999984741211
2019-05-28,62.79999923706055
2019-04-26,61.25
2020-04-28,59.65999984741211
2019-11-25,59.59000015258789
2020-02-12,60.04999923706055
2020-05-01,60.7599983215332
2020-05-04,61.27000045776367
2019-06-12,61.84000015258789
2019-04-09,62.25
2019-03-08,61.709999084472656
2019-02-04,61.02000045776367
2018-07-27,61.630001068115234
2018-08-28,60.95000076293945
2019-01-03,60.25
2019-08-15,60.70000076293945
2018-10-31,60.900001525878906
2019-09-16,59.529998779296875
2020-02-18,59.650001525878906
2020-05-07,61.119998931884766
2018-08-17,61.56999969482422
2019-12-04,61.63999938964844
2020-02-21,61.43000030517578
2018-12-17,61.380001068115234
2019-08-30,61.34000015258789
2018-11-15,61.459999084472656
2019-07-29,57.0099983215332
2019-06-27,57.7599983215332
2019-04-24,57.77000045776367
2018-07-10,58.689998626708984
2018-09-12,59.209999084472656
2019-02-19,58.709999084472656
2019-01-18,58.599998474121094
2020-02-24,58.43000030517578
2020-05-13,58.869998931884766
