Dates,TSN
2019-08-01,81.77574157714844
2018-08-14,79.7205810546875
2018-07-13,80.56221771240234
2018-10-17,81.68766021728516
2019-05-29,83.35136413574219
2019-03-26,84.49638366699219
2019-02-22,86.98214721679688
2019-10-04,86.38516235351562
2019-11-05,86.28730773925781
2019-12-27,85.52396392822266
2020-06-02,83.9581298828125
2019-12-30,84.43766021728516
2020-03-18,84.13428497314453
2020-06-05,84.61382293701172
2019-07-15,83.3807144165039
2018-12-03,84.30065155029297
2019-06-13,81.5408706665039
2019-01-04,80.61115264892578
2018-08-29,80.34691619873047
2019-02-05,80.49371337890625
2018-11-01,79.42698669433594
2019-08-16,78.71257781982422
2019-04-10,79.98482513427734
2019-09-17,80.37627410888672
2019-10-15,81.81488037109375
2020-01-02,82.26506042480469
2020-06-08,81.95188903808594
2019-10-18,80.1120376586914
2020-03-24,79.63251495361328
2020-06-11,80.66008758544922
2020-01-08,79.24105072021484
2019-04-25,77.47948455810547
2019-07-30,75.84513854980469
2019-02-20,76.1583023071289
2018-07-11,76.80421447753906
2018-09-13,80.32734680175781
2018-10-15,80.53285217285156
2019-06-28,80.04353332519531
2018-12-18,81.02217864990234
2018-11-16,81.91275024414062
2019-10-02,80.29798126220703
2020-03-27,80.18054962158203
2020-01-10,81.68766021728516
2019-10-24,81.47235870361328
2020-03-30,80.86559295654297
2020-06-17,80.96346282958984
2020-01-14,86.98214721679688
2020-04-02,86.97235870361328
2019-01-02,88.41096496582031
2019-08-14,88.40118408203125
2018-10-30,88.05866241455078
2019-06-11,88.60669708251953
2019-05-10,88.68498992919922
2019-04-08,86.63961029052734
2018-08-27,84.56489562988281
2018-07-26,86.73747253417969
2018-09-28,88.15763092041016
2019-03-07,88.95745086669922
2019-10-30,88.75997161865234
2020-01-17,88.45386505126953
2020-06-23,87.831787109375
2020-04-08,88.1181411743164
2020-06-26,88.33537292480469
2019-03-22,88.32549285888672
2019-01-17,88.54273223876953
2019-08-29,87.49606323242188
2018-11-14,87.37757110595703
2019-06-26,86.40989685058594
2018-09-11,86.8641128540039
2018-07-09,88.8192138671875
2018-08-10,89.24380493164062
2019-04-23,87.742919921875
2019-09-30,88.61185455322266
2020-01-23,89.71778106689453
2019-11-08,90.2411117553711
2020-04-14,90.00413513183594
2019-11-11,90.1522445678711
2020-01-29,90.27073669433594
2020-04-17,89.20430755615234
2018-07-24,89.8955078125
2018-09-26,88.83895874023438
2019-05-08,89.44129943847656
2019-03-05,89.0167007446289
2019-02-01,87.7231674194336
2018-12-31,88.2662582397461
2018-11-29,88.08851623535156
2019-08-12,90.76445007324219
2019-07-11,92.28508758544922
2019-09-13,90.7842025756836
2019-11-14,89.6486587524414
2020-04-20,88.88833618164062
2020-02-04,88.7303466796875
2020-04-23,86.37039184570312
2018-12-14,86.50863647460938
2019-08-27,86.85423278808594
2018-08-08,84.8497543334961
2018-10-11,83.09213256835938
2018-11-12,83.50685119628906
2019-07-26,83.34886169433594
2019-06-24,83.68458557128906
2019-05-23,81.59123229980469
2019-03-20,82.22319030761719
2019-01-15,82.83539581298828
2019-11-20,83.0526351928711
2020-02-07,78.7671890258789
2020-02-10,79.33989715576172
2020-04-29,80.554443359375
2019-11-26,79.97185516357422
2020-02-13,79.34976959228516
2019-01-30,80.15946960449219
2018-08-23,79.49789428710938
2018-09-24,79.14241790771484
2018-11-27,76.85157775878906
2018-10-26,77.80938720703125
2019-07-09,76.85157775878906
2019-06-07,74.63973236083984
2019-05-06,70.80851745605469
2019-04-04,70.1963119506836
2019-09-11,68.72623443603516
2019-11-29,67.37535095214844
2020-05-05,70.06718444824219
2019-12-02,68.04085540771484
2020-02-19,69.9181900024414
2020-05-08,66.56084442138672
2019-05-21,64.21665954589844
2019-03-18,60.47193145751953
2018-09-07,62.33932876586914
2018-08-06,58.15754699707031
2018-10-09,51.45279312133789
2019-02-14,52.15803146362305
2018-12-12,44.7480354309082
2019-07-24,47.53920364379883
2019-09-26,43.88386917114258
2019-10-28,53.84663772583008
2019-12-05,53.26059341430664
2020-05-11,57.21391677856445
2019-07-03,59.58789825439453
2020-02-25,62.76644515991211
2020-05-14,60.819583892822266
2020-02-28,58.19728088378906
2019-08-08,58.7535285949707
2019-06-05,57.48210525512695
2018-07-20,54.96906661987305
2018-08-21,53.787044525146484
2018-10-24,53.459251403808594
2019-04-02,56.071624755859375
2019-03-01,56.98545837402344
2019-01-28,58.01848602294922
2018-12-27,60.53152847290039
2019-09-09,61.76321792602539
2020-03-02,60.99837875366211
2020-05-20,59.746826171875
2019-12-17,60.47193145751953
2020-03-05,61.92214584350586
2019-02-12,63.43195724487305
2019-01-11,61.495025634765625
2018-12-10,59.51836395263672
2019-08-23,60.491798400878906
2018-11-08,58.58466720581055
2019-07-22,59.27997589111328
2019-06-20,62.37906265258789
2018-09-05,62.875709533691406
2019-04-17,61.77314758300781
2019-09-24,59.60776138305664
2019-12-20,54.94919967651367
2020-05-26,56.60800552368164
2019-04-30,54.412818908691406
2019-12-23,56.87619400024414
2020-03-11,59.98521423339844
2020-05-29,60.35273361206055
2019-12-26,59.67729568481445
2020-06-01,57.730430603027344
2019-05-02,58.763458251953125
2019-02-27,57.819828033447266
2018-11-23,60.42226791381836
2019-08-06,57.96882247924805
2018-07-18,60.243473052978516
2018-09-20,58.85285568237305
2018-10-22,58.79325866699219
2019-07-05,61.226837158203125
2019-06-03,62.32939529418945
2019-10-09,62.2400016784668
2019-10-11,61.439998626708984
2020-03-17,62.61000061035156
2020-06-04,62.5
2019-10-14,60.099998474121094
2020-03-20,64.06999969482422
2018-11-06,64.91999816894531
2019-06-18,68.66999816894531
2019-05-17,66.7699966430664
2019-04-15,64.54000091552734
2019-03-14,59.849998474121094
2019-01-09,62.20000076293945
2018-08-02,62.7599983215332
2018-10-05,64.8499984741211
2019-08-21,63.4900016784668
2019-10-17,64.0199966430664
2020-03-23,63.220001220703125
2020-06-10,61.41999816894531
2019-02-25,61.15999984741211
2020-01-07,59.439998626708984
2020-03-26,59.869998931884766
2019-10-23,58.279998779296875
