Dates,CCL
2018-11-28,54.459999084472656
2018-09-25,54.5
2018-07-23,54.470001220703125
2018-08-24,55.52000045776367
2019-07-10,55.36000061035156
2019-05-07,56.4900016784668
2019-04-05,57.52000045776367
2019-03-04,57.9900016784668
2019-01-31,57.54999923706055
2019-09-12,57.560001373291016
2019-12-31,58.459999084472656
2020-03-19,58.54999923706055
2020-01-03,57.540000915527344
2020-06-09,56.439998626708984
2019-02-15,56.65999984741211
2019-01-14,56.959999084472656
2018-07-06,57.060001373291016
2018-08-07,56.849998474121094
2018-10-10,57.38999938964844
2018-12-13,57.31999969482422
2019-08-26,58.380001068115234
2019-07-25,58.56999969482422
2019-05-22,58.54999923706055
2019-03-19,58.56999969482422
2020-01-06,58.5099983215332
2020-03-25,58.029998779296875
2020-06-12,57.56999969482422
2019-10-22,58.34000015258789
2020-01-09,57.65999984741211
2020-06-15,56.810001373291016
2019-10-25,56.88999938964844
2020-03-31,55.58000183105469
2020-06-18,55.0
2019-04-03,55.27000045776367
2018-08-22,55.630001068115234
2018-10-25,56.209999084472656
2019-01-29,56.130001068115234
2018-12-28,56.529998779296875
2018-11-26,56.650001525878906
2019-08-09,57.43000030517578
2019-07-08,56.93000030517578
2019-06-06,56.22999954223633
2019-09-10,56.779998779296875
2020-01-15,56.279998779296875
2020-04-03,52.45000076293945
2019-10-31,51.810001373291016
2020-04-06,50.27000045776367
2020-06-24,50.209999084472656
2018-11-09,51.0
2019-07-23,52.04999923706055
2019-06-21,52.90999984741211
2019-05-20,53.2400016784668
2019-04-18,53.11000061035156
2018-09-06,52.9900016784668
2018-10-08,52.5
2019-02-13,52.189998626708984
2018-12-11,52.40999984741211
2019-09-25,52.959999084472656
2020-01-21,53.38999938964844
2020-04-09,53.900001525878906
2019-11-06,55.119998931884766
2020-01-24,54.650001525878906
2020-01-27,53.290000915527344
2020-04-15,53.380001068115234
2018-12-26,53.25
2019-08-07,53.529998779296875
2019-06-04,54.08000183105469
2018-09-21,54.41999816894531
2018-07-19,54.25
2018-08-20,55.599998474121094
2018-10-23,55.310001373291016
2019-05-03,54.22999954223633
2019-04-01,54.189998626708984
2019-02-28,53.880001068115234
2019-11-12,53.79999923706055
2020-01-30,53.33000183105469
2019-11-15,53.470001220703125
2020-04-21,53.0
2019-04-16,52.7400016784668
2019-03-15,53.36000061035156
2019-02-11,53.650001525878906
2019-01-10,53.38999938964844
2019-08-22,52.869998931884766
2018-11-07,52.790000915527344
2018-08-03,52.650001525878906
2018-09-04,51.66999816894531
2019-06-19,51.84000015258789
2019-09-23,51.810001373291016
2019-11-18,51.04999923706055
2020-02-05,51.66999816894531
2020-04-24,50.90999984741211
2019-03-29,50.9900016784668
2019-11-21,51.630001068115234
2020-04-27,52.470001220703125
2020-02-11,50.470001220703125
2020-04-30,51.189998626708984
2019-05-01,52.06999969482422
2019-02-26,53.72999954223633
2019-01-25,53.369998931884766
2018-12-24,52.93000030517578
2019-09-06,52.869998931884766
2018-07-17,53.189998626708984
2018-09-19,52.36000061035156
2019-08-05,52.81999969482422
2019-10-08,47.20000076293945
2019-12-11,46.63999938964844
2019-11-27,45.4900016784668
2020-02-14,45.470001220703125
2020-05-06,45.619998931884766
2019-01-08,45.209999084472656
2018-12-07,46.0
2019-08-20,46.7599983215332
2018-11-05,46.34000015258789
2019-07-19,46.68000030517578
2018-10-04,46.66999816894531
2019-06-17,46.650001525878906
2019-05-16,46.0
2018-08-01,46.11000061035156
2019-03-13,45.650001525878906
2019-12-03,45.869998931884766
2020-02-20,46.25
2019-12-06,46.709999084472656
2020-05-12,46.45000076293945
2019-12-09,45.650001525878906
2020-02-26,45.720001220703125
2020-05-15,45.13999938964844
2019-03-28,45.70000076293945
2018-09-17,46.20000076293945
2018-08-16,46.970001220703125
2018-10-19,47.02000045776367
2019-04-29,47.02000045776367
2019-01-23,47.119998931884766
2019-09-04,47.36000061035156
2018-11-20,47.09000015258789
2019-07-02,46.43000030517578
2019-05-31,45.0
2019-12-12,45.31999969482422
2020-05-18,44.939998626708984
2019-09-27,45.619998931884766
2020-03-03,46.33000183105469
2020-05-21,45.93000030517578
2019-05-14,45.310001373291016
2018-08-31,45.20000076293945
2018-07-30,44.790000915527344
2018-10-02,44.619998931884766
2019-04-12,45.849998474121094
2019-03-11,45.369998931884766
2019-02-07,45.869998931884766
2019-07-17,45.68000030517578
2019-09-19,45.220001220703125
2019-10-21,43.619998931884766
2019-12-18,43.72999954223633
2020-03-06,42.65999984741211
2019-10-03,43.86000061035156
2020-03-09,44.119998931884766
2020-05-27,43.81999969482422
2019-12-24,43.939998626708984
2020-03-12,44.25
2018-12-20,45.11000061035156
2019-08-01,45.56999969482422
2018-08-14,48.279998779296875
2018-07-13,49.369998931884766
2018-10-17,49.599998474121094
2019-05-29,50.25
2019-03-26,49.0
2019-02-22,48.29999923706055
2019-10-04,48.86000061035156
2019-11-05,48.88999938964844
2019-12-27,48.56999969482422
2020-06-02,47.880001068115234
2019-12-30,48.06999969482422
2020-03-18,46.970001220703125
2020-06-05,45.5
2019-07-15,43.099998474121094
2018-12-03,43.810001373291016
2019-06-13,43.79999923706055
2019-01-04,42.150001525878906
2018-08-29,41.2599983215332
2019-02-05,41.04999923706055
2018-11-01,40.810001373291016
2019-08-16,40.400001525878906
2019-04-10,40.529998779296875
2019-09-17,40.81999969482422
2019-10-15,41.93000030517578
2020-01-02,41.470001220703125
2020-06-08,42.06999969482422
2019-10-18,42.650001525878906
2020-03-24,42.400001525878906
2020-06-11,42.349998474121094
2020-01-08,43.06999969482422
2019-04-25,43.13999938964844
2019-07-30,43.029998779296875
2019-02-20,44.04999923706055
2018-07-11,43.900001525878906
2018-09-13,44.59000015258789
2018-10-15,44.63999938964844
2019-06-28,44.4900016784668
2018-12-18,43.130001068115234
2018-11-16,43.22999954223633
2019-10-02,43.25
2020-03-27,44.36000061035156
2020-01-10,44.869998931884766
2019-10-24,44.88999938964844
2020-03-30,44.599998474121094
2020-06-17,44.63999938964844
2020-01-14,44.959999084472656
2020-04-02,44.2599983215332
2019-01-02,44.15999984741211
2019-08-14,44.849998474121094
2018-10-30,44.79999923706055
2019-06-11,44.959999084472656
2019-05-10,44.040000915527344
2019-04-08,42.900001525878906
2018-08-27,43.529998779296875
2018-07-26,43.880001068115234
2018-09-28,44.709999084472656
2019-03-07,44.9900016784668
2019-10-30,45.220001220703125
2020-01-17,45.15999984741211
2020-06-23,43.849998474121094
2020-04-08,43.54999923706055
2020-06-26,44.400001525878906
2019-03-22,44.869998931884766
2019-01-17,45.06999969482422
2019-08-29,45.060001373291016
2018-11-14,45.459999084472656
2019-06-26,45.880001068115234
2018-09-11,47.15999984741211
2018-07-09,48.060001373291016
2018-08-10,46.7599983215332
2019-04-23,46.95000076293945
2019-09-30,46.689998626708984
2020-01-23,48.900001525878906
2019-11-08,50.31999969482422
2020-04-14,51.400001525878906
2019-11-11,51.0
2020-01-29,51.619998931884766
2020-04-17,51.63999938964844
2018-07-24,51.029998779296875
2018-09-26,51.349998474121094
2019-05-08,50.04999923706055
2019-03-05,49.349998474121094
2019-02-01,48.13999938964844
2018-12-31,48.5
2018-11-29,49.13999938964844
2019-08-12,49.2599983215332
2019-07-11,49.099998474121094
2019-09-13,49.43000030517578
2019-11-14,50.5099983215332
2020-04-20,50.59000015258789
2020-02-04,51.45000076293945
2020-04-23,51.380001068115234
2018-12-14,50.68000030517578
2019-08-27,49.029998779296875
2018-08-08,49.13999938964844
2018-10-11,45.400001525878906
2018-11-12,45.79999923706055
2019-07-26,46.36000061035156
2019-06-24,43.7599983215332
2019-05-23,44.9900016784668
2019-03-20,43.75
2019-01-15,44.220001220703125
2019-11-20,44.36000061035156
2020-02-07,44.630001068115234
2020-02-10,42.97999954223633
2020-04-29,42.08000183105469
2019-11-26,42.11000061035156
2020-02-13,43.22999954223633
2019-01-30,43.2599983215332
2018-08-23,43.06999969482422
2018-09-24,42.599998474121094
2018-11-27,42.560001373291016
2018-10-26,42.619998931884766
2019-07-09,42.11000061035156
2019-06-07,39.380001068115234
2019-05-06,38.0
2019-04-04,36.16999816894531
2019-09-11,32.650001525878906
2019-11-29,31.229999542236328
2020-05-05,32.709999084472656
2019-12-02,33.02000045776367
2020-02-19,32.25
2020-05-08,30.90999984741211
2019-05-21,26.90999984741211
2019-03-18,24.440000534057617
2018-09-07,23.510000228881836
2018-08-06,22.889999389648438
2018-10-09,17.90999984741211
2019-02-14,18.34000015258789
2018-12-12,15.050000190734863
2019-07-24,14.770000457763672
2019-09-26,11.15999984741211
2019-10-28,9.130000114440918
2019-12-05,11.09000015258789
2020-05-11,11.270000457763672
2019-07-03,14.0600004196167
2020-02-25,15.050000190734863
2020-05-14,15.5
2020-02-28,16.0
2019-08-08,13.4399995803833
2019-06-05,10.949999809265137
2018-07-20,12.600000381469727
2018-08-21,8.010000228881836
2018-10-24,8.289999961853027
2019-04-02,9.279999732971191
2019-03-01,12.350000381469727
2019-01-28,11.859999656677246
2018-12-27,12.90999984741211
2019-09-09,11.770000457763672
2020-03-02,12.460000038146973
2020-05-20,11.880000114440918
2019-12-17,12.140000343322754
2020-03-05,12.710000038146973
2019-02-12,12.079999923706055
2019-01-11,11.789999961853027
2018-12-10,12.079999923706055
2019-08-23,11.6899995803833
2018-11-08,12.25
2019-07-22,12.0600004196167
2019-06-20,13.960000038146973
2018-09-05,15.760000228881836
2019-04-17,16.260000228881836
2019-09-24,14.899999618530273
2019-12-20,13.119999885559082
2020-05-26,14.25
2019-04-30,13.510000228881836
2019-12-23,12.979999542236328
2020-03-11,14.069999694824219
2020-05-29,14.069999694824219
2019-12-26,14.109999656677246
2020-06-01,13.0
2019-05-02,11.670000076293945
2019-02-27,12.130000114440918
2018-11-23,14.100000381469727
2019-08-06,14.609999656677246
2018-07-18,14.619999885559082
2018-09-20,13.899999618530273
2018-10-22,14.920000076293945
2019-07-05,15.9399995803833
2019-06-03,18.15999984741211
2019-10-09,17.34000015258789
2019-10-11,15.229999542236328
2020-03-17,15.979999542236328
2020-06-04,17.329999923706055
2019-10-14,16.709999084472656
2020-03-20,17.360000610351562
2018-11-06,22.299999237060547
2019-06-18,24.56999969482422
2019-05-17,23.8799991607666
2019-04-15,22.200000762939453
2019-03-14,17.290000915527344
2019-01-09,19.809999465942383
2018-08-02,18.139999389648438
2018-10-05,21.81999969482422
2019-08-21,19.31999969482422
2019-10-17,17.959999084472656
2020-03-23,19.299999237060547
2020-06-10,17.360000610351562
2019-02-25,17.5
2020-01-07,17.030000686645508
2020-03-26,15.220000267028809
2019-10-23,16.209999084472656
