Dates,CCL
2019-05-28,56.96575927734375
2019-04-26,55.59150314331055
2020-04-28,54.45256423950195
2019-11-25,54.81966018676758
2020-02-12,54.330196380615234
2020-05-01,55.61974334716797
2020-05-04,55.535030364990234
2019-06-12,54.160770416259766
2019-04-09,53.86897659301758
2019-03-08,53.163021087646484
2019-02-04,53.86897659301758
2018-07-27,51.53462219238281
2018-08-28,52.57001876831055
2019-01-03,51.08281326293945
2019-08-15,50.89455795288086
2018-10-31,50.96044921875
2019-09-16,52.748863220214844
2020-02-18,54.358436584472656
2020-05-07,53.7183723449707
2018-08-17,53.52070999145508
2019-12-04,53.88780212402344
2020-02-21,55.22440719604492
2018-12-17,54.70670700073242
2019-08-30,55.10204315185547
2018-11-15,54.377262115478516
2019-07-29,55.44089889526367
2019-06-27,55.76093673706055
2019-04-24,56.33510971069336
2018-07-10,56.43864440917969
2018-09-12,55.58209228515625
2019-02-19,56.363346099853516
2019-01-18,56.98981857299805
2020-02-24,57.66374206542969
2020-05-13,58.280723571777344
2019-12-10,57.473907470703125
2020-02-27,58.79328918457031
2019-12-13,57.64476013183594
2020-05-19,57.227115631103516
2019-03-06,57.97698211669922
2018-11-30,55.33821105957031
2019-08-13,55.90773391723633
2019-07-12,53.84797286987305
2019-06-10,53.487274169921875
2019-05-09,53.22150421142578
2018-07-25,53.648643493652344
2018-09-27,53.715084075927734
2018-10-29,53.468292236328125
2019-10-16,53.477783203125
2019-12-16,53.35438537597656
2020-03-04,52.215354919433594
2020-05-22,47.26054000854492
2019-10-01,45.4285888671875
2019-12-19,43.8624153137207
2018-09-10,45.08687973022461
2019-05-24,45.684871673583984
2018-08-09,46.206932067871094
2019-04-22,46.79542922973633
2019-03-21,47.3174934387207
2019-01-16,44.96348571777344
2019-08-28,47.5073356628418
2018-11-13,48.067359924316406
2018-10-12,49.26334762573242
2019-06-25,49.348777770996094
2020-03-10,49.63353729248047
2020-05-28,49.73794937133789
2019-10-07,49.5481071472168
2020-03-13,50.231529235839844
2019-10-10,50.05118179321289
2020-03-16,50.82003402709961
2020-06-03,52.091957092285156
2018-11-28,51.750247955322266
2018-09-25,51.51294708251953
2018-07-23,52.22484588623047
2018-08-24,52.6899528503418
2019-07-10,53.53474044799805
2019-05-07,53.40184783935547
2019-04-05,54.512413024902344
2019-03-04,54.65479278564453
2019-01-31,54.77818298339844
2019-09-12,55.22430419921875
2019-12-31,55.58500671386719
2020-03-19,55.34770584106445
2020-01-03,54.066287994384766
2020-06-09,53.753055572509766
2019-02-15,53.93339538574219
2019-01-14,53.696102142333984
2018-07-06,54.151710510253906
2018-08-07,54.19917297363281
2018-10-10,54.341556549072266
2018-12-13,55.33821105957031
2019-08-26,55.860267639160156
2019-07-25,55.78368377685547
2019-05-22,56.31021499633789
2019-03-19,56.07088088989258
2020-01-06,55.7645378112793
2020-03-25,55.21885681152344
2020-06-12,55.29544448852539
2019-10-22,55.37202835083008
2020-01-09,54.14664840698242
2020-06-15,54.67318344116211
2019-10-25,53.7541389465332
2020-03-31,53.016998291015625
2020-06-18,52.624488830566406
2019-04-03,53.06486129760742
2018-08-22,52.90211486816406
2018-10-25,53.69670104980469
2019-01-29,54.022193908691406
2018-12-28,54.19451141357422
2018-11-26,54.90293884277344
2019-08-09,54.6827507019043
2019-07-08,54.11792755126953
2019-06-06,54.81678009033203
2019-09-10,54.01262283325195
2020-01-15,54.232810974121094
2020-04-03,49.50358963012695
2019-10-31,48.49839401245117
2020-04-06,48.192047119140625
2020-06-24,48.55583572387695
2018-11-09,49.963111877441406
2019-07-23,50.13542938232422
2019-06-21,50.920440673828125
2019-05-20,50.83428192138672
2019-04-18,50.805564880371094
2018-09-06,50.26945495605469
2018-10-08,49.685489654541016
2019-02-13,50.03969955444336
2018-12-11,50.231163024902344
2019-09-25,51.28422546386719
2020-01-21,51.44696807861328
2020-04-09,52.46174240112305
2019-11-06,52.212833404541016
2020-01-24,51.3416633605957
2020-01-27,50.805564880371094
2020-04-15,51.456546783447266
2018-12-26,51.437400817871094
2019-08-07,51.53313446044922
2019-06-04,52.097957611083984
2018-09-21,52.10752868652344
2018-07-19,52.51918411254883
2018-08-20,53.4382209777832
2018-10-23,52.01180648803711
2019-05-03,52.825531005859375
2019-04-01,52.50960922241211
2019-02-28,51.3895378112793
2019-11-12,51.715030670166016
2020-01-30,51.63843536376953
2019-11-15,52.0213737487793
2020-04-21,50.52793502807617
2019-04-16,51.5235595703125
2019-03-15,51.494842529296875
2019-02-11,51.628868103027344
2019-01-10,51.3895378112793
2019-08-22,50.14500427246094
2018-11-07,50.413055419921875
2018-08-03,50.38433837890625
2018-09-04,49.89141082763672
2019-06-19,49.88174819946289
2019-09-23,49.5338020324707
2019-11-18,49.8720817565918
2020-02-05,49.82375717163086
2020-04-24,49.475807189941406
2019-03-29,49.40815734863281
2019-11-21,50.52931213378906
2020-04-27,49.18585968017578
2020-02-11,49.446815490722656
2020-04-30,50.48098373413086
2019-05-01,51.39917755126953
2019-02-26,51.38950729370117
2019-01-25,51.60213851928711
2018-12-24,51.080223083496094
2019-09-06,51.341182708740234
2018-07-17,50.52931213378906
2018-09-19,50.6259651184082
2019-08-05,51.070560455322266
2019-10-08,47.16584777832031
2019-12-11,45.06851577758789
2019-11-27,44.45960998535156
2020-02-14,43.92802810668945
2020-05-06,43.86037063598633
2019-01-08,44.382286071777344
2018-12-07,44.991188049316406
2019-08-20,44.73989486694336
2018-11-05,44.971858978271484
2019-07-19,44.63357925415039
2018-10-04,45.339134216308594
2019-06-17,44.865543365478516
2019-05-16,44.382286071777344
2018-08-01,43.98601150512695
2019-03-13,44.29530334472656
2019-12-03,44.710899353027344
2020-02-20,45.37779998779297
2019-12-06,44.89453887939453
2020-05-12,44.111663818359375
2019-12-09,43.9666862487793
2020-02-26,43.580081939697266
2020-05-15,43.589744567871094
2019-03-28,44.65291213989258
2018-09-17,45.5421028137207
2018-08-16,45.05884552001953
2018-10-19,45.68708419799805
2019-04-29,45.764400482177734
2019-01-23,45.79339599609375
2019-09-04,45.64841842651367
2018-11-20,45.09750747680664
2019-07-02,44.42094802856445
2019-05-31,43.69606399536133
2019-12-12,43.55108642578125
2020-05-18,43.89902877807617
2019-09-27,44.89453887939453
2020-03-03,44.45960998535156
2020-05-21,44.02467727661133
2019-05-14,44.401615142822266
2018-08-31,43.21280288696289
2018-07-30,42.81653594970703
2018-10-02,43.425437927246094
2019-04-12,44.20831298828125
2019-03-11,43.83137512207031
2019-02-07,44.41128158569336
2019-07-17,44.05950927734375
2019-09-19,42.29087448120117
2019-10-21,42.486305236816406
2019-12-18,42.04658889770508
2020-03-06,42.40813446044922
2019-10-03,42.99441909790039
2020-03-09,43.072593688964844
2020-05-27,42.671958923339844
2019-12-24,42.886932373046875
2020-03-12,44.07905197143555
2018-12-20,44.675113677978516
2019-08-01,46.52191925048828
2018-08-14,48.52506637573242
2018-07-13,48.57392501831055
2018-10-17,48.48598098754883
2019-05-29,49.39472198486328
2019-03-26,47.80197525024414
2019-02-22,48.24169158935547
2019-10-04,47.72380828857422
2019-11-05,47.27431869506836
2019-12-27,47.117977142333984
2020-06-02,46.60986328125
2019-12-30,46.53168487548828
2020-03-18,46.96163558959961
2020-06-05,42.94556427001953
2019-07-15,42.58401870727539
2018-12-03,42.71104431152344
2019-06-13,41.5189323425293
2019-01-04,40.492923736572266
2018-08-29,40.06298065185547
2019-02-05,40.19978332519531
2018-11-01,39.97503662109375
2019-08-16,39.21286392211914
2019-04-10,39.60372543334961
2019-09-17,40.01412582397461
2019-10-15,40.60041427612305
2020-01-02,41.07921600341797
2020-06-08,41.5189323425293
2019-10-18,41.42121505737305
2020-03-24,41.470069885253906
2020-06-11,41.812076568603516
2020-01-08,42.1345329284668
2019-04-25,41.57755661010742
2019-07-30,42.99441909790039
2019-02-20,42.89670944213867
2018-07-11,43.5513916015625
2018-09-13,43.17030715942383
2018-10-15,43.150760650634766
2019-06-28,42.22247314453125
2018-12-18,41.909786224365234
2018-11-16,41.96841812133789
2019-10-02,43.19961929321289
2020-03-27,43.83476638793945
2020-01-10,43.355960845947266
2019-10-24,44.020423889160156
2020-03-30,44.020423889160156
2020-06-17,43.65888214111328
2020-01-14,43.46345138549805
2020-04-02,43.05305099487305
2019-01-02,43.42436599731445
2019-08-14,43.82499313354492
2018-10-30,43.67842102050781
2019-06-11,43.47322082519531
2019-05-10,42.671958923339844
2019-04-08,42.5236930847168
2018-08-27,43.17607879638672
2018-07-26,43.98661804199219
2018-09-28,44.16454315185547
2019-03-07,44.69831466674805
2019-10-30,44.55992889404297
2020-01-17,43.97673416137695
2020-06-23,43.03769302368164
2020-04-08,43.37377166748047
2020-06-26,43.69007873535156
2019-03-22,44.25350570678711
2019-01-17,44.8861198425293
2019-08-29,44.797157287597656
2018-11-14,45.26173782348633
2019-06-26,46.35893249511719
2018-09-11,46.902587890625
2018-07-09,46.44789505004883
2018-08-10,46.65547180175781
2019-04-23,46.042625427246094
2019-09-30,46.11181640625
2020-01-23,49.63074493408203
2019-11-08,50.66862869262695
2020-04-14,50.35232162475586
2019-11-11,50.737823486328125
2020-01-29,50.737823486328125
2020-04-17,50.431400299072266
2018-07-24,50.243595123291016
2018-09-26,50.718055725097656
2019-05-08,49.31443405151367
2019-03-05,47.82185745239258
2019-02-01,47.970123291015625
2018-12-31,48.197471618652344
2018-11-29,48.63239669799805
2019-08-12,48.286434173583984
2019-07-11,48.790550231933594
2019-09-13,49.63074493408203
2019-11-14,49.858089447021484
2020-04-20,50.757591247558594
2020-02-04,51.30125045776367
2020-04-23,50.10520553588867
2018-12-14,49.3045539855957
2019-08-27,48.879512786865234
2018-08-08,46.971778869628906
2018-10-11,44.74773406982422
2018-11-12,45.96354675292969
2019-07-26,45.96354675292969
2019-06-24,44.233734130859375
2019-05-23,43.027809143066406
2019-03-20,42.25680923461914
2019-01-15,43.057464599609375
2019-11-20,43.63077163696289
2020-02-07,43.274925231933594
2020-02-10,41.71315383911133
2020-04-29,41.297996520996094
2019-11-26,42.45450210571289
2020-02-13,43.55169677734375
2019-01-30,42.70161819458008
2018-08-23,42.10853576660156
2018-09-24,42.42484664916992
2018-11-27,42.84000015258789
2018-10-26,42.5
2019-07-09,41.689998626708984
2019-06-07,37.7599983215332
2019-05-06,35.84000015258789
2019-04-04,33.13999938964844
2019-09-11,31.850000381469727
2019-11-29,33.459999084472656
2020-05-05,33.060001373291016
2019-12-02,31.829999923706055
2020-02-19,32.459999084472656
2020-05-08,27.8700008392334
2019-05-21,27.149999618530273
2019-03-18,21.739999771118164
2018-09-07,24.020000457763672
2018-08-06,21.75
2018-10-09,14.970000267028809
2019-02-14,17.579999923706055
2018-12-12,14.569999694824219
2019-07-24,12.710000038146973
2019-09-26,9.300000190734863
2019-10-28,10.0
2019-12-05,12.0
2020-05-11,12.0
2019-07-03,13.680000305175781
2020-02-25,15.550000190734863
2020-05-14,17.81999969482422
2020-02-28,14.40999984741211
2019-08-08,12.800000190734863
2019-06-05,13.170000076293945
2018-07-20,8.800000190734863
2018-08-21,7.96999979019165
2018-10-24,8.489999771118164
2019-04-02,10.210000038146973
2019-03-01,11.300000190734863
2019-01-28,11.989999771118164
2018-12-27,12.420000076293945
2019-09-09,11.5
2020-03-02,12.510000228881836
2020-05-20,12.380000114440918
2019-12-17,11.850000381469727
2020-03-05,12.5600004196167
2019-02-12,12.220000267028809
2019-01-11,11.84000015258789
2018-12-10,11.640000343322754
2019-08-23,12.170000076293945
2018-11-08,11.90999984741211
2019-07-22,12.979999542236328
2019-06-20,14.460000038146973
2018-09-05,16.690000534057617
2019-04-17,15.899999618530273
2019-09-24,13.930000305175781
2019-12-20,14.34000015258789
2020-05-26,13.09000015258789
2019-04-30,12.819999694824219
2019-12-23,13.529999732971191
2020-03-11,14.210000038146973
2020-05-29,13.850000381469727
2019-12-26,13.1899995803833
2020-06-01,12.260000228881836
2019-05-02,12.270000457763672
2019-02-27,12.779999732971191
2018-11-23,14.720000267028809
2019-08-06,14.109999656677246
2018-07-18,14.149999618530273
2018-09-20,14.600000381469727
2018-10-22,14.460000038146973
2019-07-05,16.280000686645508
2019-06-03,17.239999771118164
2019-10-09,15.930000305175781
2019-10-11,15.739999771118164
2020-03-17,16.799999237060547
2020-06-04,16.8700008392334
2019-10-14,17.25
2020-03-20,18.479999542236328
2018-11-06,21.510000228881836
2019-06-18,24.90999984741211
2019-05-17,23.040000915527344
2019-04-15,20.59000015258789
2019-03-14,17.440000534057617
2019-01-09,19.979999542236328
2018-08-02,19.440000534057617
2018-10-05,20.420000076293945
2019-08-21,19.09000015258789
2019-10-17,18.81999969482422
2020-03-23,17.829999923706055
2020-06-10,17.229999542236328
2019-02-25,18.0
2020-01-07,16.0
2020-03-26,16.0
2019-10-23,15.779999732971191
