Dates,CCL
2018-08-17,56.86000061035156
2019-12-04,57.25
2020-02-21,58.66999816894531
2018-12-17,58.119998931884766
2019-08-30,58.540000915527344
2018-11-15,57.77000045776367
2019-07-29,58.900001525878906
2019-06-27,59.2400016784668
2019-04-24,59.849998474121094
2018-07-10,59.959999084472656
2018-09-12,59.04999923706055
2019-02-19,59.880001068115234
2019-01-18,60.040000915527344
2020-02-24,60.75
2020-05-13,61.400001525878906
2019-12-10,60.54999923706055
2020-02-27,61.939998626708984
2019-12-13,60.72999954223633
2020-05-19,60.290000915527344
2019-03-06,61.08000183105469
2018-11-30,58.29999923706055
2019-08-13,58.900001525878906
2019-07-12,56.72999954223633
2019-06-10,56.349998474121094
2019-05-09,56.06999969482422
2018-07-25,56.52000045776367
2018-09-27,56.59000015258789
2018-10-29,56.33000183105469
2019-10-16,56.34000015258789
2019-12-16,56.209999084472656
2020-03-04,55.0099983215332
2020-05-22,49.790000915527344
2019-10-01,47.86000061035156
2019-12-19,46.209999084472656
2018-09-10,47.5
2019-05-24,48.130001068115234
2018-08-09,48.68000030517578
2019-04-22,49.29999923706055
2019-03-21,49.849998474121094
2019-01-16,47.369998931884766
2019-08-28,50.04999923706055
2018-11-13,50.63999938964844
2018-10-12,51.900001525878906
2019-06-25,51.9900016784668
2020-03-10,52.290000915527344
2020-05-28,52.400001525878906
2019-10-07,52.20000076293945
2020-03-13,52.91999816894531
2019-10-10,52.72999954223633
2020-03-16,53.540000915527344
2020-06-03,54.880001068115234
2018-11-28,54.52000045776367
2018-09-25,54.27000045776367
2018-07-23,55.02000045776367
2018-08-24,55.5099983215332
2019-07-10,56.400001525878906
2019-05-07,56.2599983215332
2019-04-05,57.43000030517578
2019-03-04,57.58000183105469
2019-01-31,57.709999084472656
2019-09-12,58.18000030517578
2019-12-31,58.560001373291016
2020-03-19,58.310001373291016
2020-01-03,56.959999084472656
2020-06-09,56.630001068115234
2019-02-15,56.81999969482422
2019-01-14,56.56999969482422
2018-07-06,57.04999923706055
2018-08-07,57.099998474121094
2018-10-10,57.25
2018-12-13,58.29999923706055
2019-08-26,58.849998474121094
2019-07-25,58.27000045776367
2019-05-22,58.81999969482422
2019-03-19,58.56999969482422
2020-01-06,58.25
2020-03-25,57.68000030517578
2020-06-12,57.7599983215332
2019-10-22,57.84000015258789
2020-01-09,56.560001373291016
2020-06-15,57.11000061035156
2019-10-25,56.150001525878906
2020-03-31,55.380001068115234
2020-06-18,54.970001220703125
2019-04-03,55.43000030517578
2018-08-22,55.2599983215332
2018-10-25,56.09000015258789
2019-01-29,56.43000030517578
2018-12-28,56.61000061035156
2018-11-26,57.349998474121094
2019-08-09,57.119998931884766
2019-07-08,56.529998779296875
2019-06-06,57.2599983215332
2019-09-10,56.41999816894531
2020-01-15,56.650001525878906
2020-04-03,51.709999084472656
2019-10-31,50.65999984741211
2020-04-06,50.34000015258789
2020-06-24,50.720001220703125
2018-11-09,52.189998626708984
2019-07-23,52.369998931884766
2019-06-21,53.189998626708984
2019-05-20,53.099998474121094
2019-04-18,53.06999969482422
2018-09-06,52.5099983215332
2018-10-08,51.900001525878906
2019-02-13,52.27000045776367
2018-12-11,52.470001220703125
2019-09-25,53.56999969482422
2020-01-21,53.7400016784668
2020-04-09,54.79999923706055
2019-11-06,54.540000915527344
2020-01-24,53.630001068115234
2020-01-27,53.06999969482422
2020-04-15,53.75
2018-12-26,53.72999954223633
2019-08-07,53.83000183105469
2019-06-04,54.41999816894531
2018-09-21,54.43000030517578
2018-07-19,54.86000061035156
2018-08-20,55.81999969482422
2018-10-23,54.33000183105469
2019-05-03,55.18000030517578
2019-04-01,54.849998474121094
2019-02-28,53.68000030517578
2019-11-12,54.02000045776367
2020-01-30,53.939998626708984
2019-11-15,54.34000015258789
2020-04-21,52.779998779296875
2019-04-16,53.81999969482422
2019-03-15,53.790000915527344
2019-02-11,53.93000030517578
2019-01-10,53.68000030517578
2019-08-22,52.380001068115234
2018-11-07,52.65999984741211
2018-08-03,52.630001068115234
2018-09-04,51.619998931884766
2019-06-19,51.61000061035156
2019-09-23,51.25
2019-11-18,51.599998474121094
2020-02-05,51.54999923706055
2020-04-24,51.189998626708984
2019-03-29,51.119998931884766
2019-11-21,52.279998779296875
2020-04-27,50.88999938964844
2020-02-11,51.15999984741211
2020-04-30,52.22999954223633
2019-05-01,53.18000030517578
2019-02-26,53.16999816894531
2019-01-25,53.38999938964844
2018-12-24,52.849998474121094
2019-09-06,53.119998931884766
2018-07-17,52.279998779296875
2018-09-19,52.380001068115234
2019-08-05,52.84000015258789
2019-10-08,48.79999923706055
2019-12-11,46.630001068115234
2019-11-27,46.0
2020-02-14,45.45000076293945
2020-05-06,45.380001068115234
2019-01-08,45.91999816894531
2018-12-07,46.54999923706055
2019-08-20,46.290000915527344
2018-11-05,46.529998779296875
2019-07-19,46.18000030517578
2018-10-04,46.90999984741211
2019-06-17,46.41999816894531
2019-05-16,45.91999816894531
2018-08-01,45.5099983215332
2019-03-13,45.83000183105469
2019-12-03,46.2599983215332
2020-02-20,46.95000076293945
2019-12-06,46.45000076293945
2020-05-12,45.63999938964844
2019-12-09,45.4900016784668
2020-02-26,45.09000015258789
2020-05-15,45.099998474121094
2019-03-28,46.20000076293945
2018-09-17,47.119998931884766
2018-08-16,46.619998931884766
2018-10-19,47.27000045776367
2019-04-29,47.349998474121094
2019-01-23,47.380001068115234
2019-09-04,47.22999954223633
2018-11-20,46.65999984741211
2019-07-02,45.959999084472656
2019-05-31,45.209999084472656
2019-12-12,45.060001373291016
2020-05-18,45.41999816894531
2019-09-27,46.45000076293945
2020-03-03,46.0
2020-05-21,45.54999923706055
2019-05-14,45.939998626708984
2018-08-31,44.709999084472656
2018-07-30,44.29999923706055
2018-10-02,44.93000030517578
2019-04-12,45.7400016784668
2019-03-11,45.349998474121094
2019-02-07,45.95000076293945
2019-07-17,45.09000015258789
2019-09-19,43.279998779296875
2019-10-21,43.47999954223633
2019-12-18,43.029998779296875
2020-03-06,43.400001525878906
2019-10-03,44.0
2020-03-09,44.08000183105469
2020-05-27,43.66999816894531
2019-12-24,43.88999938964844
2020-03-12,45.11000061035156
2018-12-20,45.720001220703125
2019-08-01,47.61000061035156
2018-08-14,49.65999984741211
2018-07-13,49.709999084472656
2018-10-17,49.619998931884766
2019-05-29,50.54999923706055
2019-03-26,48.91999816894531
2019-02-22,49.369998931884766
2019-10-04,48.84000015258789
2019-11-05,48.380001068115234
2019-12-27,48.220001220703125
2020-06-02,47.70000076293945
2019-12-30,47.619998931884766
2020-03-18,48.060001373291016
2020-06-05,43.95000076293945
2019-07-15,43.58000183105469
2018-12-03,43.709999084472656
2019-06-13,42.4900016784668
2019-01-04,41.439998626708984
2018-08-29,41.0
2019-02-05,41.13999938964844
2018-11-01,40.90999984741211
2019-08-16,40.130001068115234
2019-04-10,40.529998779296875
2019-09-17,40.95000076293945
2019-10-15,41.54999923706055
2020-01-02,42.040000915527344
2020-06-08,42.4900016784668
2019-10-18,42.38999938964844
2020-03-24,42.439998626708984
2020-06-11,42.790000915527344
2020-01-08,43.119998931884766
2019-04-25,42.54999923706055
2019-07-30,44.0
2019-02-20,43.900001525878906
2018-07-11,44.56999969482422
2018-09-13,44.18000030517578
2018-10-15,44.15999984741211
2019-06-28,43.209999084472656
2018-12-18,42.88999938964844
2018-11-16,42.95000076293945
2019-10-02,44.209999084472656
2020-03-27,44.86000061035156
2020-01-10,44.369998931884766
2019-10-24,45.04999923706055
2020-03-30,45.04999923706055
2020-06-17,44.68000030517578
2020-01-14,44.47999954223633
2020-04-02,44.060001373291016
2019-01-02,44.439998626708984
2019-08-14,44.849998474121094
2018-10-30,44.70000076293945
2019-06-11,44.4900016784668
2019-05-10,43.66999816894531
2019-04-08,43.02000045776367
2018-08-27,43.68000030517578
2018-07-26,44.5
2018-09-28,44.68000030517578
2019-03-07,45.220001220703125
2019-10-30,45.08000183105469
2020-01-17,44.4900016784668
2020-06-23,43.540000915527344
2020-04-08,43.880001068115234
2020-06-26,44.20000076293945
2019-03-22,44.77000045776367
2019-01-17,45.40999984741211
2019-08-29,45.31999969482422
2018-11-14,45.790000915527344
2019-06-26,46.900001525878906
2018-09-11,47.45000076293945
2018-07-09,46.9900016784668
2018-08-10,47.20000076293945
2019-04-23,46.58000183105469
2019-09-30,46.650001525878906
2020-01-23,50.209999084472656
2019-11-08,51.2599983215332
2020-04-14,50.939998626708984
2019-11-11,51.33000183105469
2020-01-29,51.33000183105469
2020-04-17,51.02000045776367
2018-07-24,50.83000183105469
2018-09-26,51.310001373291016
2019-05-08,49.88999938964844
2019-03-05,48.380001068115234
2019-02-01,48.529998779296875
2018-12-31,48.7599983215332
2018-11-29,49.20000076293945
2019-08-12,48.849998474121094
2019-07-11,49.36000061035156
2019-09-13,50.209999084472656
2019-11-14,50.439998626708984
2020-04-20,51.349998474121094
2020-02-04,51.900001525878906
2020-04-23,50.689998626708984
2018-12-14,49.880001068115234
2019-08-27,49.45000076293945
2018-08-08,47.52000045776367
2018-10-11,45.27000045776367
2018-11-12,46.5
2019-07-26,46.5
2019-06-24,44.75
2019-05-23,43.529998779296875
2019-03-20,42.75
2019-01-15,43.560001373291016
2019-11-20,44.13999938964844
2020-02-07,43.779998779296875
2020-02-10,42.20000076293945
2020-04-29,41.779998779296875
2019-11-26,42.95000076293945
2020-02-13,44.060001373291016
2019-01-30,43.20000076293945
2018-08-23,42.599998474121094
2018-09-24,42.91999816894531
2018-11-27,43.34000015258789
2018-10-26,42.5
2019-07-09,41.689998626708984
2019-06-07,37.7599983215332
2019-05-06,35.84000015258789
2019-04-04,33.13999938964844
2019-09-11,31.850000381469727
2019-11-29,33.459999084472656
2020-05-05,33.060001373291016
2019-12-02,31.829999923706055
2020-02-19,32.459999084472656
2020-05-08,27.8700008392334
2019-05-21,27.149999618530273
2019-03-18,21.739999771118164
2018-09-07,24.020000457763672
2018-08-06,21.75
2018-10-09,14.970000267028809
2019-02-14,17.579999923706055
2018-12-12,14.569999694824219
2019-07-24,12.710000038146973
2019-09-26,9.300000190734863
2019-10-28,10.0
2019-12-05,12.0
2020-05-11,12.0
2019-07-03,13.680000305175781
2020-02-25,15.550000190734863
2020-05-14,17.81999969482422
2020-02-28,14.40999984741211
2019-08-08,12.800000190734863
2019-06-05,13.170000076293945
2018-07-20,8.800000190734863
2018-08-21,7.96999979019165
2018-10-24,8.489999771118164
2019-04-02,10.210000038146973
2019-03-01,11.300000190734863
2019-01-28,11.989999771118164
2018-12-27,12.420000076293945
2019-09-09,11.5
2020-03-02,12.510000228881836
2020-05-20,12.380000114440918
2019-12-17,11.850000381469727
2020-03-05,12.5600004196167
2019-02-12,12.220000267028809
2019-01-11,11.84000015258789
2018-12-10,11.640000343322754
2019-08-23,12.170000076293945
2018-11-08,11.90999984741211
2019-07-22,12.979999542236328
2019-06-20,14.460000038146973
2018-09-05,16.690000534057617
2019-04-17,15.899999618530273
2019-09-24,13.930000305175781
2019-12-20,14.34000015258789
2020-05-26,13.09000015258789
2019-04-30,12.819999694824219
2019-12-23,13.529999732971191
2020-03-11,14.210000038146973
2020-05-29,13.850000381469727
2019-12-26,13.1899995803833
2020-06-01,12.260000228881836
2019-05-02,12.270000457763672
2019-02-27,12.779999732971191
2018-11-23,14.720000267028809
2019-08-06,14.109999656677246
2018-07-18,14.149999618530273
2018-09-20,14.600000381469727
2018-10-22,14.460000038146973
2019-07-05,16.280000686645508
2019-06-03,17.239999771118164
2019-10-09,15.930000305175781
2019-10-11,15.739999771118164
2020-03-17,16.799999237060547
2020-06-04,16.8700008392334
2019-10-14,17.25
2020-03-20,18.479999542236328
2018-11-06,21.510000228881836
2019-06-18,24.90999984741211
2019-05-17,23.040000915527344
2019-04-15,20.59000015258789
2019-03-14,17.440000534057617
2019-01-09,19.979999542236328
2018-08-02,19.440000534057617
2018-10-05,20.420000076293945
2019-08-21,19.09000015258789
2019-10-17,18.81999969482422
2020-03-23,17.829999923706055
2020-06-10,17.229999542236328
2019-02-25,18.0
2020-01-07,16.0
2020-03-26,16.0
2019-10-23,15.779999732971191
