Dates,AAPL
2007-02-12,181017900.0
2007-02-13,145246500.0
2007-02-15,126995400.0
2007-02-14,90915300.0
2007-02-16,99967000.0
2007-02-20,154425600.0
2007-02-21,288828400.0
2007-02-22,209556200.0
2007-02-23,129473400.0
2007-02-26,153962200.0
2007-02-27,286453300.0
2007-03-28,229868800.0
2007-11-07,353882200.0
2007-09-04,215000100.0
2007-08-03,209724900.0
2008-04-15,180796700.0
2008-05-21,156571100.0
2008-08-08,127752800.0
2008-08-11,112959000.0
2008-01-25,182352100.0
2007-05-14,216972700.0
2007-04-12,199146500.0
2007-12-24,139874700.0
2007-09-19,142926000.0
2008-04-30,178240300.0
2007-07-17,122229100.0
2007-06-15,171724000.0
2008-02-26,140373100.0
2008-05-27,112721000.0
2008-08-14,216246800.0
2008-05-30,233013200.0
2008-08-20,235584300.0
2007-08-01,181430900.0
2008-03-12,150139500.0
2007-03-26,125498100.0
2007-05-29,145983600.0
2007-04-27,119196000.0
2008-01-08,88879000.0
2007-12-07,103335400.0
2007-11-05,88116700.0
2007-10-04,137254600.0
2008-05-15,164168900.0
2008-06-05,179985400.0
2008-08-26,152258400.0
2007-10-19,187980100.0
2007-09-17,116011000.0
2007-08-16,106478400.0
2008-04-28,130694900.0
2007-04-10,195072500.0
2007-03-09,263813200.0
2007-06-13,296786000.0
2008-03-27,434444500.0
2008-01-23,174850900.0
2007-11-20,154127400.0
2008-06-11,133130900.0
2008-08-29,126286300.0
2007-12-05,144019400.0
2007-10-02,95496800.0
2007-04-25,215389300.0
2007-08-31,195999300.0
2007-07-30,179439400.0
2008-04-11,299314400.0
2007-06-28,163424100.0
2008-03-10,162986600.0
2008-02-07,238628600.0
2008-05-13,281691900.0
2008-06-23,183822800.0
2007-07-13,155336300.0
2008-03-25,159973100.0
2008-02-22,143102400.0
2007-12-20,227843700.0
2007-05-10,221840500.0
2007-03-07,158239900.0
2007-06-11,161423500.0
2007-10-17,369611200.0
2007-08-14,324266600.0
2008-05-28,221315500.0
2008-06-26,221668300.0
2007-05-31,230196400.0
2008-07-02,278060300.0
2007-08-29,478769900.0
2008-04-09,310420600.0
2007-06-26,468564600.0
2008-02-05,356641600.0
2008-01-04,430338300.0
2007-03-22,243316500.0
2007-05-25,202804700.0
2007-04-23,227651200.0
2007-12-03,235756500.0
2007-11-01,224378000.0
2008-07-08,216761300.0
2007-12-18,157969000.0
2007-11-16,241350900.0
2007-10-15,336251300.0
2007-09-13,243674200.0
2008-04-24,209535900.0
2007-07-11,284460400.0
2008-02-20,248715600.0
2007-03-05,290620400.0
2007-05-08,363262900.0
2008-06-27,218673700.0
2008-07-11,248955000.0
2008-07-14,313751900.0
2008-03-06,205443000.0
2007-05-23,176152200.0
2008-01-02,226901500.0
2007-03-20,234028200.0
2007-10-30,177489900.0
2007-09-28,189214200.0
2007-08-27,183222900.0
2007-07-26,291943400.0
2008-04-07,259122500.0
2008-05-09,448823200.0
2008-07-23,374045700.0
2007-09-11,546657300.0
2007-04-04,290274600.0
2007-06-07,276747100.0
2007-08-10,440598200.0
2008-04-22,437539200.0
2007-07-09,213161200.0
2008-01-17,169796900.0
2007-11-14,231292600.0
2008-06-25,237484100.0
2008-08-28,202024200.0
2008-07-29,281348900.0
2007-11-29,352687300.0
2007-05-21,188227900.0
2007-04-19,184751700.0
2007-09-26,248213000.0
2007-07-24,466672500.0
2007-06-22,298765600.0
2008-03-04,200829300.0
2008-02-01,325761800.0
2007-12-31,265441400.0
2008-05-07,216709500.0
2008-08-01,227958500.0
2008-08-04,176859900.0
2008-08-07,294841400.0
2008-01-15,291715200.0
2007-12-14,358895600.0
2007-04-02,219221800.0
2007-03-01,329210700.0
2007-05-04,582055600.0
2007-06-05,475315400.0
2007-11-12,357644000.0
2007-10-11,371959700.0
2007-08-08,242971400.0
2008-03-19,255692500.0
2008-05-23,164040800.0
2008-08-13,151830000.0
2007-08-23,198342900.0
2008-04-03,266022400.0
2007-06-20,256720100.0
2008-01-30,172960200.0
2007-04-17,284720100.0
2007-03-16,263040400.0
2007-11-27,298137700.0
2007-10-26,243817000.0
2007-09-24,164549700.0
2008-05-05,153775300.0
2008-05-29,209267100.0
2008-03-14,198017400.0
2008-08-19,173129600.0
2008-06-04,164239600.0
2008-08-22,235867800.0
2007-10-09,208982200.0
2007-09-07,276071600.0
2007-08-06,166897500.0
2008-04-18,410998000.0
2007-07-05,247044000.0
2008-03-17,269482500.0
2007-05-02,266957600.0
2008-02-14,281903300.0
2007-12-12,205919000.0
2008-05-20,322945000.0
2008-08-25,412374900.0
2008-06-10,448791000.0
2008-01-28,322120400.0
2007-12-27,243400500.0
2007-10-24,176719200.0
2007-08-21,135138500.0
2007-03-14,234853500.0
2007-05-17,208327700.0
2007-06-18,201259100.0
2007-07-20,250528600.0
2008-04-01,201044200.0
2008-02-29,238681800.0
2008-06-13,248581900.0
2008-01-10,472594500.0
2008-06-16,381595200.0
2008-06-19,442266300.0
2008-04-16,434861700.0
2007-07-03,362292000.0
2008-02-12,371852600.0
2008-01-11,345873500.0
2007-12-10,288607200.0
2007-11-08,385910700.0
2007-03-29,304452400.0
2007-06-01,116439400.0
2007-04-30,326438700.0
2007-09-05,329257600.0
2007-03-12,287728000.0
2007-04-13,262731700.0
2007-10-22,296950500.0
2007-09-20,240367400.0
2007-07-18,193449900.0
2008-02-27,223100500.0
2007-05-15,224952700.0
2007-11-23,266516600.0
2008-05-01,180594400.0
2008-06-02,277731300.0
2008-07-01,306415200.0
2008-01-09,216154400.0
2007-03-27,168578200.0
2007-05-30,256173400.0
2007-11-06,305650800.0
2007-10-05,206869600.0
2007-08-02,193514300.0
2008-04-14,248490200.0
2008-03-13,120050700.0
2008-05-16,175933100.0
2008-06-17,198881900.0
2008-07-07,174911800.0
2008-07-10,134833300.0
2007-07-16,269794700.0
2008-03-28,210516600.0
2008-02-25,363958000.0
2007-04-11,518048300.0
2007-06-14,380954000.0
2008-01-24,453470500.0
2008-04-29,370743800.0
2007-11-21,308071400.0
2007-09-18,275112600.0
2007-08-17,585819500.0
2008-07-16,553461300.0
2007-10-03,439464900.0
2007-07-31,431085900.0
2007-04-26,608688500.0
2008-03-11,843242400.0
2007-06-29,501466700.0
2008-02-08,388684800.0
2008-01-07,368711000.0
2007-12-06,274995700.0
2008-05-14,310762900.0
2008-07-17,336418600.0
2008-07-22,252686000.0
2008-07-25,224808500.0
2007-08-15,285260500.0
2007-11-19,393318100.0
2007-10-18,520832900.0
2008-01-22,338993200.0
2007-03-08,300358100.0
2007-05-11,306495000.0
2007-04-09,242133500.0
2007-06-12,238524300.0
2007-12-21,225325100.0
2008-03-26,251261500.0
2008-07-28,241859800.0
2007-07-02,234528700.0
2008-07-31,382469500.0
2007-06-27,314193600.0
2008-04-10,376222000.0
2007-12-04,368784500.0
2007-03-23,404563600.0
2007-04-24,313870200.0
2007-11-02,398260800.0
2007-10-01,446345900.0
2008-02-06,305459000.0
2007-08-30,368424700.0
2008-05-12,307615700.0
2008-08-06,249897200.0
2008-05-22,290985800.0
2007-10-16,264907300.0
2007-09-14,315525700.0
2007-08-13,289160200.0
2007-07-12,268149700.0
2008-03-24,301280000.0
2008-02-21,252634200.0
2008-04-25,227196900.0
2007-03-06,266730100.0
2007-05-09,263097800.0
2007-12-19,295521100.0
2008-08-12,249957400.0
2008-08-15,178652600.0
2008-08-18,192016300.0
2008-01-03,258141800.0
2007-10-31,261242100.0
2007-08-28,262892000.0
2007-07-27,213604300.0
2008-04-08,289581600.0
