Dates,USD
2012-08-07,2.7166666984558105
2011-11-25,2.6666667461395264
2011-07-20,2.5999999046325684
2013-07-11,2.5766665935516357
2018-06-26,2.558333396911621
2019-05-08,2.638333320617676
2014-05-23,2.690000057220459
2020-03-19,2.761666774749756
2014-10-28,2.9066667556762695
2015-09-09,2.7300000190734863
2016-07-21,2.7316665649414062
2017-06-02,2.6666667461395264
2017-11-07,2.9716665744781494
2018-09-19,2.9166667461395264
2019-08-01,3.005000114440918
2011-01-24,3.2266666889190674
2009-04-24,3.255000114440918
2008-08-11,3.115000009536743
2008-12-17,3.2083332538604736
2010-05-13,3.1483333110809326
2010-01-05,3.0833332538604736
2012-10-25,3.3350000381469727
2012-06-19,3.366666555404663
2011-10-07,3.434999942779541
2013-07-08,3.2850000858306885
2014-03-11,3.184999942779541
2015-01-21,3.176666736602783
2020-01-06,3.134999990463257
2020-06-12,3.183333396911621
2015-12-03,3.2149999141693115
2016-05-09,3.058333396911621
2016-10-14,2.950000047683716
2017-03-21,3.0833332538604736
2018-01-31,3.0850000381469727
2018-12-13,3.2133333683013916
2019-05-20,3.241666555404663
2019-06-13,3.2033333778381348
2019-10-25,3.323333263397217
2014-06-04,3.2766666412353516
2020-03-31,3.1600000858306885
2015-04-16,3.0833332538604736
2011-04-13,2.928333282470703
2010-12-06,3.053333282470703
2008-10-29,3.0466666221618652
2009-03-06,3.0416667461395264
2010-03-25,3.2950000762939453
2009-11-17,3.6733334064483643
2012-09-06,3.7200000286102295
2012-05-01,3.8383333683013916
2013-05-20,4.006666660308838
2013-09-25,3.93833327293396
2015-09-21,4.071666717529297
2016-02-26,4.175000190734863
2016-08-02,4.148333549499512
2017-06-14,4.238333225250244
2018-04-26,4.25
2018-10-01,4.2783331871032715
2019-03-08,4.355000019073486
2013-10-16,4.333333492279053
2019-08-13,4.385000228881836
2014-08-28,4.4033331871032715
2020-06-24,4.326666831970215
2015-02-02,4.21999979019165
2015-07-10,4.190000057220459
2015-12-15,4.1566667556762695
2011-07-01,4.118333339691162
2011-02-23,4.135000228881836
2009-01-16,4.25166654586792
2008-09-10,4.199999809265137
2010-10-18,4.026666641235352
2013-04-01,4.083333492279053
2010-02-04,4.074999809265137
2009-09-29,4.198333263397217
2012-07-19,4.223333358764648
2012-03-13,4.296666622161865
2016-10-26,4.300000190734863
2017-09-07,4.4083333015441895
2018-02-12,4.363333225250244
2018-07-20,4.711666584014893
2014-01-09,4.59499979019165
2019-11-06,4.433333396911621
2014-11-21,4.284999847412109
2015-04-28,4.361666679382324
2016-03-09,4.4666666984558105
2017-01-19,4.659999847412109
2017-06-26,4.739999771118164
2017-12-01,4.881666660308838
2011-05-13,4.7783331871032715
2011-01-05,4.75
2008-11-28,4.833333492279053
2009-08-11,4.804999828338623
2008-07-23,4.664999961853027
2010-08-30,4.683333396911621
2013-02-11,4.715000152587891
2009-12-17,4.78000020980835
2012-05-31,4.856666564941406
2013-06-19,4.625
2018-05-08,4.571666717529297
2019-03-20,4.6583333015441895
2013-10-28,4.684999942779541
2014-04-04,4.599999904632568
2020-01-30,4.320000171661377
2014-09-09,4.193333148956299
2015-07-22,4.271666526794434
2016-06-02,4.476666450500488
2016-11-07,4.511666774749756
2017-09-19,4.440000057220459
2018-08-01,4.4683332443237305
2011-12-06,4.87333345413208
2011-03-25,4.891666889190674
2009-06-23,5.018333435058594
2008-10-10,4.900000095367432
2010-11-17,4.616666793823242
2010-07-12,4.678333282470703
2013-05-01,4.763333320617676
2012-12-24,4.59499979019165
2009-10-29,4.5
2013-09-06,4.478333473205566
2014-01-21,4.433333396911621
2014-12-03,4.355000019073486
2019-11-18,4.0933332443237305
2020-04-24,4.173333168029785
2015-10-15,4.006666660308838
2016-03-21,3.944999933242798
2016-08-26,3.825000047683716
2017-01-31,3.991666555404663
2017-12-13,4.066666603088379
2018-10-25,4.099999904632568
2013-06-04,4.263333320617676
2019-04-01,4.425000190734863
2019-09-06,4.579999923706055
2014-04-16,4.525000095367432
2020-02-11,4.543333530426025
2012-02-23,4.7133331298828125
2011-10-18,4.763333320617676
2009-05-05,4.741666793823242
2008-08-22,4.318333148956299
2009-09-10,4.333333492279053
2011-02-04,4.454999923706055
2010-09-29,4.453333377838135
2010-05-24,4.5333333015441895
2013-03-13,4.269999980926514
2012-11-05,4.336666584014893
2015-02-26,4.541666507720947
2015-08-03,4.733333110809326
2016-01-08,4.836666584014893
2016-06-14,4.9633331298828125
2017-04-26,5.056666851043701
2018-03-08,5.0
2018-08-13,4.973333358764648
2019-01-18,5.074999809265137
2013-08-28,4.978333473205566
2019-06-25,5.038333415985107
2014-07-10,5.034999847412109
2020-05-06,5.066666603088379
2014-12-15,4.958333492279053
2015-05-22,4.993333339691162
2015-10-27,5.224999904632568
2012-09-17,5.394999980926514
2012-01-05,5.386666774749756
2011-08-30,5.480000019073486
2009-03-17,5.434999942779541
2009-07-23,5.418333530426025
2010-12-17,5.371666431427002
2010-08-11,5.568333148956299
2010-04-05,5.666666507720947
2013-01-23,5.650000095367432
2013-05-31,5.668333530426025
2016-09-07,5.521666526794434
2017-07-20,5.550000190734863
2018-06-01,5.6583333015441895
2018-11-06,5.308333396911621
2019-09-18,5.266666889190674
2014-04-28,5.473333358764648
2015-03-10,5.235000133514404
2016-01-20,5.166666507720947
2016-12-01,5.239999771118164
2017-05-08,5.2183332443237305
2012-07-30,4.755000114440918
2011-11-17,4.871666431427002
2011-07-12,4.835000038146973
2009-06-04,4.773333549499512
2009-01-27,4.5933332443237305
2010-10-29,4.349999904632568
2010-06-23,4.461666584014893
2013-04-12,4.583333492279053
2013-12-24,4.666666507720947
2014-05-01,4.355000019073486
2017-10-13,4.323333263397217
2018-03-20,4.465000152587891
2019-01-30,4.559999942779541
2013-09-09,4.548333168029785
2014-02-14,4.614999771118164
2019-12-12,4.701666831970215
2014-07-22,5.023333549499512
2020-05-18,5.083333492279053
2015-06-03,5.076666831970215
2016-04-14,5.128333568572998
2016-09-19,5.183333396911621
2017-02-24,4.913333415985107
2017-08-01,4.99833345413208
2018-06-13,4.87333345413208
2009-12-28,4.978333473205566
2012-10-17,5.166666507720947
2012-06-11,5.236666679382324
2011-09-29,5.170000076293945
2008-12-09,5.081666469573975
2009-04-16,5.196666717529297
2011-05-24,5.316666603088379
2010-09-10,5.25
2013-06-28,5.3416666984558105
2013-11-05,5.351666450500488
2013-12-03,5.414999961853027
2019-04-25,5.2833333015441895
2019-09-30,5.400000095367432
2014-10-15,5.695000171661377
2020-03-06,5.673333168029785
2015-08-27,5.5366668701171875
2016-02-01,5.50166654586792
2016-07-08,5.836666584014893
2016-12-13,5.78000020980835
2017-10-25,5.775000095367432
2018-09-06,5.639999866485596
2019-02-11,5.763333320617676
2019-07-19,5.733333110809326
2014-02-26,5.75
2019-12-24,5.699999809265137
2010-07-23,5.821666717529297
2010-03-17,5.893333435058594
2009-11-09,5.875
2012-08-29,5.791666507720947
2012-04-23,5.869999885559082
2009-02-26,6.003333568572998
2008-10-21,6.056666851043701
2011-08-11,6.465000152587891
2011-04-05,6.666666507720947
2013-09-17,6.489999771118164
2015-01-08,6.304999828338623
2015-06-15,6.566666603088379
2015-11-20,6.383333206176758
2016-04-26,6.224999904632568
2017-03-08,6.541666507720947
2011-10-17,6.696666717529297
2018-01-18,6.326666831970215
2018-06-25,6.186666488647461
2018-11-30,6.37333345413208
2013-07-10,6.043333530426025
2019-05-07,6.111666679382324
2014-05-22,5.706666469573975
2020-03-18,5.553333282470703
2014-10-27,4.561666488647461
2015-09-08,4.815000057220459
2012-11-16,5.599999904632568
2010-06-04,5.551666736602783
2010-01-27,5.768333435058594
2012-07-11,5.688333511352539
2008-09-02,5.206666469573975
2009-01-08,5.195000171661377
2009-09-21,5.175000190734863
2012-03-05,5.038333415985107
2011-06-23,4.818333148956299
2011-02-15,4.738333225250244
2016-07-20,4.958333492279053
2017-06-01,4.5883331298828125
2017-11-06,4.983333110809326
2018-04-13,5.226666450500488
2018-09-18,5.195000171661377
2019-07-31,5.106666564941406
2014-03-10,5.138333320617676
2014-08-15,5.358333110809326
2020-06-11,5.016666889190674
2015-01-20,4.704999923706055
2015-12-02,4.460000038146973
2016-10-13,4.558333396911621
2017-03-20,4.733333110809326
2010-12-28,4.766666889190674
2010-04-16,5.050000190734863
2012-05-23,5.133333206176758
2009-12-09,5.3433332443237305
2008-11-20,5.366666793823242
2009-08-03,5.443333148956299
2008-07-15,5.333333492279053
2011-05-05,5.196666717529297
2013-06-11,5.083333492279053
2013-10-17,4.9083333015441895
2017-08-25,4.775000095367432
2018-01-30,4.878333568572998
2018-12-12,4.559999942779541
2013-07-22,4.433333396911621
2013-12-27,4.223333358764648
2020-01-10,4.246666431427002
2019-10-24,4.323333263397217
2014-06-03,4.420000076293945
2020-03-30,4.6533331871032715
2015-04-15,4.75166654586792
2016-02-25,4.875
2016-08-01,5.099999904632568
2017-01-06,5.2183332443237305
2017-06-13,5.076666831970215
2018-04-25,4.973333358764648
2011-03-17,5.008333206176758
2010-11-09,4.883333206176758
2013-04-23,4.99833345413208
2010-02-26,5.113333225250244
2009-10-21,5.170000076293945
2012-08-10,5.230000019073486
2012-04-04,5.3416666984558105
2009-06-15,5.175000190734863
2008-10-02,4.880000114440918
2011-11-28,4.766666889190674
2013-10-15,4.9116668701171875
2019-03-07,4.888333320617676
2019-08-12,4.875
2020-01-17,4.953333377838135
2014-08-27,4.889999866485596
2020-06-23,4.954999923706055
2015-07-09,4.703333377838135
2015-12-14,4.4083333015441895
2016-05-20,4.228333473205566
2016-10-25,4.288333415985107
2017-09-06,4.215000152587891
2018-07-19,4.416666507720947
2018-12-24,4.425000190734863
2019-05-31,4.309999942779541
2014-01-08,4.291666507720947
2019-11-05,4.244999885559082
2011-01-27,4.065000057220459
2010-09-21,3.996666669845581
2013-03-05,4.003333568572998
2010-01-08,3.869999885559082
2012-06-22,3.9649999141693115
2009-04-27,3.7766666412353516
2009-09-02,3.930000066757202
2008-08-14,4.026666641235352
2012-02-15,4.164999961853027
2011-10-10,4.103333473205566
2014-11-20,4.005000114440918
2015-04-27,4.0966668128967285
2015-10-02,3.93666672706604
2016-03-08,4.113333225250244
2017-01-18,4.204999923706055
2017-11-30,4.298333168029785
2018-05-07,4.353333473205566
2018-10-12,4.443333148956299
2019-03-19,4.425000190734863
2014-04-03,4.486666679382324
2020-01-29,4.381666660308838
2014-09-08,4.328333377838135
2015-02-13,4.586666584014893
2015-07-21,4.710000038146973
2011-08-22,4.650000095367432
2010-12-09,4.8416666984558105
2010-08-03,4.756666660308838
2013-01-15,4.776666641235352
2009-11-20,4.614999771118164
2009-07-15,4.7816667556762695
2009-03-09,4.735000133514404
2012-05-04,4.746666431427002
2011-12-28,4.736666679382324
2013-05-23,4.9666666984558105
2016-06-01,4.916666507720947
2017-04-13,4.974999904632568
2017-09-18,4.931666851043701
2018-02-23,4.916666507720947
2012-10-03,4.886666774749756
2018-07-31,4.760000228881836
2013-08-15,4.864999771118164
2019-06-12,4.866666793823242
2014-06-27,4.986666679382324
2020-04-23,5.150000095367432
2014-12-02,5.058333396911621
2015-10-14,5.1566667556762695
2016-08-25,5.331666469573975
2011-11-09,5.474999904632568
2010-10-21,5.4716668128967285
2010-06-15,5.566666603088379
2013-04-04,5.539999961853027
2012-11-27,5.793333530426025
2009-05-27,6.0333333015441895
2009-10-02,6.133333206176758
2012-03-16,6.011666774749756
2013-12-16,5.889999866485596
2014-04-23,5.646666526794434
2017-01-30,5.886666774749756
2017-07-07,5.9083333015441895
2017-12-12,5.678333282470703
2018-10-24,5.71999979019165
2013-11-08,5.835000038146973
2019-09-05,5.925000190734863
2020-03-27,6.013333320617676
2014-04-15,6.041666507720947
2020-02-10,6.190000057220459
2015-02-25,6.25
2016-01-07,6.159999847412109
2016-06-13,6.106666564941406
2016-11-18,6.326666831970215
2017-04-25,6.494999885559082
2018-03-07,6.610000133514404
2012-01-27,6.6533331871032715
2011-09-21,6.764999866485596
2011-05-16,6.75166654586792
2010-09-02,6.886666774749756
2010-04-27,6.869999885559082
2013-02-14,6.74833345413208
2012-10-09,6.6533331871032715
2009-04-08,6.534999847412109
2008-12-01,6.546666622161865
2009-08-14,6.614999771118164
2013-08-27,6.5883331298828125
2019-01-17,6.648333549499512
2019-06-24,6.5366668701171875
2019-11-29,6.563333511352539
2014-07-09,6.453333377838135
2020-05-05,6.546666622161865
2015-05-21,6.578333377838135
2015-10-26,6.590000152587891
2016-04-01,6.583333492279053
2016-09-06,6.635000228881836
2017-07-19,6.639999866485596
2018-05-31,6.630000114440918
2018-11-05,6.730000019073486
2019-04-12,6.6616668701171875
2013-11-20,6.796666622161865
2011-12-09,6.9683332443237305
2011-08-03,7.106666564941406
2011-03-28,7.235000133514404
2010-07-15,7.324999809265137
2010-03-09,7.50166654586792
2012-12-27,7.2866668701171875
2009-06-26,6.941666603088379
2008-10-13,7.054999828338623
2009-02-18,7.108333110809326
2012-08-21,7.24833345413208
2014-10-02,7.333333492279053
2015-03-09,7.523333549499512
2015-08-14,7.191666603088379
2016-01-19,7.139999866485596
2011-02-03,7.433333396911621
2016-11-30,7.538333415985107
2017-10-12,7.5333333015441895
2018-03-19,7.696666717529297
2018-08-24,7.831666469573975
2019-01-29,7.711666584014893
2014-02-13,7.730000019073486
2019-12-11,7.5916666984558105
2014-07-21,7.743333339691162
2014-12-26,7.945000171661377
2012-07-03,7.818333148956299
2011-10-21,7.951666831970215
2011-06-15,8.033333778381348
2011-02-07,8.1899995803833
2010-05-27,7.684999942779541
2008-12-31,7.188333511352539
2008-08-25,7.284999847412109
2009-05-08,7.715000152587891
2010-01-19,7.598333358764648
2012-11-08,7.486666679382324
2015-06-02,7.546666622161865
2016-04-13,7.866666793823242
2017-02-23,7.736666679382324
2017-07-31,7.264999866485596
2018-01-05,7.288333415985107
2018-06-12,7.026666641235352
2019-04-24,6.75
2014-05-09,6.659999847412109
2020-03-05,6.743333339691162
2014-10-14,6.316666603088379
2015-08-26,6.253333568572998
2016-07-07,6.414999961853027
2009-12-01,6.449999809265137
2012-09-20,6.611666679382324
2012-05-15,6.603333473205566
2011-09-02,6.5333333015441895
2011-04-27,6.849999904632568
2010-12-20,7.010000228881836
2009-03-20,7.011666774749756
2008-11-12,6.849999904632568
2010-04-08,7.018333435058594
2013-06-03,6.940000057220459
2016-12-12,6.75166654586792
2017-05-19,6.583333492279053
2017-10-24,6.816666603088379
2018-09-05,6.901666641235352
2013-09-20,6.860000133514404
2019-07-18,6.861666679382324
2014-02-25,6.788333415985107
2019-12-23,6.523333549499512
2020-05-29,6.554999828338623
2015-01-07,6.425000190734863
2015-11-19,6.514999866485596
2016-04-25,6.416666507720947
2016-09-30,6.485000133514404
2017-03-07,7.039999961853027
2010-02-18,7.204999923706055
2012-08-02,7.323333263397217
2012-03-27,7.418333530426025
2011-07-15,7.563333511352539
2011-03-09,7.598333358764648
2010-11-01,7.683333396911621
2013-04-15,7.621666431427002
2009-01-30,7.448333263397217
2008-09-24,7.418333530426025
2009-10-13,7.601666450500488
2018-01-17,7.715000152587891
2013-07-09,7.574999809265137
2018-11-29,7.710000038146973
2019-05-06,7.6566667556762695
2019-10-11,7.6583333015441895
2020-03-17,7.735000133514404
2009-06-05,7.613333225250244
2015-04-02,7.268333435058594
2016-02-12,7.505000114440918
2016-07-19,7.449999809265137
2017-05-31,7.438333511352539
2018-04-12,7.208333492279053
2018-09-17,7.106666564941406
2019-02-22,7.025000095367432
2013-02-25,7.110000133514404
2009-12-31,7.28000020980835
2012-06-14,7.400000095367432
2012-02-07,7.051666736602783
2011-05-27,7.0316667556762695
2011-01-19,6.773333549499512
2010-09-13,6.726666450500488
2008-12-12,6.8416666984558105
2009-08-25,6.550000190734863
2008-08-06,6.534999847412109
2014-08-14,6.293333530426025
2019-07-30,6.226666450500488
2020-06-10,6.4033331871032715
2015-06-26,6.258333206176758
2015-12-01,6.056666851043701
2016-10-12,5.965000152587891
2017-08-24,5.994999885559082
2018-01-29,6.026666641235352
2018-07-06,6.208333492279053
2018-12-11,6.026666641235352
2019-04-10,6.113333225250244
2013-12-26,6.021666526794434
2019-10-23,6.201666831970215
2008-07-07,6.236666679382324
2013-05-06,6.335000038146973
2012-04-09,6.614999771118164
2013-02-19,6.75166654586792
2011-03-14,6.691666603088379
2008-10-24,6.9083333015441895
2012-09-28,6.791666507720947
2012-01-24,6.668333530426025
2012-12-05,6.256666660308838
2008-08-04,6.226666450500488
2010-07-26,6.0916666984558105
2013-01-07,6.051666736602783
2009-11-12,5.948333263397217
2009-07-07,6.146666526794434
2012-04-26,6.3416666984558105
2015-04-14,6.188333511352539
2016-02-24,6.521666526794434
2017-01-05,6.5
2017-06-12,6.614999771118164
2017-11-17,6.175000190734863
2018-04-24,6.105000019073486
2019-03-06,6.0283331871032715
2013-10-14,5.933333396911621
2014-03-21,5.75166654586792
2020-01-16,5.59499979019165
2014-08-26,5.28000020980835
2020-06-22,4.8416666984558105
2015-07-08,4.6566667556762695
2008-09-05,4.451666831970215
2009-05-19,4.650000095367432
2009-09-24,4.833333492279053
2010-10-13,5.103333473205566
2010-06-07,5.164999961853027
2013-03-27,5.041666507720947
2012-11-19,4.991666793823242
2012-03-08,4.506666660308838
2011-11-01,4.363333225250244
2011-02-18,4.413333415985107
2016-05-19,4.458333492279053
2016-10-24,4.616666793823242
2017-03-31,4.556666851043701
2017-09-05,4.440000057220459
2018-07-18,4.851666450500488
2013-08-02,4.9116668701171875
2019-05-30,4.929999828338623
2020-04-28,4.868333339691162
2014-01-07,4.5933332443237305
2019-11-04,4.368333339691162
2014-11-19,4.7816667556762695
2015-10-01,4.809999942779541
2016-03-07,4.741666793823242
2016-08-12,4.741666793823242
2017-01-17,5.019999980926514
2010-12-31,5.25
2009-08-06,5.5
2008-07-18,5.525000095367432
2009-03-31,5.493333339691162
2010-08-25,5.5916666984558105
2010-04-19,5.429999828338623
2013-02-06,4.949999809265137
2012-10-01,5.0
2012-01-19,5.09499979019165
2011-09-13,5.454999923706055
2017-11-29,5.231666564941406
2018-10-11,4.956666469573975
2019-03-18,4.808333396911621
2019-08-23,4.461666584014893
2014-04-02,4.371666431427002
2020-01-28,4.735000133514404
2015-02-12,5.03000020980835
2015-07-20,5.198333263397217
2016-05-31,5.481666564941406
2017-04-12,5.511666774749756
2018-02-22,5.671666622161865
2018-07-30,5.62333345413208
2009-02-10,5.869999885559082
2009-06-18,5.738333225250244
2010-11-12,5.659999847412109
2010-07-07,5.87666654586792
2013-04-26,5.525000095367432
2010-03-01,5.87666654586792
2012-12-19,5.986666679382324
2012-08-13,6.136666774749756
2011-12-01,6.0
2011-07-26,6.451666831970215
2013-08-14,6.5333333015441895
2014-06-26,6.313333511352539
2019-06-11,5.87333345413208
2020-04-22,5.8383331298828125
2014-12-01,5.836666584014893
2015-05-08,6.163333415985107
2014-11-07,6.1533331871032715
2015-10-13,6.300000190734863
2016-08-24,5.951666831970215
2017-07-06,5.894999980926514
2017-12-11,6.188333511352539
2018-05-18,6.25
2018-10-23,6.315000057220459
2013-11-07,6.389999866485596
2019-09-04,5.818333148956299
2014-04-14,5.815000057220459
2011-06-07,5.4716668128967285
2009-04-30,5.363333225250244
2008-12-23,5.12333345413208
2010-09-24,5.0316667556762695
2010-05-19,5.268333435058594
2013-03-08,5.309999942779541
2010-01-11,5.625
2012-10-31,5.798333168029785
2012-06-25,5.893333435058594
2011-10-13,5.980000019073486
2014-09-19,6.026666641235352
2015-02-24,5.946666717529297
2016-01-06,5.788333415985107
2016-11-17,5.619999885559082
2017-04-24,5.458333492279053
2017-09-29,5.308333396911621
2018-03-06,5.1533331871032715
2019-01-16,5.188333511352539
2013-08-26,5.243333339691162
2014-01-31,5.071666717529297
2014-07-08,5.246666431427002
2020-05-04,5.271666526794434
2015-05-20,5.436666488647461
2011-08-25,5.636666774749756
2008-11-04,5.730000019073486
2009-03-12,5.603333473205566
2011-04-19,5.638333320617676
2010-08-06,5.650000095367432
2010-03-31,5.733333110809326
2013-01-18,5.693333148956299
2009-11-23,5.826666831970215
2012-09-12,5.916666507720947
2012-05-07,6.0316667556762695
2016-03-31,6.201666831970215
2017-02-10,6.176666736602783
2017-07-18,6.228333473205566
2018-05-30,6.085000038146973
2013-06-14,6.111666679382324
2019-04-11,6.266666889190674
2013-11-19,6.691666603088379
2019-09-16,6.7833333015441895
2020-02-21,6.90500020980835
2014-10-01,6.926666736602783
2015-08-13,6.856666564941406
2016-06-24,6.855000019073486
2016-11-29,6.875
2011-07-07,6.699999809265137
2009-01-22,6.738333225250244
2008-09-16,6.949999809265137
2011-03-01,6.986666679382324
2010-06-18,7.223333358764648
2010-02-10,7.110000133514404
2012-11-30,7.048333168029785
2009-10-05,7.233333110809326
2012-07-25,7.300000190734863
2012-03-19,7.083333492279053
2017-10-11,7.018333435058594
2018-08-23,7.056666851043701
2019-01-28,7.171666622161865
2019-07-05,7.150000095367432
2014-02-12,7.436666488647461
2019-12-10,7.246666431427002
