Dates,UAA
2018-06-20,23.209999084472656
2018-06-21,23.399999618530273
2018-06-25,22.959999084472656
2018-06-22,22.489999771118164
2018-06-26,22.889999389648438
2018-06-27,23.420000076293945
2018-06-28,23.440000534057617
2018-06-29,24.420000076293945
2018-07-02,22.799999237060547
2018-07-03,22.860000610351562
2018-07-05,22.670000076293945
2018-07-16,22.579999923706055
2018-09-18,22.440000534057617
2019-01-24,22.6299991607666
2019-09-05,22.6200008392334
2018-11-21,22.309999465942383
2020-01-13,22.010000228881836
2020-04-01,21.719999313354492
2020-06-19,21.809999465942383
2019-10-29,21.899999618530273
2020-01-16,22.209999084472656
2020-06-22,22.479999542236328
2018-10-03,21.889999389648438
2018-07-31,21.549999237060547
2019-03-12,21.170000076293945
2019-02-08,22.700000762939453
2019-01-07,22.239999771118164
2018-12-06,20.690000534057617
2019-08-19,20.520000457763672
2019-07-18,19.979999542236328
2019-05-15,19.68000030517578
2019-09-20,20.360000610351562
2019-11-01,19.829999923706055
2020-04-07,19.969999313354492
2020-06-25,20.350000381469727
2020-06-16,20.780000686645508
2019-11-04,20.84000015258789
2020-01-22,21.350000381469727
2019-11-07,21.739999771118164
2020-04-13,21.329999923706055
2019-07-01,20.959999084472656
2019-05-30,20.889999389648438
2018-08-15,21.260000228881836
2018-10-18,21.889999389648438
2019-03-27,22.079999923706055
2019-01-22,21.790000915527344
2018-12-21,21.75
2019-09-03,21.600000381469727
2018-11-19,20.989999771118164
2019-08-02,21.09000015258789
2020-01-28,21.100000381469727
2020-04-16,20.75
2019-11-13,20.979999542236328
2020-01-31,20.709999084472656
2018-12-04,20.889999389648438
2018-11-02,20.510000228881836
2019-07-16,20.239999771118164
2018-08-30,20.25
2018-10-01,20.200000762939453
2019-06-14,20.170000076293945
2019-05-13,19.729999542236328
2019-04-11,19.3799991607666
2019-02-06,19.31999969482422
2019-09-18,19.059999465942383
2020-02-03,20.1200008392334
2020-04-22,20.770000457763672
2019-11-19,20.790000915527344
2020-02-06,20.899999618530273
2019-11-22,21.260000228881836
2019-03-25,21.530000686645508
2019-02-21,21.610000610351562
2018-12-19,21.559999465942383
2018-07-12,21.209999084472656
2018-09-14,20.760000228881836
2018-08-13,20.610000610351562
2018-10-16,19.940000534057617
2019-07-31,19.479999542236328
2019-05-28,19.950000762939453
2019-04-26,19.239999771118164
2020-04-28,18.760000228881836
2019-11-25,18.799999237060547
2020-02-12,19.040000915527344
2020-05-01,19.56999969482422
2020-05-04,19.690000534057617
2019-06-12,19.290000915527344
2019-04-09,18.799999237060547
2019-03-08,18.65999984741211
2019-02-04,18.670000076293945
2018-07-27,18.829999923706055
2018-08-28,18.770000457763672
2019-01-03,18.34000015258789
2019-08-15,18.979999542236328
2018-10-31,23.3700008392334
2019-09-16,23.8799991607666
2020-02-18,23.670000076293945
2020-05-07,23.920000076293945
2018-08-17,24.579999923706055
2019-12-04,23.729999542236328
2020-02-21,23.219999313354492
2018-12-17,22.989999771118164
2019-08-30,23.389999389648438
2018-11-15,23.43000030517578
2019-07-29,23.209999084472656
2019-06-27,23.65999984741211
2019-04-24,22.40999984741211
2018-07-10,22.209999084472656
2018-09-12,21.75
2019-02-19,21.020000457763672
2019-01-18,21.790000915527344
2020-02-24,21.6299991607666
2020-05-13,22.270000457763672
2019-12-10,21.979999542236328
2020-02-27,23.329999923706055
2019-12-13,23.530000686645508
2020-05-19,24.260000228881836
2019-03-06,24.959999084472656
2018-11-30,24.299999237060547
2019-08-13,24.100000381469727
2019-07-12,24.34000015258789
2019-06-10,23.59000015258789
2019-05-09,22.81999969482422
2018-07-25,21.18000030517578
2018-09-27,20.09000015258789
2018-10-29,19.440000534057617
2019-10-16,19.200000762939453
2019-12-16,19.139999389648438
2020-03-04,18.690000534057617
2020-05-22,18.280000686645508
2019-10-01,17.950000762939453
2019-12-19,17.360000610351562
2018-09-10,17.84000015258789
2019-05-24,17.93000030517578
2018-08-09,18.049999237060547
2019-04-22,17.93000030517578
2019-03-21,18.049999237060547
2019-01-16,17.8799991607666
2019-08-28,18.25
2018-11-13,18.829999923706055
2018-10-12,19.020000457763672
2019-06-25,19.3799991607666
2020-03-10,19.31999969482422
2020-05-28,19.8700008392334
2019-10-07,19.84000015258789
2020-03-13,19.8799991607666
2019-10-10,20.049999237060547
2020-03-16,20.100000381469727
2020-06-03,20.5
2018-11-28,21.079999923706055
2018-09-25,20.639999389648438
2018-07-23,20.780000686645508
2018-08-24,21.459999084472656
2019-07-10,21.520000457763672
2019-05-07,21.290000915527344
2019-04-05,21.049999237060547
2019-03-04,20.940000534057617
2019-01-31,20.8700008392334
2019-09-12,20.8700008392334
2019-12-31,21.139999389648438
2020-03-19,20.90999984741211
2020-01-03,20.600000381469727
2020-06-09,20.790000915527344
2019-02-15,21.15999984741211
2019-01-14,22.549999237060547
2018-07-06,22.8799991607666
2018-08-07,22.049999237060547
2018-10-10,22.239999771118164
2018-12-13,21.520000457763672
2019-08-26,21.5
2019-07-25,21.760000228881836
2019-05-22,21.790000915527344
2019-03-19,22.200000762939453
2020-01-06,21.860000610351562
2020-03-25,22.68000030517578
2020-06-12,23.079999923706055
2019-10-22,23.40999984741211
2020-01-09,23.020000457763672
2020-06-15,22.459999084472656
2019-10-25,22.329999923706055
2020-03-31,21.969999313354492
2020-06-18,21.559999465942383
2019-04-03,22.09000015258789
2018-08-22,22.030000686645508
2018-10-25,22.280000686645508
2019-01-29,22.3700008392334
2018-12-28,22.690000534057617
2018-11-26,22.43000030517578
2019-08-09,22.459999084472656
2019-07-08,22.209999084472656
2019-06-06,21.739999771118164
2019-09-10,21.6200008392334
2020-01-15,20.959999084472656
2020-04-03,21.25
2019-10-31,21.06999969482422
2020-04-06,21.59000015258789
2020-06-24,21.600000381469727
2018-11-09,21.43000030517578
2019-07-23,21.440000534057617
2019-06-21,21.68000030517578
2019-05-20,22.040000915527344
2019-04-18,22.149999618530273
2018-09-06,21.860000610351562
2018-10-08,21.649999618530273
2019-02-13,21.510000228881836
2018-12-11,21.690000534057617
2019-09-25,21.899999618530273
2020-01-21,22.149999618530273
2020-04-09,21.989999771118164
2019-11-06,22.219999313354492
2020-01-24,22.360000610351562
2020-01-27,22.18000030517578
2020-04-15,22.489999771118164
2018-12-26,22.979999542236328
2019-08-07,22.860000610351562
2019-06-04,22.81999969482422
2018-09-21,23.09000015258789
2018-07-19,23.170000076293945
2018-08-20,23.299999237060547
2018-10-23,24.100000381469727
2019-05-03,23.010000228881836
2019-04-01,22.420000076293945
2019-02-28,22.440000534057617
2019-11-12,22.510000228881836
2020-01-30,22.299999237060547
2019-11-15,22.079999923706055
2020-04-21,21.350000381469727
2019-04-16,21.68000030517578
2019-03-15,21.719999313354492
2019-02-11,22.049999237060547
2019-01-10,23.709999084472656
2019-08-22,23.809999465942383
2018-11-07,23.920000076293945
2018-08-03,24.309999465942383
2018-09-04,24.15999984741211
2019-06-19,23.65999984741211
2019-09-23,24.020000457763672
2019-11-18,23.399999618530273
2020-02-05,23.149999618530273
2020-04-24,23.06999969482422
2019-03-29,23.600000381469727
2019-11-21,24.719999313354492
2020-04-27,25.799999237060547
2020-02-11,25.93000030517578
2020-04-30,26.030000686645508
2019-05-01,26.440000534057617
2019-02-26,26.260000228881836
2019-01-25,26.3799991607666
2018-12-24,26.729999542236328
2019-09-06,27.110000610351562
2018-07-17,27.149999618530273
2018-09-19,27.5
2019-08-05,27.40999984741211
2019-10-08,27.34000015258789
2019-12-11,26.56999969482422
2019-11-27,26.420000076293945
2020-02-14,25.729999542236328
2020-05-06,25.5
2019-01-08,25.360000610351562
2018-12-07,25.459999084472656
2019-08-20,25.90999984741211
2018-11-05,25.549999237060547
2019-07-19,25.959999084472656
2018-10-04,25.989999771118164
2019-06-17,26.559999465942383
2019-05-16,26.799999237060547
2018-08-01,26.75
2019-03-13,26.59000015258789
2019-12-03,27.559999465942383
2020-02-20,27.690000534057617
2019-12-06,27.670000076293945
2020-05-12,27.40999984741211
2019-12-09,27.06999969482422
2020-02-26,27.34000015258789
2020-05-15,27.219999313354492
2019-03-28,27.25
2018-09-17,27.719999313354492
2018-08-16,27.719999313354492
2018-10-19,27.520000457763672
2019-04-29,27.520000457763672
2019-01-23,24.350000381469727
2019-09-04,24.079999923706055
2018-11-20,23.15999984741211
