Dates,UAA
2019-01-15,20.489999771118164
2019-11-20,20.940000534057617
2020-02-07,20.81999969482422
2020-02-10,20.829999923706055
2020-04-29,20.440000534057617
2019-11-26,17.079999923706055
2020-02-13,16.790000915527344
2019-01-30,16.889999389648438
2018-08-23,16.780000686645508
2018-09-24,17.020000457763672
2018-11-27,16.799999237060547
2018-10-26,16.559999465942383
2019-07-09,16.399999618530273
2019-06-07,15.369999885559082
2019-05-06,15.699999809265137
2019-04-04,14.979999542236328
2019-09-11,14.029999732971191
2019-11-29,13.529999732971191
2020-05-05,14.359999656677246
2019-12-02,14.130000114440918
2020-02-19,13.880000114440918
2020-05-08,13.520000457763672
2019-05-21,12.789999961853027
2019-03-18,11.760000228881836
2018-09-07,11.640000343322754
2018-08-06,11.470000267028809
2018-10-09,10.619999885559082
2019-02-14,10.199999809265137
2018-12-12,9.170000076293945
2019-07-24,9.489999771118164
2019-09-26,9.220000267028809
2019-10-28,8.34000015258789
2019-12-05,9.300000190734863
2020-05-11,8.180000305175781
2019-07-03,8.579999923706055
2020-02-25,9.109999656677246
2020-05-14,9.34000015258789
2020-02-28,9.34000015258789
2019-08-08,9.369999885559082
2019-06-05,9.510000228881836
2018-07-20,8.779999732971191
2018-08-21,8.15999984741211
2018-10-24,7.679999828338623
2019-04-02,8.720000267028809
2019-03-01,9.670000076293945
2019-01-28,9.710000038146973
2018-12-27,10.119999885559082
2019-09-09,10.3100004196167
2020-03-02,10.149999618530273
2020-05-20,9.510000228881836
2019-12-17,9.680000305175781
2020-03-05,9.760000228881836
2019-02-12,9.630000114440918
2019-01-11,9.350000381469727
2018-12-10,9.800000190734863
2019-08-23,9.609999656677246
2018-11-08,10.069999694824219
2019-07-22,10.020000457763672
2019-06-20,10.819999694824219
2018-09-05,11.029999732971191
2019-04-17,10.369999885559082
2019-09-24,10.079999923706055
2019-12-20,9.5
2020-05-26,9.90999984741211
2019-04-30,9.359999656677246
2019-12-23,9.350000381469727
2020-03-11,9.899999618530273
2020-05-29,9.039999961853027
2019-12-26,9.130000114440918
2020-06-01,8.489999771118164
2019-05-02,7.699999809265137
2019-02-27,7.5
2018-11-23,8.25
2019-08-06,8.239999771118164
2018-07-18,7.96999979019165
2018-09-20,7.78000020980835
2018-10-22,8.739999771118164
2019-07-05,8.75
2019-06-03,9.279999732971191
2019-10-09,9.9399995803833
2019-10-11,8.90999984741211
2020-03-17,8.819999694824219
2020-06-04,9.420000076293945
2019-10-14,9.649999618530273
2020-03-20,10.279999732971191
2018-11-06,11.40999984741211
2019-06-18,11.630000114440918
2019-05-17,11.420000076293945
2019-04-15,10.899999618530273
2019-03-14,9.600000381469727
2019-01-09,10.010000228881836
2018-08-02,9.1899995803833
2018-10-05,10.489999771118164
2019-08-21,10.279999732971191
2019-10-17,9.6899995803833
2020-03-23,10.029999732971191
2020-06-10,9.5
2019-02-25,9.649999618530273
2020-01-07,9.640000343322754
2020-03-26,9.260000228881836
2019-10-23,9.460000038146973
