Dates,PFG
2019-06-06,51.43000030517578
2019-09-10,49.45000076293945
2020-01-15,49.0099983215332
2020-04-03,50.150001525878906
2019-10-31,49.90999984741211
2020-04-06,50.0099983215332
2020-06-24,50.189998626708984
2018-11-09,51.97999954223633
2019-07-23,51.720001220703125
2019-06-21,52.2599983215332
2019-05-20,52.61000061035156
2019-04-18,53.189998626708984
2018-09-06,53.31999969482422
2018-10-08,51.79999923706055
2019-02-13,52.75
2018-12-11,53.459999084472656
2019-09-25,54.869998931884766
2020-01-21,54.290000915527344
2020-04-09,55.41999816894531
2019-11-06,55.66999816894531
2020-01-24,55.220001220703125
2020-01-27,55.029998779296875
2020-04-15,55.54999923706055
2018-12-26,55.09000015258789
2019-08-07,55.779998779296875
2019-06-04,57.380001068115234
2018-09-21,57.43000030517578
2018-07-19,57.15999984741211
2018-08-20,56.880001068115234
2018-10-23,56.540000915527344
2019-05-03,57.58000183105469
2019-04-01,57.29999923706055
2019-02-28,56.45000076293945
2019-11-12,56.029998779296875
2020-01-30,55.88999938964844
2019-11-15,56.47999954223633
2020-04-21,54.2400016784668
2019-04-16,55.279998779296875
2019-03-15,54.779998779296875
2019-02-11,55.52000045776367
2019-01-10,54.75
2019-08-22,54.869998931884766
2018-11-07,55.31999969482422
2018-08-03,54.91999816894531
2018-09-04,53.59000015258789
2019-06-19,54.220001220703125
2019-09-23,54.119998931884766
2019-11-18,54.040000915527344
2020-02-05,54.119998931884766
2020-04-24,51.56999969482422
2019-03-29,53.0099983215332
2019-11-21,54.79999923706055
2020-04-27,54.540000915527344
2020-02-11,55.13999938964844
2020-04-30,55.369998931884766
2019-05-01,54.689998626708984
2019-02-26,54.779998779296875
2019-01-25,54.41999816894531
2018-12-24,55.45000076293945
2019-09-06,55.90999984741211
2018-07-17,54.86000061035156
2018-09-19,55.9900016784668
2019-08-05,56.16999816894531
2019-10-08,57.720001220703125
2019-12-11,57.630001068115234
2019-11-27,57.5099983215332
2020-02-14,56.43000030517578
2020-05-06,56.15999984741211
2019-01-08,56.79999923706055
2018-12-07,57.91999816894531
2019-08-20,58.720001220703125
2018-11-05,57.77000045776367
2019-07-19,58.650001525878906
2018-10-04,58.810001373291016
2019-06-17,58.25
2019-05-16,58.470001220703125
2018-08-01,58.08000183105469
2019-03-13,58.220001220703125
2019-12-03,59.119998931884766
2020-02-20,58.689998626708984
2019-12-06,58.9900016784668
2020-05-12,58.400001525878906
2019-12-09,59.70000076293945
2020-02-26,59.369998931884766
2020-05-15,58.84000015258789
2019-03-28,59.81999969482422
2018-09-17,60.58000183105469
2018-08-16,60.09000015258789
2018-10-19,60.68000030517578
2019-04-29,59.5099983215332
2019-01-23,59.43000030517578
2019-09-04,58.040000915527344
2018-11-20,55.70000076293945
2019-07-02,55.290000915527344
2019-05-31,53.720001220703125
2019-12-12,54.33000183105469
2020-05-18,53.84000015258789
2019-09-27,55.689998626708984
2020-03-03,54.9900016784668
2020-05-21,52.880001068115234
2019-05-14,54.060001373291016
2018-08-31,52.43000030517578
2018-07-30,52.18000030517578
2018-10-02,53.290000915527344
2019-04-12,53.880001068115234
2019-03-11,53.27000045776367
2019-02-07,53.7400016784668
2019-07-17,54.09000015258789
2019-09-19,52.310001373291016
2019-10-21,53.08000183105469
2019-12-18,52.5099983215332
2020-03-06,52.5099983215332
2019-10-03,53.20000076293945
2020-03-09,53.220001220703125
2020-05-27,52.66999816894531
2019-12-24,52.560001373291016
2020-03-12,53.900001525878906
2018-12-20,54.5
2019-08-01,56.0099983215332
2018-08-14,56.650001525878906
2018-07-13,56.68000030517578
2018-10-17,57.36000061035156
2019-05-29,57.83000183105469
2019-03-26,56.91999816894531
2019-02-22,57.16999816894531
2019-10-04,57.150001525878906
2019-11-05,56.900001525878906
2019-12-27,56.560001373291016
2020-06-02,57.119998931884766
2019-12-30,56.54999923706055
2020-03-18,56.779998779296875
2020-06-05,56.720001220703125
2019-07-15,57.369998931884766
2018-12-03,57.13999938964844
2019-06-13,55.18000030517578
2019-01-04,53.709999084472656
2018-08-29,53.36000061035156
2019-02-05,54.75
2018-11-01,54.290000915527344
2019-08-16,52.369998931884766
2019-04-10,53.29999923706055
2019-09-17,53.95000076293945
2019-10-15,55.349998474121094
2020-01-02,55.2599983215332
2020-06-08,55.83000183105469
2019-10-18,55.400001525878906
2020-03-24,55.4900016784668
2020-06-11,56.0
2020-01-08,56.83000183105469
2019-04-25,56.77000045776367
2019-07-30,57.33000183105469
2019-02-20,57.400001525878906
2018-07-11,54.5099983215332
2018-09-13,55.08000183105469
2018-10-15,55.0
2019-06-28,54.31999969482422
2018-12-18,53.380001068115234
2018-11-16,54.54999923706055
2019-10-02,55.41999816894531
2020-03-27,56.27000045776367
2020-01-10,56.310001373291016
2019-10-24,55.86000061035156
2020-03-30,55.29999923706055
2020-06-17,55.560001373291016
2020-01-14,55.869998931884766
2020-04-02,54.400001525878906
2019-01-02,54.59000015258789
2019-08-14,54.619998931884766
2018-10-30,54.279998779296875
2019-06-11,54.790000915527344
2019-05-10,54.279998779296875
2019-04-08,54.34000015258789
2018-08-27,54.619998931884766
2018-07-26,54.849998474121094
2018-09-28,54.63999938964844
2019-03-07,55.209999084472656
2019-10-30,55.099998474121094
2020-01-17,53.849998474121094
2020-06-23,52.349998474121094
2020-04-08,52.79999923706055
2020-06-26,52.790000915527344
2019-03-22,53.65999984741211
2019-01-17,53.25
2019-08-29,53.2400016784668
2018-11-14,53.52000045776367
2019-06-26,54.86000061035156
2018-09-11,54.290000915527344
2018-07-09,54.380001068115234
2018-08-10,54.65999984741211
2019-04-23,54.7400016784668
2019-09-30,55.099998474121094
2020-01-23,55.04999923706055
2019-11-08,54.790000915527344
2020-04-14,54.720001220703125
2019-11-11,54.970001220703125
2020-01-29,54.7599983215332
2020-04-17,54.650001525878906
2018-07-24,55.0
2018-09-26,55.72999954223633
2019-05-08,54.90999984741211
2019-03-05,55.0
2019-02-01,55.349998474121094
2018-12-31,55.59000015258789
2018-11-29,56.18000030517578
2019-08-12,55.70000076293945
2019-07-11,56.04999923706055
2019-09-13,55.75
2019-11-14,55.209999084472656
2020-04-20,56.099998474121094
2020-02-04,57.08000183105469
2020-04-23,55.619998931884766
2018-12-14,55.61000061035156
2019-08-27,55.33000183105469
2018-08-08,54.36000061035156
2018-10-11,52.90999984741211
2018-11-12,53.849998474121094
2019-07-26,54.47999954223633
2019-06-24,54.43000030517578
2019-05-23,52.95000076293945
2019-03-20,53.869998931884766
2019-01-15,54.58000183105469
2019-11-20,56.13999938964844
2020-02-07,56.119998931884766
2020-02-10,55.59000015258789
2020-04-29,55.79999923706055
2019-11-26,56.34000015258789
2020-02-13,56.52000045776367
2019-01-30,55.9900016784668
2018-08-23,56.36000061035156
2018-09-24,55.2599983215332
2018-11-27,55.90999984741211
2018-10-26,55.97999954223633
2019-07-09,54.40999984741211
2019-06-07,51.72999954223633
2019-05-06,49.47999954223633
2019-04-04,48.95000076293945
2019-09-11,46.810001373291016
2019-11-29,44.38999938964844
2020-05-05,47.08000183105469
2019-12-02,44.75
2020-02-19,46.2400016784668
2020-05-08,43.88999938964844
2019-05-21,42.279998779296875
2019-03-18,35.40999984741211
2018-09-07,37.56999969482422
2018-08-06,35.91999816894531
2018-10-09,30.979999542236328
2019-02-14,35.54999923706055
2018-12-12,29.309999465942383
2019-07-24,28.65999984741211
2019-09-26,27.209999084472656
2019-10-28,26.889999389648438
2019-12-05,25.68000030517578
2020-05-11,24.15999984741211
2019-07-03,29.610000610351562
2020-02-25,32.59000015258789
2020-05-14,33.849998474121094
2020-02-28,32.599998474121094
2019-08-08,33.209999084472656
2019-06-05,31.34000015258789
2018-07-20,27.399999618530273
2018-08-21,26.600000381469727
2018-10-24,26.40999984741211
2019-04-02,28.260000228881836
2019-03-01,28.809999465942383
2019-01-28,30.440000534057617
2018-12-27,32.599998474121094
2019-09-09,31.5
2020-03-02,31.579999923706055
2020-05-20,29.6299991607666
2019-12-17,28.6299991607666
2020-03-05,30.540000915527344
2019-02-12,29.790000915527344
2019-01-11,28.43000030517578
2018-12-10,29.049999237060547
2019-08-23,29.469999313354492
2018-11-08,29.979999542236328
2019-07-22,31.690000534057617
2019-06-20,33.61000061035156
2018-09-05,36.54999923706055
2019-04-17,36.40999984741211
2019-09-24,35.099998474121094
2019-12-20,34.970001220703125
2020-05-26,34.86000061035156
2019-04-30,33.959999084472656
2019-12-23,36.290000915527344
2020-03-11,38.209999084472656
2020-05-29,36.61000061035156
2019-12-26,34.93000030517578
2020-06-01,32.5099983215332
2019-05-02,33.619998931884766
2019-02-27,33.849998474121094
2018-11-23,36.77000045776367
2019-08-06,35.29999923706055
2018-07-18,36.119998931884766
2018-09-20,37.0
2018-10-22,36.93000030517578
2019-07-05,39.130001068115234
2019-06-03,40.9900016784668
2019-10-09,40.79999923706055
2019-10-11,38.619998931884766
2020-03-17,39.52000045776367
2020-06-04,39.709999084472656
2019-10-14,43.029998779296875
2020-03-20,44.63999938964844
2018-11-06,47.04999923706055
2019-06-18,48.720001220703125
2019-05-17,47.27000045776367
2019-04-15,44.34000015258789
2019-03-14,40.04999923706055
2019-01-09,41.880001068115234
2018-08-02,43.0099983215332
2018-10-05,44.20000076293945
2019-08-21,42.849998474121094
2019-10-17,42.25
2020-03-23,42.16999816894531
2020-06-10,41.25
2019-02-25,41.88999938964844
2020-01-07,39.540000915527344
2020-03-26,40.0
2019-10-23,39.13999938964844
