Dates,PFG
2018-06-20,55.529998779296875
2018-06-21,55.40999984741211
2018-06-25,55.619998931884766
2018-06-22,54.5
2018-06-26,53.97999954223633
2018-06-27,52.54999923706055
2018-06-28,52.310001373291016
2018-06-29,52.939998626708984
2018-07-02,52.38999938964844
2018-07-03,53.060001373291016
2018-07-05,52.95000076293945
2018-07-16,53.029998779296875
2018-09-18,53.380001068115234
2019-01-24,54.5099983215332
2019-09-05,53.34000015258789
2018-11-21,52.869998931884766
2020-01-13,52.75
2020-04-01,53.130001068115234
2020-06-19,53.83000183105469
2019-10-29,54.41999816894531
2020-01-16,54.4900016784668
2020-06-22,53.869998931884766
2018-10-03,54.0
2018-07-31,54.63999938964844
2019-03-12,54.220001220703125
2019-02-08,55.0099983215332
2019-01-07,55.849998474121094
2018-12-06,57.400001525878906
2019-08-19,57.779998779296875
2019-07-18,56.20000076293945
2019-05-15,54.93000030517578
2019-09-20,55.459999084472656
2019-11-01,55.52000045776367
2020-04-07,56.290000915527344
2020-06-25,55.900001525878906
2020-06-16,55.560001373291016
2019-11-04,53.54999923706055
2020-01-22,53.439998626708984
2019-11-07,53.630001068115234
2020-04-13,53.47999954223633
2019-07-01,54.27000045776367
2019-05-30,55.09000015258789
2018-08-15,55.529998779296875
2018-10-18,55.56999969482422
2019-03-27,56.040000915527344
2019-01-22,55.15999984741211
2018-12-21,55.38999938964844
2019-09-03,55.83000183105469
2018-11-19,56.11000061035156
2019-08-02,55.18000030517578
2020-01-28,55.060001373291016
2020-04-16,54.790000915527344
2019-11-13,54.7599983215332
2020-01-31,55.0099983215332
2018-12-04,55.470001220703125
2018-11-02,54.689998626708984
2019-07-16,54.97999954223633
2018-08-30,53.93000030517578
2018-10-01,54.29999923706055
2019-06-14,54.529998779296875
2019-05-13,55.119998931884766
2019-04-11,56.81999969482422
2019-02-06,56.70000076293945
2019-09-18,57.88999938964844
2020-02-03,58.47999954223633
2020-04-22,59.02000045776367
2019-11-19,58.400001525878906
2020-02-06,58.20000076293945
2019-11-22,57.79999923706055
2019-03-25,57.849998474121094
2019-02-21,57.72999954223633
2018-12-19,58.40999984741211
2018-07-12,58.099998474121094
2018-09-14,59.0099983215332
2018-08-13,59.709999084472656
2018-10-16,59.880001068115234
2019-07-31,59.83000183105469
2019-05-28,59.630001068115234
2019-04-26,58.630001068115234
2020-04-28,55.52000045776367
2019-11-25,54.13999938964844
2020-02-12,54.31999969482422
2020-05-01,53.709999084472656
2020-05-04,54.150001525878906
2019-06-12,53.4900016784668
2019-04-09,53.20000076293945
2019-03-08,52.43000030517578
2019-02-04,50.93000030517578
2018-07-27,48.779998779296875
2018-08-28,49.08000183105469
2019-01-03,45.849998474121094
2019-08-15,45.20000076293945
2018-10-31,45.38999938964844
2019-09-16,46.470001220703125
2020-02-18,47.43000030517578
2020-05-07,47.13999938964844
2018-08-17,47.54999923706055
2019-12-04,47.810001373291016
2020-02-21,48.439998626708984
2018-12-17,49.0
2019-08-30,48.66999816894531
2018-11-15,48.47999954223633
2019-07-29,48.65999984741211
2019-06-27,47.900001525878906
2019-04-24,47.43000030517578
2018-07-10,47.68000030517578
2018-09-12,48.060001373291016
2019-02-19,47.65999984741211
2019-01-18,47.65999984741211
2020-02-24,47.869998931884766
2020-05-13,48.630001068115234
2019-12-10,48.58000183105469
2020-02-27,48.68000030517578
2019-12-13,49.5
2020-05-19,48.79999923706055
2019-03-06,47.79999923706055
2018-11-30,45.560001373291016
2019-08-13,43.77000045776367
2019-07-12,44.20000076293945
2019-06-10,42.45000076293945
2019-05-09,41.95000076293945
2018-07-25,42.540000915527344
2018-09-27,42.65999984741211
2018-10-29,42.83000183105469
2019-10-16,43.29999923706055
2019-12-16,43.38999938964844
2020-03-04,43.04999923706055
2020-05-22,42.81999969482422
2019-10-01,41.599998474121094
2019-12-19,41.040000915527344
2018-09-10,40.41999816894531
2019-05-24,42.31999969482422
2018-08-09,43.310001373291016
2019-04-22,43.47999954223633
2019-03-21,43.25
2019-01-16,43.290000915527344
2019-08-28,44.22999954223633
2018-11-13,44.689998626708984
2018-10-12,44.34000015258789
2019-06-25,44.779998779296875
2020-03-10,45.290000915527344
2020-05-28,45.06999969482422
2019-10-07,45.52000045776367
2020-03-13,46.40999984741211
2019-10-10,47.54999923706055
2020-03-16,47.54999923706055
2020-06-03,49.0099983215332
2018-11-28,49.189998626708984
2018-09-25,48.380001068115234
2018-07-23,48.7400016784668
2018-08-24,49.470001220703125
2019-07-10,49.459999084472656
2019-05-07,49.2599983215332
2019-04-05,46.75
2019-03-04,47.06999969482422
2019-01-31,49.290000915527344
2019-09-12,49.34000015258789
2019-12-31,48.58000183105469
2020-03-19,48.400001525878906
2020-01-03,47.439998626708984
2020-06-09,46.560001373291016
2019-02-15,47.599998474121094
2019-01-14,48.599998474121094
2018-07-06,49.0
2018-08-07,48.310001373291016
2018-10-10,49.16999816894531
2018-12-13,50.209999084472656
2019-08-26,51.31999969482422
2019-07-25,51.83000183105469
2019-05-22,52.27000045776367
2019-03-19,53.0
2020-01-06,52.56999969482422
2020-03-25,52.040000915527344
2020-06-12,52.150001525878906
2019-10-22,51.2400016784668
2020-01-09,50.7400016784668
2020-06-15,50.599998474121094
2019-10-25,50.93000030517578
2020-03-31,49.81999969482422
2020-06-18,49.04999923706055
2019-04-03,49.90999984741211
2018-08-22,50.66999816894531
2018-10-25,50.560001373291016
2019-01-29,50.54999923706055
2018-12-28,51.47999954223633
2018-11-26,52.2400016784668
2019-08-09,51.79999923706055
2019-07-08,50.58000183105469
2019-06-06,49.779998779296875
2019-09-10,49.08000183105469
2020-01-15,48.84000015258789
2020-04-03,49.400001525878906
2019-10-31,49.689998626708984
2020-04-06,49.650001525878906
2020-06-24,49.88999938964844
2018-11-09,50.68000030517578
2019-07-23,51.630001068115234
2019-06-21,51.209999084472656
2019-05-20,52.22999954223633
2019-04-18,52.38999938964844
2018-09-06,52.900001525878906
2018-10-08,51.630001068115234
2019-02-13,51.599998474121094
2018-12-11,52.75
2019-09-25,54.2599983215332
2020-01-21,54.13999938964844
2020-04-09,54.290000915527344
2019-11-06,55.380001068115234
2020-01-24,55.06999969482422
2020-01-27,54.779998779296875
2020-04-15,54.86000061035156
2018-12-26,54.86000061035156
2019-08-07,54.61000061035156
2019-06-04,56.220001220703125
2018-09-21,57.189998626708984
2018-07-19,56.75
2018-08-20,56.43000030517578
2018-10-23,56.040000915527344
2019-05-03,56.7599983215332
2019-04-01,56.150001525878906
2019-02-28,56.040000915527344
2019-11-12,55.849998474121094
2020-01-30,54.970001220703125
2019-11-15,54.849998474121094
2020-04-21,53.900001525878906
2019-04-16,54.0099983215332
2019-03-15,54.16999816894531
2019-02-11,55.04999923706055
2019-01-10,54.5
2019-08-22,54.34000015258789
2018-11-07,55.0099983215332
2018-08-03,54.66999816894531
2018-09-04,53.0
2019-06-19,53.66999816894531
2019-09-23,53.869998931884766
2019-11-18,53.540000915527344
2020-02-05,53.86000061035156
2020-04-24,51.41999816894531
2019-03-29,51.36000061035156
2019-11-21,53.560001373291016
2020-04-27,53.959999084472656
2020-02-11,54.34000015258789
2020-04-30,55.11000061035156
2019-05-01,54.5099983215332
2019-02-26,54.72999954223633
2019-01-25,54.13999938964844
2018-12-24,54.33000183105469
2019-09-06,54.959999084472656
2018-07-17,54.779998779296875
2018-09-19,54.869998931884766
2019-08-05,55.93000030517578
2019-10-08,56.349998474121094
2019-12-11,57.599998474121094
2019-11-27,57.189998626708984
2020-02-14,56.2400016784668
2020-05-06,56.06999969482422
2019-01-08,56.29999923706055
