Dates,MRK
2018-06-20,60.790000915527344
2018-06-21,60.810001373291016
2018-06-25,61.220001220703125
2018-06-22,60.63999938964844
2018-06-26,60.61000061035156
2018-06-27,59.79999923706055
2018-06-28,59.9900016784668
2018-06-29,60.349998474121094
2018-07-02,59.91999816894531
2018-07-03,60.54999923706055
2018-07-05,61.09000015258789
2018-07-16,61.790000915527344
2018-09-18,62.0
2019-01-24,62.11000061035156
2019-09-05,61.59000015258789
2018-11-21,62.13999938964844
2020-01-13,62.25
2020-04-01,62.33000183105469
2020-06-19,62.459999084472656
2019-10-29,62.369998931884766
2020-01-16,62.25
2020-06-22,62.0099983215332
2018-10-03,62.5099983215332
2018-07-31,62.81999969482422
2019-03-12,63.36000061035156
2019-02-08,63.9900016784668
2019-01-07,62.380001068115234
2018-12-06,63.529998779296875
2019-08-19,64.87999725341797
2019-07-18,65.44999694824219
2019-05-15,64.87000274658203
2019-09-20,64.97000122070312
2019-11-01,65.69000244140625
2020-04-07,66.02999877929688
2020-06-25,66.1500015258789
2020-06-16,65.80000305175781
2019-11-04,65.68000030517578
2020-01-22,66.06999969482422
2019-11-07,66.26000213623047
2020-04-13,66.47000122070312
2019-07-01,67.37000274658203
2019-05-30,68.69999694824219
2018-08-15,68.93000030517578
2018-10-18,69.08999633789062
2019-03-27,68.8499984741211
2019-01-22,68.73999786376953
2018-12-21,68.7699966430664
2019-09-03,68.52999877929688
2018-11-19,68.37999725341797
2019-08-02,68.2699966430664
2020-01-28,68.3499984741211
2020-04-16,68.16000366210938
2019-11-13,67.93000030517578
2020-01-31,67.91000366210938
2018-12-04,68.81999969482422
2018-11-02,68.8499984741211
2019-07-16,69.52999877929688
2018-08-30,69.06999969482422
2018-10-01,69.12000274658203
2019-06-14,69.58000183105469
2019-05-13,69.66000366210938
2019-04-11,69.6500015258789
2019-02-06,69.9000015258789
2019-09-18,69.63999938964844
2020-02-03,70.05000305175781
2020-04-22,70.91000366210938
2019-11-19,70.62999725341797
2020-02-06,70.5199966430664
2019-11-22,70.18000030517578
2019-03-25,70.08000183105469
2019-02-21,70.6500015258789
2018-12-19,70.61000061035156
2018-07-12,71.08999633789062
2018-09-14,71.3499984741211
2018-08-13,70.45999908447266
2018-10-16,70.58000183105469
2019-07-31,70.88999938964844
2019-05-28,70.97000122070312
2019-04-26,70.38999938964844
2020-04-28,67.81999969482422
2019-11-25,68.41999816894531
2020-02-12,68.93000030517578
2020-05-01,69.75
2020-05-04,70.80000305175781
2019-06-12,71.41999816894531
2019-04-09,71.94000244140625
2019-03-08,71.8499984741211
2019-02-04,71.22000122070312
2018-07-27,70.2300033569336
2018-08-28,66.0999984741211
2019-01-03,68.87999725341797
2019-08-15,70.55000305175781
2018-10-31,71.5
2019-09-16,72.7699966430664
2020-02-18,72.66999816894531
2020-05-07,71.62000274658203
2018-08-17,70.12000274658203
2019-12-04,72.75
2020-02-21,73.83999633789062
2018-12-17,74.62000274658203
2019-08-30,74.80000305175781
2018-11-15,74.02999877929688
2019-07-29,74.01000213623047
2019-06-27,73.68000030517578
2019-04-24,73.12999725341797
2018-07-10,74.55000305175781
2018-09-12,75.58999633789062
2019-02-19,74.6500015258789
2019-01-18,74.18000030517578
2020-02-24,74.01000213623047
2020-05-13,74.79000091552734
2019-12-10,75.06999969482422
2020-02-27,76.2699966430664
2019-12-13,77.11000061035156
2020-05-19,77.72000122070312
2019-03-06,78.27999877929688
2018-11-30,78.0999984741211
2019-08-13,75.81999969482422
2019-07-12,76.0999984741211
2019-06-10,75.86000061035156
2019-05-09,76.54000091552734
