Dates,MRK
2019-01-31,15211600.0
2019-09-12,11282600.0
2019-12-31,12362300.0
2020-03-19,7992100.0
2020-01-03,9218900.0
2020-06-09,8842500.0
2019-02-15,13171700.0
2019-01-14,13049700.0
2018-07-06,10477200.0
2018-08-07,8184200.0
2018-10-10,10387500.0
2018-12-13,9211400.0
2019-08-26,8581600.0
2019-07-25,7386100.0
2019-05-22,7955600.0
2019-03-19,9295100.0
2020-01-06,8519000.0
2020-03-25,7493300.0
2020-06-12,11057600.0
2019-10-22,10137600.0
2020-01-09,8132400.0
2020-06-15,8299800.0
2019-10-25,7793100.0
2020-03-31,10425100.0
2020-06-18,11179700.0
2019-04-03,8708600.0
2018-08-22,8837100.0
2018-10-25,7690600.0
2019-01-29,8139700.0
2018-12-28,16546800.0
2018-11-26,13700300.0
2019-08-09,9756100.0
2019-07-08,11349800.0
2019-06-06,9039400.0
2019-09-10,10151900.0
2020-01-15,7517800.0
2020-04-03,8819400.0
2019-10-31,9561800.0
2020-04-06,6833300.0
2020-06-24,9683200.0
2018-11-09,8416300.0
2019-07-23,5606000.0
2019-06-21,6250700.0
2019-05-20,9787900.0
2019-04-18,9851300.0
2018-09-06,10101400.0
2018-10-08,10291300.0
2019-02-13,6578500.0
2018-12-11,9933700.0
2019-09-25,9699200.0
2020-01-21,13189400.0
2020-04-09,11957300.0
2019-11-06,32615900.0
2020-01-24,31267600.0
2020-01-27,13882100.0
2020-04-15,18398400.0
2018-12-26,12193800.0
2019-08-07,13353200.0
2019-06-04,8481100.0
2018-09-21,7056600.0
2018-07-19,10752900.0
2018-08-20,14588400.0
2018-10-23,11048800.0
2019-05-03,7578800.0
2019-04-01,9452800.0
2019-02-28,10041400.0
2019-11-12,10083500.0
2020-01-30,7734600.0
2019-11-15,8613700.0
2020-04-21,9200100.0
2019-04-16,7742200.0
2019-03-15,6950900.0
2019-02-11,9456900.0
2019-01-10,7881400.0
2019-08-22,7901900.0
2018-11-07,10375700.0
2018-08-03,12873900.0
2018-09-04,9381200.0
2019-06-19,5793500.0
2019-09-23,13148600.0
2019-11-18,10762300.0
2020-02-05,7141000.0
2020-04-24,6815600.0
2019-03-29,8795900.0
2019-11-21,8939700.0
2020-04-27,9372100.0
2020-02-11,10872100.0
2020-04-30,8394500.0
2019-05-01,7191100.0
2019-02-26,7432900.0
2019-01-25,10551300.0
2018-12-24,9727100.0
2019-09-06,7624000.0
2018-07-17,6132900.0
2018-09-19,10901800.0
2019-08-05,9375400.0
2019-10-08,11918400.0
2019-12-11,14345700.0
2019-11-27,7530000.0
2020-02-14,8920700.0
2020-05-06,12027100.0
2019-01-08,11184800.0
2018-12-07,44546600.0
2019-08-20,9812700.0
2018-11-05,9906100.0
2019-07-19,6234000.0
2018-10-04,8365800.0
2019-06-17,13066100.0
2019-05-16,8101900.0
2018-08-01,5721500.0
2019-03-13,21131800.0
2019-12-03,18044500.0
2020-02-20,10422300.0
2019-12-06,8061700.0
2020-05-12,9397900.0
2019-12-09,8084600.0
2020-02-26,11501700.0
2020-05-15,6929100.0
2019-03-28,7080600.0
2018-09-17,7366600.0
2018-08-16,9227200.0
2018-10-19,7289100.0
2019-04-29,10614200.0
2019-01-23,13632600.0
2019-09-04,11873500.0
2018-11-20,10066800.0
2019-07-02,10413900.0
2019-05-31,11341200.0
2019-12-12,10520300.0
2020-05-18,10982500.0
2019-09-27,8301300.0
2020-03-03,8557500.0
2020-05-21,7096000.0
2019-05-14,8028300.0
2018-08-31,10888500.0
2018-07-30,9106500.0
2018-10-02,8736900.0
2019-04-12,7304600.0
2019-03-11,5893700.0
2019-02-07,6189000.0
2019-07-17,6287000.0
2019-09-19,10122800.0
2019-10-21,5765100.0
2019-12-18,6228100.0
2020-03-06,5877800.0
2019-10-03,6031500.0
2020-03-09,6483900.0
2020-05-27,6389200.0
2019-12-24,7507700.0
2020-03-12,7180300.0
2018-12-20,6724900.0
2019-08-01,11489300.0
2018-08-14,17259000.0
2018-07-13,10116600.0
2018-10-17,8031200.0
2019-05-29,7177000.0
2019-03-26,5907700.0
2019-02-22,7037600.0
2019-10-04,6625700.0
2019-11-05,6605700.0
2019-12-27,22548900.0
2020-06-02,8501500.0
2019-12-30,8947600.0
2020-03-18,6957000.0
2020-06-05,7733700.0
2019-07-15,7468600.0
2018-12-03,9357800.0
2019-06-13,6727100.0
2019-01-04,8361100.0
2018-08-29,5524900.0
2019-02-05,7160800.0
2018-11-01,4853200.0
2019-08-16,6122800.0
2019-04-10,4447400.0
2019-09-17,8187300.0
2019-10-15,5944300.0
2020-01-02,5260700.0
2020-06-08,4966700.0
2019-10-18,5425700.0
2020-03-24,6849700.0
2020-06-11,7522000.0
2020-01-08,5107000.0
2019-04-25,17775800.0
2019-07-30,8122100.0
2019-02-20,4993100.0
2018-07-11,7508000.0
2018-09-13,14845100.0
2018-10-15,16575100.0
2019-06-28,9567600.0
2018-12-18,11850600.0
2018-11-16,8855900.0
2019-10-02,8537400.0
2020-03-27,9482800.0
2020-01-10,9289400.0
2019-10-24,8827600.0
2020-03-30,6348400.0
2020-06-17,3554600.0
2020-01-14,8222000.0
2020-04-02,6218400.0
2019-01-02,7548900.0
2019-08-14,9232700.0
2018-10-30,10211600.0
2019-06-11,9247500.0
2019-05-10,7786400.0
2019-04-08,6866000.0
2018-08-27,7442900.0
2018-07-26,8608100.0
2018-09-28,18352500.0
2019-03-07,5760800.0
2019-10-30,4656700.0
2020-01-17,5341600.0
2020-06-23,7124200.0
2020-04-08,6959700.0
2020-06-26,7888800.0
2019-03-22,6914000.0
2019-01-17,7685900.0
2019-08-29,8266900.0
2018-11-14,6509300.0
2019-06-26,6549500.0
2018-09-11,7225000.0
2018-07-09,9880900.0
2018-08-10,11155100.0
2019-04-23,11047900.0
2019-09-30,7254500.0
2020-01-23,17032100.0
2019-11-08,7534300.0
2020-04-14,2235900.0
2019-11-11,2922400.0
2020-01-29,3586800.0
2020-04-17,3752800.0
2018-07-24,4495000.0
2018-09-26,7873500.0
2019-05-08,5633300.0
2019-03-05,7178400.0
2019-02-01,10622400.0
2018-12-31,14504300.0
2018-11-29,9269800.0
2019-08-12,5673000.0
2019-07-11,9791500.0
2019-09-13,8230600.0
2019-11-14,9173700.0
2020-04-20,6920300.0
2020-02-04,9667200.0
2020-04-23,9563100.0
2018-12-14,7443200.0
2019-08-27,12593600.0
2018-08-08,14270000.0
2018-10-11,10350700.0
2018-11-12,9061400.0
2019-07-26,8121400.0
2019-06-24,10511900.0
2019-05-23,9180900.0
2019-03-20,9286100.0
2019-01-15,14400100.0
2019-11-20,27948600.0
2020-02-07,15372300.0
2020-02-10,10896400.0
2020-04-29,10105900.0
2019-11-26,9783100.0
2020-02-13,18731800.0
2019-01-30,18500700.0
2018-08-23,8343000.0
2018-09-24,9558500.0
2018-11-27,11202500.0
2018-10-26,10440200.0
2019-07-09,8870200.0
2019-06-07,13105100.0
2019-05-06,12568400.0
2019-04-04,11393400.0
2019-09-11,15012700.0
2019-11-29,27922000.0
2020-05-05,17977600.0
2019-12-02,16597900.0
2020-02-19,19297900.0
2020-05-08,14330000.0
2019-05-21,13557800.0
2019-03-18,18075200.0
2018-09-07,16724700.0
2018-08-06,13620400.0
2018-10-09,21626700.0
2019-02-14,24672800.0
2018-12-12,19855300.0
2019-07-24,23612400.0
2019-09-26,17708500.0
2019-10-28,18386200.0
2019-12-05,22019000.0
2020-05-11,17533400.0
2019-07-03,18990400.0
2020-02-25,17472800.0
2020-05-14,17226000.0
2020-02-28,11896200.0
2019-08-08,15079500.0
2019-06-05,14389000.0
2018-07-20,11131000.0
2018-08-21,12255100.0
2018-10-24,9579400.0
2019-04-02,13658500.0
2019-03-01,10169800.0
2019-01-28,10956000.0
2018-12-27,13241600.0
2019-09-09,7353700.0
2020-03-02,11598600.0
2020-05-20,10314000.0
2019-12-17,8726200.0
2020-03-05,14726300.0
2019-02-12,11141000.0
2019-01-11,17057800.0
2018-12-10,11387300.0
2019-08-23,7779100.0
2018-11-08,7334900.0
2019-07-22,12201100.0
2019-06-20,19345000.0
2018-09-05,13060300.0
2019-04-17,11104000.0
2019-09-24,9082600.0
2019-12-20,8444900.0
2020-05-26,7062400.0
2019-04-30,11846300.0
2019-12-23,12025200.0
2020-03-11,8389000.0
2020-05-29,10134800.0
2019-12-26,9107500.0
2020-06-01,10434300.0
2019-05-02,10885100.0
2019-02-27,8938200.0
2018-11-23,11977700.0
2019-08-06,10106700.0
2018-07-18,10522600.0
2018-09-20,8588100.0
2018-10-22,6066300.0
2019-07-05,18269100.0
2019-06-03,12241400.0
2019-10-09,12577200.0
2019-10-11,12900700.0
2020-03-17,5982100.0
2020-06-04,10833000.0
2019-10-14,13049100.0
2020-03-20,8867300.0
2018-11-06,9936400.0
2019-06-18,9500800.0
2019-05-17,8441000.0
2019-04-15,8665000.0
2019-03-14,13648700.0
2019-01-09,16218200.0
2018-08-02,16874200.0
2018-10-05,20455200.0
2019-08-21,13341300.0
2019-10-17,7395900.0
2020-03-23,16881100.0
2020-06-10,7131900.0
2019-02-25,10905200.0
2020-01-07,7714600.0
2020-03-26,7236000.0
2019-10-23,11764200.0
