Dates,MRK
2020-01-03,76.81999969482422
2020-06-09,77.5199966430664
2019-02-15,76.70999908447266
2019-01-14,78.5199966430664
2018-07-06,79.0199966430664
2018-08-07,78.94000244140625
2018-10-10,79.80999755859375
2018-12-13,79.23999786376953
2019-08-26,79.43000030517578
2019-07-25,79.83000183105469
2019-05-22,80.7699966430664
2019-03-19,80.37999725341797
2020-01-06,80.73999786376953
2020-03-25,80.62000274658203
2020-06-12,81.29000091552734
2019-10-22,81.6500015258789
2020-01-09,81.37000274658203
2020-06-15,81.69999694824219
2019-10-25,80.76000213623047
2020-03-31,80.44999694824219
2020-06-18,79.80000305175781
2019-04-03,80.87000274658203
2018-08-22,81.2300033569336
2018-10-25,81.5999984741211
2019-01-29,81.48999786376953
2018-12-28,81.56999969482422
2018-11-26,81.3499984741211
2019-08-09,81.91000366210938
2019-07-08,82.08000183105469
2019-06-06,82.94999694824219
2019-09-10,82.29000091552734
2020-01-15,82.3499984741211
2020-04-03,82.91999816894531
2019-10-31,82.29000091552734
2020-04-06,82.62999725341797
2020-06-24,83.16999816894531
2018-11-09,83.30000305175781
2019-07-23,83.20999908447266
2019-06-21,83.18000030517578
2019-05-20,81.8499984741211
2019-04-18,81.1500015258789
2018-09-06,80.94999694824219
2018-10-08,80.80000305175781
2019-02-13,80.81999969482422
2018-12-11,79.83999633789062
2019-09-25,79.43000030517578
2020-01-21,78.52999877929688
2020-04-09,77.55999755859375
2019-11-06,73.91999816894531
2020-01-24,73.19000244140625
2020-01-27,73.45999908447266
2020-04-15,74.5999984741211
2018-12-26,74.7300033569336
2019-08-07,76.33999633789062
2019-06-04,76.62999725341797
2018-09-21,76.77999877929688
2018-07-19,78.70999908447266
2018-08-20,78.72000122070312
2018-10-23,79.5199966430664
2019-05-03,80.0
2019-04-01,79.4800033569336
2019-02-28,77.9000015258789
2019-11-12,78.18000030517578
2020-01-30,78.33000183105469
2019-11-15,78.19000244140625
2020-04-21,77.16999816894531
2019-04-16,77.41999816894531
2019-03-15,77.55000305175781
2019-02-11,79.12999725341797
2019-01-10,78.72000122070312
2019-08-22,78.87999725341797
2018-11-07,79.5
2018-08-03,80.9800033569336
2018-09-04,81.0199966430664
2019-06-19,81.16999816894531
2019-09-23,80.26000213623047
2019-11-18,79.36000061035156
2020-02-05,79.68000030517578
2020-04-24,79.20999908447266
2019-03-29,80.26000213623047
2019-11-21,81.08000183105469
2020-04-27,81.69000244140625
2020-02-11,81.44000244140625
2020-04-30,82.45999908447266
2019-05-01,82.4800033569336
2019-02-26,82.9800033569336
2019-01-25,83.70999908447266
2018-12-24,82.9000015258789
2019-09-06,82.77999877929688
2018-07-17,83.30000305175781
2018-09-19,84.48999786376953
2019-08-05,85.36000061035156
2019-10-08,84.5999984741211
2019-12-11,84.56999969482422
2019-11-27,85.51000213623047
2020-02-14,85.23999786376953
2020-05-06,83.54000091552734
2019-01-08,83.83000183105469
2018-12-07,83.8499984741211
2019-08-20,84.75
2018-11-05,85.51000213623047
2019-07-19,86.9000015258789
2018-10-04,85.5999984741211
2019-06-17,84.04000091552734
2019-05-16,84.86000061035156
2018-08-01,84.81999969482422
2019-03-13,81.0
2019-12-03,79.7300033569336
2020-02-20,80.95999908447266
2019-12-06,81.58999633789062
2020-05-12,81.91999816894531
2019-12-09,82.69000244140625
2020-02-26,81.38999938964844
2020-05-15,81.20999908447266
2019-03-28,82.02999877929688
2018-09-17,81.75
2018-08-16,81.75
2018-10-19,81.43000030517578
2019-04-29,82.48999786376953
2019-01-23,83.2699966430664
2019-09-04,82.98999786376953
2018-11-20,83.69000244140625
2019-07-02,84.47000122070312
2019-05-31,83.12000274658203
2019-12-12,84.3499984741211
2020-05-18,84.25
2019-09-27,84.7300033569336
2020-03-03,85.5199966430664
2020-05-21,85.7300033569336
2019-05-14,86.08000183105469
2018-08-31,83.4000015258789
2018-07-30,83.45999908447266
2018-10-02,85.05999755859375
2019-04-12,86.19000244140625
2019-03-11,85.6500015258789
2019-02-07,86.91000366210938
2019-07-17,86.72000122070312
2019-09-19,84.94000244140625
2019-10-21,85.87999725341797
2019-12-18,85.5199966430664
2020-03-06,86.4800033569336
2019-10-03,86.72000122070312
2020-03-09,86.47000122070312
2020-05-27,86.6500015258789
2019-12-24,86.05000305175781
2020-03-12,86.0999984741211
2018-12-20,86.56999969482422
2019-08-01,83.47000122070312
2018-08-14,81.69000244140625
2018-07-13,82.91999816894531
2018-10-17,83.30999755859375
2019-05-29,82.61000061035156
2019-03-26,82.02999877929688
2019-02-22,82.51000213623047
2019-10-04,83.0199966430664
2019-11-05,83.97000122070312
2019-12-27,85.16000366210938
2020-06-02,84.36000061035156
2019-12-30,83.5999984741211
2020-03-18,83.0999984741211
2020-06-05,83.87999725341797
2019-07-15,82.91000366210938
2018-12-03,84.18000030517578
2019-06-13,83.61000061035156
2019-01-04,81.62000274658203
2018-08-29,82.73999786376953
2019-02-05,85.0
2018-11-01,84.38999938964844
2019-08-16,83.29000091552734
2019-04-10,84.18000030517578
2019-09-17,83.76000213623047
2019-10-15,84.33999633789062
2020-01-02,84.69000244140625
2020-06-08,85.04000091552734
2019-10-18,84.44999694824219
2020-03-24,83.80000305175781
2020-06-11,84.68000030517578
2020-01-08,84.5199966430664
2019-04-25,81.30000305175781
2019-07-30,82.87000274658203
2019-02-20,82.58000183105469
2018-07-11,82.26000213623047
2018-09-13,82.19999694824219
2018-10-15,85.0999984741211
2019-06-28,86.22000122070312
2018-12-18,86.66000366210938
2018-11-16,84.94000244140625
2019-10-02,83.9000015258789
2020-03-27,82.91999816894531
2020-01-10,83.25
2019-10-24,82.87999725341797
2020-03-30,83.58999633789062
2020-06-17,83.27999877929688
2020-01-14,84.12000274658203
2020-04-02,84.81999969482422
2019-01-02,84.55000305175781
2019-08-14,84.9000015258789
2018-10-30,84.12999725341797
2019-06-11,84.6500015258789
2019-05-10,85.2699966430664
2019-04-08,85.45999908447266
2018-08-27,85.44999694824219
2018-07-26,85.69999694824219
2018-09-28,87.33999633789062
2019-03-07,87.61000061035156
2019-10-30,87.18000030517578
2020-01-17,87.04000091552734
2020-06-23,87.37999725341797
2020-04-08,88.66999816894531
2020-06-26,88.75
2019-03-22,88.8499984741211
2019-01-17,88.72000122070312
2019-08-29,89.0999984741211
2018-11-14,88.9800033569336
2019-06-26,89.56999969482422
2018-09-11,89.19000244140625
2018-07-09,89.29000091552734
2018-08-10,89.0199966430664
2019-04-23,89.62000274658203
2019-09-30,89.98999786376953
2020-01-23,91.58000183105469
2019-11-08,91.73999786376953
2020-04-14,91.44000244140625
2019-11-11,91.33999633789062
2020-01-29,91.5
2020-04-17,91.02999877929688
2018-07-24,90.94999694824219
2018-09-26,92.04000091552734
2019-05-08,91.25
2019-03-05,91.63999938964844
2019-02-01,89.19999694824219
2018-12-31,88.5999984741211
2018-11-29,89.37999725341797
2019-08-12,89.52999877929688
2019-07-11,89.51000213623047
2019-09-13,89.93000030517578
2019-11-14,91.54000091552734
2020-04-20,91.18000030517578
2020-02-04,90.97000122070312
2020-04-23,89.97000122070312
2018-12-14,89.6500015258789
2019-08-27,88.55999755859375
2018-08-08,85.9800033569336
2018-10-11,86.0999984741211
2018-11-12,86.25
2019-07-26,87.23999786376953
2019-06-24,86.5
2019-05-23,85.44000244140625
2019-03-20,87.33999633789062
2019-01-15,88.36000061035156
2019-11-20,85.83000183105469
2020-02-07,85.68000030517578
2020-02-10,85.08000183105469
2020-04-29,85.66000366210938
2019-11-26,85.25
2020-02-13,83.25
2019-01-30,81.97000122070312
2018-08-23,82.6500015258789
2018-09-24,82.45999908447266
2018-11-27,82.0
2018-10-26,82.48999786376953
2019-07-09,82.33999633789062
2019-06-07,81.33000183105469
2019-05-06,80.2699966430664
2019-04-04,79.94000244140625
2019-09-11,78.08000183105469
2019-11-29,76.55999755859375
2020-05-05,81.37000274658203
2019-12-02,79.12999725341797
2020-02-19,82.97000122070312
2020-05-08,81.58000183105469
2019-05-21,82.19999694824219
2019-03-18,78.95999908447266
2018-09-07,82.0199966430664
2018-08-06,79.25
2018-10-09,74.44999694824219
2019-02-14,76.75
2018-12-12,69.91999816894531
2019-07-24,74.4800033569336
2019-09-26,71.62999725341797
2019-10-28,70.7300033569336
2019-12-05,71.36000061035156
2020-05-11,66.4000015258789
2019-07-03,69.05000305175781
2020-02-25,68.22000122070312
2020-05-14,73.52999877929688
2020-02-28,71.7300033569336
2019-08-08,76.94999694824219
2019-06-05,76.94000244140625
2018-07-20,73.80000305175781
2018-08-21,76.87000274658203
2018-10-24,76.25
2019-04-02,80.30999755859375
2019-03-01,78.55999755859375
2019-01-28,81.62000274658203
2018-12-27,82.48999786376953
2019-09-09,80.54000091552734
2020-03-02,82.83999633789062
2020-05-20,82.06999969482422
2019-12-17,83.0
2020-03-05,83.45999908447266
2019-02-12,83.0999984741211
2019-01-11,78.55999755859375
2018-12-10,79.9800033569336
2019-08-23,80.87999725341797
2018-11-08,81.43000030517578
2019-07-22,83.9800033569336
2019-06-20,81.18000030517578
2018-09-05,80.7699966430664
2019-04-17,79.33999633789062
2019-09-24,77.66999816894531
2019-12-20,76.86000061035156
2020-05-26,78.01000213623047
2019-04-30,77.12000274658203
2019-12-23,75.5999984741211
2020-03-11,76.4000015258789
2020-05-29,77.91000366210938
2019-12-26,77.19000244140625
2020-06-01,77.88999938964844
2019-05-02,80.05000305175781
2019-02-27,79.77999877929688
2018-11-23,79.72000122070312
2019-08-06,77.55000305175781
2018-07-18,76.88999938964844
2018-09-20,76.55000305175781
2018-10-22,76.37000274658203
2019-07-05,77.26000213623047
2019-06-03,77.55000305175781
2019-10-09,79.04000091552734
2019-10-11,80.72000122070312
2020-03-17,79.55999755859375
2020-06-04,80.83999633789062
2019-10-14,82.05999755859375
2020-03-20,81.55000305175781
2018-11-06,82.26000213623047
2019-06-18,82.9000015258789
2019-05-17,82.26000213623047
2019-04-15,81.7699966430664
2019-03-14,77.3499984741211
2019-01-09,76.30000305175781
2018-08-02,74.0199966430664
2018-10-05,76.97000122070312
2019-08-21,76.29000091552734
2019-10-17,76.22000122070312
2020-03-23,77.9000015258789
2020-06-10,76.75
2019-02-25,77.12000274658203
2020-01-07,75.87000274658203
2020-03-26,76.56999969482422
2019-10-23,75.19000244140625
